Year,SeriesCode,Страна ,Value
2014,FI_FSI_FSLS,Armenia,129.369182731678
2015,FI_FSI_FSLS,Armenia,142.356928000604
2016,FI_FSI_FSLS,Armenia,170.769985644649
2017,FI_FSI_FSLS,Armenia,141.692214863328
2018,FI_FSI_FSLS,Armenia,119.492796528962
2019,FI_FSI_FSLS,Armenia,111.657786210032
2020,FI_FSI_FSLS,Armenia,108.798496809401
2005,FI_FSI_FSLS,Belgium,58.1631600068796
2006,FI_FSI_FSLS,Belgium,66.7158015095973
2007,FI_FSI_FSLS,Belgium,61.2925860162613
2008,FI_FSI_FSLS,Belgium,86.2481541960199
2009,FI_FSI_FSLS,Belgium,81.0253809438146
2010,FI_FSI_FSLS,Belgium,75.6830627190396
2011,FI_FSI_FSLS,Belgium,82.0580689166901
2012,FI_FSI_FSLS,Belgium,77.2684466953093
2013,FI_FSI_FSLS,Belgium,68.5468466908185
2014,FI_FSI_FSLS,Belgium,61.2855501840045
2015,FI_FSI_FSLS,Belgium,56.7759424890914
2016,FI_FSI_FSLS,Belgium,55.829022825731
2017,FI_FSI_FSLS,Belgium,53.8924770177887
2018,FI_FSI_FSLS,Belgium,25.0082444510106
2019,FI_FSI_FSLS,Belgium,23.3923495728803
2020,FI_FSI_FSLS,Belgium,32.2648276600717
2021,FI_FSI_FSLS,Belgium,25.1709201797951
2000,FI_FSI_FSLS,Bosnia and Herzegovina,54.0494036675623
2001,FI_FSI_FSLS,Bosnia and Herzegovina,65.0787130408063
2002,FI_FSI_FSLS,Bosnia and Herzegovina,51.5190348825523
2003,FI_FSI_FSLS,Bosnia and Herzegovina,58.7375213456581
2004,FI_FSI_FSLS,Bosnia and Herzegovina,59.5254449010301
2005,FI_FSI_FSLS,Bosnia and Herzegovina,61.912742893894
2006,FI_FSI_FSLS,Bosnia and Herzegovina,60.7730615475189
2007,FI_FSI_FSLS,Bosnia and Herzegovina,61.2847085896158
2008,FI_FSI_FSLS,Bosnia and Herzegovina,75.8940510477755
2009,FI_FSI_FSLS,Bosnia and Herzegovina,81.6072198345517
2010,FI_FSI_FSLS,Bosnia and Herzegovina,71.7415365368483
2011,FI_FSI_FSLS,Bosnia and Herzegovina,67.3294348219995
2012,FI_FSI_FSLS,Bosnia and Herzegovina,65.2887592350965
2013,FI_FSI_FSLS,Bosnia and Herzegovina,65.896587126096
2014,FI_FSI_FSLS,Bosnia and Herzegovina,65.6199330354813
2015,FI_FSI_FSLS,Bosnia and Herzegovina,61.9207355673143
2016,FI_FSI_FSLS,Bosnia and Herzegovina,61.6189198804179
2017,FI_FSI_FSLS,Bosnia and Herzegovina,59.8505100677801
2018,FI_FSI_FSLS,Bosnia and Herzegovina,60.4384664767768
2019,FI_FSI_FSLS,Bosnia and Herzegovina,61.0306198154242
2020,FI_FSI_FSLS,Bosnia and Herzegovina,51.3422147737663
2021,FI_FSI_FSLS,Bosnia and Herzegovina,51.2768477474965
2008,FI_FSI_FSLS,Bulgaria,26.4382369119365
2009,FI_FSI_FSLS,Bulgaria,26.5504124512208
2010,FI_FSI_FSLS,Bulgaria,30.0236891133431
2011,FI_FSI_FSLS,Bulgaria,29.0594728338969
2012,FI_FSI_FSLS,Bulgaria,29.9550852888117
2013,FI_FSI_FSLS,Bulgaria,30.5739554162117
2014,FI_FSI_FSLS,Bulgaria,33.7335202991291
2015,FI_FSI_FSLS,Bulgaria,40.1784369597318
2016,FI_FSI_FSLS,Bulgaria,40.9770353167847
2017,FI_FSI_FSLS,Bulgaria,41.494612811018
2018,FI_FSI_FSLS,Bulgaria,35.7827997161006
2019,FI_FSI_FSLS,Bulgaria,33.9259748620908
2020,FI_FSI_FSLS,Bulgaria,36.3461482856908
2010,FI_FSI_FSLS,Belarus,97.5063451044987
2011,FI_FSI_FSLS,Belarus,127.772994155941
2012,FI_FSI_FSLS,Belarus,96.25754870391
2013,FI_FSI_FSLS,Belarus,89.6274311703239
2014,FI_FSI_FSLS,Belarus,89.9312347360578
2015,FI_FSI_FSLS,Belarus,75.7991754475079
2016,FI_FSI_FSLS,Belarus,50.966661757831
2017,FI_FSI_FSLS,Belarus,60.1545438932907
2018,FI_FSI_FSLS,Belarus,167.591273745368
2019,FI_FSI_FSLS,Belarus,155.618346245457
2020,FI_FSI_FSLS,Belarus,122.904073106537
2021,FI_FSI_FSLS,Belarus,141.861060084896
2005,FI_FSI_FSLS,Canada,33.7523629722237
2006,FI_FSI_FSLS,Canada,34.4197531599962
2007,FI_FSI_FSLS,Canada,30.3448965806479
2008,FI_FSI_FSLS,Canada,40.6955590342933
2009,FI_FSI_FSLS,Canada,54.4095159238025
2010,FI_FSI_FSLS,Canada,51.1239596838218
2011,FI_FSI_FSLS,Canada,54.1002875895081
2012,FI_FSI_FSLS,Canada,51.7551729677187
2013,FI_FSI_FSLS,Canada,47.8156265542582
2014,FI_FSI_FSLS,Canada,50.4764197886111
2015,FI_FSI_FSLS,Canada,45.3565300633372
2016,FI_FSI_FSLS,Canada,54.606534123632
2017,FI_FSI_FSLS,Canada,49.4084203518932
2018,FI_FSI_FSLS,Canada,48.5351387166034
2019,FI_FSI_FSLS,Canada,44.07804684414
2020,FI_FSI_FSLS,Canada,77.9672516473989
2010,FI_FSI_FSLS,Albania,30.3835245888424
2011,FI_FSI_FSLS,Albania,32.8008768955256
2012,FI_FSI_FSLS,Albania,35.6138531661464
2013,FI_FSI_FSLS,Albania,33.6079104470378
2014,FI_FSI_FSLS,Albania,38.6759848510118
2015,FI_FSI_FSLS,Albania,40.8455541098016
2016,FI_FSI_FSLS,Albania,39.9694150548205
2017,FI_FSI_FSLS,Albania,40.1811003899305
2018,FI_FSI_FSLS,Albania,45.9480414361102
2019,FI_FSI_FSLS,Albania,49.0392178072044
2020,FI_FSI_FSLS,Albania,46.937267849233
2021,FI_FSI_FSLS,Albania,44.9193956705706
2022,FI_FSI_FSLS,Albania,39.579419872045
2005,FI_FSI_FSLS,Australia,22.5034279778623
2006,FI_FSI_FSLS,Australia,24.7996129030348
2021,FI_FSI_FSLS,Canada,79.5128486746256
2001,FI_FSI_FSLS,Chile,40.8455459338687
2002,FI_FSI_FSLS,Chile,43.7950556602525
2003,FI_FSI_FSLS,Chile,37.2066481839311
2004,FI_FSI_FSLS,Chile,37.1143973417881
2005,FI_FSI_FSLS,Chile,30.618228911385
2006,FI_FSI_FSLS,Chile,23.4256397263014
2007,FI_FSI_FSLS,Chile,20.6960064272404
2010,FI_FSI_FSLS,China,42.2012733767457
2011,FI_FSI_FSLS,China,43.164540892767
2012,FI_FSI_FSLS,China,45.8306439196319
2013,FI_FSI_FSLS,China,44.0289162342116
2014,FI_FSI_FSLS,China,46.4445000322491
2015,FI_FSI_FSLS,China,48.0146224902117
2016,FI_FSI_FSLS,China,47.554410905154
