Year,SeriesCode,Страна ,Sex,Value
2018,SP_LGL_LNDSTR,Albania,BOTHSEX,65.2
2018,SP_LGL_LNDSTR,Albania,FEMALE,70.0
2016,SP_LGL_LNDSTR,Armenia,FEMALE,65.9
2016,SP_LGL_LNDSTR,Armenia,BOTHSEX,67.3
2011,SP_LGL_LNDSTR,Belgium,BOTHSEX,99.0
2011,SP_LGL_LNDSTR,Costa Rica,BOTHSEX,97.8
2016,SP_LGL_LNDSTR,Republic of Korea,BOTHSEX,96.0
2011,SP_LGL_LNDSTR,Netherlands (Kingdom of the),BOTHSEX,96.8
2013,SP_LGL_LNDSTR,New Zealand,BOTHSEX,93.4
2013,SP_LGL_LNDSTR,New Zealand,BOTHSEX,93.4
