Year,SeriesCode,Страна ,Age,Sex,Value
2009,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,28.85
2009,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,25.11
2010,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,29.33
2010,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,33.52
2010,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,24.9
2011,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,33.92
2011,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,30.8
2011,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,27.48
2012,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,27.12
2012,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,33.71
2012,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,30.56
2013,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,27.06
2021,SL_TLF_NEET_19ICLS,Bosnia and Herzegovina,15-24,MALE,19.72
2004,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,24.37
2004,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,25.87
2004,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,22.9
2005,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,25.05
2005,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,26.48
2005,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,23.66
2006,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,22.24
2006,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,24.66
2013,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,30.54
2013,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,33.67
2014,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,29.64
2014,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,32.1
2014,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,26.8
2015,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,30.22
2015,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,32.92
2015,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,27.26
2016,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,27.21
2016,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,29.49
2016,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,31.54
2017,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,29.71
2017,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,31.03
2017,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,28.22
2018,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,31.87
2018,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,28.25
2018,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,24.27
2019,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,26.72
2019,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,26.74
2019,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,26.73
2020,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,24.8
2020,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,23.47
2020,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,24.16
2021,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,FEMALE,23.07
2006,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,19.89
2007,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,20.62
2007,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,19.15
2007,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,17.73
2008,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,14.96
2008,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,16.79
2008,SL_TLF_NEET_19ICLS,Bulgaria,15-24,FEMALE,18.71
2009,SL_TLF_NEET_19ICLS,Bulgaria,15-24,MALE,17.43
2009,SL_TLF_NEET_19ICLS,Bulgaria,15-24,BOTHSEX,19.81
2021,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,MALE,21.91
2021,SL_TLF_NEET_19ICLS,Republic of Moldova,15-24,BOTHSEX,22.48
2004,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,5.07
2004,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.65
2004,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.86
2005,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,6.43
2005,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,6.52
2005,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,6.35
2006,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,5.03
2006,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,5.22
2006,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,5.12
2007,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,5.24
2007,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.58
2007,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,3.95
2008,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,5.08
2008,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.59
2008,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.12
2009,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.86
2009,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,4.58
2009,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,5.14
2010,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.69
2010,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.9
2010,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,4.48
2011,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.2
2011,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.22
2011,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,4.19
2012,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,5.04
2012,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,5.36
2012,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.72
2013,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,5.97
2013,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,5.76
2013,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,6.18
2014,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,6.45
2014,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,5.83
2014,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,5.23
2015,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,3.93
2015,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.5
2015,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.22
2016,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.59
2016,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.52
2016,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,4.68
2017,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.18
2017,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,3.8
2017,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.55
2018,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.03
2018,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,3.88
2018,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.16
2019,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.26
2019,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,4.4
2019,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,4.11
2020,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,4.67
2020,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,5.21
2020,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,4.11
2021,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,BOTHSEX,6.3
2021,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,MALE,6.66
2021,SL_TLF_NEET_19ICLS,Netherlands (Kingdom of the),15-24,FEMALE,5.94
2004,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,7.13
2004,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,10.79
2004,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,14.5
2005,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,7.56
2005,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,14.72
2005,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,11.12
2006,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,10.73
2006,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,13.56
2006,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,7.92
2007,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,14.02
2007,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,10.98
2007,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,7.97
2008,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,13.96
2008,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,8.55
2008,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,11.24
2009,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,11.62
2009,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,14.25
2009,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,16.91
2010,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,16.14
2010,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,13.64
2010,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,11.18
2011,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,11.85
2011,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,13.47
2011,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,15.1
2012,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,13.78
2012,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,16.22
2012,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,11.38
2013,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,15.24
2013,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,12.21
2013,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,9.29
2014,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,9.41
2014,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,11.66
2014,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,14.0
2015,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,9.67
2015,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,13.54
2015,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,11.54
2016,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,11.02
2016,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,12.18
2016,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,13.44
2017,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,11.92
2017,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,10.52
2017,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,13.41
2018,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,12.75
2018,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,11.38
2018,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,12.05
2019,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,10.85
2019,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,12.44
2019,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,11.62
2020,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,12.94
2020,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,12.07
2020,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,13.87
2021,SL_TLF_NEET_19ICLS,New Zealand,15-24,BOTHSEX,11.88
2021,SL_TLF_NEET_19ICLS,New Zealand,15-24,MALE,11.15
2021,SL_TLF_NEET_19ICLS,New Zealand,15-24,FEMALE,12.66
2004,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,9.56
2004,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,9.88
2004,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,10.2
2005,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,12.08
2005,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,12.75
2005,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,11.41
2006,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.74
2006,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,5.1
2006,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,5.41
2007,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,4.94
2007,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,4.9
2007,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,4.87
2008,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,4.44
2008,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,4.46
2008,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,4.48
2009,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,5.4
2009,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,4.91
2009,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,5.87
2010,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,6.11
2010,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,5.81
2010,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.49
2011,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.3
2011,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,5.81
2011,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,5.56
2012,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,6.1
2012,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,6.23
2012,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,6.38
2013,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.91
2013,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,6.39
2013,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,6.15
2014,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,6.46
2014,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,6.43
2014,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,6.4
2015,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.53
2015,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,6.91
2015,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,6.24
2016,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,6.69
2016,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,6.16
2016,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,6.43
2017,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,6.14
2017,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,5.91
2017,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.66
2018,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,5.57
2018,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,6.16
2018,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,4.94
2019,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,5.69
2019,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.19
2019,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,5.44
2020,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,6.15
2020,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.14
2020,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,7.1
2021,SL_TLF_NEET_19ICLS,Norway,15-24,FEMALE,5.95
2021,SL_TLF_NEET_19ICLS,Norway,15-24,BOTHSEX,6.69
2021,SL_TLF_NEET_19ICLS,Norway,15-24,MALE,7.4
2004,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,14.45
2004,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,14.52
2004,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,14.48
2005,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,13.38
2005,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,13.91
2005,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,14.46
2006,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,12.61
2006,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,12.13
2006,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,13.11
2007,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,9.26
2007,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,11.94
2007,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,10.59
2008,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,7.29
2008,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,9.04
2008,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,10.82
2009,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,9.4
2009,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,10.11
2009,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,10.83
2010,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,10.77
2010,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,10.54
2010,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,11.01
2011,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,11.19
2011,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,11.84
2011,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,11.5
2012,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,12.19
2012,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,11.82
2012,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,11.47
2013,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,12.31
2013,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,12.13
2013,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,12.21
2014,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,11.98
2014,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,11.99
2014,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,11.96
2015,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,10.99
2015,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,10.81
2015,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,11.15
2016,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,10.52
2016,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,10.0
2016,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,11.08
2017,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,9.48
2017,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,8.32
2017,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,10.7
2018,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,7.3
2018,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,10.1
2018,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,8.66
2019,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,8.13
2019,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,9.5
2019,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,6.83
2020,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,9.52
2020,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,7.79
2020,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,8.63
2021,SL_TLF_NEET_19ICLS,Poland,15-24,FEMALE,11.94
2021,SL_TLF_NEET_19ICLS,Poland,15-24,BOTHSEX,11.2
2021,SL_TLF_NEET_19ICLS,Poland,15-24,MALE,10.51
2004,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,10.8
2004,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,9.71
2004,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,10.25
2005,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,12.02
2005,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,11.09
2005,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,10.19
2006,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,11.38
2006,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,9.86
2006,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,10.61
2007,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,12.61
2007,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,9.76
2007,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,11.16
2008,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,11.58
2008,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,10.23
2008,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,8.92
2009,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,11.21
2009,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,10.66
2009,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,11.78
2010,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,12.5
2010,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,11.44
2010,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,10.41
2011,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,12.92
2011,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,12.19
2011,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,12.55
2012,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,13.23
2012,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,13.91
2012,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,14.57
2013,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,14.07
2013,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,13.94
2013,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,14.2
2014,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,12.28
2014,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,12.29
2014,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,12.28
2015,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,10.4
2015,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,12.16
2015,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,11.27
2016,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,10.28
2016,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,10.82
2016,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,10.55
2017,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,9.5
2017,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,9.34
2017,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,9.18
2018,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,8.35
2018,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,8.37
2018,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,8.39
2019,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,8.02
2019,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,8.62
2019,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,7.44
2020,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,8.77
2020,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,9.06
2020,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,9.35
2021,SL_TLF_NEET_19ICLS,Portugal,15-24,FEMALE,7.32
2021,SL_TLF_NEET_19ICLS,Portugal,15-24,MALE,8.14
2021,SL_TLF_NEET_19ICLS,Portugal,15-24,BOTHSEX,7.74
2004,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,21.45
2004,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,21.29
2004,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,21.37
2005,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,20.81
2005,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,20.0
2005,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,21.64
2006,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,19.36
2006,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,19.89
2006,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,20.44
2007,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,19.33
2007,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,19.51
2007,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,19.15
2008,SL_TLF_NEET_19ICLS,Romania,15-24,MALE,17.97
2008,SL_TLF_NEET_19ICLS,Romania,15-24,BOTHSEX,18.56
2008,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,19.18
2009,SL_TLF_NEET_19ICLS,Romania,15-24,FEMALE,20.79
