Year,SeriesCode,GeoAreaName,Age,Sex,Value
2018,SE_ADT_EDUCTRN,Finland,55-64,MALE,12.7
2011,SE_ADT_EDUCTRN,Bulgaria,15-24,BOTHSEX,58.9
2012,SE_ADT_EDUCTRN,Bulgaria,15-24,FEMALE,64.6
2012,SE_ADT_EDUCTRN,Bulgaria,25-54,MALE,2.2
2012,SE_ADT_EDUCTRN,Bulgaria,55-64,BOTHSEX,0.1
2012,SE_ADT_EDUCTRN,Bulgaria,15-64,MALE,10.9
2012,SE_ADT_EDUCTRN,Bulgaria,25-54,BOTHSEX,2.3
2012,SE_ADT_EDUCTRN,Bulgaria,15-24,BOTHSEX,60.4
2007,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,1.9
2007,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,1.5
2007,SE_ADT_EDUCTRN,Czechia,15-64,MALE,16.8
2008,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,2.3
2008,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,2.7
2008,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,72.2
2008,SE_ADT_EDUCTRN,Czechia,25-54,MALE,9.5
2018,SE_ADT_EDUCTRN,Finland,15-64,MALE,32.7
2018,SE_ADT_EDUCTRN,Finland,55-64,FEMALE,24.8
2018,SE_ADT_EDUCTRN,Finland,55-64,BOTHSEX,18.9
2018,SE_ADT_EDUCTRN,Finland,25-54,MALE,28.4
2018,SE_ADT_EDUCTRN,Finland,25-54,BOTHSEX,32.1
2018,SE_ADT_EDUCTRN,Finland,15-24,MALE,71.4
2018,SE_ADT_EDUCTRN,Finland,25-54,FEMALE,35.9
2019,SE_ADT_EDUCTRN,Belgium,15-64,BOTHSEX,18.8
2019,SE_ADT_EDUCTRN,Belgium,15-64,FEMALE,19.4
2019,SE_ADT_EDUCTRN,Belgium,25-54,MALE,8.1
2019,SE_ADT_EDUCTRN,Belgium,15-24,FEMALE,72.2
2019,SE_ADT_EDUCTRN,Belgium,55-64,BOTHSEX,3.9
2019,SE_ADT_EDUCTRN,Belgium,25-54,BOTHSEX,8.9
2019,SE_ADT_EDUCTRN,Belgium,25-54,FEMALE,9.7
2008,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,10.0
2008,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,19.2
2008,SE_ADT_EDUCTRN,Czechia,15-64,MALE,18.9
2008,SE_ADT_EDUCTRN,Czechia,55-64,MALE,3.1
2008,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,69.3
2008,SE_ADT_EDUCTRN,Czechia,15-24,MALE,66.6
2008,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,9.8
2018,SE_ADT_EDUCTRN,Finland,15-64,FEMALE,40.1
2018,SE_ADT_EDUCTRN,Finland,15-64,BOTHSEX,36.4
2019,SE_ADT_EDUCTRN,Finland,15-64,FEMALE,41.0
2019,SE_ADT_EDUCTRN,Finland,25-54,FEMALE,36.6
2019,SE_ADT_EDUCTRN,Finland,15-24,MALE,72.1
2019,SE_ADT_EDUCTRN,Finland,25-54,BOTHSEX,32.4
2019,SE_ADT_EDUCTRN,Finland,25-54,MALE,28.4
2019,SE_ADT_EDUCTRN,Belgium,15-24,MALE,69.1
2019,SE_ADT_EDUCTRN,Belgium,15-24,BOTHSEX,70.7
2019,SE_ADT_EDUCTRN,Belgium,55-64,MALE,3.9
2020,SE_ADT_EDUCTRN,Belgium,55-64,BOTHSEX,2.9
2020,SE_ADT_EDUCTRN,Belgium,25-54,FEMALE,7.0
2020,SE_ADT_EDUCTRN,Belgium,25-54,BOTHSEX,7.1
2020,SE_ADT_EDUCTRN,Belgium,15-64,FEMALE,18.2
2008,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,19.5
2009,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,18.2
2009,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,9.1
2009,SE_ADT_EDUCTRN,Czechia,25-54,MALE,8.2
2009,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,73.1
2009,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,2.3
2009,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,2.2
2020,SE_ADT_EDUCTRN,Belgium,15-64,BOTHSEX,17.8
2020,SE_ADT_EDUCTRN,Belgium,15-24,FEMALE,75.7
2020,SE_ADT_EDUCTRN,Belgium,25-54,MALE,7.2
2020,SE_ADT_EDUCTRN,Belgium,55-64,MALE,2.7
2020,SE_ADT_EDUCTRN,Belgium,15-24,BOTHSEX,72.5
2020,SE_ADT_EDUCTRN,Belgium,15-24,MALE,69.5
2020,SE_ADT_EDUCTRN,Belgium,55-64,FEMALE,3.1
2019,SE_ADT_EDUCTRN,Finland,55-64,BOTHSEX,19.3
2019,SE_ADT_EDUCTRN,Finland,55-64,FEMALE,23.9
2019,SE_ADT_EDUCTRN,Finland,15-64,MALE,33.1
2019,SE_ADT_EDUCTRN,Finland,15-64,BOTHSEX,37.0
2019,SE_ADT_EDUCTRN,Finland,55-64,MALE,14.6
2019,SE_ADT_EDUCTRN,Finland,15-24,BOTHSEX,74.7
2019,SE_ADT_EDUCTRN,Finland,15-24,FEMALE,77.4
2009,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,18.9
2009,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,8.6
2009,SE_ADT_EDUCTRN,Czechia,15-24,MALE,65.5
2009,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,69.2
2009,SE_ADT_EDUCTRN,Czechia,55-64,MALE,2.5
2009,SE_ADT_EDUCTRN,Czechia,15-64,MALE,17.6
2010,SE_ADT_EDUCTRN,Czechia,25-54,MALE,9.0
2020,SE_ADT_EDUCTRN,Finland,55-64,MALE,12.6
2020,SE_ADT_EDUCTRN,Finland,25-54,BOTHSEX,31.1
2020,SE_ADT_EDUCTRN,Finland,15-24,MALE,70.0
2020,SE_ADT_EDUCTRN,Finland,25-54,FEMALE,35.3
2020,SE_ADT_EDUCTRN,Finland,25-54,MALE,27.1
2020,SE_ADT_EDUCTRN,Finland,15-24,FEMALE,74.5
2020,SE_ADT_EDUCTRN,Finland,15-24,BOTHSEX,72.2
2010,SE_ADT_EDUCTRN,Czechia,55-64,MALE,2.7
2010,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,70.6
2010,SE_ADT_EDUCTRN,Czechia,15-24,MALE,67.4
2010,SE_ADT_EDUCTRN,Czechia,15-64,MALE,18.2
2010,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,2.5
2010,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,2.6
2010,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,73.9
2020,SE_ADT_EDUCTRN,Belgium,15-64,MALE,17.5
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,BOTHSEX,12.6
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,MALE,12.6
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,FEMALE,52.8
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,MALE,1.7
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,BOTHSEX,51.0
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,BOTHSEX,1.8
2020,SE_ADT_EDUCTRN,Finland,15-64,FEMALE,38.8
2020,SE_ADT_EDUCTRN,Finland,15-64,BOTHSEX,35.1
2020,SE_ADT_EDUCTRN,Finland,15-64,MALE,31.4
2020,SE_ADT_EDUCTRN,Finland,55-64,FEMALE,20.4
2020,SE_ADT_EDUCTRN,Finland,55-64,BOTHSEX,16.5
2003,SE_ADT_EDUCTRN,France,15-64,MALE,11.6
2003,SE_ADT_EDUCTRN,France,15-24,FEMALE,39.9
2003,SE_ADT_EDUCTRN,France,15-24,BOTHSEX,38.4
2010,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,9.4
2010,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,19.3
2010,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,9.9
2010,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,18.8
2011,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,15.0
2011,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,23.2
2011,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,14.4
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,MALE,49.2
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,FEMALE,2.0
2001,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,FEMALE,12.6
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,MALE,13.2
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,55-64,FEMALE,0.3
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,BOTHSEX,13.4
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,FEMALE,13.5
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,BOTHSEX,53.1
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,MALE,2.8
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,FEMALE,55.8
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,55-64,BOTHSEX,0.3
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,FEMALE,2.5
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,MALE,50.5
2006,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,BOTHSEX,2.7
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,FEMALE,2.6
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,FEMALE,14.0
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,BOTHSEX,13.6
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,MALE,13.2
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,BOTHSEX,2.7
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,MALE,51.2
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,FEMALE,58.9
2003,SE_ADT_EDUCTRN,France,25-54,MALE,0.1
2003,SE_ADT_EDUCTRN,France,25-54,BOTHSEX,0.1
2003,SE_ADT_EDUCTRN,France,15-64,BOTHSEX,12.0
2003,SE_ADT_EDUCTRN,France,25-54,FEMALE,0.1
2003,SE_ADT_EDUCTRN,France,15-64,FEMALE,12.4
2003,SE_ADT_EDUCTRN,France,15-24,MALE,36.8
2004,SE_ADT_EDUCTRN,France,15-24,MALE,66.9
2004,SE_ADT_EDUCTRN,France,15-64,FEMALE,19.1
2012,SE_ADT_EDUCTRN,Bulgaria,55-64,FEMALE,0.2
2012,SE_ADT_EDUCTRN,Bulgaria,15-64,BOTHSEX,11.5
2012,SE_ADT_EDUCTRN,Bulgaria,15-64,FEMALE,12.1
2012,SE_ADT_EDUCTRN,Bulgaria,25-54,FEMALE,2.5
2012,SE_ADT_EDUCTRN,Bulgaria,15-24,MALE,56.3
2013,SE_ADT_EDUCTRN,Bulgaria,25-54,BOTHSEX,2.5
2013,SE_ADT_EDUCTRN,Bulgaria,25-54,FEMALE,2.7
2004,SE_ADT_EDUCTRN,France,25-54,FEMALE,8.0
2004,SE_ADT_EDUCTRN,France,15-64,BOTHSEX,18.6
2004,SE_ADT_EDUCTRN,France,15-64,MALE,18.1
2004,SE_ADT_EDUCTRN,France,55-64,FEMALE,2.6
2004,SE_ADT_EDUCTRN,France,55-64,BOTHSEX,2.2
2004,SE_ADT_EDUCTRN,France,25-54,BOTHSEX,7.7
2004,SE_ADT_EDUCTRN,France,25-54,MALE,7.3
2004,SE_ADT_EDUCTRN,France,15-24,BOTHSEX,68.8
2004,SE_ADT_EDUCTRN,France,15-24,FEMALE,70.8
2004,SE_ADT_EDUCTRN,France,55-64,MALE,1.7
2005,SE_ADT_EDUCTRN,France,55-64,BOTHSEX,1.7
2005,SE_ADT_EDUCTRN,France,25-54,MALE,6.8
2005,SE_ADT_EDUCTRN,France,25-54,BOTHSEX,7.0
2005,SE_ADT_EDUCTRN,France,15-64,BOTHSEX,18.0
2011,SE_ADT_EDUCTRN,Czechia,15-24,MALE,69.1
2011,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,5.0
2011,SE_ADT_EDUCTRN,Czechia,15-64,MALE,21.9
2011,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,22.6
2011,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,72.7
2011,SE_ADT_EDUCTRN,Czechia,55-64,MALE,6.2
2011,SE_ADT_EDUCTRN,Czechia,25-54,MALE,13.9
2011,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,76.5
2011,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,5.6
2012,SE_ADT_EDUCTRN,Czechia,15-64,MALE,21.2
2012,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,5.0
2012,SE_ADT_EDUCTRN,Czechia,15-24,MALE,67.9
2012,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,14.0
2012,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,22.5
2013,SE_ADT_EDUCTRN,Bulgaria,15-24,MALE,58.5
2013,SE_ADT_EDUCTRN,Bulgaria,15-24,BOTHSEX,61.7
2013,SE_ADT_EDUCTRN,Bulgaria,15-64,FEMALE,11.9
2013,SE_ADT_EDUCTRN,Bulgaria,15-64,BOTHSEX,11.4
2013,SE_ADT_EDUCTRN,Bulgaria,15-64,MALE,11.0
2013,SE_ADT_EDUCTRN,Bulgaria,15-24,FEMALE,65.0
2013,SE_ADT_EDUCTRN,Bulgaria,25-54,MALE,2.3
2012,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,14.3
2012,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,4.9
2012,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,76.3
2012,SE_ADT_EDUCTRN,Czechia,25-54,MALE,13.8
2012,SE_ADT_EDUCTRN,Czechia,55-64,MALE,4.9
2012,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,72.0
2012,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,21.9
2013,SE_ADT_EDUCTRN,Czechia,15-24,MALE,68.5
2013,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,70.7
2013,SE_ADT_EDUCTRN,Czechia,55-64,MALE,5.5
2013,SE_ADT_EDUCTRN,Czechia,25-54,MALE,12.1
2013,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,20.3
2013,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,12.4
2013,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,20.4
2013,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,12.3
2013,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,73.0
2013,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,5.1
2013,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,4.8
2013,SE_ADT_EDUCTRN,Czechia,15-64,MALE,20.1
2014,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,4.8
2014,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,4.8
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,MALE,2.8
2007,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,BOTHSEX,54.9
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,FEMALE,60.5
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,MALE,13.4
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,BOTHSEX,13.6
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,FEMALE,13.7
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,BOTHSEX,56.7
2014,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,75.3
2014,SE_ADT_EDUCTRN,Czechia,25-54,MALE,11.3
2014,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,11.9
2014,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,19.7
2014,SE_ADT_EDUCTRN,Czechia,15-64,MALE,19.1
2014,SE_ADT_EDUCTRN,Czechia,55-64,MALE,4.7
2014,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,71.3
2014,SE_ADT_EDUCTRN,Czechia,15-24,MALE,67.5
2014,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,11.6
2014,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,20.3
2015,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,18.8
2015,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,11.1
2015,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,72.4
2015,SE_ADT_EDUCTRN,Czechia,25-54,MALE,11.2
2015,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,4.6
2015,SE_ADT_EDUCTRN,Czechia,15-64,MALE,18.6
2015,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,19.0
2015,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,11.1
2015,SE_ADT_EDUCTRN,Czechia,15-24,MALE,66.8
2015,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,69.5
2015,SE_ADT_EDUCTRN,Czechia,55-64,MALE,4.8
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,MALE,2.5
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,FEMALE,2.8
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,MALE,53.4
2008,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,BOTHSEX,2.6
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,FEMALE,2.4
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,FEMALE,14.0
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,BOTHSEX,13.6
2005,SE_ADT_EDUCTRN,France,25-54,FEMALE,7.3
2005,SE_ADT_EDUCTRN,France,55-64,FEMALE,2.0
2005,SE_ADT_EDUCTRN,France,15-64,MALE,17.6
2005,SE_ADT_EDUCTRN,France,55-64,MALE,1.4
2005,SE_ADT_EDUCTRN,France,15-24,FEMALE,70.7
2005,SE_ADT_EDUCTRN,France,15-24,BOTHSEX,68.5
2005,SE_ADT_EDUCTRN,France,15-64,FEMALE,18.5
2005,SE_ADT_EDUCTRN,France,15-24,MALE,66.4
2006,SE_ADT_EDUCTRN,France,15-64,BOTHSEX,18.7
2006,SE_ADT_EDUCTRN,France,25-54,BOTHSEX,8.2
2006,SE_ADT_EDUCTRN,France,25-54,MALE,7.7
2006,SE_ADT_EDUCTRN,France,15-24,FEMALE,69.9
2006,SE_ADT_EDUCTRN,France,15-24,MALE,66.4
2006,SE_ADT_EDUCTRN,France,15-64,FEMALE,19.2
2006,SE_ADT_EDUCTRN,France,25-54,FEMALE,8.6
2006,SE_ADT_EDUCTRN,France,15-24,BOTHSEX,68.2
2006,SE_ADT_EDUCTRN,France,55-64,MALE,2.0
2006,SE_ADT_EDUCTRN,France,15-64,MALE,18.1
2006,SE_ADT_EDUCTRN,France,55-64,FEMALE,2.9
2006,SE_ADT_EDUCTRN,France,55-64,BOTHSEX,2.5
2007,SE_ADT_EDUCTRN,France,55-64,BOTHSEX,2.7
2015,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,4.4
2016,SE_ADT_EDUCTRN,Czechia,15-24,FEMALE,75.3
2016,SE_ADT_EDUCTRN,Czechia,55-64,MALE,4.6
2016,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,71.8
2016,SE_ADT_EDUCTRN,Czechia,15-24,MALE,68.4
2016,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,4.9
2016,SE_ADT_EDUCTRN,Czechia,15-64,MALE,18.4
2007,SE_ADT_EDUCTRN,France,55-64,FEMALE,3.1
2007,SE_ADT_EDUCTRN,France,15-64,MALE,17.6
2007,SE_ADT_EDUCTRN,France,55-64,MALE,2.3
2007,SE_ADT_EDUCTRN,France,25-54,FEMALE,8.2
2007,SE_ADT_EDUCTRN,France,15-64,FEMALE,18.7
2007,SE_ADT_EDUCTRN,France,15-24,MALE,66.2
2007,SE_ADT_EDUCTRN,France,15-24,BOTHSEX,67.8
2007,SE_ADT_EDUCTRN,France,15-24,FEMALE,69.3
2007,SE_ADT_EDUCTRN,France,25-54,MALE,7.0
2007,SE_ADT_EDUCTRN,France,25-54,BOTHSEX,7.6
2007,SE_ADT_EDUCTRN,France,15-64,BOTHSEX,18.1
2008,SE_ADT_EDUCTRN,France,15-24,MALE,65.7
2008,SE_ADT_EDUCTRN,France,15-24,FEMALE,69.7
2008,SE_ADT_EDUCTRN,France,15-24,BOTHSEX,67.7
2008,SE_ADT_EDUCTRN,France,55-64,MALE,2.4
2008,SE_ADT_EDUCTRN,France,15-64,MALE,17.5
2008,SE_ADT_EDUCTRN,France,15-64,FEMALE,18.6
2008,SE_ADT_EDUCTRN,France,25-54,FEMALE,8.3
2008,SE_ADT_EDUCTRN,France,15-64,BOTHSEX,18.1
2008,SE_ADT_EDUCTRN,France,25-54,BOTHSEX,7.8
2008,SE_ADT_EDUCTRN,France,25-54,MALE,7.2
2008,SE_ADT_EDUCTRN,France,55-64,FEMALE,2.8
2008,SE_ADT_EDUCTRN,France,55-64,BOTHSEX,2.6
2009,SE_ADT_EDUCTRN,France,55-64,MALE,1.9
2009,SE_ADT_EDUCTRN,France,15-24,BOTHSEX,67.0
2009,SE_ADT_EDUCTRN,France,15-24,FEMALE,68.9
2009,SE_ADT_EDUCTRN,France,25-54,MALE,6.7
2009,SE_ADT_EDUCTRN,France,55-64,BOTHSEX,2.4
2009,SE_ADT_EDUCTRN,France,55-64,FEMALE,2.8
2009,SE_ADT_EDUCTRN,France,15-64,MALE,16.9
2009,SE_ADT_EDUCTRN,France,25-54,BOTHSEX,7.2
2009,SE_ADT_EDUCTRN,France,15-64,BOTHSEX,17.5
2009,SE_ADT_EDUCTRN,France,25-54,FEMALE,7.7
2009,SE_ADT_EDUCTRN,France,15-64,FEMALE,18.0
2009,SE_ADT_EDUCTRN,France,15-24,MALE,65.0
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,MALE,13.1
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,BOTHSEX,2.5
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,MALE,53.5
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,FEMALE,63.4
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,MALE,2.5
2009,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,BOTHSEX,58.3
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,FEMALE,62.3
2016,SE_ADT_EDUCTRN,Czechia,55-64,BOTHSEX,4.8
2016,SE_ADT_EDUCTRN,Czechia,25-54,MALE,11.0
2016,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,11.6
2016,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,12.2
2016,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,19.2
2016,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,20.0
2017,SE_ADT_EDUCTRN,Czechia,25-54,FEMALE,12.3
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,MALE,13.0
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,BOTHSEX,13.4
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,FEMALE,13.7
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,BOTHSEX,58.6
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,MALE,2.8
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,FEMALE,2.6
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,MALE,55.0
2010,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,BOTHSEX,2.7
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,FEMALE,2.9
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,FEMALE,13.9
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,BOTHSEX,13.4
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,MALE,12.8
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,FEMALE,65.1
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,MALE,2.8
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,BOTHSEX,59.6
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,BOTHSEX,2.8
2011,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,MALE,54.5
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,MALE,2.7
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,FEMALE,66.5
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,55-64,BOTHSEX,0.4
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,MALE,13.0
2017,SE_ADT_EDUCTRN,Czechia,15-64,FEMALE,20.1
2017,SE_ADT_EDUCTRN,Czechia,25-54,BOTHSEX,12.2
2017,SE_ADT_EDUCTRN,Czechia,15-24,MALE,69.8
2017,SE_ADT_EDUCTRN,Czechia,15-64,MALE,19.5
2017,SE_ADT_EDUCTRN,Czechia,55-64,FEMALE,6.2
2017,SE_ADT_EDUCTRN,Czechia,15-64,BOTHSEX,19.8
2017,SE_ADT_EDUCTRN,Czechia,15-24,BOTHSEX,72.1
2010,SE_ADT_EDUCTRN,France,15-24,MALE,64.0
2010,SE_ADT_EDUCTRN,France,15-64,FEMALE,17.2
2010,SE_ADT_EDUCTRN,France,25-54,FEMALE,6.9
2010,SE_ADT_EDUCTRN,France,15-64,BOTHSEX,16.6
2010,SE_ADT_EDUCTRN,France,15-64,MALE,16.0
2010,SE_ADT_EDUCTRN,France,55-64,FEMALE,2.4
2010,SE_ADT_EDUCTRN,France,55-64,BOTHSEX,2.1
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,BOTHSEX,2.8
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,BOTHSEX,61.0
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,55-64,MALE,0.4
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,55-64,FEMALE,0.4
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,BOTHSEX,14.0
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-64,FEMALE,15.0
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,25-54,FEMALE,3.0
2010,SE_ADT_EDUCTRN,France,25-54,BOTHSEX,6.3
2010,SE_ADT_EDUCTRN,France,25-54,MALE,5.8
2010,SE_ADT_EDUCTRN,France,15-24,FEMALE,68.8
2010,SE_ADT_EDUCTRN,France,15-24,BOTHSEX,66.4
2010,SE_ADT_EDUCTRN,France,55-64,MALE,1.7
2011,SE_ADT_EDUCTRN,France,55-64,BOTHSEX,2.6
2011,SE_ADT_EDUCTRN,France,25-54,MALE,6.5
2012,SE_ADT_EDUCTRN,Bosnia and Herzegovina,15-24,MALE,55.6
