Year,SeriesCode,GeoAreaName,Activity,Value
2019,EN_ATM_CO2,Australia,ISIC4_C10T32X19,29.78
2019,EN_ATM_CO2,Australia,TOTAL,389.4
2020,EN_ATM_CO2,Australia,TOTAL,374.23
2020,EN_ATM_CO2,Australia,ISIC4_C10T32X19,28.94
2000,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.78
2000,EN_ATM_CO2,Austria,TOTAL,61.83
2005,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.77
2006,EN_ATM_CO2,Hungary,TOTAL,54.16
2006,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.6
2007,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.56
2007,EN_ATM_CO2,Hungary,TOTAL,52.52
2008,EN_ATM_CO2,Hungary,TOTAL,51.75
2008,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.4
2009,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,3.94
2009,EN_ATM_CO2,Hungary,TOTAL,46.87
2010,EN_ATM_CO2,Hungary,TOTAL,47.15
2010,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,4.21
2001,EN_ATM_CO2,Austria,TOTAL,66.19
2001,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.58
2002,EN_ATM_CO2,Austria,TOTAL,67.64
2002,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.4
2003,EN_ATM_CO2,Austria,TOTAL,72.71
2003,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.82
2004,EN_ATM_CO2,Austria,ISIC4_C10T32X19,10.12
2004,EN_ATM_CO2,Austria,TOTAL,74.01
2005,EN_ATM_CO2,Austria,TOTAL,74.45
2005,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.48
2006,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.73
2011,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.36
2011,EN_ATM_CO2,Hungary,TOTAL,46.34
2012,EN_ATM_CO2,Hungary,TOTAL,42.75
2012,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,4.66
2013,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.17
2013,EN_ATM_CO2,Hungary,TOTAL,40.25
2014,EN_ATM_CO2,Hungary,TOTAL,40.06
2014,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,4.84
2015,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.23
2015,EN_ATM_CO2,Hungary,TOTAL,42.71
2016,EN_ATM_CO2,Hungary,TOTAL,43.54
2016,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.23
2017,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.85
2017,EN_ATM_CO2,Hungary,TOTAL,48.67
2018,EN_ATM_CO2,Hungary,TOTAL,48.32
2018,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.97
2019,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.86
2019,EN_ATM_CO2,Hungary,TOTAL,46.24
2020,EN_ATM_CO2,Hungary,ISIC4_C10T32X19,5.78
2020,EN_ATM_CO2,Hungary,TOTAL,43.84
2000,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.59
2000,EN_ATM_CO2,Iceland,TOTAL,2.16
2001,EN_ATM_CO2,Iceland,TOTAL,2.11
2001,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.61
2002,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.66
2002,EN_ATM_CO2,Iceland,TOTAL,2.21
2003,EN_ATM_CO2,Iceland,TOTAL,2.19
2003,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.6
2004,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.61
2004,EN_ATM_CO2,Iceland,TOTAL,2.26
2005,EN_ATM_CO2,Iceland,TOTAL,2.21
2005,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.58
2006,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.52
2006,EN_ATM_CO2,Iceland,TOTAL,2.25
2007,EN_ATM_CO2,Iceland,TOTAL,2.32
2007,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.52
2008,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.44
2008,EN_ATM_CO2,Iceland,TOTAL,2.12
2009,EN_ATM_CO2,Iceland,TOTAL,2.08
2009,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.4
2010,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.41
2010,EN_ATM_CO2,Iceland,TOTAL,1.95
2011,EN_ATM_CO2,Iceland,TOTAL,1.87
2011,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.4
2012,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.42
2012,EN_ATM_CO2,Iceland,TOTAL,1.86
2013,EN_ATM_CO2,Iceland,TOTAL,2.03
2013,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.48
2014,EN_ATM_CO2,Iceland,TOTAL,2.05
2014,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.49
2015,EN_ATM_CO2,Iceland,TOTAL,2.06
2015,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.44
2016,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.04
2016,EN_ATM_CO2,Iceland,TOTAL,1.63
2017,EN_ATM_CO2,Iceland,TOTAL,1.67
2006,EN_ATM_CO2,Austria,TOTAL,72.15
2007,EN_ATM_CO2,Austria,TOTAL,69.12
2007,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.48
2008,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.73
2008,EN_ATM_CO2,Austria,TOTAL,68.6
2009,EN_ATM_CO2,Austria,TOTAL,62.62
2009,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.25
2010,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.82
2010,EN_ATM_CO2,Austria,TOTAL,68.34
2011,EN_ATM_CO2,Austria,TOTAL,66.61
2011,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.88
2000,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.41
2000,EN_ATM_CO2,Albania,TOTAL,3.09
2001,EN_ATM_CO2,Albania,TOTAL,3.23
2001,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.46
2002,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.4
2002,EN_ATM_CO2,Albania,TOTAL,3.76
2003,EN_ATM_CO2,Albania,TOTAL,3.84
2003,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.44
2004,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.46
2004,EN_ATM_CO2,Albania,TOTAL,4.02
2005,EN_ATM_CO2,Albania,TOTAL,3.84
2000,EN_ATM_CO2,Serbia,TOTAL,42.94
2000,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,5.26
2001,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,6.1
2001,EN_ATM_CO2,Serbia,TOTAL,45.0
2002,EN_ATM_CO2,Serbia,TOTAL,48.58
2002,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,6.54
2003,EN_ATM_CO2,Serbia,TOTAL,52.15
2003,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,7.85
2004,EN_ATM_CO2,Serbia,TOTAL,56.35
2004,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,9.64
2005,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,6.84
2017,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.02
2018,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.02
2018,EN_ATM_CO2,Iceland,TOTAL,1.7
2019,EN_ATM_CO2,Iceland,TOTAL,1.64
2019,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.02
2020,EN_ATM_CO2,Iceland,ISIC4_C10T32X19,0.03
2020,EN_ATM_CO2,Iceland,TOTAL,1.45
2000,EN_ATM_CO2,India,TOTAL,889.82
2000,EN_ATM_CO2,India,ISIC4_C10T32X19,189.73
2001,EN_ATM_CO2,India,ISIC4_C10T32X19,191.44
2001,EN_ATM_CO2,India,TOTAL,904.85
2005,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.39
2006,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.61
2006,EN_ATM_CO2,Albania,TOTAL,3.81
2007,EN_ATM_CO2,Albania,TOTAL,3.79
2007,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.55
2008,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.45
2008,EN_ATM_CO2,Albania,TOTAL,3.73
2009,EN_ATM_CO2,Albania,TOTAL,3.78
2009,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.74
2010,EN_ATM_CO2,Albania,ISIC4_C10T32X19,1.03
2010,EN_ATM_CO2,Albania,TOTAL,3.95
2005,EN_ATM_CO2,Serbia,TOTAL,49.5
2006,EN_ATM_CO2,Serbia,TOTAL,51.69
2006,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,7.67
2007,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,7.93
2007,EN_ATM_CO2,Serbia,TOTAL,50.1
2008,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,7.31
2008,EN_ATM_CO2,Serbia,TOTAL,48.39
2009,EN_ATM_CO2,Serbia,TOTAL,45.79
2009,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,3.83
2010,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,4.6
2010,EN_ATM_CO2,Serbia,TOTAL,46.05
2011,EN_ATM_CO2,Serbia,TOTAL,50.2
2011,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,5.22
2012,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,4.71
2012,EN_ATM_CO2,Serbia,TOTAL,44.91
2013,EN_ATM_CO2,Serbia,TOTAL,45.7
2013,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,3.71
2014,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,3.55
2014,EN_ATM_CO2,Serbia,TOTAL,38.31
2015,EN_ATM_CO2,Serbia,TOTAL,44.72
2015,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,3.26
2016,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,3.72
2002,EN_ATM_CO2,India,TOTAL,934.66
2002,EN_ATM_CO2,India,ISIC4_C10T32X19,204.85
2003,EN_ATM_CO2,India,ISIC4_C10T32X19,195.5
2003,EN_ATM_CO2,India,TOTAL,959.01
2004,EN_ATM_CO2,India,TOTAL,1028.27
2004,EN_ATM_CO2,India,ISIC4_C10T32X19,205.3
2005,EN_ATM_CO2,India,ISIC4_C10T32X19,229.72
2005,EN_ATM_CO2,India,TOTAL,1074.99
2006,EN_ATM_CO2,India,TOTAL,1148.47
2006,EN_ATM_CO2,India,ISIC4_C10T32X19,256.12
2007,EN_ATM_CO2,India,ISIC4_C10T32X19,290.01
2011,EN_ATM_CO2,Albania,TOTAL,4.16
2011,EN_ATM_CO2,Albania,ISIC4_C10T32X19,1.0
2012,EN_ATM_CO2,Albania,TOTAL,3.5
2012,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.6
2013,EN_ATM_CO2,Albania,TOTAL,3.67
2013,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.56
2014,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.89
2014,EN_ATM_CO2,Albania,TOTAL,4.14
2015,EN_ATM_CO2,Albania,TOTAL,3.84
2015,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.67
2016,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.57
2012,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.66
2012,EN_ATM_CO2,Austria,TOTAL,63.44
2013,EN_ATM_CO2,Austria,TOTAL,64.1
2013,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.38
2014,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.21
2014,EN_ATM_CO2,Austria,TOTAL,60.42
2015,EN_ATM_CO2,Austria,TOTAL,61.55
2015,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.4
2016,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.7
2016,EN_ATM_CO2,Austria,TOTAL,61.97
2017,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.5
2016,EN_ATM_CO2,Serbia,TOTAL,45.89
2017,EN_ATM_CO2,Serbia,TOTAL,46.55
2017,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,3.52
2018,EN_ATM_CO2,Serbia,TOTAL,45.32
2018,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,3.88
2019,EN_ATM_CO2,Serbia,TOTAL,45.14
2019,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,3.11
2020,EN_ATM_CO2,Serbia,ISIC4_C10T32X19,2.47
2020,EN_ATM_CO2,Serbia,TOTAL,45.34
2000,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,9.59
2000,EN_ATM_CO2,Slovakia,TOTAL,36.88
2017,EN_ATM_CO2,Austria,TOTAL,64.16
2018,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.43
2018,EN_ATM_CO2,Austria,TOTAL,61.3
2019,EN_ATM_CO2,Austria,TOTAL,62.73
2019,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.57
2020,EN_ATM_CO2,Austria,ISIC4_C10T32X19,9.26
2020,EN_ATM_CO2,Austria,TOTAL,57.32
2000,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.72
2000,EN_ATM_CO2,Armenia,TOTAL,3.42
2001,EN_ATM_CO2,Armenia,TOTAL,3.46
2001,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.8
2016,EN_ATM_CO2,Albania,TOTAL,3.69
2017,EN_ATM_CO2,Albania,TOTAL,4.39
2017,EN_ATM_CO2,Albania,ISIC4_C10T32X19,1.09
2018,EN_ATM_CO2,Albania,ISIC4_C10T32X19,1.28
2018,EN_ATM_CO2,Albania,TOTAL,4.39
2019,EN_ATM_CO2,Albania,TOTAL,4.07
2019,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.91
2020,EN_ATM_CO2,Albania,ISIC4_C10T32X19,0.98
2020,EN_ATM_CO2,Albania,TOTAL,3.39
2000,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,2.51
2000,EN_ATM_CO2,Azerbaijan,TOTAL,27.31
2007,EN_ATM_CO2,India,TOTAL,1266.47
2008,EN_ATM_CO2,India,ISIC4_C10T32X19,302.51
2008,EN_ATM_CO2,India,TOTAL,1349.16
2009,EN_ATM_CO2,India,ISIC4_C10T32X19,348.92
2009,EN_ATM_CO2,India,TOTAL,1481.61
2010,EN_ATM_CO2,India,TOTAL,1572.14
2010,EN_ATM_CO2,India,ISIC4_C10T32X19,391.21
2011,EN_ATM_CO2,India,TOTAL,1662.62
2011,EN_ATM_CO2,India,ISIC4_C10T32X19,436.68
2012,EN_ATM_CO2,India,TOTAL,1805.42
2012,EN_ATM_CO2,India,ISIC4_C10T32X19,426.09
2013,EN_ATM_CO2,India,TOTAL,1861.15
2013,EN_ATM_CO2,India,ISIC4_C10T32X19,464.96
2014,EN_ATM_CO2,India,ISIC4_C10T32X19,495.83
2014,EN_ATM_CO2,India,TOTAL,2027.55
2015,EN_ATM_CO2,India,TOTAL,2036.12
2015,EN_ATM_CO2,India,ISIC4_C10T32X19,497.49
2016,EN_ATM_CO2,India,ISIC4_C10T32X19,518.15
2016,EN_ATM_CO2,India,TOTAL,2067.83
2017,EN_ATM_CO2,India,TOTAL,2184.8
2017,EN_ATM_CO2,India,ISIC4_C10T32X19,549.17
2018,EN_ATM_CO2,India,ISIC4_C10T32X19,557.8
2001,EN_ATM_CO2,Slovakia,TOTAL,37.37
2001,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,8.3
2002,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,8.91
2002,EN_ATM_CO2,Slovakia,TOTAL,36.9
2003,EN_ATM_CO2,Slovakia,TOTAL,37.41
2003,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,8.6
2004,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,8.12
2004,EN_ATM_CO2,Slovakia,TOTAL,36.21
2005,EN_ATM_CO2,Slovakia,TOTAL,37.26
2005,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,8.21
2006,EN_ATM_CO2,Slovakia,TOTAL,36.48
2006,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,8.18
2007,EN_ATM_CO2,Slovakia,TOTAL,35.71
2007,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,8.05
2008,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,7.82
2008,EN_ATM_CO2,Slovakia,TOTAL,35.49
2009,EN_ATM_CO2,Slovakia,TOTAL,32.7
2009,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,6.3
2010,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,6.66
2010,EN_ATM_CO2,Slovakia,TOTAL,34.57
2011,EN_ATM_CO2,Slovakia,TOTAL,32.86
2011,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,6.59
2001,EN_ATM_CO2,Azerbaijan,TOTAL,25.83
2001,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,2.02
2002,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,2.62
2002,EN_ATM_CO2,Azerbaijan,TOTAL,25.52
2003,EN_ATM_CO2,Azerbaijan,TOTAL,27.83
2003,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.71
2004,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.41
2004,EN_ATM_CO2,Azerbaijan,TOTAL,27.41
2005,EN_ATM_CO2,Azerbaijan,TOTAL,29.02
2005,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.05
2006,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.01
2012,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,6.78
2012,EN_ATM_CO2,Slovakia,TOTAL,31.25
2013,EN_ATM_CO2,Slovakia,TOTAL,31.79
2013,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,6.95
2014,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,7.16
2014,EN_ATM_CO2,Slovakia,TOTAL,29.17
2015,EN_ATM_CO2,Slovakia,TOTAL,29.45
2015,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,7.03
2016,EN_ATM_CO2,Slovakia,ISIC4_C10T32X19,7.23
2016,EN_ATM_CO2,Slovakia,TOTAL,30.16
2017,EN_ATM_CO2,Slovakia,TOTAL,32.21
2018,EN_ATM_CO2,India,TOTAL,2316.5
2019,EN_ATM_CO2,India,TOTAL,2277.63
2019,EN_ATM_CO2,India,ISIC4_C10T32X19,541.49
2020,EN_ATM_CO2,India,ISIC4_C10T32X19,492.63
2020,EN_ATM_CO2,India,TOTAL,2074.96
2000,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.7
2000,EN_ATM_CO2,Ireland,TOTAL,40.83
2001,EN_ATM_CO2,Ireland,TOTAL,42.96
2001,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.7
2002,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.38
2002,EN_ATM_CO2,Ireland,TOTAL,42.07
2006,EN_ATM_CO2,Azerbaijan,TOTAL,29.4
2007,EN_ATM_CO2,Azerbaijan,TOTAL,26.64
2007,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,2.05
2008,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,2.38
2008,EN_ATM_CO2,Azerbaijan,TOTAL,28.74
2009,EN_ATM_CO2,Azerbaijan,TOTAL,24.42
2009,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.52
2010,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.25
2010,EN_ATM_CO2,Azerbaijan,TOTAL,23.44
2011,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.45
2011,EN_ATM_CO2,Azerbaijan,TOTAL,26.36
2012,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.88
2012,EN_ATM_CO2,Azerbaijan,TOTAL,28.8
2013,EN_ATM_CO2,Azerbaijan,TOTAL,29.36
2013,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,1.9
2014,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,2.02
2014,EN_ATM_CO2,Azerbaijan,TOTAL,30.71
2015,EN_ATM_CO2,Azerbaijan,TOTAL,30.54
2015,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,2.04
2016,EN_ATM_CO2,Azerbaijan,ISIC4_C10T32X19,2.45
2016,EN_ATM_CO2,Azerbaijan,TOTAL,31.11
2017,EN_ATM_CO2,Azerbaijan,TOTAL,30.73
2002,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.8
2002,EN_ATM_CO2,Armenia,TOTAL,2.91
2003,EN_ATM_CO2,Armenia,TOTAL,3.28
2003,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.99
2004,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,1.1
2004,EN_ATM_CO2,Armenia,TOTAL,3.47
2005,EN_ATM_CO2,Armenia,TOTAL,4.13
2005,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,1.36
2006,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,1.44
2006,EN_ATM_CO2,Armenia,TOTAL,4.15
2007,EN_ATM_CO2,Armenia,TOTAL,4.8
2007,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,1.17
2008,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,1.34
2008,EN_ATM_CO2,Armenia,TOTAL,5.27
2009,EN_ATM_CO2,Armenia,TOTAL,4.27
2009,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.96
2010,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.52
2010,EN_ATM_CO2,Armenia,TOTAL,4.05
2011,EN_ATM_CO2,Armenia,TOTAL,4.67
2011,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.6
2012,EN_ATM_CO2,Armenia,TOTAL,5.44
2012,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.67
2003,EN_ATM_CO2,Ireland,TOTAL,41.96
2003,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.55
2004,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.59
2004,EN_ATM_CO2,Ireland,TOTAL,42.39
2005,EN_ATM_CO2,Ireland,TOTAL,44.29
2005,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.73
2006,EN_ATM_CO2,Ireland,TOTAL,44.92
2006,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.69
2007,EN_ATM_CO2,Ireland,TOTAL,44.23
2007,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.33
2008,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,4.24
2008,EN_ATM_CO2,Ireland,TOTAL,43.8
2009,EN_ATM_CO2,Ireland,TOTAL,39.26
2009,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,3.18
2010,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,3.31
2010,EN_ATM_CO2,Ireland,TOTAL,39.24
2011,EN_ATM_CO2,Ireland,TOTAL,35.52
2011,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,2.89
2012,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,2.94
2012,EN_ATM_CO2,Ireland,TOTAL,35.83
2013,EN_ATM_CO2,Ireland,TOTAL,34.58
2013,EN_ATM_CO2,Ireland,ISIC4_C10T32X19,3.09
2013,EN_ATM_CO2,Armenia,TOTAL,5.24
2013,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.66
2014,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.46
2014,EN_ATM_CO2,Armenia,TOTAL,5.24
2015,EN_ATM_CO2,Armenia,TOTAL,5.1
2015,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.38
2016,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.33
2016,EN_ATM_CO2,Armenia,TOTAL,4.91
2017,EN_ATM_CO2,Armenia,TOTAL,5.17
2017,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.38
2018,EN_ATM_CO2,Armenia,ISIC4_C10T32X19,0.43
