Year,SeriesCode,GeoAreaName,Age,Location,Sex,Value
2019,SD_MDP_MUHC,Spain,<16Y,ALLAREA,BOTHSEX,30
2019,SD_MDP_MUHC,Spain,ALLAGE,ALLAREA,BOTHSEX,25
2019,SD_MDP_MUHC,Spain,ALLAGE,ALLAREA,MALE,25
2019,SD_MDP_MUHC,Spain,ALLAGE,RURAL,BOTHSEX,29
2020,SD_MDP_MUHC,Spain,<16Y,ALLAREA,BOTHSEX,31
2017,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,BOTHSEX,29
2017,SD_MDP_MUHC,Italy,ALLAGE,URBAN,BOTHSEX,29
2017,SD_MDP_MUHC,Italy,ALLAGE,RURAL,BOTHSEX,29
2017,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,MALE,28
2018,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,MALE,26
2020,SD_MDP_MUHC,Spain,ALLAGE,ALLAREA,MALE,26
2020,SD_MDP_MUHC,Spain,ALLAGE,ALLAREA,FEMALE,27
2020,SD_MDP_MUHC,Spain,ALLAGE,ALLAREA,BOTHSEX,26
2021,SD_MDP_MUHC,Spain,ALLAGE,ALLAREA,FEMALE,29
2021,SD_MDP_MUHC,Spain,ALLAGE,ALLAREA,MALE,27
2010,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,39
2010,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,31
2010,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,24
2010,SD_MDP_MUHC,Croatia,<18Y,ALLAREA,BOTHSEX,29
2010,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,32
2018,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,BOTHSEX,27
2018,SD_MDP_MUHC,Italy,ALLAGE,URBAN,BOTHSEX,28
2018,SD_MDP_MUHC,Italy,ALLAGE,RURAL,BOTHSEX,27
2018,SD_MDP_MUHC,Italy,<16Y,ALLAREA,BOTHSEX,31
2018,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,FEMALE,28
2019,SD_MDP_MUHC,Italy,ALLAGE,RURAL,BOTHSEX,25
2019,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,FEMALE,27
2019,SD_MDP_MUHC,Italy,<16Y,ALLAREA,BOTHSEX,28
2019,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,BOTHSEX,26
2019,SD_MDP_MUHC,Italy,ALLAGE,URBAN,BOTHSEX,26
2012,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,22
2012,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,20
2012,SD_MDP_MUHC,Austria,ALLAGE,RURAL,BOTHSEX,15
2012,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,17
2013,SD_MDP_MUHC,Austria,ALLAGE,RURAL,BOTHSEX,14
2013,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,24
2013,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,17
2013,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,19
2013,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,20
2013,SD_MDP_MUHC,Austria,ALLAGE,URBAN,BOTHSEX,22
2019,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,MALE,25
2020,SD_MDP_MUHC,Italy,<16Y,ALLAREA,BOTHSEX,28
2020,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,BOTHSEX,25
2020,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,FEMALE,27
2020,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,MALE,24
2021,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,MALE,24
2021,SD_MDP_MUHC,Italy,<16Y,ALLAREA,BOTHSEX,30
2021,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,FEMALE,26
2021,SD_MDP_MUHC,Italy,ALLAGE,ALLAREA,BOTHSEX,25
2010,SD_MDP_MUHC,Latvia,<18Y,ALLAREA,BOTHSEX,44
2010,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,30
2011,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,32
2011,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,33
2011,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,33
2011,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,31
2021,SD_MDP_MUHC,Spain,ALLAGE,ALLAREA,BOTHSEX,28
2021,SD_MDP_MUHC,Spain,<16Y,ALLAREA,BOTHSEX,33
2010,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,18
2010,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,19
2010,SD_MDP_MUHC,Sweden,<18Y,ALLAREA,BOTHSEX,19
2011,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,27
2011,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,38
2012,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,35
2012,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,38
2012,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,32
2012,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,33
2012,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,33
2012,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,27
2013,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,25
2013,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,36
2014,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,24
2014,SD_MDP_MUHC,Austria,ALLAGE,URBAN,BOTHSEX,23
2014,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,21
2014,SD_MDP_MUHC,Austria,ALLAGE,RURAL,BOTHSEX,14
2014,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,18
2010,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,38
2010,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,41
2010,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,38
2010,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,36
2010,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,39
2013,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,30
2013,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,29
2013,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,30
2013,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,30
2014,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,35
2014,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,19
2015,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,23
2015,SD_MDP_MUHC,Austria,ALLAGE,URBAN,BOTHSEX,21
2015,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,18
2015,SD_MDP_MUHC,Austria,ALLAGE,RURAL,BOTHSEX,14
2015,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,18
2015,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,19
2016,SD_MDP_MUHC,Austria,ALLAGE,URBAN,BOTHSEX,20
2016,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,19
2016,SD_MDP_MUHC,Austria,ALLAGE,RURAL,BOTHSEX,15
2014,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,30
2014,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,28
2014,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,29
2014,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,24
2014,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,29
2015,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,29
2015,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,24
2015,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,35
2015,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,28
2015,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,27
2015,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,30
2016,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,27
2016,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,29
2016,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,28
2016,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,25
2016,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,24
2016,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,34
2017,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,33
2017,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,26
2017,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,27
2016,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,21
2016,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,18
2016,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,17
2017,SD_MDP_MUHC,Austria,ALLAGE,RURAL,BOTHSEX,13
2017,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,17
2017,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,26
2017,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,22
2017,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,26
2018,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,21
2018,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,26
2017,SD_MDP_MUHC,Austria,ALLAGE,URBAN,BOTHSEX,21
2017,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,19
2017,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,24
2017,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,18
2018,SD_MDP_MUHC,Austria,ALLAGE,RURAL,BOTHSEX,14
2018,SD_MDP_MUHC,Austria,ALLAGE,URBAN,BOTHSEX,20
2018,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,16
2018,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,22
2018,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,18
2018,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,19
2011,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,40
2011,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,36
2011,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,44
2011,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,44
2011,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,40
2010,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2010,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,18
2010,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,18
2011,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,19
2011,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,19
2011,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,40
2012,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,36
2012,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,33
2012,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,36
2012,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,37
2012,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,39
2012,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,40
2013,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,35
2013,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,36
2013,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,34
2018,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,23
2018,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,25
2018,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,31
2018,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,24
2019,SD_MDP_MUHC,Croatia,ALLAGE,URBAN,BOTHSEX,20
2019,SD_MDP_MUHC,Croatia,ALLAGE,RURAL,BOTHSEX,29
2019,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,20
2019,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,23
2019,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,24
2019,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,22
2019,SD_MDP_MUHC,Austria,ALLAGE,RURAL,BOTHSEX,11
2019,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,18
2019,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,19
2019,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,15
2019,SD_MDP_MUHC,Austria,ALLAGE,URBAN,BOTHSEX,20
2019,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,17
2020,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,17
2020,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,23
2020,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,18
2020,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,18
2013,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,30
2013,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,37
2013,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,41
2014,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,39
2014,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,31
2014,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,27
2014,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,34
2014,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,33
2014,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,35
2015,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,FEMALE,33
2020,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,22
2020,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,24
2020,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,23
2020,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,20
2021,SD_MDP_MUHC,Croatia,<16Y,ALLAREA,BOTHSEX,18
2011,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2011,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,19
2011,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,18
2011,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,20
2012,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,18
2021,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,BOTHSEX,17
2021,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,MALE,16
2021,SD_MDP_MUHC,Austria,<16Y,ALLAREA,BOTHSEX,24
2021,SD_MDP_MUHC,Austria,ALLAGE,ALLAREA,FEMALE,18
2010,SD_MDP_MUHC,Armenia,ALLAGE,ALLAREA,BOTHSEX,41
2021,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,FEMALE,23
2021,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,MALE,19
2021,SD_MDP_MUHC,Croatia,ALLAGE,ALLAREA,BOTHSEX,21
2010,SD_MDP_MUHC,Cyprus,ALLAGE,RURAL,BOTHSEX,27
2010,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,BOTHSEX,25
2010,SD_MDP_MUHC,Cyprus,<18Y,ALLAREA,BOTHSEX,22
2010,SD_MDP_MUHC,Cyprus,ALLAGE,URBAN,BOTHSEX,24
2010,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,FEMALE,26
2010,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,MALE,23
2011,SD_MDP_MUHC,Cyprus,ALLAGE,URBAN,BOTHSEX,24
2012,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,19
2012,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,19
2012,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,17
2012,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,18
2012,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2015,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,MALE,28
2015,SD_MDP_MUHC,Latvia,ALLAGE,RURAL,BOTHSEX,37
2015,SD_MDP_MUHC,Latvia,<16Y,ALLAREA,BOTHSEX,30
2015,SD_MDP_MUHC,Latvia,ALLAGE,URBAN,BOTHSEX,27
2015,SD_MDP_MUHC,Latvia,ALLAGE,ALLAREA,BOTHSEX,31
2013,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,20
2013,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,18
2013,SD_MDP_MUHC,Sweden,ALLAGE,URBAN,BOTHSEX,18
2013,SD_MDP_MUHC,Sweden,<16Y,ALLAREA,BOTHSEX,19
2013,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,19
2011,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,MALE,23
2011,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,FEMALE,26
2011,SD_MDP_MUHC,Cyprus,ALLAGE,RURAL,BOTHSEX,27
2011,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,BOTHSEX,25
2011,SD_MDP_MUHC,Cyprus,<16Y,ALLAREA,BOTHSEX,23
2012,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,MALE,25
2012,SD_MDP_MUHC,Cyprus,ALLAGE,URBAN,BOTHSEX,26
2012,SD_MDP_MUHC,Cyprus,<16Y,ALLAREA,BOTHSEX,27
2012,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,FEMALE,29
2012,SD_MDP_MUHC,Cyprus,ALLAGE,ALLAREA,BOTHSEX,27
2013,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2014,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,FEMALE,19
2014,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,BOTHSEX,18
2014,SD_MDP_MUHC,Sweden,ALLAGE,ALLAREA,MALE,17
2014,SD_MDP_MUHC,Sweden,ALLAGE,RURAL,BOTHSEX,18
2010,SD_MDP_MUHC,Armenia,ALLAGE,RURAL,BOTHSEX,53
2010,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,35
2011,SD_MDP_MUHC,Armenia,ALLAGE,URBAN,BOTHSEX,29
