Year,SeriesCode,GeoAreaName,Value
2005,DC_TOF_TRDCML,Chile,12.51152
2006,DC_TOF_TRDCML,Chile,6.58177
2007,DC_TOF_TRDCML,Chile,20.28665
2008,DC_TOF_TRDCML,Chile,80.03564
2009,DC_TOF_TRDCML,Chile,73.61699
2010,DC_TOF_TRDCML,Chile,33.10183
2011,DC_TOF_TRDCML,Chile,91.87657
2012,DC_TOF_TRDCML,Chile,80.83645
2013,DC_TOF_TRDCML,Chile,246.56209
2014,DC_TOF_TRDCML,Chile,428.96987
2015,DC_TOF_TRDCML,Chile,86.83528
2016,DC_TOF_TRDCML,Chile,180.92769
2017,DC_TOF_TRDCML,Chile,18.80589
2005,DC_TOF_TRDCML,China,263.52282
2006,DC_TOF_TRDCML,China,612.85118
2007,DC_TOF_TRDCML,China,380.32612
2008,DC_TOF_TRDCML,China,765.60968
2009,DC_TOF_TRDCML,China,613.06705
2010,DC_TOF_TRDCML,China,636.99178
2011,DC_TOF_TRDCML,China,183.55726
2012,DC_TOF_TRDCML,China,336.02784
2013,DC_TOF_TRDCML,China,429.30965
2014,DC_TOF_TRDCML,China,315.68833
2015,DC_TOF_TRDCML,China,577.42013
2016,DC_TOF_TRDCML,China,882.3178
2017,DC_TOF_TRDCML,China,319.28525
2018,DC_TOF_TRDCML,China,314.92006
2019,DC_TOF_TRDCML,China,154.36132
2020,DC_TOF_TRDCML,China,953.96011
2021,DC_TOF_TRDCML,China,240.64123
2005,DC_TOF_TRDCML,Colombia,75.27112
2006,DC_TOF_TRDCML,Colombia,150.5078
2007,DC_TOF_TRDCML,Colombia,151.36473
2008,DC_TOF_TRDCML,Colombia,218.60836
2009,DC_TOF_TRDCML,Colombia,209.61947
2010,DC_TOF_TRDCML,Colombia,191.51812
2011,DC_TOF_TRDCML,Colombia,366.8428
2012,DC_TOF_TRDCML,Colombia,213.02363
2013,DC_TOF_TRDCML,Colombia,233.18752
2014,DC_TOF_TRDCML,Colombia,313.11187
2015,DC_TOF_TRDCML,Colombia,279.79099
2016,DC_TOF_TRDCML,Colombia,143.57852
2017,DC_TOF_TRDCML,Colombia,284.20926
2018,DC_TOF_TRDCML,Colombia,184.86044
2019,DC_TOF_TRDCML,Colombia,319.25035
2020,DC_TOF_TRDCML,Colombia,235.77632
2021,DC_TOF_TRDCML,Colombia,307.40325
2005,DC_TOF_TRDCML,Costa Rica,13.22275
2006,DC_TOF_TRDCML,Costa Rica,10.578
2007,DC_TOF_TRDCML,Costa Rica,26.15872
2008,DC_TOF_TRDCML,Costa Rica,31.02705
2009,DC_TOF_TRDCML,Costa Rica,13.33363
2010,DC_TOF_TRDCML,Costa Rica,15.47567
2011,DC_TOF_TRDCML,Costa Rica,55.84461
2005,DC_TOF_TRDCML,Türkiye,260.23503
2006,DC_TOF_TRDCML,Türkiye,260.43427
2007,DC_TOF_TRDCML,Türkiye,222.83854
2008,DC_TOF_TRDCML,Türkiye,768.86224
2009,DC_TOF_TRDCML,Türkiye,281.05232
2010,DC_TOF_TRDCML,Türkiye,884.54932
2011,DC_TOF_TRDCML,Türkiye,2148.45631
2012,DC_TOF_TRDCML,Türkiye,3410.17138
2013,DC_TOF_TRDCML,Türkiye,3156.19189
2005,DC_TOF_TRDCML,Albania,62.01885
2006,DC_TOF_TRDCML,Albania,245.00462
2007,DC_TOF_TRDCML,Albania,44.6184
2008,DC_TOF_TRDCML,Albania,111.38713
2009,DC_TOF_TRDCML,Albania,56.40517
2010,DC_TOF_TRDCML,Albania,217.69751
2011,DC_TOF_TRDCML,Albania,199.4458
2012,DC_TOF_TRDCML,Albania,29.4312
2013,DC_TOF_TRDCML,Albania,75.75948
2012,DC_TOF_TRDCML,Costa Rica,7.09698
2013,DC_TOF_TRDCML,Costa Rica,11.5902
2014,DC_TOF_TRDCML,Costa Rica,181.51687
2015,DC_TOF_TRDCML,Costa Rica,74.95477
