Year,SeriesCode,GeoAreaName,Age,Location,Sex,Value
2020,SH_PRV_SMOK,Greece,15+,,BOTHSEX,33.5
2000,SH_PRV_SMOK,Hungary,15+,,FEMALE,31.6
2000,SH_PRV_SMOK,Hungary,15+,,BOTHSEX,37.4
2000,SH_PRV_SMOK,Hungary,15+,,MALE,43.1
2005,SH_PRV_SMOK,Hungary,15+,,MALE,41.3
2005,SH_PRV_SMOK,Hungary,15+,,FEMALE,30.5
2005,SH_PRV_SMOK,Hungary,15+,,BOTHSEX,35.9
2010,SH_PRV_SMOK,Hungary,15+,,BOTHSEX,34.6
2010,SH_PRV_SMOK,Hungary,15+,,FEMALE,29.7
2010,SH_PRV_SMOK,Hungary,15+,,MALE,39.4
2020,SH_PRV_SMOK,Spain,15+,,MALE,28.6
2000,SH_PRV_SMOK,Sweden,15+,,MALE,48.6
2000,SH_PRV_SMOK,Sweden,15+,,FEMALE,38.9
2000,SH_PRV_SMOK,Sweden,15+,,BOTHSEX,43.8
2005,SH_PRV_SMOK,Sweden,15+,,MALE,42.9
2005,SH_PRV_SMOK,Sweden,15+,,FEMALE,32.3
2005,SH_PRV_SMOK,Sweden,15+,,BOTHSEX,37.6
2010,SH_PRV_SMOK,Sweden,15+,,MALE,37.9
2015,SH_PRV_SMOK,Hungary,15+,,MALE,37.6
2015,SH_PRV_SMOK,Hungary,15+,,FEMALE,28.7
2015,SH_PRV_SMOK,Hungary,15+,,BOTHSEX,33.2
2018,SH_PRV_SMOK,Hungary,15+,,MALE,36.5
2018,SH_PRV_SMOK,Hungary,15+,,FEMALE,28.0
2018,SH_PRV_SMOK,Hungary,15+,,BOTHSEX,32.2
2019,SH_PRV_SMOK,Hungary,15+,,BOTHSEX,32.2
2019,SH_PRV_SMOK,Hungary,15+,,FEMALE,28.0
2019,SH_PRV_SMOK,Hungary,15+,,MALE,36.4
2020,SH_PRV_SMOK,Hungary,15+,,BOTHSEX,31.8
2020,SH_PRV_SMOK,Hungary,15+,,FEMALE,27.8
2020,SH_PRV_SMOK,Hungary,15+,,MALE,35.8
2000,SH_PRV_SMOK,Iceland,15+,,BOTHSEX,30.2
2000,SH_PRV_SMOK,Iceland,15+,,MALE,32.8
2000,SH_PRV_SMOK,Iceland,15+,,FEMALE,27.6
2005,SH_PRV_SMOK,Iceland,15+,,MALE,25.5
2010,SH_PRV_SMOK,Sweden,15+,,FEMALE,26.7
2010,SH_PRV_SMOK,Sweden,15+,,BOTHSEX,32.3
2015,SH_PRV_SMOK,Sweden,15+,,BOTHSEX,27.9
2015,SH_PRV_SMOK,Sweden,15+,,MALE,33.7
2015,SH_PRV_SMOK,Sweden,15+,,FEMALE,22.1
2018,SH_PRV_SMOK,Sweden,15+,,BOTHSEX,24.8
2018,SH_PRV_SMOK,Sweden,15+,,MALE,31.3
2018,SH_PRV_SMOK,Sweden,15+,,FEMALE,19.6
2005,SH_PRV_SMOK,Iceland,15+,,FEMALE,22.4
2005,SH_PRV_SMOK,Iceland,15+,,BOTHSEX,24.0
2010,SH_PRV_SMOK,Iceland,15+,,BOTHSEX,19.1
2010,SH_PRV_SMOK,Iceland,15+,,MALE,19.9
2010,SH_PRV_SMOK,Iceland,15+,,FEMALE,18.2
2015,SH_PRV_SMOK,Iceland,15+,,MALE,15.4
2015,SH_PRV_SMOK,Iceland,15+,,FEMALE,14.9
2015,SH_PRV_SMOK,Iceland,15+,,BOTHSEX,15.2
2018,SH_PRV_SMOK,Iceland,15+,,MALE,13.3
2018,SH_PRV_SMOK,Iceland,15+,,FEMALE,13.1
2018,SH_PRV_SMOK,Iceland,15+,,BOTHSEX,12.6
2019,SH_PRV_SMOK,Iceland,15+,,BOTHSEX,12.6
2019,SH_PRV_SMOK,Iceland,15+,,FEMALE,12.5
2019,SH_PRV_SMOK,Iceland,15+,,MALE,12.6
2020,SH_PRV_SMOK,Iceland,15+,,MALE,11.9
2020,SH_PRV_SMOK,Iceland,15+,,FEMALE,12.0
2020,SH_PRV_SMOK,Iceland,15+,,BOTHSEX,12.0
2000,SH_PRV_SMOK,India,15+,,MALE,69.9
2000,SH_PRV_SMOK,India,15+,,FEMALE,39.0
2000,SH_PRV_SMOK,India,15+,,BOTHSEX,54.5
2005,SH_PRV_SMOK,India,15+,,MALE,61.0
2005,SH_PRV_SMOK,India,15+,,FEMALE,29.9
2005,SH_PRV_SMOK,India,15+,,BOTHSEX,45.5
2010,SH_PRV_SMOK,India,15+,,MALE,53.5
2010,SH_PRV_SMOK,India,15+,,FEMALE,22.7
2010,SH_PRV_SMOK,India,15+,,BOTHSEX,38.1
2015,SH_PRV_SMOK,India,15+,,MALE,47.2
2015,SH_PRV_SMOK,India,15+,,FEMALE,17.2
2015,SH_PRV_SMOK,India,15+,,BOTHSEX,32.2
2018,SH_PRV_SMOK,India,15+,,MALE,43.6
2018,SH_PRV_SMOK,India,15+,,BOTHSEX,28.1
2018,SH_PRV_SMOK,India,15+,,FEMALE,14.5
2019,SH_PRV_SMOK,Sweden,15+,,BOTHSEX,24.8
2019,SH_PRV_SMOK,Sweden,15+,,FEMALE,19.0
2019,SH_PRV_SMOK,Sweden,15+,,MALE,30.5
2020,SH_PRV_SMOK,Sweden,15+,,FEMALE,18.2
2020,SH_PRV_SMOK,Sweden,15+,,MALE,29.8
2020,SH_PRV_SMOK,Sweden,15+,,BOTHSEX,24.0
2000,SH_PRV_SMOK,Switzerland,15+,,BOTHSEX,28.3
2000,SH_PRV_SMOK,Switzerland,15+,,FEMALE,23.7
2019,SH_PRV_SMOK,India,15+,,BOTHSEX,28.1
2019,SH_PRV_SMOK,India,15+,,FEMALE,13.7
2019,SH_PRV_SMOK,India,15+,,MALE,42.4
2020,SH_PRV_SMOK,India,15+,,MALE,41.3
2020,SH_PRV_SMOK,India,15+,,FEMALE,13.0
2020,SH_PRV_SMOK,India,15+,,BOTHSEX,27.2
2000,SH_PRV_SMOK,Ireland,15+,,BOTHSEX,35.6
2000,SH_PRV_SMOK,Ireland,15+,,FEMALE,35.9
2000,SH_PRV_SMOK,Switzerland,15+,,MALE,32.9
2005,SH_PRV_SMOK,Switzerland,15+,,MALE,31.8
2005,SH_PRV_SMOK,Switzerland,15+,,FEMALE,23.5
2005,SH_PRV_SMOK,Switzerland,15+,,BOTHSEX,27.7
2010,SH_PRV_SMOK,Switzerland,15+,,FEMALE,23.3
2010,SH_PRV_SMOK,Switzerland,15+,,BOTHSEX,26.9
2010,SH_PRV_SMOK,Switzerland,15+,,MALE,30.5
2015,SH_PRV_SMOK,Switzerland,15+,,MALE,29.3
2000,SH_PRV_SMOK,Ireland,15+,,MALE,35.2
2005,SH_PRV_SMOK,Ireland,15+,,FEMALE,30.9
2005,SH_PRV_SMOK,Ireland,15+,,BOTHSEX,31.2
2005,SH_PRV_SMOK,Ireland,15+,,MALE,31.5
2010,SH_PRV_SMOK,Ireland,15+,,FEMALE,26.1
2010,SH_PRV_SMOK,Ireland,15+,,MALE,28.1
2010,SH_PRV_SMOK,Ireland,15+,,BOTHSEX,27.1
2015,SH_PRV_SMOK,Ireland,15+,,MALE,25.2
2015,SH_PRV_SMOK,Ireland,15+,,FEMALE,22.3
2015,SH_PRV_SMOK,Ireland,15+,,BOTHSEX,23.8
2018,SH_PRV_SMOK,Ireland,15+,,MALE,23.7
2018,SH_PRV_SMOK,Ireland,15+,,FEMALE,20.3
2018,SH_PRV_SMOK,Ireland,15+,,BOTHSEX,21.4
2019,SH_PRV_SMOK,Ireland,15+,,BOTHSEX,21.4
2019,SH_PRV_SMOK,Ireland,15+,,FEMALE,19.7
2019,SH_PRV_SMOK,Ireland,15+,,MALE,23.1
2015,SH_PRV_SMOK,Switzerland,15+,,FEMALE,23.1
2015,SH_PRV_SMOK,Switzerland,15+,,BOTHSEX,26.2
2018,SH_PRV_SMOK,Switzerland,15+,,BOTHSEX,25.7
2018,SH_PRV_SMOK,Switzerland,15+,,FEMALE,23.0
2018,SH_PRV_SMOK,Switzerland,15+,,MALE,28.4
2019,SH_PRV_SMOK,Switzerland,15+,,BOTHSEX,25.7
2019,SH_PRV_SMOK,Switzerland,15+,,FEMALE,23.0
2019,SH_PRV_SMOK,Switzerland,15+,,MALE,28.3
2020,SH_PRV_SMOK,Ireland,15+,,MALE,22.5
2020,SH_PRV_SMOK,Ireland,15+,,FEMALE,19.0
2020,SH_PRV_SMOK,Ireland,15+,,BOTHSEX,20.8
2000,SH_PRV_SMOK,Israel,15+,,MALE,39.1
2000,SH_PRV_SMOK,Israel,15+,,FEMALE,24.2
2000,SH_PRV_SMOK,Israel,15+,,BOTHSEX,31.7
2005,SH_PRV_SMOK,Israel,15+,,BOTHSEX,28.6
2005,SH_PRV_SMOK,Israel,15+,,MALE,36.3
2020,SH_PRV_SMOK,Switzerland,15+,,BOTHSEX,25.5
2020,SH_PRV_SMOK,Switzerland,15+,,FEMALE,22.9
2020,SH_PRV_SMOK,Switzerland,15+,,MALE,28.1
2000,SH_PRV_SMOK,Türkiye,15+,,BOTHSEX,32.9
2000,SH_PRV_SMOK,Türkiye,15+,,MALE,51.2
2000,SH_PRV_SMOK,Türkiye,15+,,FEMALE,14.5
2005,SH_PRV_SMOK,Türkiye,15+,,MALE,48.7
2005,SH_PRV_SMOK,Türkiye,15+,,FEMALE,15.6
2005,SH_PRV_SMOK,Israel,15+,,FEMALE,20.9
2010,SH_PRV_SMOK,Israel,15+,,BOTHSEX,25.9
2010,SH_PRV_SMOK,Israel,15+,,MALE,33.7
2010,SH_PRV_SMOK,Israel,15+,,FEMALE,18.0
2015,SH_PRV_SMOK,Israel,15+,,MALE,31.4
2015,SH_PRV_SMOK,Israel,15+,,FEMALE,15.4
2015,SH_PRV_SMOK,Israel,15+,,BOTHSEX,23.4
2018,SH_PRV_SMOK,Israel,15+,,MALE,30.2
2018,SH_PRV_SMOK,Israel,15+,,FEMALE,14.2
2018,SH_PRV_SMOK,Israel,15+,,BOTHSEX,21.6
2019,SH_PRV_SMOK,Israel,15+,,FEMALE,13.9
2019,SH_PRV_SMOK,Israel,15+,,BOTHSEX,21.6
2019,SH_PRV_SMOK,Israel,15+,,MALE,29.3
2020,SH_PRV_SMOK,Israel,15+,,FEMALE,13.5
2020,SH_PRV_SMOK,Israel,15+,,BOTHSEX,21.2
2020,SH_PRV_SMOK,Israel,15+,,MALE,28.9
2005,SH_PRV_SMOK,Türkiye,15+,,BOTHSEX,32.2
2010,SH_PRV_SMOK,Türkiye,15+,,MALE,46.6
2010,SH_PRV_SMOK,Türkiye,15+,,FEMALE,16.7
2010,SH_PRV_SMOK,Türkiye,15+,,BOTHSEX,31.7
2015,SH_PRV_SMOK,Türkiye,15+,,MALE,44.3
2015,SH_PRV_SMOK,Türkiye,15+,,FEMALE,17.9
2015,SH_PRV_SMOK,Türkiye,15+,,BOTHSEX,31.1
2018,SH_PRV_SMOK,Türkiye,15+,,FEMALE,18.6
2000,SH_PRV_SMOK,Italy,15+,,MALE,32.6
2000,SH_PRV_SMOK,Italy,15+,,FEMALE,19.7
2000,SH_PRV_SMOK,Italy,15+,,BOTHSEX,26.2
2005,SH_PRV_SMOK,Italy,15+,,MALE,30.9
2005,SH_PRV_SMOK,Italy,15+,,FEMALE,19.6
2005,SH_PRV_SMOK,Italy,15+,,BOTHSEX,25.3
2010,SH_PRV_SMOK,Italy,15+,,MALE,29.4
2010,SH_PRV_SMOK,Italy,15+,,FEMALE,19.6
2018,SH_PRV_SMOK,Türkiye,15+,,BOTHSEX,30.9
2018,SH_PRV_SMOK,Türkiye,15+,,MALE,43.0
2019,SH_PRV_SMOK,Türkiye,15+,,BOTHSEX,30.9
2019,SH_PRV_SMOK,Türkiye,15+,,FEMALE,18.9
2019,SH_PRV_SMOK,Türkiye,15+,,MALE,42.9
2020,SH_PRV_SMOK,Türkiye,15+,,MALE,42.1
2020,SH_PRV_SMOK,Türkiye,15+,,BOTHSEX,30.7
2020,SH_PRV_SMOK,Türkiye,15+,,FEMALE,19.2
2010,SH_PRV_SMOK,Italy,15+,,BOTHSEX,24.5
2015,SH_PRV_SMOK,Italy,15+,,MALE,27.9
2015,SH_PRV_SMOK,Italy,15+,,FEMALE,19.6
2015,SH_PRV_SMOK,Italy,15+,,BOTHSEX,23.8
2018,SH_PRV_SMOK,Italy,15+,,BOTHSEX,23.3
2018,SH_PRV_SMOK,Italy,15+,,MALE,27.1
2018,SH_PRV_SMOK,Italy,15+,,FEMALE,19.6
2019,SH_PRV_SMOK,Italy,15+,,MALE,26.9
2019,SH_PRV_SMOK,Italy,15+,,BOTHSEX,23.3
2019,SH_PRV_SMOK,Italy,15+,,FEMALE,19.6
2020,SH_PRV_SMOK,Italy,15+,,MALE,26.6
2020,SH_PRV_SMOK,Italy,15+,,BOTHSEX,23.1
2020,SH_PRV_SMOK,Italy,15+,,FEMALE,19.5
2000,SH_PRV_SMOK,Japan,15+,,FEMALE,14.5
2000,SH_PRV_SMOK,Japan,15+,,BOTHSEX,33.3
2000,SH_PRV_SMOK,Japan,15+,,MALE,52.0
2005,SH_PRV_SMOK,Japan,15+,,MALE,45.5
2005,SH_PRV_SMOK,Japan,15+,,FEMALE,13.2
2005,SH_PRV_SMOK,Japan,15+,,BOTHSEX,29.4
2010,SH_PRV_SMOK,Japan,15+,,BOTHSEX,25.8
2010,SH_PRV_SMOK,Japan,15+,,MALE,39.5
2010,SH_PRV_SMOK,Japan,15+,,FEMALE,12.0
2015,SH_PRV_SMOK,Japan,15+,,MALE,34.5
2015,SH_PRV_SMOK,Japan,15+,,FEMALE,10.9
2018,SH_PRV_SMOK,Armenia,15+,,MALE,50.5
2018,SH_PRV_SMOK,Armenia,15+,,FEMALE,1.6
2018,SH_PRV_SMOK,Armenia,15+,,BOTHSEX,25.8
2019,SH_PRV_SMOK,Armenia,15+,,FEMALE,1.5
2019,SH_PRV_SMOK,Armenia,15+,,MALE,50.0
2019,SH_PRV_SMOK,Armenia,15+,,BOTHSEX,25.8
2020,SH_PRV_SMOK,Armenia,15+,,MALE,49.4
2020,SH_PRV_SMOK,Armenia,15+,,FEMALE,1.5
2000,SH_PRV_SMOK,Turkmenistan,15+,,FEMALE,0.7
2000,SH_PRV_SMOK,Turkmenistan,15+,,BOTHSEX,12.0
2000,SH_PRV_SMOK,Turkmenistan,15+,,MALE,23.3
2005,SH_PRV_SMOK,Turkmenistan,15+,,MALE,19.1
2005,SH_PRV_SMOK,Turkmenistan,15+,,FEMALE,0.6
2005,SH_PRV_SMOK,Turkmenistan,15+,,BOTHSEX,9.9
2010,SH_PRV_SMOK,Turkmenistan,15+,,MALE,15.8
2010,SH_PRV_SMOK,Turkmenistan,15+,,FEMALE,0.6
2015,SH_PRV_SMOK,Japan,15+,,BOTHSEX,22.7
2018,SH_PRV_SMOK,Japan,15+,,MALE,31.8
2018,SH_PRV_SMOK,Japan,15+,,FEMALE,10.3
2018,SH_PRV_SMOK,Japan,15+,,BOTHSEX,20.5
2019,SH_PRV_SMOK,Japan,15+,,BOTHSEX,20.5
2019,SH_PRV_SMOK,Japan,15+,,FEMALE,10.2
2019,SH_PRV_SMOK,Japan,15+,,MALE,30.8
2020,SH_PRV_SMOK,Japan,15+,,BOTHSEX,20.1
2020,SH_PRV_SMOK,Japan,15+,,MALE,30.1
2020,SH_PRV_SMOK,Japan,15+,,FEMALE,10.0
2000,SH_PRV_SMOK,Kazakhstan,15+,,BOTHSEX,34.2
2000,SH_PRV_SMOK,Kazakhstan,15+,,FEMALE,11.2
2000,SH_PRV_SMOK,Kazakhstan,15+,,MALE,57.1
2005,SH_PRV_SMOK,Kazakhstan,15+,,MALE,52.0
2005,SH_PRV_SMOK,Kazakhstan,15+,,FEMALE,9.8
2005,SH_PRV_SMOK,Kazakhstan,15+,,BOTHSEX,30.9
2010,SH_PRV_SMOK,Kazakhstan,15+,,FEMALE,8.6
2010,SH_PRV_SMOK,Kazakhstan,15+,,BOTHSEX,28.1
2010,SH_PRV_SMOK,Kazakhstan,15+,,MALE,47.5
2015,SH_PRV_SMOK,Kazakhstan,15+,,FEMALE,7.6
2015,SH_PRV_SMOK,Kazakhstan,15+,,BOTHSEX,25.4
2015,SH_PRV_SMOK,Kazakhstan,15+,,MALE,43.2
2018,SH_PRV_SMOK,Kazakhstan,15+,,MALE,41.0
2018,SH_PRV_SMOK,Kazakhstan,15+,,FEMALE,7.1
2010,SH_PRV_SMOK,Turkmenistan,15+,,BOTHSEX,8.2
2015,SH_PRV_SMOK,Turkmenistan,15+,,MALE,12.9
2015,SH_PRV_SMOK,Turkmenistan,15+,,FEMALE,0.5
2015,SH_PRV_SMOK,Turkmenistan,15+,,BOTHSEX,6.7
2018,SH_PRV_SMOK,Turkmenistan,15+,,MALE,11.5
2018,SH_PRV_SMOK,Turkmenistan,15+,,BOTHSEX,5.8
2018,SH_PRV_SMOK,Turkmenistan,15+,,FEMALE,0.5
2019,SH_PRV_SMOK,Turkmenistan,15+,,BOTHSEX,5.8
2020,SH_PRV_SMOK,Armenia,15+,,BOTHSEX,25.5
2000,SH_PRV_SMOK,Belgium,15+,,BOTHSEX,33.4
2000,SH_PRV_SMOK,Belgium,15+,,MALE,39.0
2000,SH_PRV_SMOK,Belgium,15+,,FEMALE,27.7
2005,SH_PRV_SMOK,Belgium,15+,,MALE,35.1
2005,SH_PRV_SMOK,Belgium,15+,,FEMALE,25.9
2005,SH_PRV_SMOK,Belgium,15+,,BOTHSEX,30.5
2010,SH_PRV_SMOK,Belgium,15+,,BOTHSEX,28.0
2018,SH_PRV_SMOK,Kazakhstan,15+,,BOTHSEX,23.5
2019,SH_PRV_SMOK,Kazakhstan,15+,,FEMALE,6.9
2019,SH_PRV_SMOK,Kazakhstan,15+,,BOTHSEX,23.5
2019,SH_PRV_SMOK,Kazakhstan,15+,,MALE,40.1
2020,SH_PRV_SMOK,Kazakhstan,15+,,BOTHSEX,23.2
2020,SH_PRV_SMOK,Kazakhstan,15+,,MALE,39.6
2020,SH_PRV_SMOK,Kazakhstan,15+,,FEMALE,6.7
2000,SH_PRV_SMOK,Republic of Korea,15+,,MALE,62.8
2000,SH_PRV_SMOK,Republic of Korea,15+,,FEMALE,7.1
2000,SH_PRV_SMOK,Republic of Korea,15+,,BOTHSEX,35.0
2005,SH_PRV_SMOK,Republic of Korea,15+,,BOTHSEX,30.7
2005,SH_PRV_SMOK,Republic of Korea,15+,,FEMALE,6.7
2005,SH_PRV_SMOK,Republic of Korea,15+,,MALE,54.6
2010,SH_PRV_SMOK,Republic of Korea,15+,,MALE,47.6
2010,SH_PRV_SMOK,Republic of Korea,15+,,FEMALE,6.4
2010,SH_PRV_SMOK,Republic of Korea,15+,,BOTHSEX,27.0
2019,SH_PRV_SMOK,Turkmenistan,15+,,FEMALE,0.5
2019,SH_PRV_SMOK,Turkmenistan,15+,,MALE,11.1
2020,SH_PRV_SMOK,Turkmenistan,15+,,BOTHSEX,5.5
2020,SH_PRV_SMOK,Turkmenistan,15+,,FEMALE,0.4
2020,SH_PRV_SMOK,Turkmenistan,15+,,MALE,10.6
2000,SH_PRV_SMOK,Ukraine,15+,,MALE,61.3
2000,SH_PRV_SMOK,Ukraine,15+,,FEMALE,14.1
2000,SH_PRV_SMOK,Ukraine,15+,,BOTHSEX,37.7
2015,SH_PRV_SMOK,Republic of Korea,15+,,MALE,41.3
2015,SH_PRV_SMOK,Republic of Korea,15+,,FEMALE,6.2
2015,SH_PRV_SMOK,Republic of Korea,15+,,BOTHSEX,23.8
2018,SH_PRV_SMOK,Republic of Korea,15+,,MALE,37.9
2018,SH_PRV_SMOK,Republic of Korea,15+,,FEMALE,6.0
2018,SH_PRV_SMOK,Republic of Korea,15+,,BOTHSEX,21.4
2019,SH_PRV_SMOK,Republic of Korea,15+,,BOTHSEX,21.4
2019,SH_PRV_SMOK,Republic of Korea,15+,,FEMALE,6.0
2005,SH_PRV_SMOK,Ukraine,15+,,MALE,55.2
2005,SH_PRV_SMOK,Ukraine,15+,,FEMALE,13.4
2005,SH_PRV_SMOK,Ukraine,15+,,BOTHSEX,34.3
2010,SH_PRV_SMOK,Ukraine,15+,,MALE,49.4
2010,SH_PRV_SMOK,Ukraine,15+,,FEMALE,12.7
2010,SH_PRV_SMOK,Ukraine,15+,,BOTHSEX,31.1
2015,SH_PRV_SMOK,Ukraine,15+,,MALE,44.6
2015,SH_PRV_SMOK,Ukraine,15+,,FEMALE,12.1
2010,SH_PRV_SMOK,Belgium,15+,,MALE,31.8
2010,SH_PRV_SMOK,Belgium,15+,,FEMALE,24.1
2015,SH_PRV_SMOK,Belgium,15+,,MALE,28.8
2015,SH_PRV_SMOK,Belgium,15+,,FEMALE,22.5
2015,SH_PRV_SMOK,Belgium,15+,,BOTHSEX,25.7
2018,SH_PRV_SMOK,Belgium,15+,,FEMALE,21.6
2018,SH_PRV_SMOK,Belgium,15+,,BOTHSEX,23.9
2018,SH_PRV_SMOK,Belgium,15+,,MALE,27.1
2019,SH_PRV_SMOK,Republic of Korea,15+,,MALE,36.8
2020,SH_PRV_SMOK,Republic of Korea,15+,,FEMALE,5.9
2020,SH_PRV_SMOK,Republic of Korea,15+,,BOTHSEX,20.8
2020,SH_PRV_SMOK,Republic of Korea,15+,,MALE,35.7
2000,SH_PRV_SMOK,Kyrgyzstan,15+,,BOTHSEX,31.4
2000,SH_PRV_SMOK,Kyrgyzstan,15+,,FEMALE,5.0
2000,SH_PRV_SMOK,Kyrgyzstan,15+,,MALE,57.8
2005,SH_PRV_SMOK,Kyrgyzstan,15+,,MALE,56.2
2015,SH_PRV_SMOK,Ukraine,15+,,BOTHSEX,28.4
2018,SH_PRV_SMOK,Ukraine,15+,,FEMALE,11.7
2018,SH_PRV_SMOK,Ukraine,15+,,BOTHSEX,26.2
2018,SH_PRV_SMOK,Ukraine,15+,,MALE,41.7
2019,SH_PRV_SMOK,Ukraine,15+,,BOTHSEX,26.2
2019,SH_PRV_SMOK,Ukraine,15+,,MALE,40.7
2019,SH_PRV_SMOK,Ukraine,15+,,FEMALE,11.6
2020,SH_PRV_SMOK,Ukraine,15+,,MALE,40.0
2005,SH_PRV_SMOK,Kyrgyzstan,15+,,FEMALE,4.4
2005,SH_PRV_SMOK,Kyrgyzstan,15+,,BOTHSEX,30.3
2010,SH_PRV_SMOK,Kyrgyzstan,15+,,MALE,54.8
2010,SH_PRV_SMOK,Kyrgyzstan,15+,,FEMALE,4.0
2010,SH_PRV_SMOK,Kyrgyzstan,15+,,BOTHSEX,29.4
2015,SH_PRV_SMOK,Kyrgyzstan,15+,,MALE,53.1
2015,SH_PRV_SMOK,Kyrgyzstan,15+,,FEMALE,3.6
2015,SH_PRV_SMOK,Kyrgyzstan,15+,,BOTHSEX,28.4
2018,SH_PRV_SMOK,Kyrgyzstan,15+,,BOTHSEX,27.6
2018,SH_PRV_SMOK,Kyrgyzstan,15+,,MALE,52.6
2018,SH_PRV_SMOK,Kyrgyzstan,15+,,FEMALE,3.4
2019,SH_PRV_SMOK,Kyrgyzstan,15+,,BOTHSEX,27.6
2019,SH_PRV_SMOK,Kyrgyzstan,15+,,FEMALE,3.3
2019,SH_PRV_SMOK,Kyrgyzstan,15+,,MALE,51.8
2020,SH_PRV_SMOK,Kyrgyzstan,15+,,FEMALE,2.8
2020,SH_PRV_SMOK,Kyrgyzstan,15+,,BOTHSEX,25.4
2020,SH_PRV_SMOK,Ukraine,15+,,BOTHSEX,25.8
2020,SH_PRV_SMOK,Ukraine,15+,,FEMALE,11.5
2000,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,MALE,39.2
2000,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,FEMALE,36.5
2000,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,BOTHSEX,37.9
2005,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,BOTHSEX,30.1
2005,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,MALE,31.9
2005,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,FEMALE,28.3
2020,SH_PRV_SMOK,Kyrgyzstan,15+,,MALE,48.0
2000,SH_PRV_SMOK,Latvia,15+,,FEMALE,26.3
2000,SH_PRV_SMOK,Latvia,15+,,BOTHSEX,43.8
2000,SH_PRV_SMOK,Latvia,15+,,MALE,61.3
2005,SH_PRV_SMOK,Latvia,15+,,BOTHSEX,41.9
2005,SH_PRV_SMOK,Latvia,15+,,MALE,58.0
2005,SH_PRV_SMOK,Latvia,15+,,FEMALE,25.7
2010,SH_PRV_SMOK,Latvia,15+,,MALE,55.1
2019,SH_PRV_SMOK,Belgium,15+,,BOTHSEX,23.9
2019,SH_PRV_SMOK,Belgium,15+,,FEMALE,21.4
2019,SH_PRV_SMOK,Belgium,15+,,MALE,26.3
2020,SH_PRV_SMOK,Belgium,15+,,MALE,25.8
2020,SH_PRV_SMOK,Belgium,15+,,FEMALE,21.0
2020,SH_PRV_SMOK,Belgium,15+,,BOTHSEX,23.4
2000,SH_PRV_SMOK,Bosnia and Herzegovina,15+,,MALE,58.2
2000,SH_PRV_SMOK,Bosnia and Herzegovina,15+,,FEMALE,35.0
2010,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,MALE,25.9
2010,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,FEMALE,22.2
2010,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,BOTHSEX,24.1
2015,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,BOTHSEX,19.3
2015,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,FEMALE,17.4
2015,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,MALE,21.2
2018,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,BOTHSEX,16.1
2018,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,MALE,18.7
2010,SH_PRV_SMOK,Latvia,15+,,FEMALE,25.1
2010,SH_PRV_SMOK,Latvia,15+,,BOTHSEX,40.1
2015,SH_PRV_SMOK,Latvia,15+,,MALE,52.5
2015,SH_PRV_SMOK,Latvia,15+,,FEMALE,24.4
2015,SH_PRV_SMOK,Latvia,15+,,BOTHSEX,38.5
2018,SH_PRV_SMOK,Latvia,15+,,MALE,51.1
2018,SH_PRV_SMOK,Latvia,15+,,FEMALE,23.8
2018,SH_PRV_SMOK,Latvia,15+,,BOTHSEX,37.2
2018,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,FEMALE,15.0
2019,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,BOTHSEX,16.1
2019,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,FEMALE,14.2
2019,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,MALE,17.9
2020,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,FEMALE,13.5
2020,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,BOTHSEX,15.4
2020,SH_PRV_SMOK,United Kingdom of Great Britain and Northern Ireland,15+,,MALE,17.3
2000,SH_PRV_SMOK,Uzbekistan,15+,,MALE,48.4
2019,SH_PRV_SMOK,Latvia,15+,,BOTHSEX,37.2
2019,SH_PRV_SMOK,Latvia,15+,,FEMALE,23.8
2019,SH_PRV_SMOK,Latvia,15+,,MALE,50.6
2020,SH_PRV_SMOK,Latvia,15+,,MALE,50.3
2020,SH_PRV_SMOK,Latvia,15+,,FEMALE,23.7
2020,SH_PRV_SMOK,Latvia,15+,,BOTHSEX,37.0
2000,SH_PRV_SMOK,Lithuania,15+,,FEMALE,24.8
