Year,SeriesCode,GeoAreaName,Value
2005,DC_TOF_INFRAL,Belarus,9.6467
2006,DC_TOF_INFRAL,Belarus,7.7216
2007,DC_TOF_INFRAL,Belarus,11.40778
2008,DC_TOF_INFRAL,Belarus,20.94344
2009,DC_TOF_INFRAL,Belarus,133.97788
2010,DC_TOF_INFRAL,Belarus,80.38865
2011,DC_TOF_INFRAL,Belarus,36.30464
2012,DC_TOF_INFRAL,Belarus,171.95523
2013,DC_TOF_INFRAL,Belarus,216.48437
2014,DC_TOF_INFRAL,Belarus,188.41449
2015,DC_TOF_INFRAL,Belarus,96.09236
2016,DC_TOF_INFRAL,Belarus,137.25654
2017,DC_TOF_INFRAL,Belarus,242.40367
2018,DC_TOF_INFRAL,Belarus,178.89919
2019,DC_TOF_INFRAL,Belarus,280.6507
2020,DC_TOF_INFRAL,Belarus,260.9682
2021,DC_TOF_INFRAL,Belarus,54.10135
2000,DC_TOF_INFRAL,Chile,2.87048
2001,DC_TOF_INFRAL,Chile,43.47829
2002,DC_TOF_INFRAL,Chile,13.42711
2003,DC_TOF_INFRAL,Chile,16.24751
2004,DC_TOF_INFRAL,Chile,9.57914
2005,DC_TOF_INFRAL,Chile,59.33445
2006,DC_TOF_INFRAL,Chile,82.91325
2007,DC_TOF_INFRAL,Chile,55.2618
2008,DC_TOF_INFRAL,Chile,77.12323
2009,DC_TOF_INFRAL,Chile,31.52941
2010,DC_TOF_INFRAL,Chile,110.88313
2011,DC_TOF_INFRAL,Chile,288.55093
2012,DC_TOF_INFRAL,Chile,135.549
2013,DC_TOF_INFRAL,Chile,53.16558
2014,DC_TOF_INFRAL,Chile,267.32928
2015,DC_TOF_INFRAL,Chile,35.42671
2016,DC_TOF_INFRAL,Chile,293.48911
2017,DC_TOF_INFRAL,Chile,304.74325
2000,DC_TOF_INFRAL,China,2495.18118
2001,DC_TOF_INFRAL,China,2655.53052
2002,DC_TOF_INFRAL,China,2408.69101
2003,DC_TOF_INFRAL,China,1797.31241
2004,DC_TOF_INFRAL,China,1447.80858
2005,DC_TOF_INFRAL,China,1446.75186
2006,DC_TOF_INFRAL,China,1258.81751
2007,DC_TOF_INFRAL,China,1521.94107
2008,DC_TOF_INFRAL,China,1926.43783
2009,DC_TOF_INFRAL,China,1519.14933
2010,DC_TOF_INFRAL,China,2600.9669
2011,DC_TOF_INFRAL,China,2200.27042
2012,DC_TOF_INFRAL,China,2303.83139
2013,DC_TOF_INFRAL,China,2157.11707
2014,DC_TOF_INFRAL,China,2180.70179
2015,DC_TOF_INFRAL,China,2610.50165
2016,DC_TOF_INFRAL,China,2760.73179
2017,DC_TOF_INFRAL,China,2685.83405
2018,DC_TOF_INFRAL,China,2847.71381
