Year,SeriesCode,Country,Location,Value
2020,SH_SAN_SAFE,Belarus,Rural,49.74019
2020,SH_SAN_SAFE,Belarus,Urban,81.64156
2021,SH_SAN_SAFE,Belarus,All areas,74.88842
2021,SH_SAN_SAFE,Belarus,Rural,48.65167
2021,SH_SAN_SAFE,Belarus,Urban,81.48454
2022,SH_SAN_SAFE,Belarus,Rural,48.65476
2022,SH_SAN_SAFE,Belarus,Urban,81.49719
2022,SH_SAN_SAFE,Belarus,All areas,75.03577
2000,SH_SAN_SAFE,Canada,All areas,77.39368
2000,SH_SAN_SAFE,Canada,Urban,77.53334
2000,SH_SAN_SAFE,Canada,Rural,76.85278
2001,SH_SAN_SAFE,Canada,All areas,77.39593
2001,SH_SAN_SAFE,Canada,Rural,76.85278
2001,SH_SAN_SAFE,Canada,Urban,77.53334
2002,SH_SAN_SAFE,Canada,All areas,77.39646
2002,SH_SAN_SAFE,Canada,Rural,76.85278
2002,SH_SAN_SAFE,Canada,Urban,77.53334
2003,SH_SAN_SAFE,Canada,All areas,77.84914
2003,SH_SAN_SAFE,Canada,Rural,77.29507
2003,SH_SAN_SAFE,Canada,Urban,77.98794
2004,SH_SAN_SAFE,Canada,All areas,78.30182
2004,SH_SAN_SAFE,Canada,Rural,77.73735
2004,SH_SAN_SAFE,Canada,Urban,78.44254
2005,SH_SAN_SAFE,Canada,Urban,78.89675
2005,SH_SAN_SAFE,Canada,All areas,78.74879
2005,SH_SAN_SAFE,Canada,Rural,78.15241
2006,SH_SAN_SAFE,Canada,All areas,79.17612
2006,SH_SAN_SAFE,Canada,Rural,78.54125
2006,SH_SAN_SAFE,Canada,Urban,79.33273
2007,SH_SAN_SAFE,Canada,All areas,79.55638
2007,SH_SAN_SAFE,Canada,Rural,78.9294
2007,SH_SAN_SAFE,Canada,Urban,79.70926
2008,SH_SAN_SAFE,Canada,All areas,79.93579
2008,SH_SAN_SAFE,Canada,Rural,79.31686
2008,SH_SAN_SAFE,Canada,Urban,80.08497
2009,SH_SAN_SAFE,Canada,Urban,80.45986
2009,SH_SAN_SAFE,Canada,Rural,79.70362
2009,SH_SAN_SAFE,Canada,All areas,80.31435
2010,SH_SAN_SAFE,Canada,Rural,80.08969
2010,SH_SAN_SAFE,Canada,Urban,80.83394
2010,SH_SAN_SAFE,Canada,All areas,80.69207
2011,SH_SAN_SAFE,Canada,All areas,81.0688
2011,SH_SAN_SAFE,Canada,Rural,80.47506
2011,SH_SAN_SAFE,Canada,Urban,81.2072
2012,SH_SAN_SAFE,Canada,All areas,81.44385
2012,SH_SAN_SAFE,Canada,Rural,80.85972
2012,SH_SAN_SAFE,Canada,Urban,81.57965
2013,SH_SAN_SAFE,Canada,All areas,81.8181
2013,SH_SAN_SAFE,Canada,Rural,81.24369
2013,SH_SAN_SAFE,Canada,Urban,81.95129
2014,SH_SAN_SAFE,Canada,Rural,81.62695
2014,SH_SAN_SAFE,Canada,Urban,82.32211
2014,SH_SAN_SAFE,Canada,All areas,82.19154
2015,SH_SAN_SAFE,Canada,All areas,82.56419
2015,SH_SAN_SAFE,Canada,Rural,82.00951
2015,SH_SAN_SAFE,Canada,Urban,82.69212
2016,SH_SAN_SAFE,Canada,All areas,82.93604
2016,SH_SAN_SAFE,Canada,Urban,83.06132
2016,SH_SAN_SAFE,Canada,Rural,82.39136
2017,SH_SAN_SAFE,Canada,All areas,83.30714
2017,SH_SAN_SAFE,Canada,Rural,82.77251
2017,SH_SAN_SAFE,Canada,Urban,83.42971
2018,SH_SAN_SAFE,Canada,Rural,83.18111
2018,SH_SAN_SAFE,Canada,Urban,83.80151
2018,SH_SAN_SAFE,Canada,All areas,83.68618
2019,SH_SAN_SAFE,Canada,Rural,83.58939
2019,SH_SAN_SAFE,Canada,All areas,84.06452
2019,SH_SAN_SAFE,Canada,Urban,84.1725
2020,SH_SAN_SAFE,Canada,Urban,84.09412
2020,SH_SAN_SAFE,Canada,All areas,83.99552
2020,SH_SAN_SAFE,Canada,Rural,83.55934
2021,SH_SAN_SAFE,Canada,All areas,83.92649
2021,SH_SAN_SAFE,Canada,Rural,83.52928
2021,SH_SAN_SAFE,Canada,Urban,84.01575
2020,SH_SAN_SAFE,Ireland,Urban,84.59612
2020,SH_SAN_SAFE,Ireland,Rural,70.8305
2020,SH_SAN_SAFE,Ireland,All areas,79.59273
2021,SH_SAN_SAFE,Ireland,All areas,79.78488
2021,SH_SAN_SAFE,Ireland,Rural,70.8203
2021,SH_SAN_SAFE,Ireland,Urban,84.84674
2022,SH_SAN_SAFE,Ireland,Rural,70.74746
2022,SH_SAN_SAFE,Ireland,All areas,79.7968
2022,SH_SAN_SAFE,Ireland,Urban,84.84674
2000,SH_SAN_SAFE,Israel,Rural,78.80451
2000,SH_SAN_SAFE,Israel,All areas,80.20515
2000,SH_SAN_SAFE,Israel,Urban,80.34025
2001,SH_SAN_SAFE,Israel,All areas,80.90918
2001,SH_SAN_SAFE,Israel,Rural,79.48394
2001,SH_SAN_SAFE,Israel,Urban,81.04555
2002,SH_SAN_SAFE,Israel,All areas,81.61575
2002,SH_SAN_SAFE,Israel,Urban,81.75339
2002,SH_SAN_SAFE,Israel,Rural,80.16581
2003,SH_SAN_SAFE,Israel,All areas,82.32489
2003,SH_SAN_SAFE,Israel,Urban,82.46378
2003,SH_SAN_SAFE,Israel,Rural,80.85009
2004,SH_SAN_SAFE,Israel,Urban,83.17671
2004,SH_SAN_SAFE,Israel,All areas,83.0366
2004,SH_SAN_SAFE,Israel,Rural,81.53681
2005,SH_SAN_SAFE,Israel,All areas,83.75086
2005,SH_SAN_SAFE,Israel,Rural,82.22595
2005,SH_SAN_SAFE,Israel,Urban,83.89218
2006,SH_SAN_SAFE,Israel,Rural,82.91753
2006,SH_SAN_SAFE,Israel,All areas,84.46768
2006,SH_SAN_SAFE,Israel,Urban,84.6102
2007,SH_SAN_SAFE,Israel,Urban,85.33076
2007,SH_SAN_SAFE,Israel,All areas,85.18705
2007,SH_SAN_SAFE,Israel,Rural,83.61153
2008,SH_SAN_SAFE,Israel,All areas,85.90899
2008,SH_SAN_SAFE,Israel,Urban,86.05386
2008,SH_SAN_SAFE,Israel,Rural,84.30795
2009,SH_SAN_SAFE,Israel,Rural,85.00681
2009,SH_SAN_SAFE,Israel,All areas,86.63349
2009,SH_SAN_SAFE,Israel,Urban,86.7795
2010,SH_SAN_SAFE,Israel,Urban,87.50769
2010,SH_SAN_SAFE,Israel,Rural,85.70809
2010,SH_SAN_SAFE,Israel,All areas,87.36059
2011,SH_SAN_SAFE,Israel,All areas,88.08824
2011,SH_SAN_SAFE,Israel,Urban,88.23842
2011,SH_SAN_SAFE,Israel,Rural,86.38615
2012,SH_SAN_SAFE,Israel,All areas,88.81711
2012,SH_SAN_SAFE,Israel,Rural,87.04906
2012,SH_SAN_SAFE,Israel,Urban,88.97169
2013,SH_SAN_SAFE,Israel,Rural,87.71415
2013,SH_SAN_SAFE,Israel,All areas,89.54866
2013,SH_SAN_SAFE,Israel,Urban,89.7075
2014,SH_SAN_SAFE,Israel,Urban,90.44586
2014,SH_SAN_SAFE,Israel,All areas,90.28285
2014,SH_SAN_SAFE,Israel,Rural,88.38143
2015,SH_SAN_SAFE,Israel,Urban,91.18676
2015,SH_SAN_SAFE,Israel,All areas,91.01972
2015,SH_SAN_SAFE,Israel,Rural,89.0509
2016,SH_SAN_SAFE,Israel,Urban,91.9302
2016,SH_SAN_SAFE,Israel,Rural,89.72256
2016,SH_SAN_SAFE,Israel,All areas,91.75925
2017,SH_SAN_SAFE,Israel,Rural,90.39641
2017,SH_SAN_SAFE,Israel,All areas,92.50147
2017,SH_SAN_SAFE,Israel,Urban,92.67619
2018,SH_SAN_SAFE,Israel,Rural,91.07244
2018,SH_SAN_SAFE,Israel,Urban,93.42472
2018,SH_SAN_SAFE,Israel,All areas,93.24637
2019,SH_SAN_SAFE,Israel,Rural,91.75066
2019,SH_SAN_SAFE,Israel,All areas,93.99393
2019,SH_SAN_SAFE,Israel,Urban,94.17579
2020,SH_SAN_SAFE,Israel,Urban,94.9294
2020,SH_SAN_SAFE,Israel,Rural,92.43107
2020,SH_SAN_SAFE,Israel,All areas,94.7442
2021,SH_SAN_SAFE,Israel,All areas,95.49715
2021,SH_SAN_SAFE,Israel,Rural,93.11367
2021,SH_SAN_SAFE,Israel,Urban,95.68556
2022,SH_SAN_SAFE,Israel,Rural,93.79846
2022,SH_SAN_SAFE,Israel,All areas,96.25279
2022,SH_SAN_SAFE,Israel,Urban,96.44426
2000,SH_SAN_SAFE,Italy,Urban,79.35853
2000,SH_SAN_SAFE,Italy,Rural,78.02604
2000,SH_SAN_SAFE,Italy,All areas,78.92176
2001,SH_SAN_SAFE,Italy,All areas,78.92257
2001,SH_SAN_SAFE,Italy,Rural,78.02604
2001,SH_SAN_SAFE,Italy,Urban,79.35853
2002,SH_SAN_SAFE,Italy,Rural,78.02604
2002,SH_SAN_SAFE,Italy,All areas,78.9239
2002,SH_SAN_SAFE,Italy,Urban,79.35853
2003,SH_SAN_SAFE,Italy,All areas,78.92548
2003,SH_SAN_SAFE,Italy,Rural,78.02604
2003,SH_SAN_SAFE,Italy,Urban,79.35853
2004,SH_SAN_SAFE,Italy,Rural,78.02956
2004,SH_SAN_SAFE,Italy,All areas,78.93067
2004,SH_SAN_SAFE,Italy,Urban,79.36216
2005,SH_SAN_SAFE,Italy,All areas,78.93583
2005,SH_SAN_SAFE,Italy,Urban,79.36579
2005,SH_SAN_SAFE,Italy,Rural,78.03308
2006,SH_SAN_SAFE,Italy,All areas,78.941
2006,SH_SAN_SAFE,Italy,Urban,79.36942
2006,SH_SAN_SAFE,Italy,Rural,78.0366
2007,SH_SAN_SAFE,Italy,All areas,78.94617
2007,SH_SAN_SAFE,Italy,Urban,79.37305
2007,SH_SAN_SAFE,Italy,Rural,78.04012
2008,SH_SAN_SAFE,Italy,All areas,78.95133
2008,SH_SAN_SAFE,Italy,Urban,79.37668
2008,SH_SAN_SAFE,Italy,Rural,78.04364
2009,SH_SAN_SAFE,Italy,All areas,78.95649
2009,SH_SAN_SAFE,Italy,Rural,78.04715
2009,SH_SAN_SAFE,Italy,Urban,79.38031
2010,SH_SAN_SAFE,Italy,Rural,78.05067
2010,SH_SAN_SAFE,Italy,All areas,78.96165
2010,SH_SAN_SAFE,Italy,Urban,79.38394
2011,SH_SAN_SAFE,Italy,Rural,78.05419
2011,SH_SAN_SAFE,Italy,All areas,78.96681
2011,SH_SAN_SAFE,Italy,Urban,79.38757
2012,SH_SAN_SAFE,Italy,All areas,78.97361
2012,SH_SAN_SAFE,Italy,Urban,79.3912
2012,SH_SAN_SAFE,Italy,Rural,78.05771
2013,SH_SAN_SAFE,Italy,All areas,78.98113
2013,SH_SAN_SAFE,Italy,Urban,79.39483
2013,SH_SAN_SAFE,Italy,Rural,78.06123
2014,SH_SAN_SAFE,Italy,Rural,78.06474
2014,SH_SAN_SAFE,Italy,All areas,78.98864
2014,SH_SAN_SAFE,Italy,Urban,79.39847
2015,SH_SAN_SAFE,Italy,All areas,78.99614
2015,SH_SAN_SAFE,Italy,Rural,78.06826
2015,SH_SAN_SAFE,Italy,Urban,79.4021
2016,SH_SAN_SAFE,Italy,All areas,79.00361
2016,SH_SAN_SAFE,Italy,Urban,79.40573
2016,SH_SAN_SAFE,Italy,Rural,78.07178
2017,SH_SAN_SAFE,Italy,Rural,78.0753
2017,SH_SAN_SAFE,Italy,Urban,79.40936
2017,SH_SAN_SAFE,Italy,All areas,79.01106
2018,SH_SAN_SAFE,Italy,Rural,78.0753
2018,SH_SAN_SAFE,Italy,Urban,79.40936
2018,SH_SAN_SAFE,Italy,All areas,79.01499
2019,SH_SAN_SAFE,Italy,Urban,79.40936
2019,SH_SAN_SAFE,Italy,Rural,78.0753
2019,SH_SAN_SAFE,Italy,All areas,79.01896
2020,SH_SAN_SAFE,Italy,Rural,78.0753
2020,SH_SAN_SAFE,Italy,All areas,79.023
2020,SH_SAN_SAFE,Romania,All areas,84.51945
2021,SH_SAN_SAFE,Romania,All areas,86.97437
2022,SH_SAN_SAFE,Romania,All areas,87.57687
2022,SH_SAN_SAFE,Canada,Rural,83.52928
2022,SH_SAN_SAFE,Canada,All areas,83.92697
2022,SH_SAN_SAFE,Canada,Urban,84.01575
2020,SH_SAN_SAFE,Italy,Urban,79.40936
2021,SH_SAN_SAFE,Italy,Urban,79.40936
2021,SH_SAN_SAFE,Italy,All areas,79.0271
2021,SH_SAN_SAFE,Italy,Rural,78.0753
2022,SH_SAN_SAFE,Italy,Rural,78.0753
2022,SH_SAN_SAFE,Italy,All areas,79.03125
2022,SH_SAN_SAFE,Italy,Urban,79.40936
2020,SH_SAN_SAFE,Uzbekistan,All areas,74.45844
2020,SH_SAN_SAFE,Uzbekistan,Urban,63.61352
2021,SH_SAN_SAFE,Uzbekistan,Urban,63.49515
2021,SH_SAN_SAFE,Uzbekistan,Rural,85.70042
2021,SH_SAN_SAFE,Uzbekistan,All areas,74.50297
2022,SH_SAN_SAFE,Uzbekistan,Rural,85.91551
2022,SH_SAN_SAFE,Uzbekistan,All areas,74.54111
2022,SH_SAN_SAFE,Uzbekistan,Urban,63.37678
2022,SH_SAN_SAFE,Uzbekistan,Urban,63.37678
