Year,SeriesCode,Страна ,Value
2013,DC_ODA_TOTG,France,0.40585
2014,DC_ODA_TOTG,France,0.36811
2015,DC_ODA_TOTG,France,0.36765
2016,DC_ODA_TOTG,France,0.38426
2017,DC_ODA_TOTG,France,0.428
2000,DC_ODA_TOTG,Germany,0.27009
2001,DC_ODA_TOTG,Germany,0.27101
2002,DC_ODA_TOTG,Germany,0.26791
2003,DC_ODA_TOTG,Germany,0.28402
2004,DC_ODA_TOTG,Germany,0.27607
2005,DC_ODA_TOTG,Germany,0.36035
2006,DC_ODA_TOTG,Germany,0.35604
2007,DC_ODA_TOTG,Germany,0.36685
2008,DC_ODA_TOTG,Germany,0.38283
2009,DC_ODA_TOTG,Germany,0.35492
2010,DC_ODA_TOTG,Germany,0.3867
2011,DC_ODA_TOTG,Germany,0.38679
2012,DC_ODA_TOTG,Germany,0.37176
2013,DC_ODA_TOTG,Germany,0.38087
2014,DC_ODA_TOTG,Germany,0.41874
2015,DC_ODA_TOTG,Germany,0.52318
2016,DC_ODA_TOTG,Germany,0.6993
2017,DC_ODA_TOTG,Germany,0.66741
2000,DC_ODA_TOTG,Greece,0.20194
2001,DC_ODA_TOTG,Greece,0.17197
2002,DC_ODA_TOTG,Greece,0.20706
2003,DC_ODA_TOTG,Greece,0.20947
2004,DC_ODA_TOTG,Greece,0.15704
2005,DC_ODA_TOTG,Greece,0.17156
2006,DC_ODA_TOTG,Greece,0.17298
2007,DC_ODA_TOTG,Greece,0.16239
2008,DC_ODA_TOTG,Greece,0.21078
2009,DC_ODA_TOTG,Greece,0.18883
2010,DC_ODA_TOTG,Greece,0.17124
2011,DC_ODA_TOTG,Greece,0.1467
2012,DC_ODA_TOTG,Greece,0.13083
2013,DC_ODA_TOTG,Greece,0.099
2014,DC_ODA_TOTG,Greece,0.10548
2015,DC_ODA_TOTG,Greece,0.12192
2016,DC_ODA_TOTG,Greece,0.18915
2017,DC_ODA_TOTG,Greece,0.15625
2003,DC_ODA_TOTG,Hungary,0.02684
2004,DC_ODA_TOTG,Hungary,0.07374
2005,DC_ODA_TOTG,Hungary,0.10741
2006,DC_ODA_TOTG,Hungary,0.13009
2007,DC_ODA_TOTG,Hungary,0.07705
2008,DC_ODA_TOTG,Hungary,0.07514
2009,DC_ODA_TOTG,Hungary,0.09523
2010,DC_ODA_TOTG,Hungary,0.09232
2011,DC_ODA_TOTG,Hungary,0.10773
2012,DC_ODA_TOTG,Hungary,0.09919
2013,DC_ODA_TOTG,Hungary,0.10303
2014,DC_ODA_TOTG,Hungary,0.10893
2015,DC_ODA_TOTG,Hungary,0.13397
2016,DC_ODA_TOTG,Hungary,0.16605
2017,DC_ODA_TOTG,Hungary,0.11081
2000,DC_ODA_TOTG,Iceland,0.10405
2001,DC_ODA_TOTG,Iceland,0.13211
2002,DC_ODA_TOTG,Iceland,0.15184
2003,DC_ODA_TOTG,Iceland,0.16678
2000,DC_ODA_TOTG,Australia,0.26664
2001,DC_ODA_TOTG,Australia,0.2519
2002,DC_ODA_TOTG,Australia,0.2556
2003,DC_ODA_TOTG,Australia,0.2472
2004,DC_ODA_TOTG,Australia,0.24514
2005,DC_ODA_TOTG,Australia,0.24757
2006,DC_ODA_TOTG,Australia,0.29508
2007,DC_ODA_TOTG,Australia,0.32259
2008,DC_ODA_TOTG,Australia,0.31601
2009,DC_ODA_TOTG,Australia,0.29362
2004,DC_ODA_TOTG,Iceland,0.17722
2005,DC_ODA_TOTG,Iceland,0.17538
2006,DC_ODA_TOTG,Iceland,0.26908
2007,DC_ODA_TOTG,Iceland,0.26524
2008,DC_ODA_TOTG,Iceland,0.3557
2009,DC_ODA_TOTG,Iceland,0.32538
2010,DC_ODA_TOTG,Iceland,0.25853
2011,DC_ODA_TOTG,Iceland,0.1992
2012,DC_ODA_TOTG,Iceland,0.20279
2013,DC_ODA_TOTG,Iceland,0.22831
2010,DC_ODA_TOTG,Australia,0.32273
2011,DC_ODA_TOTG,Australia,0.34357
2012,DC_ODA_TOTG,Australia,0.36093
2013,DC_ODA_TOTG,Australia,0.3309
2014,DC_ODA_TOTG,Australia,0.31431
2015,DC_ODA_TOTG,Australia,0.29111
2016,DC_ODA_TOTG,Australia,0.26583
2017,DC_ODA_TOTG,Australia,0.232
2000,DC_ODA_TOTG,Austria,0.23444
2001,DC_ODA_TOTG,Austria,0.34156
2014,DC_ODA_TOTG,Iceland,0.22078
2015,DC_ODA_TOTG,Iceland,0.23952
2016,DC_ODA_TOTG,Iceland,0.28439
2017,DC_ODA_TOTG,Iceland,0.28377
2000,DC_ODA_TOTG,Ireland,0.29495
2001,DC_ODA_TOTG,Ireland,0.3307
2002,DC_ODA_TOTG,Ireland,0.40232
2003,DC_ODA_TOTG,Ireland,0.39463
2004,DC_ODA_TOTG,Ireland,0.38892
2005,DC_ODA_TOTG,Ireland,0.4196
2002,DC_ODA_TOTG,Austria,0.25512
2003,DC_ODA_TOTG,Austria,0.20161
2004,DC_ODA_TOTG,Austria,0.23291
2005,DC_ODA_TOTG,Austria,0.52178
2006,DC_ODA_TOTG,Austria,0.46887
2007,DC_ODA_TOTG,Austria,0.49806
2008,DC_ODA_TOTG,Austria,0.42828
2009,DC_ODA_TOTG,Austria,0.30204
2010,DC_ODA_TOTG,Austria,0.32242
2011,DC_ODA_TOTG,Austria,0.26713
2006,DC_ODA_TOTG,Ireland,0.54088
2007,DC_ODA_TOTG,Ireland,0.55153
2008,DC_ODA_TOTG,Ireland,0.59047
2009,DC_ODA_TOTG,Ireland,0.54468
2010,DC_ODA_TOTG,Ireland,0.52269
2011,DC_ODA_TOTG,Ireland,0.5121
2012,DC_ODA_TOTG,Ireland,0.46981
2013,DC_ODA_TOTG,Ireland,0.46194
2014,DC_ODA_TOTG,Ireland,0.37511
2015,DC_ODA_TOTG,Ireland,0.31761
2012,DC_ODA_TOTG,Austria,0.28022
2013,DC_ODA_TOTG,Austria,0.27352
2014,DC_ODA_TOTG,Austria,0.28437
2015,DC_ODA_TOTG,Austria,0.35375
2016,DC_ODA_TOTG,Austria,0.42371
2017,DC_ODA_TOTG,Austria,0.30004
2000,DC_ODA_TOTG,Belgium,0.35774
2001,DC_ODA_TOTG,Belgium,0.36833
2002,DC_ODA_TOTG,Belgium,0.43246
2003,DC_ODA_TOTG,Belgium,0.60176
2004,DC_ODA_TOTG,Belgium,0.40965
2005,DC_ODA_TOTG,Belgium,0.52571
2006,DC_ODA_TOTG,Belgium,0.49926
2007,DC_ODA_TOTG,Belgium,0.42611
2008,DC_ODA_TOTG,Belgium,0.4786
2009,DC_ODA_TOTG,Belgium,0.54998
2010,DC_ODA_TOTG,Belgium,0.63971
2011,DC_ODA_TOTG,Belgium,0.53629
2012,DC_ODA_TOTG,Belgium,0.4746
2013,DC_ODA_TOTG,Belgium,0.45299
2014,DC_ODA_TOTG,Belgium,0.46302
2015,DC_ODA_TOTG,Belgium,0.41608
2016,DC_ODA_TOTG,Belgium,0.49859
2017,DC_ODA_TOTG,Belgium,0.44532
2000,DC_ODA_TOTG,Canada,0.25473
2001,DC_ODA_TOTG,Canada,0.21729
2002,DC_ODA_TOTG,Canada,0.27906
2003,DC_ODA_TOTG,Canada,0.23789
2004,DC_ODA_TOTG,Canada,0.2678
2005,DC_ODA_TOTG,Canada,0.33746
2006,DC_ODA_TOTG,Canada,0.29376
2007,DC_ODA_TOTG,Canada,0.28939
2008,DC_ODA_TOTG,Canada,0.32541
2009,DC_ODA_TOTG,Canada,0.3031
2010,DC_ODA_TOTG,Canada,0.33648
2011,DC_ODA_TOTG,Canada,0.31969
2012,DC_ODA_TOTG,Canada,0.31587
2013,DC_ODA_TOTG,Canada,0.27498
2014,DC_ODA_TOTG,Canada,0.24099
2015,DC_ODA_TOTG,Canada,0.27958
2016,DC_ODA_TOTG,Canada,0.26055
2017,DC_ODA_TOTG,Canada,0.26409
2000,DC_ODA_TOTG,Czechia,0.03265
2001,DC_ODA_TOTG,Czechia,0.04803
2002,DC_ODA_TOTG,Czechia,0.06535
2003,DC_ODA_TOTG,Czechia,0.11137
2004,DC_ODA_TOTG,Czechia,0.10656
2005,DC_ODA_TOTG,Czechia,0.114
2006,DC_ODA_TOTG,Czechia,0.12014
2007,DC_ODA_TOTG,Czechia,0.1097
2008,DC_ODA_TOTG,Czechia,0.1242
2009,DC_ODA_TOTG,Czechia,0.11952
2010,DC_ODA_TOTG,Czechia,0.12662
2011,DC_ODA_TOTG,Czechia,0.12465
2012,DC_ODA_TOTG,Czechia,0.12051
2013,DC_ODA_TOTG,Czechia,0.11377
2014,DC_ODA_TOTG,Czechia,0.11215
2015,DC_ODA_TOTG,Czechia,0.11767
2016,DC_ODA_TOTG,Czechia,0.14236
2017,DC_ODA_TOTG,Czechia,0.15019
2000,DC_ODA_TOTG,Denmark,1.06082
2001,DC_ODA_TOTG,Denmark,1.03014
2002,DC_ODA_TOTG,Denmark,0.96414
2003,DC_ODA_TOTG,Denmark,0.83797
2004,DC_ODA_TOTG,Denmark,0.84713
2005,DC_ODA_TOTG,Denmark,0.81167
2006,DC_ODA_TOTG,Denmark,0.79819
2007,DC_ODA_TOTG,Denmark,0.80758
2008,DC_ODA_TOTG,Denmark,0.81737
2009,DC_ODA_TOTG,Denmark,0.88039
2010,DC_ODA_TOTG,Denmark,0.90922
2011,DC_ODA_TOTG,Denmark,0.85212
2012,DC_ODA_TOTG,Denmark,0.83
2013,DC_ODA_TOTG,Denmark,0.85184
2014,DC_ODA_TOTG,Denmark,0.85601
2015,DC_ODA_TOTG,Denmark,0.84737
2016,DC_ODA_TOTG,Denmark,0.75203
2017,DC_ODA_TOTG,Denmark,0.73745
2000,DC_ODA_TOTG,Finland,0.31083
2001,DC_ODA_TOTG,Finland,0.32362
2002,DC_ODA_TOTG,Finland,0.35188
2003,DC_ODA_TOTG,Finland,0.34818
2004,DC_ODA_TOTG,Finland,0.36678
2005,DC_ODA_TOTG,Finland,0.46121
2006,DC_ODA_TOTG,Finland,0.39587
2007,DC_ODA_TOTG,Finland,0.39407
2008,DC_ODA_TOTG,Finland,0.4385
2009,DC_ODA_TOTG,Finland,0.54227
2010,DC_ODA_TOTG,Finland,0.55042
2011,DC_ODA_TOTG,Finland,0.53112
2012,DC_ODA_TOTG,Finland,0.53392
2013,DC_ODA_TOTG,Finland,0.53534
2014,DC_ODA_TOTG,Finland,0.59407
2015,DC_ODA_TOTG,Finland,0.55049
2016,DC_ODA_TOTG,Finland,0.43996
2017,DC_ODA_TOTG,Finland,0.4245
2000,DC_ODA_TOTG,France,0.30483
2001,DC_ODA_TOTG,France,0.30943
2002,DC_ODA_TOTG,France,0.3749
2003,DC_ODA_TOTG,France,0.40315
2004,DC_ODA_TOTG,France,0.41153
2005,DC_ODA_TOTG,France,0.47359
2006,DC_ODA_TOTG,France,0.46769
2007,DC_ODA_TOTG,France,0.37958
2008,DC_ODA_TOTG,France,0.38523
2009,DC_ODA_TOTG,France,0.4706
2010,DC_ODA_TOTG,France,0.49545
2011,DC_ODA_TOTG,France,0.45952
2012,DC_ODA_TOTG,France,0.45269
2016,DC_ODA_TOTG,Ireland,0.31869
2017,DC_ODA_TOTG,Ireland,0.3174
2000,DC_ODA_TOTG,Italy,0.12811
2001,DC_ODA_TOTG,Italy,0.15016
2002,DC_ODA_TOTG,Italy,0.19857
2003,DC_ODA_TOTG,Italy,0.16733
2004,DC_ODA_TOTG,Italy,0.14746
2005,DC_ODA_TOTG,Italy,0.28997
2006,DC_ODA_TOTG,Italy,0.19715
2007,DC_ODA_TOTG,Italy,0.1899
2008,DC_ODA_TOTG,Italy,0.21767
2009,DC_ODA_TOTG,Italy,0.15844
2010,DC_ODA_TOTG,Italy,0.14805
2011,DC_ODA_TOTG,Italy,0.1982
2012,DC_ODA_TOTG,Italy,0.13699
2013,DC_ODA_TOTG,Italy,0.16661
2014,DC_ODA_TOTG,Italy,0.18722
2015,DC_ODA_TOTG,Italy,0.22096
2016,DC_ODA_TOTG,Italy,0.27468
2017,DC_ODA_TOTG,Italy,0.30102
2000,DC_ODA_TOTG,Japan,0.28097
2001,DC_ODA_TOTG,Japan,0.23196
2002,DC_ODA_TOTG,Japan,0.22836
2003,DC_ODA_TOTG,Japan,0.20293
2004,DC_ODA_TOTG,Japan,0.18749
2005,DC_ODA_TOTG,Japan,0.28076
2006,DC_ODA_TOTG,Japan,0.24823
2007,DC_ODA_TOTG,Japan,0.17014
2008,DC_ODA_TOTG,Japan,0.19041
2009,DC_ODA_TOTG,Japan,0.18274
2010,DC_ODA_TOTG,Japan,0.19643
2011,DC_ODA_TOTG,Japan,0.18208
2012,DC_ODA_TOTG,Japan,0.17315
2013,DC_ODA_TOTG,Japan,0.22486
2014,DC_ODA_TOTG,Japan,0.19813
2015,DC_ODA_TOTG,Japan,0.20211
2016,DC_ODA_TOTG,Japan,0.20367
2017,DC_ODA_TOTG,Japan,0.2277
2000,DC_ODA_TOTG,Republic of Korea,0.04162
2001,DC_ODA_TOTG,Republic of Korea,0.05501
2002,DC_ODA_TOTG,Republic of Korea,0.05092
2003,DC_ODA_TOTG,Republic of Korea,0.06038
2004,DC_ODA_TOTG,Republic of Korea,0.06203
2005,DC_ODA_TOTG,Republic of Korea,0.09522
2006,DC_ODA_TOTG,Republic of Korea,0.05131
2007,DC_ODA_TOTG,Republic of Korea,0.07167
2008,DC_ODA_TOTG,Republic of Korea,0.08584
2009,DC_ODA_TOTG,Republic of Korea,0.09747
2010,DC_ODA_TOTG,Republic of Korea,0.11569
2011,DC_ODA_TOTG,Republic of Korea,0.11852
2012,DC_ODA_TOTG,Republic of Korea,0.14069
2013,DC_ODA_TOTG,Republic of Korea,0.13352
2014,DC_ODA_TOTG,Republic of Korea,0.13067
2015,DC_ODA_TOTG,Republic of Korea,0.13818
2016,DC_ODA_TOTG,Republic of Korea,0.15903
2017,DC_ODA_TOTG,Republic of Korea,0.14383
2000,DC_ODA_TOTG,Luxembourg,0.69605
2001,DC_ODA_TOTG,Luxembourg,0.77376
2002,DC_ODA_TOTG,Luxembourg,0.78263
2003,DC_ODA_TOTG,Luxembourg,0.8566
2004,DC_ODA_TOTG,Luxembourg,0.79054
2005,DC_ODA_TOTG,Luxembourg,0.79322
2006,DC_ODA_TOTG,Luxembourg,0.88967
2007,DC_ODA_TOTG,Luxembourg,0.92399
2008,DC_ODA_TOTG,Luxembourg,0.96805
2009,DC_ODA_TOTG,Luxembourg,1.04284
2010,DC_ODA_TOTG,Luxembourg,1.04655
2011,DC_ODA_TOTG,Luxembourg,0.97295
2012,DC_ODA_TOTG,Luxembourg,1.0038
2013,DC_ODA_TOTG,Luxembourg,1.00163
2014,DC_ODA_TOTG,Luxembourg,1.06433
2015,DC_ODA_TOTG,Luxembourg,0.9523
2016,DC_ODA_TOTG,Luxembourg,1.00077
2017,DC_ODA_TOTG,Luxembourg,0.99574
2000,DC_ODA_TOTG,Netherlands (Kingdom of the),0.83673
2001,DC_ODA_TOTG,Netherlands (Kingdom of the),0.82176
2002,DC_ODA_TOTG,Netherlands (Kingdom of the),0.81054
2003,DC_ODA_TOTG,Netherlands (Kingdom of the),0.79533
2004,DC_ODA_TOTG,Netherlands (Kingdom of the),0.73349
2005,DC_ODA_TOTG,Netherlands (Kingdom of the),0.81881
2006,DC_ODA_TOTG,Netherlands (Kingdom of the),0.80636
2007,DC_ODA_TOTG,Netherlands (Kingdom of the),0.80789
2008,DC_ODA_TOTG,Netherlands (Kingdom of the),0.80469
2009,DC_ODA_TOTG,Netherlands (Kingdom of the),0.82051
2010,DC_ODA_TOTG,Netherlands (Kingdom of the),0.81486
2011,DC_ODA_TOTG,Netherlands (Kingdom of the),0.75335
2012,DC_ODA_TOTG,Netherlands (Kingdom of the),0.7097
2013,DC_ODA_TOTG,Netherlands (Kingdom of the),0.66877
2014,DC_ODA_TOTG,Netherlands (Kingdom of the),0.63505
2015,DC_ODA_TOTG,Netherlands (Kingdom of the),0.74868
2016,DC_ODA_TOTG,Netherlands (Kingdom of the),0.64874
2017,DC_ODA_TOTG,Netherlands (Kingdom of the),0.60369
2000,DC_ODA_TOTG,New Zealand,0.25151
2001,DC_ODA_TOTG,New Zealand,0.25429
2002,DC_ODA_TOTG,New Zealand,0.22241
2003,DC_ODA_TOTG,New Zealand,0.22571
2004,DC_ODA_TOTG,New Zealand,0.23405
2005,DC_ODA_TOTG,New Zealand,0.27119
2006,DC_ODA_TOTG,New Zealand,0.26789
2007,DC_ODA_TOTG,New Zealand,0.26637
2008,DC_ODA_TOTG,New Zealand,0.30394
2009,DC_ODA_TOTG,New Zealand,0.27772
2010,DC_ODA_TOTG,New Zealand,0.25533
2011,DC_ODA_TOTG,New Zealand,0.27612
2012,DC_ODA_TOTG,New Zealand,0.27651
2013,DC_ODA_TOTG,New Zealand,0.26248
2014,DC_ODA_TOTG,New Zealand,0.26946
2015,DC_ODA_TOTG,New Zealand,0.26514
2016,DC_ODA_TOTG,New Zealand,0.25307
2017,DC_ODA_TOTG,New Zealand,0.23096
2000,DC_ODA_TOTG,Norway,0.76411
2001,DC_ODA_TOTG,Norway,0.79742
2002,DC_ODA_TOTG,Norway,0.8884
2003,DC_ODA_TOTG,Norway,0.91945
2004,DC_ODA_TOTG,Norway,0.87397
2005,DC_ODA_TOTG,Norway,0.94045
2006,DC_ODA_TOTG,Norway,0.88531
2007,DC_ODA_TOTG,Norway,0.95191
2008,DC_ODA_TOTG,Norway,0.88903
2009,DC_ODA_TOTG,Norway,1.05854
2010,DC_ODA_TOTG,Norway,1.05099
2011,DC_ODA_TOTG,Norway,0.96383
2012,DC_ODA_TOTG,Norway,0.92939
2013,DC_ODA_TOTG,Norway,1.07479
2014,DC_ODA_TOTG,Norway,1.00043
2015,DC_ODA_TOTG,Norway,1.04574
2016,DC_ODA_TOTG,Norway,1.12161
2017,DC_ODA_TOTG,Norway,0.99272
2000,DC_ODA_TOTG,Poland,0.01826
2001,DC_ODA_TOTG,Poland,0.02047
2003,DC_ODA_TOTG,Poland,0.01315
2004,DC_ODA_TOTG,Poland,0.04859
2005,DC_ODA_TOTG,Poland,0.06846
2006,DC_ODA_TOTG,Poland,0.08884
2007,DC_ODA_TOTG,Poland,0.10143
2008,DC_ODA_TOTG,Poland,0.07539
2009,DC_ODA_TOTG,Poland,0.08946
2010,DC_ODA_TOTG,Poland,0.08351
2011,DC_ODA_TOTG,Poland,0.08417
2012,DC_ODA_TOTG,Poland,0.08992
2013,DC_ODA_TOTG,Poland,0.0961
2014,DC_ODA_TOTG,Poland,0.08563
2015,DC_ODA_TOTG,Poland,0.09584
2016,DC_ODA_TOTG,Poland,0.14709
2017,DC_ODA_TOTG,Poland,0.13469
2000,DC_ODA_TOTG,Portugal,0.26073
2001,DC_ODA_TOTG,Portugal,0.25098
2002,DC_ODA_TOTG,Portugal,0.27166
2003,DC_ODA_TOTG,Portugal,0.21966
2004,DC_ODA_TOTG,Portugal,0.62715
2005,DC_ODA_TOTG,Portugal,0.21107
2006,DC_ODA_TOTG,Portugal,0.21177
2007,DC_ODA_TOTG,Portugal,0.2196
2008,DC_ODA_TOTG,Portugal,0.2703
2009,DC_ODA_TOTG,Portugal,0.23421
2010,DC_ODA_TOTG,Portugal,0.2937
2011,DC_ODA_TOTG,Portugal,0.3089
2012,DC_ODA_TOTG,Portugal,0.28053
2013,DC_ODA_TOTG,Portugal,0.22671
2014,DC_ODA_TOTG,Portugal,0.18952
2015,DC_ODA_TOTG,Portugal,0.15819
2016,DC_ODA_TOTG,Portugal,0.1713
2017,DC_ODA_TOTG,Portugal,0.17912
2000,DC_ODA_TOTG,Slovakia,0.03089
2001,DC_ODA_TOTG,Slovakia,0.04081
