Year,SeriesCode,Страна ,Type of waste treatment,Value
2013,EN_MWT_TREATV,Montenegro,INCINRT,0.0
2014,EN_MWT_TREATV,Montenegro,INCINRT_EGY,0.0
2014,EN_MWT_TREATV,Montenegro,INCINRT,0.0
2015,EN_MWT_TREATV,Montenegro,INCINRT,0.0
2015,EN_MWT_TREATV,Montenegro,INCINRT_EGY,0.0
2016,EN_MWT_TREATV,Montenegro,INCINRT_EGY,0.0
2016,EN_MWT_TREATV,Montenegro,INCINRT,0.0
2018,EN_MWT_TREATV,Montenegro,INCINRT_EGY,0.0
2018,EN_MWT_TREATV,Montenegro,INCINRT,0.0
2019,EN_MWT_TREATV,Montenegro,INCINRT_EGY,0.0
2019,EN_MWT_TREATV,Montenegro,INCINRT,0.0
2020,EN_MWT_TREATV,Montenegro,INCINRT,0.0
2020,EN_MWT_TREATV,Montenegro,INCINRT_EGY,0.0
2000,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3020000.0
2001,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3180000.0
2002,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3125000.0
2003,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3194000.0
2004,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3281000.0
2005,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3300000.0
2006,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3253000.0
2007,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3267000.0
2008,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,4065000.0
2008,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,4935000.0
2009,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,3958000.0
2009,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,4808000.0
2010,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,1833000.0
2010,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,4674000.0
2011,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,722000.0
2011,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,4678000.0
2012,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,110000.0
2012,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,4515000.0
2013,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,4304000.0
2013,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,104000.0
2014,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,97000.0
2014,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,4238000.0
2015,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,4151000.0
2015,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,94000.0
2016,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,94000.0
2016,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,3995000.0
2017,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,3868000.0
2017,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,93000.0
2018,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,3759000.0
2018,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,91000.0
2019,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,3672000.0
2019,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,95000.0
2020,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,3878000.0
2020,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,84000.0
2021,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT,84000.0
2021,EN_MWT_TREATV,Netherlands (Kingdom of the),INCINRT_EGY,3692000.0
2000,EN_MWT_TREATV,Norway,INCINRT_EGY,405000.0
2000,EN_MWT_TREATV,Norway,INCINRT,0.0
2001,EN_MWT_TREATV,Norway,INCINRT,0.0
2001,EN_MWT_TREATV,Norway,INCINRT_EGY,481000.0
2002,EN_MWT_TREATV,Norway,INCINRT_EGY,543000.0
2002,EN_MWT_TREATV,Norway,INCINRT,0.0
2003,EN_MWT_TREATV,Norway,INCINRT_EGY,598000.0
2003,EN_MWT_TREATV,Norway,INCINRT,0.0
2004,EN_MWT_TREATV,Norway,INCINRT,0.0
2004,EN_MWT_TREATV,Norway,INCINRT_EGY,587000.0
2005,EN_MWT_TREATV,Norway,INCINRT_EGY,656000.0
2005,EN_MWT_TREATV,Norway,INCINRT,0.0
2006,EN_MWT_TREATV,Norway,INCINRT_EGY,675000.0
2006,EN_MWT_TREATV,Norway,INCINRT,0.0
2007,EN_MWT_TREATV,Norway,INCINRT,0.0
2007,EN_MWT_TREATV,Norway,INCINRT_EGY,866000.0
2008,EN_MWT_TREATV,Norway,INCINRT_EGY,873000.0
2008,EN_MWT_TREATV,Norway,INCINRT,0.0
2009,EN_MWT_TREATV,Norway,INCINRT_EGY,941000.0
2009,EN_MWT_TREATV,Norway,INCINRT,0.0
2010,EN_MWT_TREATV,Norway,INCINRT,0.0
2010,EN_MWT_TREATV,Norway,INCINRT_EGY,1154000.0
2011,EN_MWT_TREATV,Norway,INCINRT,0.0
2011,EN_MWT_TREATV,Norway,INCINRT_EGY,1341000.0
2012,EN_MWT_TREATV,Norway,INCINRT_EGY,1346000.0
2012,EN_MWT_TREATV,Norway,INCINRT,0.0
2013,EN_MWT_TREATV,Norway,INCINRT_EGY,1446000.0
2013,EN_MWT_TREATV,Norway,INCINRT,0.0
2014,EN_MWT_TREATV,Norway,INCINRT,0.0
2014,EN_MWT_TREATV,Norway,INCINRT_EGY,1148000.0
2015,EN_MWT_TREATV,Norway,INCINRT,0.0
2015,EN_MWT_TREATV,Norway,INCINRT_EGY,1145000.0
2016,EN_MWT_TREATV,Norway,INCINRT_EGY,2113000.0
2016,EN_MWT_TREATV,Norway,INCINRT,0.0
2017,EN_MWT_TREATV,Norway,INCINRT,0.0
2017,EN_MWT_TREATV,Norway,INCINRT_EGY,2088000.0
2018,EN_MWT_TREATV,Norway,INCINRT,0.0
2018,EN_MWT_TREATV,Norway,INCINRT_EGY,2006000.0
2019,EN_MWT_TREATV,Norway,INCINRT,0.0
2019,EN_MWT_TREATV,Norway,INCINRT_EGY,2053000.0
2020,EN_MWT_TREATV,Norway,INCINRT_EGY,1568000.0
2020,EN_MWT_TREATV,Norway,INCINRT,10000.0
2021,EN_MWT_TREATV,Norway,INCINRT,0.0
2021,EN_MWT_TREATV,Norway,INCINRT_EGY,2160000.0
2000,EN_MWT_TREATV,Poland,INCINRT_EGY,0.0
2000,EN_MWT_TREATV,Poland,INCINRT,0.0
2001,EN_MWT_TREATV,Poland,INCINRT,14000.0
2001,EN_MWT_TREATV,Poland,INCINRT_EGY,14000.0
2002,EN_MWT_TREATV,Poland,INCINRT,36000.0
2002,EN_MWT_TREATV,Poland,INCINRT_EGY,36000.0
2003,EN_MWT_TREATV,Poland,INCINRT,42000.0
2003,EN_MWT_TREATV,Poland,INCINRT_EGY,42000.0
2004,EN_MWT_TREATV,Poland,INCINRT_EGY,44000.0
2004,EN_MWT_TREATV,Poland,INCINRT,44000.0
2005,EN_MWT_TREATV,Poland,INCINRT_EGY,44000.0
2005,EN_MWT_TREATV,Poland,INCINRT,44000.0
2006,EN_MWT_TREATV,Poland,INCINRT_EGY,45000.0
2006,EN_MWT_TREATV,Poland,INCINRT,45000.0
2007,EN_MWT_TREATV,Poland,INCINRT,41000.0
2007,EN_MWT_TREATV,Poland,INCINRT_EGY,41000.0
2008,EN_MWT_TREATV,Poland,INCINRT,40000.0
2008,EN_MWT_TREATV,Poland,INCINRT_EGY,40000.0
2009,EN_MWT_TREATV,Poland,INCINRT,46000.0
2009,EN_MWT_TREATV,Poland,INCINRT_EGY,46000.0
2010,EN_MWT_TREATV,Poland,INCINRT,39000.0
2010,EN_MWT_TREATV,Poland,INCINRT_EGY,39000.0
2011,EN_MWT_TREATV,Poland,INCINRT,45000.0
2011,EN_MWT_TREATV,Poland,INCINRT_EGY,45000.0
2012,EN_MWT_TREATV,Poland,INCINRT_EGY,51000.0
2012,EN_MWT_TREATV,Poland,INCINRT,51000.0
2013,EN_MWT_TREATV,Poland,INCINRT,203000.0
2013,EN_MWT_TREATV,Poland,INCINRT_EGY,766000.0
2014,EN_MWT_TREATV,Poland,INCINRT,398000.0
2014,EN_MWT_TREATV,Poland,INCINRT_EGY,1560000.0
2015,EN_MWT_TREATV,Poland,INCINRT_EGY,1439000.0
2015,EN_MWT_TREATV,Poland,INCINRT,121000.0
2016,EN_MWT_TREATV,Poland,INCINRT_EGY,2266000.0
2016,EN_MWT_TREATV,Poland,INCINRT,152000.0
2017,EN_MWT_TREATV,Poland,INCINRT_EGY,2922000.0
2017,EN_MWT_TREATV,Poland,INCINRT,198000.0
2018,EN_MWT_TREATV,Poland,INCINRT,191000.0
2018,EN_MWT_TREATV,Poland,INCINRT_EGY,3013000.0
2019,EN_MWT_TREATV,Poland,INCINRT_EGY,2920000.0
2019,EN_MWT_TREATV,Poland,INCINRT,179000.0
2020,EN_MWT_TREATV,Poland,INCINRT_EGY,2823000.0
2020,EN_MWT_TREATV,Poland,INCINRT,166000.0
2021,EN_MWT_TREATV,Poland,INCINRT_EGY,2873000.0
2021,EN_MWT_TREATV,Poland,INCINRT,171000.0
2000,EN_MWT_TREATV,Portugal,INCINRT_EGY,985000.0
2000,EN_MWT_TREATV,Portugal,INCINRT,0.0
2001,EN_MWT_TREATV,Portugal,INCINRT,0.0
2001,EN_MWT_TREATV,Portugal,INCINRT_EGY,973000.0
2002,EN_MWT_TREATV,Portugal,INCINRT,0.0
2002,EN_MWT_TREATV,Portugal,INCINRT_EGY,944000.0
2003,EN_MWT_TREATV,Portugal,INCINRT,0.0
2003,EN_MWT_TREATV,Portugal,INCINRT_EGY,1002000.0
2004,EN_MWT_TREATV,Portugal,INCINRT,0.0
2004,EN_MWT_TREATV,Portugal,INCINRT_EGY,993000.0
2005,EN_MWT_TREATV,Portugal,INCINRT_EGY,1057000.0
2005,EN_MWT_TREATV,Portugal,INCINRT,0.0
2006,EN_MWT_TREATV,Portugal,INCINRT,0.0
2006,EN_MWT_TREATV,Portugal,INCINRT_EGY,978000.0
2007,EN_MWT_TREATV,Portugal,INCINRT,0.0
2007,EN_MWT_TREATV,Portugal,INCINRT_EGY,948000.0
2008,EN_MWT_TREATV,Portugal,INCINRT,0.0
2008,EN_MWT_TREATV,Portugal,INCINRT_EGY,993000.0
2009,EN_MWT_TREATV,Portugal,INCINRT,0.0
2009,EN_MWT_TREATV,Portugal,INCINRT_EGY,1083000.0
2010,EN_MWT_TREATV,Portugal,INCINRT_EGY,1058000.0
2010,EN_MWT_TREATV,Portugal,INCINRT,0.0
2011,EN_MWT_TREATV,Portugal,INCINRT_EGY,1088000.0
2011,EN_MWT_TREATV,Portugal,INCINRT,0.0
2012,EN_MWT_TREATV,Portugal,INCINRT,0.0
2012,EN_MWT_TREATV,Portugal,INCINRT_EGY,930000.0
2013,EN_MWT_TREATV,Portugal,INCINRT_EGY,1091000.0
2013,EN_MWT_TREATV,Portugal,INCINRT,0.0
2014,EN_MWT_TREATV,Portugal,INCINRT,0.0
2014,EN_MWT_TREATV,Portugal,INCINRT_EGY,974000.0
2015,EN_MWT_TREATV,Portugal,INCINRT,0.0
2015,EN_MWT_TREATV,Portugal,INCINRT_EGY,941000.0
2016,EN_MWT_TREATV,Portugal,INCINRT,0.0
2016,EN_MWT_TREATV,Portugal,INCINRT_EGY,950000.0
2017,EN_MWT_TREATV,Portugal,INCINRT,0.0
2017,EN_MWT_TREATV,Portugal,INCINRT_EGY,989000.0
2018,EN_MWT_TREATV,Portugal,INCINRT,0.0
2018,EN_MWT_TREATV,Portugal,INCINRT_EGY,946000.0
2019,EN_MWT_TREATV,Portugal,INCINRT_EGY,996000.0
2019,EN_MWT_TREATV,Portugal,INCINRT,0.0
2020,EN_MWT_TREATV,Portugal,INCINRT,0.0
2020,EN_MWT_TREATV,Portugal,INCINRT_EGY,1129000.0
2000,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2000,EN_MWT_TREATV,Romania,INCINRT,0.0
2001,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2001,EN_MWT_TREATV,Romania,INCINRT,0.0
2002,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2002,EN_MWT_TREATV,Romania,INCINRT,0.0
2003,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2003,EN_MWT_TREATV,Romania,INCINRT,0.0
2004,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2004,EN_MWT_TREATV,Romania,INCINRT,0.0
2005,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2005,EN_MWT_TREATV,Romania,INCINRT,0.0
2006,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2006,EN_MWT_TREATV,Romania,INCINRT,0.0
2007,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2007,EN_MWT_TREATV,Romania,INCINRT,0.0
2008,EN_MWT_TREATV,Romania,INCINRT,0.0
2008,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2009,EN_MWT_TREATV,Romania,INCINRT_EGY,0.0
2009,EN_MWT_TREATV,Romania,INCINRT,0.0
2010,EN_MWT_TREATV,Romania,INCINRT,0.0
2010,EN_MWT_TREATV,Romania,INCINRT_EGY,21000.0
2011,EN_MWT_TREATV,Romania,INCINRT,0.0
2011,EN_MWT_TREATV,Romania,INCINRT_EGY,47000.0
2012,EN_MWT_TREATV,Romania,INCINRT_EGY,89000.0
2012,EN_MWT_TREATV,Romania,INCINRT,0.0
2013,EN_MWT_TREATV,Romania,INCINRT,0.0
2013,EN_MWT_TREATV,Romania,INCINRT_EGY,97000.0
2014,EN_MWT_TREATV,Romania,INCINRT_EGY,133000.0
2014,EN_MWT_TREATV,Romania,INCINRT,0.0
2015,EN_MWT_TREATV,Romania,INCINRT_EGY,116000.0
2015,EN_MWT_TREATV,Romania,INCINRT,0.0
2016,EN_MWT_TREATV,Romania,INCINRT_EGY,220000.0
2016,EN_MWT_TREATV,Romania,INCINRT,0.0
2017,EN_MWT_TREATV,Romania,INCINRT_EGY,227000.0
2017,EN_MWT_TREATV,Romania,INCINRT,0.0
2018,EN_MWT_TREATV,Romania,INCINRT,0.0
2018,EN_MWT_TREATV,Romania,INCINRT_EGY,241000.0
2019,EN_MWT_TREATV,Romania,INCINRT_EGY,251000.0
2019,EN_MWT_TREATV,Romania,INCINRT,0.0
2020,EN_MWT_TREATV,Romania,INCINRT,0.0
2020,EN_MWT_TREATV,Romania,INCINRT_EGY,298000.0
2021,EN_MWT_TREATV,Romania,INCINRT_EGY,335000.0
2021,EN_MWT_TREATV,Romania,INCINRT,0.0
2006,EN_MWT_TREATV,Serbia,INCINRT,0.0
2006,EN_MWT_TREATV,Serbia,OTHERWM,1040000.0
2006,EN_MWT_TREATV,Serbia,LANDFILCTL,1040000.0
2006,EN_MWT_TREATV,Serbia,LANDFIL,1040000.0
2006,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2006,EN_MWT_TREATV,Serbia,COMPOST,0.0
2007,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2007,EN_MWT_TREATV,Serbia,COMPOST,0.0
2007,EN_MWT_TREATV,Serbia,LANDFIL,1240000.0
2007,EN_MWT_TREATV,Serbia,OTHERWM,1240000.0
2007,EN_MWT_TREATV,Serbia,LANDFILCTL,1240000.0
2007,EN_MWT_TREATV,Serbia,INCINRT,0.0
2008,EN_MWT_TREATV,Serbia,INCINRT,0.0
2008,EN_MWT_TREATV,Serbia,LANDFILCTL,1520000.0
2008,EN_MWT_TREATV,Serbia,OTHERWM,1520000.0
2008,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2008,EN_MWT_TREATV,Serbia,COMPOST,0.0
2008,EN_MWT_TREATV,Serbia,LANDFIL,1520000.0
2009,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2009,EN_MWT_TREATV,Serbia,OTHERWM,1580000.0
2009,EN_MWT_TREATV,Serbia,COMPOST,0.0
2009,EN_MWT_TREATV,Serbia,INCINRT,0.0
2009,EN_MWT_TREATV,Serbia,LANDFIL,1580000.0
2009,EN_MWT_TREATV,Serbia,LANDFILCTL,1580000.0
2010,EN_MWT_TREATV,Serbia,LANDFILCTL,1890000.0
2010,EN_MWT_TREATV,Serbia,LANDFIL,1890000.0
2010,EN_MWT_TREATV,Serbia,INCINRT,0.0
2010,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2010,EN_MWT_TREATV,Serbia,OTHERWM,1890000.0
2010,EN_MWT_TREATV,Serbia,COMPOST,0.0
2011,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2011,EN_MWT_TREATV,Serbia,OTHERWM,2090000.0
2011,EN_MWT_TREATV,Serbia,LANDFILCTL,2090000.0
2011,EN_MWT_TREATV,Serbia,COMPOST,0.0
2011,EN_MWT_TREATV,Serbia,INCINRT,0.0
2011,EN_MWT_TREATV,Serbia,LANDFIL,2090000.0
2012,EN_MWT_TREATV,Serbia,INCINRT,0.0
2012,EN_MWT_TREATV,Serbia,LANDFIL,1830000.0
2012,EN_MWT_TREATV,Serbia,COMPOST,0.0
2012,EN_MWT_TREATV,Serbia,OTHERWM,1830000.0
2012,EN_MWT_TREATV,Serbia,LANDFILCTL,1830000.0
2012,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2013,EN_MWT_TREATV,Serbia,LANDFIL,1920000.0
2013,EN_MWT_TREATV,Serbia,INCINRT,0.0
2013,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2013,EN_MWT_TREATV,Serbia,OTHERWM,1945000.0
2013,EN_MWT_TREATV,Serbia,COMPOST,0.0
2013,EN_MWT_TREATV,Serbia,LANDFILCTL,1920000.0
2014,EN_MWT_TREATV,Serbia,COMPOST,0.0
2014,EN_MWT_TREATV,Serbia,OTHERWM,1685000.0
2014,EN_MWT_TREATV,Serbia,LANDFIL,1670000.0
2014,EN_MWT_TREATV,Serbia,LANDFILCTL,1670000.0
2014,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2014,EN_MWT_TREATV,Serbia,INCINRT,0.0
2015,EN_MWT_TREATV,Serbia,LANDFIL,1360000.0
2015,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2015,EN_MWT_TREATV,Serbia,INCINRT,0.0
2015,EN_MWT_TREATV,Serbia,LANDFILCTL,1360000.0
2015,EN_MWT_TREATV,Serbia,OTHERWM,1374000.0
2015,EN_MWT_TREATV,Serbia,COMPOST,0.0
2016,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2016,EN_MWT_TREATV,Serbia,INCINRT,0.0
2017,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2017,EN_MWT_TREATV,Serbia,INCINRT,0.0
2018,EN_MWT_TREATV,Serbia,INCINRT,0.0
2018,EN_MWT_TREATV,Serbia,INCINRT_EGY,0.0
2019,EN_MWT_TREATV,Serbia,INCINRT,0.0
2000,EN_MWT_TREATV,Slovakia,INCINRT_EGY,209000.0
2000,EN_MWT_TREATV,Slovakia,INCINRT,5000.0
2001,EN_MWT_TREATV,Slovakia,INCINRT_EGY,133000.0
2001,EN_MWT_TREATV,Slovakia,INCINRT,4000.0
2002,EN_MWT_TREATV,Slovakia,INCINRT,65000.0
2002,EN_MWT_TREATV,Slovakia,INCINRT_EGY,156000.0
2003,EN_MWT_TREATV,Slovakia,INCINRT_EGY,162000.0
2003,EN_MWT_TREATV,Slovakia,INCINRT,67000.0
2004,EN_MWT_TREATV,Slovakia,INCINRT_EGY,184000.0
2004,EN_MWT_TREATV,Slovakia,INCINRT,68000.0
2005,EN_MWT_TREATV,Slovakia,INCINRT_EGY,183000.0
2005,EN_MWT_TREATV,Slovakia,INCINRT,181000.0
2006,EN_MWT_TREATV,Slovakia,INCINRT_EGY,190000.0
2006,EN_MWT_TREATV,Slovakia,INCINRT,190000.0
2007,EN_MWT_TREATV,Slovakia,INCINRT_EGY,180000.0
2007,EN_MWT_TREATV,Slovakia,INCINRT,64000.0
2008,EN_MWT_TREATV,Slovakia,INCINRT,0.0
2008,EN_MWT_TREATV,Slovakia,INCINRT_EGY,157000.0
2009,EN_MWT_TREATV,Slovakia,INCINRT_EGY,183000.0
2009,EN_MWT_TREATV,Slovakia,INCINRT,3000.0
2010,EN_MWT_TREATV,Slovakia,INCINRT_EGY,183000.0
2010,EN_MWT_TREATV,Slovakia,INCINRT,12000.0
2011,EN_MWT_TREATV,Slovakia,INCINRT,4000.0
2011,EN_MWT_TREATV,Slovakia,INCINRT_EGY,186000.0
2012,EN_MWT_TREATV,Slovakia,INCINRT_EGY,168000.0
2012,EN_MWT_TREATV,Slovakia,INCINRT,4000.0
2013,EN_MWT_TREATV,Slovakia,INCINRT_EGY,174000.0
2013,EN_MWT_TREATV,Slovakia,INCINRT,0.0
2014,EN_MWT_TREATV,Slovakia,INCINRT,4000.0
2014,EN_MWT_TREATV,Slovakia,INCINRT_EGY,190000.0
2015,EN_MWT_TREATV,Slovakia,INCINRT,0.0
2015,EN_MWT_TREATV,Slovakia,INCINRT_EGY,191000.0
2016,EN_MWT_TREATV,Slovakia,INCINRT,0.0
2016,EN_MWT_TREATV,Slovakia,INCINRT_EGY,197000.0
2017,EN_MWT_TREATV,Slovakia,INCINRT,0.0
2017,EN_MWT_TREATV,Slovakia,INCINRT_EGY,197000.0
2018,EN_MWT_TREATV,Slovakia,INCINRT,30000.0
2018,EN_MWT_TREATV,Slovakia,INCINRT_EGY,187000.0
2019,EN_MWT_TREATV,Slovakia,INCINRT,85000.0
2019,EN_MWT_TREATV,Slovakia,INCINRT_EGY,211000.0
2020,EN_MWT_TREATV,Slovakia,INCINRT,0.0
2020,EN_MWT_TREATV,Slovakia,INCINRT_EGY,193000.0
2021,EN_MWT_TREATV,Slovakia,INCINRT,0.0
2021,EN_MWT_TREATV,Slovakia,INCINRT_EGY,220000.0
2005,EN_MWT_TREATV,Viet Nam,LANDFIL,4858389.16
2006,EN_MWT_TREATV,Viet Nam,LANDFIL,6837473.145
2007,EN_MWT_TREATV,Viet Nam,LANDFIL,7542508.789
2008,EN_MWT_TREATV,Viet Nam,LANDFIL,8317392.578
2009,EN_MWT_TREATV,Viet Nam,LANDFIL,9173978.516
2010,EN_MWT_TREATV,Viet Nam,LANDFIL,10091780.273
2000,EN_MWT_TREATV,Slovenia,INCINRT_EGY,0.0
2000,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2001,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2001,EN_MWT_TREATV,Slovenia,INCINRT_EGY,0.0
2002,EN_MWT_TREATV,Slovenia,INCINRT_EGY,5000.0
2002,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2003,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2003,EN_MWT_TREATV,Slovenia,INCINRT_EGY,5000.0
2004,EN_MWT_TREATV,Slovenia,INCINRT_EGY,15000.0
2004,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2005,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2005,EN_MWT_TREATV,Slovenia,INCINRT_EGY,1000.0
2006,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2006,EN_MWT_TREATV,Slovenia,INCINRT_EGY,1000.0
2007,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2007,EN_MWT_TREATV,Slovenia,INCINRT_EGY,0.0
2008,EN_MWT_TREATV,Slovenia,INCINRT_EGY,13000.0
2008,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2009,EN_MWT_TREATV,Slovenia,INCINRT_EGY,14000.0
2009,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2010,EN_MWT_TREATV,Slovenia,INCINRT,1000.0
2010,EN_MWT_TREATV,Slovenia,INCINRT_EGY,9000.0
2011,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2011,EN_MWT_TREATV,Slovenia,INCINRT_EGY,11000.0
2012,EN_MWT_TREATV,Slovenia,INCINRT,1000.0
2012,EN_MWT_TREATV,Slovenia,INCINRT_EGY,10000.0
2013,EN_MWT_TREATV,Slovenia,INCINRT_EGY,4000.0
2013,EN_MWT_TREATV,Slovenia,INCINRT,1000.0
2014,EN_MWT_TREATV,Slovenia,INCINRT_EGY,2000.0
2014,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2015,EN_MWT_TREATV,Slovenia,INCINRT,0.0
2015,EN_MWT_TREATV,Slovenia,INCINRT_EGY,158000.0
2016,EN_MWT_TREATV,Slovenia,INCINRT_EGY,188000.0
2016,EN_MWT_TREATV,Slovenia,INCINRT,19000.0
2017,EN_MWT_TREATV,Slovenia,INCINRT_EGY,111000.0
2017,EN_MWT_TREATV,Slovenia,INCINRT,37000.0
2018,EN_MWT_TREATV,Slovenia,INCINRT,7000.0
2018,EN_MWT_TREATV,Slovenia,INCINRT_EGY,105000.0
2019,EN_MWT_TREATV,Slovenia,INCINRT_EGY,137000.0
2019,EN_MWT_TREATV,Slovenia,INCINRT,1000.0
2020,EN_MWT_TREATV,Slovenia,INCINRT_EGY,134000.0
2020,EN_MWT_TREATV,Slovenia,INCINRT,21000.0
2021,EN_MWT_TREATV,Slovenia,INCINRT,21000.0
2021,EN_MWT_TREATV,Slovenia,INCINRT_EGY,118000.0
2000,EN_MWT_TREATV,Spain,INCINRT,0.0
2000,EN_MWT_TREATV,Spain,INCINRT_EGY,1462000.0
2001,EN_MWT_TREATV,Spain,INCINRT,0.0
2001,EN_MWT_TREATV,Spain,INCINRT_EGY,1488000.0
2002,EN_MWT_TREATV,Spain,INCINRT,0.0
2002,EN_MWT_TREATV,Spain,INCINRT_EGY,1567000.0
2003,EN_MWT_TREATV,Spain,INCINRT,0.0
2003,EN_MWT_TREATV,Spain,INCINRT_EGY,1765000.0
2004,EN_MWT_TREATV,Spain,INCINRT_EGY,1343000.0
2004,EN_MWT_TREATV,Spain,INCINRT,0.0
2005,EN_MWT_TREATV,Spain,INCINRT_EGY,1915000.0
2005,EN_MWT_TREATV,Spain,INCINRT,0.0
2006,EN_MWT_TREATV,Spain,INCINRT_EGY,2383000.0
2006,EN_MWT_TREATV,Spain,INCINRT,358000.0
2007,EN_MWT_TREATV,Spain,INCINRT_EGY,2591000.0
2007,EN_MWT_TREATV,Spain,INCINRT,390000.0
2008,EN_MWT_TREATV,Spain,INCINRT,0.0
2008,EN_MWT_TREATV,Spain,INCINRT_EGY,2170000.0
2009,EN_MWT_TREATV,Spain,INCINRT,0.0
2009,EN_MWT_TREATV,Spain,INCINRT_EGY,2241000.0
2010,EN_MWT_TREATV,Spain,INCINRT,0.0
2010,EN_MWT_TREATV,Spain,INCINRT_EGY,2044000.0
2011,EN_MWT_TREATV,Spain,INCINRT_EGY,2342000.0
2011,EN_MWT_TREATV,Spain,INCINRT,0.0
2012,EN_MWT_TREATV,Spain,INCINRT_EGY,2112000.0
2012,EN_MWT_TREATV,Spain,INCINRT,0.0
2013,EN_MWT_TREATV,Spain,INCINRT_EGY,2492000.0
2013,EN_MWT_TREATV,Spain,INCINRT,0.0
2014,EN_MWT_TREATV,Spain,INCINRT_EGY,2394000.0
2014,EN_MWT_TREATV,Spain,INCINRT,0.0
2015,EN_MWT_TREATV,Spain,INCINRT,0.0
2015,EN_MWT_TREATV,Spain,INCINRT_EGY,2685000.0
2016,EN_MWT_TREATV,Spain,INCINRT,0.0
2016,EN_MWT_TREATV,Spain,INCINRT_EGY,2589000.0
