Year,SeriesCode,Country,Value
2019,SH_BLD_ECOLI,Greece,21.73
2020,SH_BLD_ECOLI,Greece,24.46
2021,SH_BLD_ECOLI,Greece,21.93211
2017,SH_BLD_ECOLI,India,75.11
2018,SH_BLD_ECOLI,India,78.83
2019,SH_BLD_ECOLI,India,80.81
2020,SH_BLD_ECOLI,India,86.81
2021,SH_BLD_ECOLI,India,77.58802
2017,SH_BLD_ECOLI,Ireland,11.98
2018,SH_BLD_ECOLI,Ireland,12.88
2019,SH_BLD_ECOLI,Ireland,12.53
2020,SH_BLD_ECOLI,Ireland,10.64
2021,SH_BLD_ECOLI,Ireland,9.81082
2018,SH_BLD_ECOLI,Italy,28.7
2019,SH_BLD_ECOLI,Italy,33.61
2020,SH_BLD_ECOLI,Italy,28.66
2021,SH_BLD_ECOLI,Italy,24.60254
2016,SH_BLD_ECOLI,Japan,18.94
2017,SH_BLD_ECOLI,Japan,19.62
2018,SH_BLD_ECOLI,Japan,20.12
2019,SH_BLD_ECOLI,Japan,20.95
2020,SH_BLD_ECOLI,Japan,20.66
2021,SH_BLD_ECOLI,Japan,20.63933
2016,SH_BLD_ECOLI,Republic of Korea,35.33
2017,SH_BLD_ECOLI,Republic of Korea,32.39
2018,SH_BLD_ECOLI,Republic of Korea,38.63
2019,SH_BLD_ECOLI,Republic of Korea,37.08
2020,SH_BLD_ECOLI,Republic of Korea,37.66
2021,SH_BLD_ECOLI,Republic of Korea,36.62818
2016,SH_BLD_ECOLI,Latvia,28.24
2017,SH_BLD_ECOLI,Latvia,18.02
2018,SH_BLD_ECOLI,Latvia,20.4
2019,SH_BLD_ECOLI,Latvia,18.08
2020,SH_BLD_ECOLI,Latvia,33.33
2021,SH_BLD_ECOLI,Latvia,18.90756
2016,SH_BLD_ECOLI,Lithuania,9.7
2017,SH_BLD_ECOLI,Lithuania,12.5
2018,SH_BLD_ECOLI,Lithuania,15.33
2019,SH_BLD_ECOLI,Lithuania,17.53
2020,SH_BLD_ECOLI,Lithuania,16.35
2021,SH_BLD_ECOLI,Lithuania,13.28829
2019,SH_BLD_ECOLI,Luxembourg,15.65
2020,SH_BLD_ECOLI,Luxembourg,10.75
2021,SH_BLD_ECOLI,Luxembourg,11.34454
2017,SH_BLD_ECOLI,Malta,15.89
2018,SH_BLD_ECOLI,Malta,16.37
2019,SH_BLD_ECOLI,Malta,18.16
2020,SH_BLD_ECOLI,Malta,11.91
2021,SH_BLD_ECOLI,Malta,13.04348
2020,SH_BLD_ECOLI,Moldova,88.89
2021,SH_BLD_ECOLI,Moldova,81.81818
2017,SH_BLD_ECOLI,Netherlands (Kingdom of the),6.16
2018,SH_BLD_ECOLI,Netherlands (Kingdom of the),7.29
2019,SH_BLD_ECOLI,Netherlands (Kingdom of the),7.22
2020,SH_BLD_ECOLI,Netherlands (Kingdom of the),6.55
2021,SH_BLD_ECOLI,Netherlands (Kingdom of the),6.69444
2016,SH_BLD_ECOLI,Norway,5.58
2017,SH_BLD_ECOLI,Norway,5.87
2018,SH_BLD_ECOLI,Norway,6.75
2019,SH_BLD_ECOLI,Norway,5.52
2020,SH_BLD_ECOLI,Norway,5.33
2021,SH_BLD_ECOLI,Norway,5.12895
2017,SH_BLD_ECOLI,Poland,16.68
2018,SH_BLD_ECOLI,Poland,17.6
2019,SH_BLD_ECOLI,Poland,18.02
2020,SH_BLD_ECOLI,Poland,17.51
2021,SH_BLD_ECOLI,Poland,18.82602
2017,SH_BLD_ECOLI,Sweden,7.36
2018,SH_BLD_ECOLI,Sweden,8.33
2019,SH_BLD_ECOLI,Sweden,7.62
2020,SH_BLD_ECOLI,Sweden,7.68
2021,SH_BLD_ECOLI,Sweden,6.99031
2016,SH_BLD_ECOLI,Switzerland,9.16
2017,SH_BLD_ECOLI,Switzerland,9.45
2018,SH_BLD_ECOLI,Switzerland,10.38
2019,SH_BLD_ECOLI,Switzerland,10.27
2020,SH_BLD_ECOLI,Switzerland,11.09
2021,SH_BLD_ECOLI,Switzerland,9.56152
2017,SH_BLD_ECOLI,United Arab Emirates,48.07
2018,SH_BLD_ECOLI,United Arab Emirates,48.43
2019,SH_BLD_ECOLI,United Arab Emirates,46.08
2020,SH_BLD_ECOLI,United Arab Emirates,54.08
2021,SH_BLD_ECOLI,United Arab Emirates,51.66909
2021,SH_BLD_ECOLI,Türkiye,53.76812
2020,SH_BLD_ECOLI,Ukraine,50.0
2021,SH_BLD_ECOLI,Ukraine,60.0
2016,SH_BLD_ECOLI,North Macedonia,73.44
2017,SH_BLD_ECOLI,North Macedonia,71.05
2018,SH_BLD_ECOLI,North Macedonia,79.25
2019,SH_BLD_ECOLI,North Macedonia,64.29
2020,SH_BLD_ECOLI,North Macedonia,85.71
2021,SH_BLD_ECOLI,North Macedonia,51.21951
2017,SH_BLD_ECOLI,United Kingdom of Great Britain and Northern Ireland,10.26
2018,SH_BLD_ECOLI,United Kingdom of Great Britain and Northern Ireland,10.97
2019,SH_BLD_ECOLI,United Kingdom of Great Britain and Northern Ireland,11.27
2020,SH_BLD_ECOLI,United Kingdom of Great Britain and Northern Ireland,10.44
2021,SH_BLD_ECOLI,United Kingdom of Great Britain and Northern Ireland,10.68288
2019,SH_BLD_ECOLI,Australia,13.29
2019,SH_BLD_ECOLI,Australia,13.29
