Year,SeriesCode,Country,Type of product,Value
2016,EN_MAT_DOMCMPG,Bulgaria,FEO,0.01384
2016,EN_MAT_DOMCMPG,Bulgaria,ONT,0.0
2016,EN_MAT_DOMCMPG,Bulgaria,BIM,0.48147
2016,EN_MAT_DOMCMPG,Bulgaria,NFO,0.43547
2016,EN_MAT_DOMCMPG,Bulgaria,CPR,0.24866
2017,EN_MAT_DOMCMPG,Bulgaria,CPR,0.26119
2017,EN_MAT_DOMCMPG,Bulgaria,NMA,0.23692
2017,EN_MAT_DOMCMPG,Bulgaria,GBO,0.0698
2017,EN_MAT_DOMCMPG,Bulgaria,MEO,0.43738
2017,EN_MAT_DOMCMPG,Bulgaria,NMM,0.8306
2017,EN_MAT_DOMCMPG,Bulgaria,GAS,0.04167
2017,EN_MAT_DOMCMPG,Bulgaria,FOF,0.82241
2017,EN_MAT_DOMCMPG,Bulgaria,FEO,0.00568
2017,EN_MAT_DOMCMPG,Bulgaria,NFO,0.43169
2017,EN_MAT_DOMCMPG,Bulgaria,NMC,0.59367
2017,EN_MAT_DOMCMPG,Bulgaria,WCH,0.00119
2017,EN_MAT_DOMCMPG,Bulgaria,ONT,0.0
2017,EN_MAT_DOMCMPG,Bulgaria,ALP,2.48342
2017,EN_MAT_DOMCMPG,Bulgaria,COL,0.64919
2017,EN_MAT_DOMCMPG,Bulgaria,BIM,0.51461
2017,EN_MAT_DOMCMPG,Bulgaria,PET,0.13155
2017,EN_MAT_DOMCMPG,Bulgaria,WOD,0.04652
2017,EN_MAT_DOMCMPG,Bulgaria,CRO,0.13591
2018,EN_MAT_DOMCMPG,Bulgaria,COL,0.55656
2018,EN_MAT_DOMCMPG,Bulgaria,WOD,0.04963
2018,EN_MAT_DOMCMPG,Bulgaria,NMC,0.59836
2018,EN_MAT_DOMCMPG,Bulgaria,MEO,0.44299
2018,EN_MAT_DOMCMPG,Bulgaria,NMA,0.25314
2018,EN_MAT_DOMCMPG,Bulgaria,FEO,0.01029
2018,EN_MAT_DOMCMPG,Bulgaria,ONT,0.0
2018,EN_MAT_DOMCMPG,Bulgaria,NMM,0.8515
2018,EN_MAT_DOMCMPG,Bulgaria,PET,0.10668
2018,EN_MAT_DOMCMPG,Bulgaria,FOF,0.70139
2018,EN_MAT_DOMCMPG,Bulgaria,NFO,0.43269
2018,EN_MAT_DOMCMPG,Bulgaria,GBO,0.06593
2018,EN_MAT_DOMCMPG,Bulgaria,BIM,0.50794
2018,EN_MAT_DOMCMPG,Bulgaria,CPR,0.2644
2018,EN_MAT_DOMCMPG,Bulgaria,WCH,0.0011
2018,EN_MAT_DOMCMPG,Bulgaria,CRO,0.12688
2018,EN_MAT_DOMCMPG,Bulgaria,GAS,0.03814
2018,EN_MAT_DOMCMPG,Bulgaria,ALP,2.41814
2019,EN_MAT_DOMCMPG,Bulgaria,BIM,0.47693
2019,EN_MAT_DOMCMPG,Bulgaria,ONT,0.0
2019,EN_MAT_DOMCMPG,Bulgaria,WOD,0.05154
2019,EN_MAT_DOMCMPG,Bulgaria,ALP,2.35253
2019,EN_MAT_DOMCMPG,Bulgaria,NMC,0.58753
2019,EN_MAT_DOMCMPG,Bulgaria,COL,0.54277
2019,EN_MAT_DOMCMPG,Bulgaria,FEO,0.01605
2019,EN_MAT_DOMCMPG,Bulgaria,CRO,0.09806
2019,EN_MAT_DOMCMPG,Bulgaria,MEO,0.43896
2019,EN_MAT_DOMCMPG,Bulgaria,NFO,0.42291
2019,EN_MAT_DOMCMPG,Bulgaria,PET,0.12086
2019,EN_MAT_DOMCMPG,Bulgaria,NMA,0.25347
2019,EN_MAT_DOMCMPG,Bulgaria,GBO,0.06138
2019,EN_MAT_DOMCMPG,Bulgaria,WCH,0.00112
2019,EN_MAT_DOMCMPG,Bulgaria,GAS,0.03485
2019,EN_MAT_DOMCMPG,Bulgaria,NMM,0.841
2019,EN_MAT_DOMCMPG,Bulgaria,FOF,0.69848
2019,EN_MAT_DOMCMPG,Bulgaria,CPR,0.26483
2000,EN_MAT_DOMCMPG,Belarus,CPR,0.56096
2000,EN_MAT_DOMCMPG,Belarus,GBO,0.78392
2000,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2000,EN_MAT_DOMCMPG,Belarus,NMC,1.1312
2000,EN_MAT_DOMCMPG,Belarus,WCH,0.00782
2000,EN_MAT_DOMCMPG,Belarus,WOD,0.11664
2000,EN_MAT_DOMCMPG,Belarus,NMA,0.27127
2000,EN_MAT_DOMCMPG,Belarus,FEO,-0.00547
2000,EN_MAT_DOMCMPG,Belarus,COL,0.10229
2000,EN_MAT_DOMCMPG,Belarus,PET,0.51937
2000,EN_MAT_DOMCMPG,Belarus,GAS,0.45237
2000,EN_MAT_DOMCMPG,Belarus,NFO,0.00276
2000,EN_MAT_DOMCMPG,Belarus,CRO,0.75387
2001,EN_MAT_DOMCMPG,Belarus,PET,0.49056
2001,EN_MAT_DOMCMPG,Belarus,WCH,0.00824
2001,EN_MAT_DOMCMPG,Belarus,CPR,0.53185
2001,EN_MAT_DOMCMPG,Belarus,WOD,0.11836
2001,EN_MAT_DOMCMPG,Belarus,GAS,0.43569
2001,EN_MAT_DOMCMPG,Belarus,FEO,0.00185
2001,EN_MAT_DOMCMPG,Belarus,NFO,0.00304
2001,EN_MAT_DOMCMPG,Belarus,COL,0.08875
2001,EN_MAT_DOMCMPG,Belarus,NMC,1.06661
2001,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2001,EN_MAT_DOMCMPG,Belarus,CRO,0.65616
2001,EN_MAT_DOMCMPG,Belarus,NMA,0.3177
2001,EN_MAT_DOMCMPG,Belarus,GBO,0.73058
2002,EN_MAT_DOMCMPG,Belarus,NMA,0.3107
2002,EN_MAT_DOMCMPG,Belarus,GBO,0.67331
2002,EN_MAT_DOMCMPG,Belarus,NMC,1.00993
2002,EN_MAT_DOMCMPG,Belarus,CPR,0.52991
2002,EN_MAT_DOMCMPG,Belarus,WOD,0.11292
2002,EN_MAT_DOMCMPG,Belarus,FEO,-0.00567
2002,EN_MAT_DOMCMPG,Belarus,GAS,0.42207
2002,EN_MAT_DOMCMPG,Belarus,WCH,0.00819
2002,EN_MAT_DOMCMPG,Belarus,COL,0.09085
2002,EN_MAT_DOMCMPG,Belarus,NFO,0.00311
2002,EN_MAT_DOMCMPG,Belarus,CRO,0.63515
2002,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2002,EN_MAT_DOMCMPG,Belarus,PET,0.53356
2003,EN_MAT_DOMCMPG,Belarus,PET,0.51936
2003,EN_MAT_DOMCMPG,Belarus,NFO,0.00295
2003,EN_MAT_DOMCMPG,Belarus,COL,0.06769
2003,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2003,EN_MAT_DOMCMPG,Belarus,WOD,0.09834
2003,EN_MAT_DOMCMPG,Belarus,CRO,0.63339
2003,EN_MAT_DOMCMPG,Belarus,NMC,1.01773
2003,EN_MAT_DOMCMPG,Belarus,GAS,0.40652
2003,EN_MAT_DOMCMPG,Belarus,WCH,0.00748
2003,EN_MAT_DOMCMPG,Belarus,FEO,0.0065
2003,EN_MAT_DOMCMPG,Belarus,NMA,0.34026
2003,EN_MAT_DOMCMPG,Belarus,CPR,0.51135
2003,EN_MAT_DOMCMPG,Belarus,GBO,0.61643
2004,EN_MAT_DOMCMPG,Belarus,WOD,0.10961
2004,EN_MAT_DOMCMPG,Belarus,CPR,0.57492
2004,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2004,EN_MAT_DOMCMPG,Belarus,NMC,1.00728
2004,EN_MAT_DOMCMPG,Belarus,FEO,0.00312
2004,EN_MAT_DOMCMPG,Belarus,NFO,0.00286
2004,EN_MAT_DOMCMPG,Belarus,CRO,0.70809
2004,EN_MAT_DOMCMPG,Belarus,WCH,0.00748
2004,EN_MAT_DOMCMPG,Belarus,GBO,0.54124
2004,EN_MAT_DOMCMPG,Belarus,PET,0.54388
2004,EN_MAT_DOMCMPG,Belarus,NMA,0.32382
2004,EN_MAT_DOMCMPG,Belarus,COL,0.06128
2004,EN_MAT_DOMCMPG,Belarus,GAS,0.39511
2005,EN_MAT_DOMCMPG,Belarus,NMA,0.31828
2005,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2005,EN_MAT_DOMCMPG,Belarus,WOD,0.10139
2005,EN_MAT_DOMCMPG,Belarus,WCH,0.00698
2005,EN_MAT_DOMCMPG,Belarus,PET,0.52865
2005,EN_MAT_DOMCMPG,Belarus,NMC,0.97525
2005,EN_MAT_DOMCMPG,Belarus,CRO,0.58052
2005,EN_MAT_DOMCMPG,Belarus,NFO,0.00245
2005,EN_MAT_DOMCMPG,Belarus,GBO,0.49799
2005,EN_MAT_DOMCMPG,Belarus,GAS,0.36942
2005,EN_MAT_DOMCMPG,Belarus,FEO,-0.00217
2005,EN_MAT_DOMCMPG,Belarus,CPR,0.4738
2005,EN_MAT_DOMCMPG,Belarus,COL,0.0668
2006,EN_MAT_DOMCMPG,Belarus,WOD,0.09301
2006,EN_MAT_DOMCMPG,Belarus,PET,0.52415
2006,EN_MAT_DOMCMPG,Belarus,FEO,0.00288
2006,EN_MAT_DOMCMPG,Belarus,CRO,0.56078
2006,EN_MAT_DOMCMPG,Belarus,NMA,0.28461
2006,EN_MAT_DOMCMPG,Belarus,NMC,1.10139
2006,EN_MAT_DOMCMPG,Belarus,WCH,0.00587
2006,EN_MAT_DOMCMPG,Belarus,GAS,0.3467
2006,EN_MAT_DOMCMPG,Belarus,GBO,0.4533
2006,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2006,EN_MAT_DOMCMPG,Belarus,CPR,0.428
2006,EN_MAT_DOMCMPG,Belarus,COL,0.05622
2006,EN_MAT_DOMCMPG,Belarus,NFO,0.0023
2007,EN_MAT_DOMCMPG,Belarus,GAS,0.3165
2007,EN_MAT_DOMCMPG,Belarus,NMC,1.14429
2007,EN_MAT_DOMCMPG,Belarus,GBO,0.41734
2007,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2007,EN_MAT_DOMCMPG,Belarus,CRO,0.53952
2007,EN_MAT_DOMCMPG,Belarus,WCH,0.00537
2007,EN_MAT_DOMCMPG,Belarus,WOD,0.08566
2007,EN_MAT_DOMCMPG,Belarus,COL,0.05987
2007,EN_MAT_DOMCMPG,Belarus,NFO,0.00233
2007,EN_MAT_DOMCMPG,Belarus,FEO,0.00544
2007,EN_MAT_DOMCMPG,Belarus,PET,0.46935
2007,EN_MAT_DOMCMPG,Belarus,NMA,0.26856
2007,EN_MAT_DOMCMPG,Belarus,CPR,0.46091
2008,EN_MAT_DOMCMPG,Belarus,NFO,0.00224
2008,EN_MAT_DOMCMPG,Belarus,NMA,0.25403
2008,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2008,EN_MAT_DOMCMPG,Belarus,FEO,0.00222
2008,EN_MAT_DOMCMPG,Belarus,COL,0.04982
2008,EN_MAT_DOMCMPG,Belarus,GAS,0.29308
2008,EN_MAT_DOMCMPG,Belarus,CPR,0.4834
2008,EN_MAT_DOMCMPG,Belarus,GBO,0.37949
2008,EN_MAT_DOMCMPG,Belarus,NMC,1.20608
2008,EN_MAT_DOMCMPG,Belarus,CRO,0.54524
2008,EN_MAT_DOMCMPG,Belarus,WOD,0.08726
2008,EN_MAT_DOMCMPG,Belarus,WCH,0.00525
2008,EN_MAT_DOMCMPG,Belarus,PET,0.44212
2009,EN_MAT_DOMCMPG,Belarus,PET,0.43666
2009,EN_MAT_DOMCMPG,Belarus,WCH,0.0054
2009,EN_MAT_DOMCMPG,Belarus,NMC,1.08595
2009,EN_MAT_DOMCMPG,Belarus,GAS,0.24519
2009,EN_MAT_DOMCMPG,Belarus,NMA,0.13658
2009,EN_MAT_DOMCMPG,Belarus,WOD,0.08111
2009,EN_MAT_DOMCMPG,Belarus,COL,0.04173
2009,EN_MAT_DOMCMPG,Belarus,NFO,0.00173
2009,EN_MAT_DOMCMPG,Belarus,CRO,0.48992
2009,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2009,EN_MAT_DOMCMPG,Belarus,GBO,0.38939
2009,EN_MAT_DOMCMPG,Belarus,CPR,0.44161
2009,EN_MAT_DOMCMPG,Belarus,FEO,-0.00832
2010,EN_MAT_DOMCMPG,Belarus,WCH,0.00485
2010,EN_MAT_DOMCMPG,Belarus,WOD,0.08224
2010,EN_MAT_DOMCMPG,Belarus,COL,0.0425
2010,EN_MAT_DOMCMPG,Belarus,GAS,0.27809
2010,EN_MAT_DOMCMPG,Belarus,NMA,0.25245
2010,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2010,EN_MAT_DOMCMPG,Belarus,CRO,0.4403
2010,EN_MAT_DOMCMPG,Belarus,FEO,0.00186
2010,EN_MAT_DOMCMPG,Belarus,NMC,1.124
2010,EN_MAT_DOMCMPG,Belarus,CPR,0.37169
2010,EN_MAT_DOMCMPG,Belarus,NFO,0.00223
2010,EN_MAT_DOMCMPG,Belarus,PET,0.31017
2010,EN_MAT_DOMCMPG,Belarus,GBO,0.36228
2011,EN_MAT_DOMCMPG,Belarus,NMA,0.23534
2011,EN_MAT_DOMCMPG,Belarus,PET,0.36504
2011,EN_MAT_DOMCMPG,Belarus,CPR,0.4033
2011,EN_MAT_DOMCMPG,Belarus,FEO,-0.00035
2011,EN_MAT_DOMCMPG,Belarus,GBO,0.34234
2011,EN_MAT_DOMCMPG,Belarus,COL,0.05377
2011,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2011,EN_MAT_DOMCMPG,Belarus,NFO,0.00205
2011,EN_MAT_DOMCMPG,Belarus,NMC,0.97586
2011,EN_MAT_DOMCMPG,Belarus,GAS,0.2446
2011,EN_MAT_DOMCMPG,Belarus,CRO,0.42871
2011,EN_MAT_DOMCMPG,Belarus,WCH,0.00385
2011,EN_MAT_DOMCMPG,Belarus,WOD,0.07145
2012,EN_MAT_DOMCMPG,Belarus,NFO,0.00268
2012,EN_MAT_DOMCMPG,Belarus,GBO,0.34262
2012,EN_MAT_DOMCMPG,Belarus,CRO,0.44877
2012,EN_MAT_DOMCMPG,Belarus,WCH,0.00429
2012,EN_MAT_DOMCMPG,Belarus,WOD,0.13434
2012,EN_MAT_DOMCMPG,Belarus,CPR,0.4209
2012,EN_MAT_DOMCMPG,Belarus,NMC,0.92291
2012,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2012,EN_MAT_DOMCMPG,Belarus,NMA,0.21594
2012,EN_MAT_DOMCMPG,Belarus,COL,0.05191
2012,EN_MAT_DOMCMPG,Belarus,PET,0.38057
2012,EN_MAT_DOMCMPG,Belarus,FEO,0.00051
2012,EN_MAT_DOMCMPG,Belarus,GAS,0.24334
2013,EN_MAT_DOMCMPG,Belarus,COL,0.04945
2013,EN_MAT_DOMCMPG,Belarus,NMA,0.18338
2013,EN_MAT_DOMCMPG,Belarus,PET,0.36984
2013,EN_MAT_DOMCMPG,Belarus,CRO,0.37582
2013,EN_MAT_DOMCMPG,Belarus,FEO,0.0076
2013,EN_MAT_DOMCMPG,Belarus,GAS,0.24139
2013,EN_MAT_DOMCMPG,Belarus,WOD,0.13647
2013,EN_MAT_DOMCMPG,Belarus,GBO,0.34804
2013,EN_MAT_DOMCMPG,Belarus,WCH,0.00458
2013,EN_MAT_DOMCMPG,Belarus,NMC,0.91333
2013,EN_MAT_DOMCMPG,Belarus,NFO,0.00222
2013,EN_MAT_DOMCMPG,Belarus,CPR,0.36108
2013,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2014,EN_MAT_DOMCMPG,Belarus,CPR,0.39811
2014,EN_MAT_DOMCMPG,Belarus,NMA,0.25165
2014,EN_MAT_DOMCMPG,Belarus,GAS,0.23458
2014,EN_MAT_DOMCMPG,Belarus,FEO,-0.00363
2014,EN_MAT_DOMCMPG,Belarus,NMC,0.91511
2014,EN_MAT_DOMCMPG,Belarus,PET,0.38513
2014,EN_MAT_DOMCMPG,Belarus,CRO,0.42615
2014,EN_MAT_DOMCMPG,Belarus,WOD,0.12474
2014,EN_MAT_DOMCMPG,Belarus,NFO,0.0017
2014,EN_MAT_DOMCMPG,Belarus,GBO,0.3413
2014,EN_MAT_DOMCMPG,Belarus,WCH,0.00489
2014,EN_MAT_DOMCMPG,Belarus,COL,0.0378
2014,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2015,EN_MAT_DOMCMPG,Belarus,CRO,0.37779
2015,EN_MAT_DOMCMPG,Belarus,CPR,0.35213
2015,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2015,EN_MAT_DOMCMPG,Belarus,FEO,-0.01212
2015,EN_MAT_DOMCMPG,Belarus,PET,0.41646
2015,EN_MAT_DOMCMPG,Belarus,GAS,0.22879
2015,EN_MAT_DOMCMPG,Belarus,NMC,0.7351
2015,EN_MAT_DOMCMPG,Belarus,COL,0.02767
2015,EN_MAT_DOMCMPG,Belarus,NMA,0.25215
2015,EN_MAT_DOMCMPG,Belarus,WCH,0.00488
2015,EN_MAT_DOMCMPG,Belarus,WOD,0.13174
2015,EN_MAT_DOMCMPG,Belarus,NFO,0.00149
2015,EN_MAT_DOMCMPG,Belarus,GBO,0.35376
2016,EN_MAT_DOMCMPG,Belarus,CRO,0.39479
2016,EN_MAT_DOMCMPG,Belarus,COL,0.03552
2016,EN_MAT_DOMCMPG,Belarus,FEO,-0.0056
2016,EN_MAT_DOMCMPG,Belarus,NMA,0.25449
2016,EN_MAT_DOMCMPG,Belarus,WOD,0.13817
2016,EN_MAT_DOMCMPG,Belarus,NFO,0.00166
2016,EN_MAT_DOMCMPG,Belarus,PET,0.33792
2016,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2016,EN_MAT_DOMCMPG,Belarus,WCH,0.00465
2016,EN_MAT_DOMCMPG,Belarus,GBO,0.3574
2016,EN_MAT_DOMCMPG,Belarus,GAS,0.23262
2016,EN_MAT_DOMCMPG,Belarus,NMC,0.6575
2016,EN_MAT_DOMCMPG,Belarus,CPR,0.35109
2017,EN_MAT_DOMCMPG,Belarus,GAS,0.23113
2017,EN_MAT_DOMCMPG,Belarus,CRO,0.4274
2017,EN_MAT_DOMCMPG,Belarus,COL,0.04482
2017,EN_MAT_DOMCMPG,Belarus,NFO,0.00214
2017,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2017,EN_MAT_DOMCMPG,Belarus,GBO,0.35314
2017,EN_MAT_DOMCMPG,Belarus,WOD,0.15372
2017,EN_MAT_DOMCMPG,Belarus,PET,0.33286
2017,EN_MAT_DOMCMPG,Belarus,WCH,0.00504
2017,EN_MAT_DOMCMPG,Belarus,NMC,0.909
2017,EN_MAT_DOMCMPG,Belarus,NMA,0.29907
2017,EN_MAT_DOMCMPG,Belarus,FEO,0.00122
2017,EN_MAT_DOMCMPG,Belarus,CPR,0.37545
2018,EN_MAT_DOMCMPG,Belarus,GAS,0.23951
2018,EN_MAT_DOMCMPG,Belarus,PET,0.32895
2018,EN_MAT_DOMCMPG,Belarus,CRO,0.36727
2018,EN_MAT_DOMCMPG,Belarus,WOD,0.17746
2018,EN_MAT_DOMCMPG,Belarus,FEO,0.0033
2018,EN_MAT_DOMCMPG,Belarus,WCH,0.00476
2018,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2018,EN_MAT_DOMCMPG,Belarus,COL,0.0527
2018,EN_MAT_DOMCMPG,Belarus,CPR,0.31807
2018,EN_MAT_DOMCMPG,Belarus,NFO,0.00213
2018,EN_MAT_DOMCMPG,Belarus,GBO,0.34034
2018,EN_MAT_DOMCMPG,Belarus,NMA,0.29913
2018,EN_MAT_DOMCMPG,Belarus,NMC,0.72678
2019,EN_MAT_DOMCMPG,Belarus,CRO,0.37133
2019,EN_MAT_DOMCMPG,Belarus,GAS,0.23896
2019,EN_MAT_DOMCMPG,Belarus,NFO,0.00215
2019,EN_MAT_DOMCMPG,Belarus,NMA,0.31259
2019,EN_MAT_DOMCMPG,Belarus,COL,0.05196
2019,EN_MAT_DOMCMPG,Belarus,CPR,0.31532
2019,EN_MAT_DOMCMPG,Belarus,ONT,0.0
2019,EN_MAT_DOMCMPG,Belarus,PET,0.30704
2019,EN_MAT_DOMCMPG,Belarus,WCH,0.00484
2019,EN_MAT_DOMCMPG,Belarus,NMC,0.72638
2019,EN_MAT_DOMCMPG,Belarus,WOD,0.15411
2019,EN_MAT_DOMCMPG,Belarus,FEO,0.00531
2019,EN_MAT_DOMCMPG,Belarus,GBO,0.33819
2000,EN_MAT_DOMCMPG,Canada,GAS,0.04943
2000,EN_MAT_DOMCMPG,Canada,WCH,0.00012
2000,EN_MAT_DOMCMPG,Canada,NMC,0.33707
2000,EN_MAT_DOMCMPG,Canada,ALP,1.25971
2000,EN_MAT_DOMCMPG,Canada,BIM,0.24682
2000,EN_MAT_DOMCMPG,Canada,CPR,0.05074
2000,EN_MAT_DOMCMPG,Canada,MEO,0.19959
2000,EN_MAT_DOMCMPG,Canada,GBO,0.06855
2000,EN_MAT_DOMCMPG,Canada,ONT,0.1993
2000,EN_MAT_DOMCMPG,Canada,PET,0.07173
2000,EN_MAT_DOMCMPG,Canada,NFO,0.16661
2000,EN_MAT_DOMCMPG,Canada,NMA,0.15228
2000,EN_MAT_DOMCMPG,Canada,CRO,0.04278
2000,EN_MAT_DOMCMPG,Canada,NMM,0.48677
2000,EN_MAT_DOMCMPG,Canada,COL,0.03276
2000,EN_MAT_DOMCMPG,Canada,WOD,0.05581
2000,EN_MAT_DOMCMPG,Canada,FEO,0.03463
2000,EN_MAT_DOMCMPG,Canada,FOF,0.34283
2001,EN_MAT_DOMCMPG,Canada,ALP,1.19567
2001,EN_MAT_DOMCMPG,Canada,ONT,0.21319
2001,EN_MAT_DOMCMPG,Canada,FEO,0.02593
2001,EN_MAT_DOMCMPG,Canada,CRO,0.03479
2001,EN_MAT_DOMCMPG,Canada,NMC,0.31825
2001,EN_MAT_DOMCMPG,Canada,MEO,0.19674
2001,EN_MAT_DOMCMPG,Canada,NFO,0.17114
2001,EN_MAT_DOMCMPG,Canada,NMA,0.1381
2001,EN_MAT_DOMCMPG,Canada,NMM,0.45544
2001,EN_MAT_DOMCMPG,Canada,COL,0.03639
2001,EN_MAT_DOMCMPG,Canada,BIM,0.22075
2001,EN_MAT_DOMCMPG,Canada,WCH,0.00013
2001,EN_MAT_DOMCMPG,Canada,WOD,0.04828
2001,EN_MAT_DOMCMPG,Canada,CPR,0.04043
2001,EN_MAT_DOMCMPG,Canada,GAS,0.04856
2001,EN_MAT_DOMCMPG,Canada,PET,0.07328
2001,EN_MAT_DOMCMPG,Canada,FOF,0.35824
2001,EN_MAT_DOMCMPG,Canada,GBO,0.06963
2002,EN_MAT_DOMCMPG,Canada,ALP,1.19818
2002,EN_MAT_DOMCMPG,Canada,FOF,0.39784
2002,EN_MAT_DOMCMPG,Canada,PET,0.07033
2002,EN_MAT_DOMCMPG,Canada,NMC,0.31188
2002,EN_MAT_DOMCMPG,Canada,NFO,0.15953
2002,EN_MAT_DOMCMPG,Canada,WOD,0.04856
2002,EN_MAT_DOMCMPG,Canada,GAS,0.04959
2002,EN_MAT_DOMCMPG,Canada,WCH,0.0
2002,EN_MAT_DOMCMPG,Canada,COL,0.03663
2002,EN_MAT_DOMCMPG,Canada,CPR,0.03344
2002,EN_MAT_DOMCMPG,Canada,NMA,0.13326
2002,EN_MAT_DOMCMPG,Canada,CRO,0.0366
2002,EN_MAT_DOMCMPG,Canada,ONT,0.26039
2002,EN_MAT_DOMCMPG,Canada,GBO,0.06823
2002,EN_MAT_DOMCMPG,Canada,FEO,0.01421
2002,EN_MAT_DOMCMPG,Canada,MEO,0.17446
2002,EN_MAT_DOMCMPG,Canada,BIM,0.21585
2002,EN_MAT_DOMCMPG,Canada,NMM,0.44502
2003,EN_MAT_DOMCMPG,Canada,BIM,0.22736
2003,EN_MAT_DOMCMPG,Canada,CPR,0.04466
2003,EN_MAT_DOMCMPG,Canada,WOD,0.04072
2003,EN_MAT_DOMCMPG,Canada,WCH,-6e-05
2003,EN_MAT_DOMCMPG,Canada,GAS,0.05214
2003,EN_MAT_DOMCMPG,Canada,NMM,0.41674
2003,EN_MAT_DOMCMPG,Canada,MEO,0.16103
2003,EN_MAT_DOMCMPG,Canada,FEO,0.0111
2003,EN_MAT_DOMCMPG,Canada,ONT,0.25111
2003,EN_MAT_DOMCMPG,Canada,PET,0.07413
2003,EN_MAT_DOMCMPG,Canada,NMA,0.12815
2003,EN_MAT_DOMCMPG,Canada,NMC,0.29318
2003,EN_MAT_DOMCMPG,Canada,COL,0.03013
2003,EN_MAT_DOMCMPG,Canada,GBO,0.0657
2003,EN_MAT_DOMCMPG,Canada,FOF,0.38956
2003,EN_MAT_DOMCMPG,Canada,NFO,0.14871
2003,EN_MAT_DOMCMPG,Canada,ALP,1.16928
2003,EN_MAT_DOMCMPG,Canada,CRO,0.04799
2004,EN_MAT_DOMCMPG,Canada,GBO,0.06866
2004,EN_MAT_DOMCMPG,Canada,CRO,0.04333
2004,EN_MAT_DOMCMPG,Canada,WCH,-0.00015
2004,EN_MAT_DOMCMPG,Canada,NMA,0.14196
2004,EN_MAT_DOMCMPG,Canada,NMM,0.44491
2004,EN_MAT_DOMCMPG,Canada,ONT,0.25948
2004,EN_MAT_DOMCMPG,Canada,COL,0.03162
2004,EN_MAT_DOMCMPG,Canada,PET,0.07122
2004,EN_MAT_DOMCMPG,Canada,WOD,0.05014
2004,EN_MAT_DOMCMPG,Canada,ALP,1.20894
2004,EN_MAT_DOMCMPG,Canada,BIM,0.2361
2004,EN_MAT_DOMCMPG,Canada,FEO,0.01386
2004,EN_MAT_DOMCMPG,Canada,CPR,0.04643
2004,EN_MAT_DOMCMPG,Canada,MEO,0.15953
2004,EN_MAT_DOMCMPG,Canada,GAS,0.04898
2004,EN_MAT_DOMCMPG,Canada,FOF,0.39505
2004,EN_MAT_DOMCMPG,Canada,NFO,0.14469
2004,EN_MAT_DOMCMPG,Canada,NMC,0.30886
2005,EN_MAT_DOMCMPG,Canada,PET,0.06577
2005,EN_MAT_DOMCMPG,Canada,GBO,0.06822
2005,EN_MAT_DOMCMPG,Canada,COL,0.03159
2005,EN_MAT_DOMCMPG,Canada,FOF,0.37569
2005,EN_MAT_DOMCMPG,Canada,NFO,0.1403
2005,EN_MAT_DOMCMPG,Canada,NMA,0.13746
2005,EN_MAT_DOMCMPG,Canada,WOD,0.04673
2005,EN_MAT_DOMCMPG,Canada,BIM,0.232
2005,EN_MAT_DOMCMPG,Canada,GAS,0.04859
2005,EN_MAT_DOMCMPG,Canada,NMM,0.42919
2005,EN_MAT_DOMCMPG,Canada,MEO,0.15287
2005,EN_MAT_DOMCMPG,Canada,ONT,0.241
2005,EN_MAT_DOMCMPG,Canada,FEO,0.01127
2005,EN_MAT_DOMCMPG,Canada,CPR,0.04749
2005,EN_MAT_DOMCMPG,Canada,ALP,1.14922
2005,EN_MAT_DOMCMPG,Canada,WCH,-0.0002
2005,EN_MAT_DOMCMPG,Canada,CRO,0.04305
2005,EN_MAT_DOMCMPG,Canada,NMC,0.29745
2006,EN_MAT_DOMCMPG,Canada,GAS,0.04965
2006,EN_MAT_DOMCMPG,Canada,BIM,0.20797
2006,EN_MAT_DOMCMPG,Canada,PET,0.0655
2006,EN_MAT_DOMCMPG,Canada,MEO,0.15152
2006,EN_MAT_DOMCMPG,Canada,GBO,0.06524
2006,EN_MAT_DOMCMPG,Canada,NMA,0.14003
2006,EN_MAT_DOMCMPG,Canada,ONT,0.30244
2006,EN_MAT_DOMCMPG,Canada,NMM,0.43122
2006,EN_MAT_DOMCMPG,Canada,NFO,0.13529
2006,EN_MAT_DOMCMPG,Canada,CRO,0.03491
2006,EN_MAT_DOMCMPG,Canada,FOF,0.43614
2006,EN_MAT_DOMCMPG,Canada,FEO,0.01435
