Year,SeriesCode,GeoAreaName,Age,Location,Sex,Value
2018,SL_DOM_TSPDCW,China,85+,ALLAREA,FEMALE,1.31944
2018,SL_DOM_TSPDCW,China,45-54,ALLAREA,MALE,1.31944
2018,SL_DOM_TSPDCW,China,55-64,ALLAREA,MALE,2.36111
2018,SL_DOM_TSPDCW,China,45-54,ALLAREA,FEMALE,4.02778
2018,SL_DOM_TSPDCW,China,55-64,ALLAREA,FEMALE,5.55556
2018,SL_DOM_TSPDCW,China,85+,ALLAREA,MALE,0.55556
2018,SL_DOM_TSPDCW,China,15+,RURAL,FEMALE,4.72222
2018,SL_DOM_TSPDCW,China,15+,RURAL,MALE,1.45833
2018,SL_DOM_TSPDCW,China,15+,URBAN,FEMALE,5.48611
2018,SL_DOM_TSPDCW,China,15-24,ALLAREA,MALE,0.34722
2013,SL_DOM_TSPDCW,Colombia,55-64,ALLAREA,MALE,4.39135
2013,SL_DOM_TSPDCW,Colombia,65+,ALLAREA,MALE,4.51032
2013,SL_DOM_TSPDCW,Colombia,10+,RURAL,FEMALE,2.91714
2013,SL_DOM_TSPDCW,Colombia,15+,RURAL,FEMALE,1.36027
2013,SL_DOM_TSPDCW,Colombia,15-24,RURAL,FEMALE,4.93529
2013,SL_DOM_TSPDCW,Colombia,25-44,RURAL,FEMALE,4.06882
2013,SL_DOM_TSPDCW,Colombia,45-54,RURAL,FEMALE,1.22696
2013,SL_DOM_TSPDCW,Colombia,55-64,RURAL,FEMALE,0.60016
2013,SL_DOM_TSPDCW,Colombia,65+,RURAL,FEMALE,0.36043
2013,SL_DOM_TSPDCW,Colombia,65+,ALLAREA,FEMALE,13.67353
2013,SL_DOM_TSPDCW,Colombia,10+,ALLAREA,MALE,0.85797
2013,SL_DOM_TSPDCW,Colombia,15+,ALLAREA,MALE,2.03329
2006,SL_DOM_TSPDCW,Türkiye,15-24,URBAN,FEMALE,2.40684
2006,SL_DOM_TSPDCW,Türkiye,65+,RURAL,MALE,0.60919
2006,SL_DOM_TSPDCW,Türkiye,25-44,URBAN,FEMALE,5.16761
2006,SL_DOM_TSPDCW,Türkiye,15-24,RURAL,MALE,0.96469
2006,SL_DOM_TSPDCW,Türkiye,25-44,RURAL,MALE,1.1227
2006,SL_DOM_TSPDCW,Türkiye,45-54,RURAL,MALE,0.52769
2006,SL_DOM_TSPDCW,Türkiye,45-54,URBAN,MALE,0.81107
2006,SL_DOM_TSPDCW,Türkiye,15+,URBAN,MALE,0.97774
2006,SL_DOM_TSPDCW,Türkiye,65+,URBAN,FEMALE,1.06582
2013,SL_DOM_TSPDCW,Colombia,15-24,ALLAREA,MALE,2.82365
2013,SL_DOM_TSPDCW,Colombia,55-64,RURAL,MALE,0.29206
2013,SL_DOM_TSPDCW,Colombia,65+,RURAL,MALE,0.27627
2013,SL_DOM_TSPDCW,Colombia,10+,URBAN,FEMALE,2.57619
2013,SL_DOM_TSPDCW,Colombia,15+,URBAN,FEMALE,0.97896
2013,SL_DOM_TSPDCW,Colombia,15-24,URBAN,FEMALE,3.34692
2013,SL_DOM_TSPDCW,Colombia,45-54,URBAN,MALE,0.71444
2013,SL_DOM_TSPDCW,Colombia,55-64,URBAN,MALE,0.48462
2013,SL_DOM_TSPDCW,Colombia,65+,URBAN,MALE,0.39503
2013,SL_DOM_TSPDCW,Colombia,15+,RURAL,MALE,1.01741
2006,SL_DOM_TSPDCW,Türkiye,55-64,URBAN,FEMALE,1.15648
2015,SL_DOM_TSPDCW,Türkiye,55-64,ALLAREA,MALE,0.48458
2015,SL_DOM_TSPDCW,Türkiye,45-54,ALLAREA,MALE,0.5656
2015,SL_DOM_TSPDCW,Türkiye,65+,ALLAREA,MALE,0.42708
2015,SL_DOM_TSPDCW,Türkiye,25-44,ALLAREA,MALE,1.19059
2015,SL_DOM_TSPDCW,Türkiye,15-24,ALLAREA,MALE,0.32802
2015,SL_DOM_TSPDCW,Türkiye,15-24,ALLAREA,FEMALE,2.16032
2015,SL_DOM_TSPDCW,Türkiye,15+,ALLAREA,MALE,0.75919
2015,SL_DOM_TSPDCW,Türkiye,65+,ALLAREA,FEMALE,0.60861
2013,SL_DOM_TSPDCW,Colombia,15-24,RURAL,MALE,0.7119
2013,SL_DOM_TSPDCW,Colombia,25-44,RURAL,MALE,1.26708
2013,SL_DOM_TSPDCW,Colombia,45-54,RURAL,MALE,0.48175
2013,SL_DOM_TSPDCW,Colombia,25-44,ALLAREA,MALE,3.01229
2013,SL_DOM_TSPDCW,Colombia,10+,RURAL,MALE,0.8113
2013,SL_DOM_TSPDCW,Colombia,45-54,ALLAREA,MALE,3.60909
2013,SL_DOM_TSPDCW,Colombia,10+,ALLAREA,FEMALE,2.64601
2013,SL_DOM_TSPDCW,Colombia,15+,ALLAREA,FEMALE,4.22497
2013,SL_DOM_TSPDCW,Colombia,15-24,ALLAREA,FEMALE,9.85111
2013,SL_DOM_TSPDCW,Colombia,25-44,ALLAREA,FEMALE,15.34222
2013,SL_DOM_TSPDCW,Colombia,45-54,ALLAREA,FEMALE,16.72867
2013,SL_DOM_TSPDCW,Colombia,55-64,ALLAREA,FEMALE,17.62061
2013,SL_DOM_TSPDCW,Colombia,25-44,URBAN,FEMALE,4.07542
2013,SL_DOM_TSPDCW,Colombia,45-54,URBAN,FEMALE,1.38725
2013,SL_DOM_TSPDCW,Colombia,55-64,URBAN,FEMALE,1.09436
2013,SL_DOM_TSPDCW,Colombia,65+,URBAN,FEMALE,0.55895
2013,SL_DOM_TSPDCW,Colombia,10+,URBAN,MALE,0.873
2013,SL_DOM_TSPDCW,Colombia,15+,URBAN,MALE,0.6863
2013,SL_DOM_TSPDCW,Colombia,15-24,URBAN,MALE,0.59803
2013,SL_DOM_TSPDCW,Colombia,25-44,URBAN,MALE,1.39289
2015,SL_DOM_TSPDCW,Türkiye,25-44,ALLAREA,FEMALE,4.88922
2015,SL_DOM_TSPDCW,Türkiye,15+,ALLAREA,FEMALE,2.85923
2015,SL_DOM_TSPDCW,Türkiye,45-54,ALLAREA,FEMALE,1.22454
2015,SL_DOM_TSPDCW,Türkiye,55-64,ALLAREA,FEMALE,1.36798
2004,SL_DOM_TSPDCW,North Macedonia,20-74,ALLAREA,MALE,1.38889
2004,SL_DOM_TSPDCW,North Macedonia,20-74,ALLAREA,FEMALE,4.44444
2009,SL_DOM_TSPDCW,North Macedonia,10+,ALLAREA,FEMALE,2.01389
2009,SL_DOM_TSPDCW,North Macedonia,10+,ALLAREA,MALE,0.625
2009,SL_DOM_TSPDCW,North Macedonia,20-74,ALLAREA,FEMALE,2.56944
2017,SL_DOM_TSPDCW,Colombia,25-44,ALLAREA,MALE,1.44467
2017,SL_DOM_TSPDCW,Colombia,15+,URBAN,FEMALE,2.77695
2017,SL_DOM_TSPDCW,Colombia,15-24,URBAN,FEMALE,3.64936
2017,SL_DOM_TSPDCW,Colombia,25-44,URBAN,FEMALE,4.16154
2017,SL_DOM_TSPDCW,Colombia,45-54,URBAN,FEMALE,1.30264
2017,SL_DOM_TSPDCW,Colombia,55-64,URBAN,FEMALE,0.96466
2017,SL_DOM_TSPDCW,Colombia,65+,URBAN,FEMALE,0.48805
2017,SL_DOM_TSPDCW,Colombia,15+,URBAN,MALE,0.89284
2017,SL_DOM_TSPDCW,Colombia,15-24,RURAL,FEMALE,5.06847
2017,SL_DOM_TSPDCW,Colombia,25-44,RURAL,FEMALE,4.34464
2017,SL_DOM_TSPDCW,Colombia,45-54,RURAL,FEMALE,1.16601
2009,SL_DOM_TSPDCW,North Macedonia,20-74,ALLAREA,MALE,0.76389
2015,SL_DOM_TSPDCW,North Macedonia,10-14,ALLAREA,FEMALE,0.06944
2015,SL_DOM_TSPDCW,North Macedonia,25-44,ALLAREA,MALE,1.04167
2015,SL_DOM_TSPDCW,North Macedonia,10+,ALLAREA,FEMALE,1.52778
2015,SL_DOM_TSPDCW,North Macedonia,15-24,ALLAREA,MALE,0.20833
2015,SL_DOM_TSPDCW,North Macedonia,10+,URBAN,MALE,0.69444
2015,SL_DOM_TSPDCW,North Macedonia,65+,ALLAREA,MALE,0.41667
2015,SL_DOM_TSPDCW,North Macedonia,10+,RURAL,FEMALE,2.15278
2015,SL_DOM_TSPDCW,North Macedonia,45-64,ALLAREA,FEMALE,1.18056
2015,SL_DOM_TSPDCW,North Macedonia,15-24,ALLAREA,FEMALE,1.04167
2015,SL_DOM_TSPDCW,North Macedonia,25-44,ALLAREA,FEMALE,2.91667
2015,SL_DOM_TSPDCW,North Macedonia,10-14,ALLAREA,MALE,0.06944
2015,SL_DOM_TSPDCW,North Macedonia,10+,ALLAREA,MALE,0.55556
2015,SL_DOM_TSPDCW,North Macedonia,65+,ALLAREA,FEMALE,0.625
2015,SL_DOM_TSPDCW,North Macedonia,45-64,ALLAREA,MALE,0.41667
2015,SL_DOM_TSPDCW,North Macedonia,10+,RURAL,MALE,0.41667
2015,SL_DOM_TSPDCW,North Macedonia,10+,URBAN,FEMALE,1.18056
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,MALE,1.45417
2017,SL_DOM_TSPDCW,Colombia,55-64,RURAL,FEMALE,0.62788
2017,SL_DOM_TSPDCW,Colombia,65+,RURAL,FEMALE,0.36642
2017,SL_DOM_TSPDCW,Colombia,15+,RURAL,MALE,0.81324
2017,SL_DOM_TSPDCW,Colombia,15-24,RURAL,MALE,0.86588
2017,SL_DOM_TSPDCW,Colombia,25-44,RURAL,MALE,1.28507
2017,SL_DOM_TSPDCW,Colombia,10+,ALLAREA,FEMALE,2.70236
2017,SL_DOM_TSPDCW,Colombia,10+,ALLAREA,MALE,0.87885
2017,SL_DOM_TSPDCW,Colombia,10+,URBAN,FEMALE,2.63043
2017,SL_DOM_TSPDCW,Colombia,10+,URBAN,MALE,0.88258
2017,SL_DOM_TSPDCW,Colombia,10+,RURAL,FEMALE,2.99024
2017,SL_DOM_TSPDCW,Colombia,10+,RURAL,MALE,0.86685
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,FEMALE,2.58424
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,FEMALE,3.26808
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,MALE,0.60636
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,MALE,0.98205
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,FEMALE,1.62803
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,FEMALE,1.73551
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,FEMALE,6.02911
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,MALE,0.5575
2017,SL_DOM_TSPDCW,Colombia,15-24,ALLAREA,MALE,0.64278
2017,SL_DOM_TSPDCW,Colombia,65+,ALLAREA,FEMALE,0.46556
2017,SL_DOM_TSPDCW,Colombia,15-24,URBAN,MALE,0.57406
2017,SL_DOM_TSPDCW,Colombia,65+,URBAN,MALE,0.26879
2017,SL_DOM_TSPDCW,Colombia,55-64,URBAN,MALE,0.35606
2017,SL_DOM_TSPDCW,Colombia,45-54,URBAN,MALE,0.67324
2017,SL_DOM_TSPDCW,Colombia,25-44,URBAN,MALE,1.48901
2017,SL_DOM_TSPDCW,Colombia,45-54,ALLAREA,MALE,0.63208
2017,SL_DOM_TSPDCW,Colombia,55-64,ALLAREA,MALE,0.34061
2017,SL_DOM_TSPDCW,Colombia,65+,ALLAREA,MALE,0.24266
2017,SL_DOM_TSPDCW,Colombia,15+,RURAL,FEMALE,3.22282
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,FEMALE,0.71785
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,MALE,2.66146
2001,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,MALE,0.9254
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,FEMALE,6.21055
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,FEMALE,2.86806
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,FEMALE,1.64399
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,FEMALE,0.79613
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,FEMALE,1.52774
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,FEMALE,1.49709
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,MALE,1.27083
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,MALE,0.83578
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,MALE,0.60416
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,MALE,0.89664
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,MALE,2.49953
2015,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,MALE,0.1832
2022,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,MALE,1.24549
2017,SL_DOM_TSPDCW,Colombia,45-54,RURAL,MALE,0.49664
2017,SL_DOM_TSPDCW,Colombia,55-64,RURAL,MALE,0.29106
2017,SL_DOM_TSPDCW,Colombia,65+,RURAL,MALE,0.16607
2017,SL_DOM_TSPDCW,Colombia,15+,ALLAREA,MALE,0.8745
2017,SL_DOM_TSPDCW,Colombia,15+,ALLAREA,FEMALE,2.86285
2017,SL_DOM_TSPDCW,Colombia,15-24,ALLAREA,FEMALE,3.95596
2017,SL_DOM_TSPDCW,Colombia,25-44,ALLAREA,FEMALE,4.1966
2017,SL_DOM_TSPDCW,Colombia,45-54,ALLAREA,FEMALE,1.27884
2017,SL_DOM_TSPDCW,Colombia,55-64,ALLAREA,FEMALE,0.9032
2021,SL_DOM_TSPDCW,Colombia,15-24,URBAN,MALE,0.49681
2021,SL_DOM_TSPDCW,Colombia,25-44,URBAN,MALE,1.26643
2022,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,MALE,3.31985
2022,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,55-64,ALLAREA,MALE,0.56591
2022,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,MALE,2.35017
2022,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,FEMALE,0.81368
2022,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,45-54,ALLAREA,FEMALE,2.20541
2022,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,FEMALE,5.77444
2022,SL_DOM_TSPDCW,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,FEMALE,1.02625
2021,SL_DOM_TSPDCW,Colombia,25-44,RURAL,MALE,1.14286
2021,SL_DOM_TSPDCW,Colombia,10+,URBAN,MALE,0.7678
2021,SL_DOM_TSPDCW,Colombia,10+,RURAL,FEMALE,3.43646
2021,SL_DOM_TSPDCW,Colombia,10+,RURAL,MALE,0.71238
2021,SL_DOM_TSPDCW,Colombia,10+,ALLAREA,FEMALE,2.69981
2021,SL_DOM_TSPDCW,Colombia,10+,ALLAREA,MALE,0.75439
2021,SL_DOM_TSPDCW,Colombia,10+,URBAN,FEMALE,2.50592
2021,SL_DOM_TSPDCW,Colombia,15+,URBAN,FEMALE,2.63082
2021,SL_DOM_TSPDCW,Colombia,55-64,ALLAREA,FEMALE,0.78366
2021,SL_DOM_TSPDCW,Colombia,65+,ALLAREA,FEMALE,0.5942
2021,SL_DOM_TSPDCW,Colombia,15+,ALLAREA,MALE,0.74414
2021,SL_DOM_TSPDCW,Colombia,15-24,ALLAREA,MALE,0.52054
2021,SL_DOM_TSPDCW,Colombia,25-44,ALLAREA,MALE,1.23921
2021,SL_DOM_TSPDCW,Colombia,15+,ALLAREA,FEMALE,2.83651
2021,SL_DOM_TSPDCW,Colombia,45-54,ALLAREA,MALE,0.55924
2021,SL_DOM_TSPDCW,Colombia,55-64,ALLAREA,MALE,0.29285
2021,SL_DOM_TSPDCW,Colombia,45-54,URBAN,MALE,0.5792
2021,SL_DOM_TSPDCW,Colombia,55-64,URBAN,MALE,0.30396
2021,SL_DOM_TSPDCW,Colombia,65+,URBAN,MALE,0.23768
2021,SL_DOM_TSPDCW,Colombia,45-54,URBAN,FEMALE,1.22291
2021,SL_DOM_TSPDCW,Colombia,55-64,URBAN,FEMALE,0.8259
2021,SL_DOM_TSPDCW,Colombia,65+,URBAN,FEMALE,0.5979
2021,SL_DOM_TSPDCW,Colombia,15+,URBAN,MALE,0.76362
2021,SL_DOM_TSPDCW,Colombia,65+,RURAL,MALE,0.18599
2021,SL_DOM_TSPDCW,Colombia,55-64,RURAL,MALE,0.25756
2021,SL_DOM_TSPDCW,Colombia,15-24,URBAN,FEMALE,3.12229
2021,SL_DOM_TSPDCW,Colombia,25-44,URBAN,FEMALE,4.28452
2021,SL_DOM_TSPDCW,Colombia,45-54,RURAL,FEMALE,1.3674
2021,SL_DOM_TSPDCW,Colombia,55-64,RURAL,FEMALE,0.61246
2021,SL_DOM_TSPDCW,Colombia,65+,RURAL,FEMALE,0.57973
2021,SL_DOM_TSPDCW,Colombia,25-44,RURAL,FEMALE,5.34756
2021,SL_DOM_TSPDCW,Colombia,15-24,ALLAREA,FEMALE,3.65487
2021,SL_DOM_TSPDCW,Colombia,25-44,ALLAREA,FEMALE,4.50017
2021,SL_DOM_TSPDCW,Colombia,45-54,ALLAREA,FEMALE,1.24889
2021,SL_DOM_TSPDCW,Colombia,65+,ALLAREA,MALE,0.22361
2021,SL_DOM_TSPDCW,Colombia,15+,RURAL,FEMALE,3.64307
2021,SL_DOM_TSPDCW,Colombia,15-24,RURAL,FEMALE,5.41
2021,SL_DOM_TSPDCW,Colombia,15+,RURAL,MALE,0.68202
2021,SL_DOM_TSPDCW,Colombia,15-24,RURAL,MALE,0.59393
2021,SL_DOM_TSPDCW,Colombia,45-54,RURAL,MALE,0.49396
2017,SL_DOM_TSPDCW,Costa Rica,65+,ALLAREA,FEMALE,0.91843
2017,SL_DOM_TSPDCW,Costa Rica,15+,ALLAREA,MALE,1.48229
2017,SL_DOM_TSPDCW,Costa Rica,12+,URBAN,MALE,1.40983
2017,SL_DOM_TSPDCW,Costa Rica,12+,ALLAREA,MALE,1.44235
2017,SL_DOM_TSPDCW,Costa Rica,12+,ALLAREA,FEMALE,3.78541
2017,SL_DOM_TSPDCW,Costa Rica,15+,ALLAREA,FEMALE,3.93894
2017,SL_DOM_TSPDCW,Costa Rica,15-24,ALLAREA,FEMALE,3.87614
2017,SL_DOM_TSPDCW,Costa Rica,45-54,ALLAREA,MALE,1.34839
2017,SL_DOM_TSPDCW,Costa Rica,12+,RURAL,MALE,1.51134
2017,SL_DOM_TSPDCW,Costa Rica,15+,RURAL,MALE,1.55613
2017,SL_DOM_TSPDCW,Costa Rica,15-24,RURAL,MALE,0.83893
2017,SL_DOM_TSPDCW,Costa Rica,25-44,RURAL,MALE,2.41922
2017,SL_DOM_TSPDCW,Costa Rica,45-54,RURAL,MALE,1.23552
2017,SL_DOM_TSPDCW,Costa Rica,55-64,RURAL,MALE,0.74434
2017,SL_DOM_TSPDCW,Costa Rica,65+,RURAL,MALE,0.39512
2017,SL_DOM_TSPDCW,Costa Rica,12+,URBAN,FEMALE,3.63054
2017,SL_DOM_TSPDCW,Costa Rica,15-24,URBAN,MALE,0.71247
2017,SL_DOM_TSPDCW,Costa Rica,65+,URBAN,MALE,0.65721
2017,SL_DOM_TSPDCW,Costa Rica,25-44,URBAN,MALE,2.29441
2017,SL_DOM_TSPDCW,Costa Rica,45-54,URBAN,MALE,1.38885
2017,SL_DOM_TSPDCW,Costa Rica,55-64,URBAN,MALE,0.7092
2017,SL_DOM_TSPDCW,Costa Rica,25-44,ALLAREA,FEMALE,6.04494
2017,SL_DOM_TSPDCW,Costa Rica,45-54,ALLAREA,FEMALE,2.32421
2017,SL_DOM_TSPDCW,Costa Rica,55-64,ALLAREA,FEMALE,1.75224
2017,SL_DOM_TSPDCW,Costa Rica,55-64,ALLAREA,MALE,0.71996
2017,SL_DOM_TSPDCW,Costa Rica,65+,ALLAREA,MALE,0.5612
2017,SL_DOM_TSPDCW,Costa Rica,12+,RURAL,FEMALE,4.15363
2017,SL_DOM_TSPDCW,Costa Rica,15+,RURAL,FEMALE,4.3419
2017,SL_DOM_TSPDCW,Costa Rica,15-24,RURAL,FEMALE,4.35002
2017,SL_DOM_TSPDCW,Costa Rica,25-44,RURAL,FEMALE,6.57914
2017,SL_DOM_TSPDCW,Costa Rica,45-54,RURAL,FEMALE,1.87404
2017,SL_DOM_TSPDCW,Costa Rica,55-64,RURAL,FEMALE,2.24884
2017,SL_DOM_TSPDCW,Costa Rica,65+,RURAL,FEMALE,0.71982
2017,SL_DOM_TSPDCW,Costa Rica,15+,URBAN,FEMALE,3.77159
2017,SL_DOM_TSPDCW,Costa Rica,15-24,URBAN,FEMALE,3.66773
2017,SL_DOM_TSPDCW,Costa Rica,25-44,URBAN,FEMALE,5.81008
2017,SL_DOM_TSPDCW,Costa Rica,45-54,URBAN,FEMALE,2.46846
2017,SL_DOM_TSPDCW,Costa Rica,55-64,URBAN,FEMALE,1.5145
2017,SL_DOM_TSPDCW,Costa Rica,25-44,ALLAREA,MALE,2.3385
2017,SL_DOM_TSPDCW,Costa Rica,15-24,ALLAREA,MALE,0.74878
2017,SL_DOM_TSPDCW,Costa Rica,15+,URBAN,MALE,1.44733
2017,SL_DOM_TSPDCW,Costa Rica,65+,URBAN,FEMALE,0.98944
2009,SL_DOM_TSPDCW,Denmark,20-74,ALLAREA,FEMALE,3.26389
2009,SL_DOM_TSPDCW,Denmark,20-74,ALLAREA,MALE,1.875
2000,SL_DOM_TSPDCW,Estonia,15-24,ALLAREA,FEMALE,3.61111
2000,SL_DOM_TSPDCW,Estonia,25-44,ALLAREA,FEMALE,3.95833
2000,SL_DOM_TSPDCW,Estonia,45-64,ALLAREA,FEMALE,0.69444
2000,SL_DOM_TSPDCW,Estonia,65+,ALLAREA,FEMALE,0.27778
2000,SL_DOM_TSPDCW,Estonia,25-44,ALLAREA,MALE,1.45833
2000,SL_DOM_TSPDCW,Estonia,15-24,ALLAREA,MALE,0.27778
2000,SL_DOM_TSPDCW,Estonia,10+,ALLAREA,MALE,0.55556
2000,SL_DOM_TSPDCW,Estonia,45-64,ALLAREA,MALE,0.20833
2000,SL_DOM_TSPDCW,Estonia,65+,ALLAREA,MALE,0.20833
2000,SL_DOM_TSPDCW,Estonia,10+,ALLAREA,FEMALE,2.15278
2010,SL_DOM_TSPDCW,Estonia,10+,ALLAREA,FEMALE,2.15278
2010,SL_DOM_TSPDCW,Estonia,25-44,ALLAREA,FEMALE,5.55556
2010,SL_DOM_TSPDCW,Estonia,45-64,ALLAREA,FEMALE,0.41667
2010,SL_DOM_TSPDCW,Estonia,65+,ALLAREA,FEMALE,0.27778
2010,SL_DOM_TSPDCW,Estonia,10+,ALLAREA,MALE,0.76389
2000,SL_DOM_TSPDCW,Finland,15+,URBAN,MALE,0.81667
2000,SL_DOM_TSPDCW,Finland,10+,URBAN,MALE,0.77083
2000,SL_DOM_TSPDCW,Finland,65+,URBAN,FEMALE,0.11667
2000,SL_DOM_TSPDCW,Finland,25-44,URBAN,MALE,1.70833
2000,SL_DOM_TSPDCW,Finland,15-24,RURAL,FEMALE,1.29167
2000,SL_DOM_TSPDCW,Finland,25-44,RURAL,FEMALE,4.81667
2000,SL_DOM_TSPDCW,Finland,45-54,RURAL,FEMALE,0.41667
2000,SL_DOM_TSPDCW,Finland,55-64,RURAL,FEMALE,0.1125
2000,SL_DOM_TSPDCW,Finland,65+,RURAL,FEMALE,0.175
2000,SL_DOM_TSPDCW,Finland,10+,RURAL,MALE,0.6375
2000,SL_DOM_TSPDCW,Finland,15+,RURAL,MALE,0.69583
2000,SL_DOM_TSPDCW,Finland,15-24,RURAL,MALE,0.1875
2000,SL_DOM_TSPDCW,Finland,55-64,URBAN,FEMALE,0.15417
2000,SL_DOM_TSPDCW,Finland,25-44,ALLAREA,MALE,1.72917
2000,SL_DOM_TSPDCW,Finland,15-24,ALLAREA,MALE,0.15417
2000,SL_DOM_TSPDCW,Finland,10+,ALLAREA,MALE,0.74167
2000,SL_DOM_TSPDCW,Finland,10+,ALLAREA,FEMALE,1.69583
2000,SL_DOM_TSPDCW,Finland,15+,ALLAREA,FEMALE,1.80417
2000,SL_DOM_TSPDCW,Finland,15-24,ALLAREA,FEMALE,1.3375
2000,SL_DOM_TSPDCW,Finland,25-44,ALLAREA,FEMALE,4.5375
2000,SL_DOM_TSPDCW,Finland,25-44,RURAL,MALE,1.84167
2000,SL_DOM_TSPDCW,Finland,45-54,RURAL,MALE,0.225
2000,SL_DOM_TSPDCW,Finland,55-64,RURAL,MALE,0.0875
2000,SL_DOM_TSPDCW,Finland,65+,RURAL,MALE,0.19167
2000,SL_DOM_TSPDCW,Finland,10+,URBAN,FEMALE,1.72917
2000,SL_DOM_TSPDCW,Finland,15+,URBAN,FEMALE,1.82917
2000,SL_DOM_TSPDCW,Finland,15-24,URBAN,FEMALE,1.34583
2000,SL_DOM_TSPDCW,Finland,25-44,URBAN,FEMALE,4.4875
2000,SL_DOM_TSPDCW,Finland,45-54,URBAN,FEMALE,0.3875
2000,SL_DOM_TSPDCW,Finland,45-54,ALLAREA,FEMALE,0.39583
2000,SL_DOM_TSPDCW,Finland,55-64,ALLAREA,FEMALE,0.14583
2000,SL_DOM_TSPDCW,Finland,65+,ALLAREA,FEMALE,0.12917
2000,SL_DOM_TSPDCW,Finland,15+,ALLAREA,MALE,0.79167
2000,SL_DOM_TSPDCW,Finland,45-54,URBAN,MALE,0.47083
2000,SL_DOM_TSPDCW,Finland,55-64,URBAN,MALE,0.2125
2000,SL_DOM_TSPDCW,Finland,65+,URBAN,MALE,0.1125
2000,SL_DOM_TSPDCW,Finland,15-24,URBAN,MALE,0.15
2000,SL_DOM_TSPDCW,Finland,45-54,ALLAREA,MALE,0.41667
2000,SL_DOM_TSPDCW,Finland,55-64,ALLAREA,MALE,0.1875
2000,SL_DOM_TSPDCW,Finland,65+,ALLAREA,MALE,0.13333
2000,SL_DOM_TSPDCW,Finland,10+,RURAL,FEMALE,1.53333
2000,SL_DOM_TSPDCW,Finland,15+,RURAL,FEMALE,1.675
2010,SL_DOM_TSPDCW,Finland,55-64,URBAN,MALE,0.09583
2010,SL_DOM_TSPDCW,Finland,65+,URBAN,MALE,0.05417
2010,SL_DOM_TSPDCW,Finland,65+,URBAN,FEMALE,0.20833
2010,SL_DOM_TSPDCW,Finland,10+,RURAL,MALE,0.82083
2010,SL_DOM_TSPDCW,Finland,65+,RURAL,FEMALE,0.47917
2010,SL_DOM_TSPDCW,Finland,55-64,RURAL,FEMALE,0.4875
2010,SL_DOM_TSPDCW,Finland,10+,ALLAREA,FEMALE,1.8
2010,SL_DOM_TSPDCW,Finland,15+,ALLAREA,FEMALE,1.90417
2010,SL_DOM_TSPDCW,Finland,45-54,ALLAREA,MALE,0.75417
