Year,SeriesCode,GeoAreaName,Age,Sex,Value
2015,VC_HTF_DETVR,Colombia,ALLAGE,MALE,0.15
2015,VC_HTF_DETVR,Colombia,18+,MALE,0.21
2015,VC_HTF_DETVR,Colombia,18+,BOTHSEX,0.11
2016,VC_HTF_DETVR,Colombia,18+,BOTHSEX,0.21
2016,VC_HTF_DETVR,Colombia,ALLAGE,BOTHSEX,0.16
2016,VC_HTF_DETVR,Colombia,18+,MALE,0.38
2016,VC_HTF_DETVR,Colombia,18+,FEMALE,0.05
2016,VC_HTF_DETVR,Colombia,ALLAGE,MALE,0.28
2016,VC_HTF_DETVR,Colombia,ALLAGE,FEMALE,0.05
2017,VC_HTF_DETVR,Colombia,18+,MALE,0.47
2017,VC_HTF_DETVR,Colombia,<18Y,BOTHSEX,0.05
2017,VC_HTF_DETVR,Colombia,ALLAGE,MALE,0.36
2017,VC_HTF_DETVR,Colombia,ALLAGE,FEMALE,0.04
2021,VC_HTF_DETVR,Greece,ALLAGE,BOTHSEX,1.5
2007,VC_HTF_DETVR,Hungary,18+,BOTHSEX,0.27
2007,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,0.28
2007,VC_HTF_DETVR,Hungary,18+,MALE,0.58
2007,VC_HTF_DETVR,Hungary,ALLAGE,MALE,0.59
2007,VC_HTF_DETVR,Hungary,<18Y,BOTHSEX,0.32
2012,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.07
2013,VC_HTF_DETVR,Australia,18+,MALE,0.22
2013,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.09
2013,VC_HTF_DETVR,Australia,ALLAGE,MALE,0.17
2013,VC_HTF_DETVR,Australia,18+,BOTHSEX,0.12
2014,VC_HTF_DETVR,Australia,18+,MALE,0.28
2014,VC_HTF_DETVR,Australia,18+,FEMALE,0.05
2014,VC_HTF_DETVR,Australia,18+,BOTHSEX,0.17
2014,VC_HTF_DETVR,Australia,ALLAGE,MALE,0.23
2014,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.14
2014,VC_HTF_DETVR,Australia,ALLAGE,FEMALE,0.05
2017,VC_HTF_DETVR,Colombia,<18Y,MALE,0.1
2017,VC_HTF_DETVR,Colombia,ALLAGE,BOTHSEX,0.2
2017,VC_HTF_DETVR,Colombia,18+,FEMALE,0.06
2017,VC_HTF_DETVR,Colombia,18+,BOTHSEX,0.26
2018,VC_HTF_DETVR,Colombia,<18Y,BOTHSEX,0.09
2018,VC_HTF_DETVR,Colombia,18+,BOTHSEX,0.28
2015,VC_HTF_DETVR,Australia,18+,FEMALE,0.09
2015,VC_HTF_DETVR,Australia,18+,MALE,0.19
2015,VC_HTF_DETVR,Australia,ALLAGE,FEMALE,0.07
2015,VC_HTF_DETVR,Australia,<18Y,BOTHSEX,0.19
2015,VC_HTF_DETVR,Australia,18+,BOTHSEX,0.14
2015,VC_HTF_DETVR,Australia,<18Y,MALE,0.36
2015,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.15
2015,VC_HTF_DETVR,Australia,ALLAGE,MALE,0.23
2016,VC_HTF_DETVR,Australia,18+,MALE,0.24
2016,VC_HTF_DETVR,Australia,ALLAGE,MALE,0.27
2016,VC_HTF_DETVR,Australia,<18Y,BOTHSEX,0.18
2016,VC_HTF_DETVR,Australia,18+,BOTHSEX,0.14
2016,VC_HTF_DETVR,Australia,<18Y,MALE,0.36
2016,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.15
2018,VC_HTF_DETVR,Colombia,<18Y,MALE,0.16
2018,VC_HTF_DETVR,Colombia,18+,MALE,0.4
2018,VC_HTF_DETVR,Colombia,ALLAGE,BOTHSEX,0.23
2018,VC_HTF_DETVR,Colombia,ALLAGE,MALE,0.33
2018,VC_HTF_DETVR,Colombia,ALLAGE,FEMALE,0.13
2018,VC_HTF_DETVR,Colombia,18+,FEMALE,0.17
2019,VC_HTF_DETVR,Colombia,ALLAGE,BOTHSEX,0.43
2019,VC_HTF_DETVR,Colombia,ALLAGE,MALE,0.39
2019,VC_HTF_DETVR,Colombia,ALLAGE,FEMALE,0.04
2007,VC_HTF_DETVR,Hungary,<18Y,MALE,0.62
2008,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,0.1
2008,VC_HTF_DETVR,Hungary,18+,BOTHSEX,0.09
2008,VC_HTF_DETVR,Hungary,ALLAGE,MALE,0.19
2019,VC_HTF_DETVR,Colombia,18+,FEMALE,0.05
2019,VC_HTF_DETVR,Colombia,18+,BOTHSEX,0.23
2019,VC_HTF_DETVR,Colombia,<18Y,MALE,0.32
2019,VC_HTF_DETVR,Colombia,18+,MALE,0.42
2019,VC_HTF_DETVR,Colombia,<18Y,BOTHSEX,0.18
2020,VC_HTF_DETVR,Colombia,<18Y,FEMALE,0.09
2020,VC_HTF_DETVR,Colombia,18+,MALE,0.16
2020,VC_HTF_DETVR,Colombia,18+,BOTHSEX,0.1
2020,VC_HTF_DETVR,Colombia,<18Y,BOTHSEX,0.23
2020,VC_HTF_DETVR,Colombia,ALLAGE,FEMALE,0.04
2020,VC_HTF_DETVR,Colombia,ALLAGE,BOTHSEX,0.39
2020,VC_HTF_DETVR,Colombia,ALLAGE,MALE,0.21
2020,VC_HTF_DETVR,Colombia,<18Y,MALE,0.35
2009,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,0.22
2010,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,1.8
2012,VC_HTF_DETVR,Costa Rica,18+,BOTHSEX,0.48
2012,VC_HTF_DETVR,Costa Rica,ALLAGE,MALE,0.88
2012,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,0.46
2017,VC_HTF_DETVR,Australia,18+,FEMALE,0.14
2017,VC_HTF_DETVR,Australia,<18Y,MALE,0.6
2017,VC_HTF_DETVR,Australia,ALLAGE,FEMALE,0.13
2017,VC_HTF_DETVR,Australia,ALLAGE,MALE,0.61
2017,VC_HTF_DETVR,Australia,<18Y,BOTHSEX,0.35
2017,VC_HTF_DETVR,Australia,18+,BOTHSEX,0.37
2017,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.37
2017,VC_HTF_DETVR,Australia,18+,MALE,0.61
2018,VC_HTF_DETVR,Australia,ALLAGE,MALE,0.82
2018,VC_HTF_DETVR,Australia,ALLAGE,FEMALE,0.26
2018,VC_HTF_DETVR,Australia,18+,FEMALE,0.29
2018,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.54
2018,VC_HTF_DETVR,Australia,18+,MALE,0.83
2018,VC_HTF_DETVR,Australia,18+,BOTHSEX,0.56
2018,VC_HTF_DETVR,Australia,<18Y,MALE,0.77
2018,VC_HTF_DETVR,Australia,<18Y,BOTHSEX,0.47
2008,VC_HTF_DETVR,Hungary,18+,MALE,0.16
2009,VC_HTF_DETVR,Hungary,ALLAGE,MALE,0.19
2009,VC_HTF_DETVR,Hungary,18+,BOTHSEX,0.06
2009,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,0.09
2012,VC_HTF_DETVR,Costa Rica,18+,MALE,0.89
2012,VC_HTF_DETVR,Costa Rica,<18Y,BOTHSEX,0.44
2012,VC_HTF_DETVR,Costa Rica,<18Y,MALE,0.86
2013,VC_HTF_DETVR,Costa Rica,18+,MALE,0.88
2013,VC_HTF_DETVR,Costa Rica,18+,FEMALE,0.7
2013,VC_HTF_DETVR,Costa Rica,18+,BOTHSEX,0.79
2019,VC_HTF_DETVR,Australia,18+,BOTHSEX,0.83
2019,VC_HTF_DETVR,Australia,<18Y,BOTHSEX,0.46
2019,VC_HTF_DETVR,Australia,<18Y,MALE,0.83
2019,VC_HTF_DETVR,Australia,18+,MALE,1.27
2019,VC_HTF_DETVR,Australia,ALLAGE,MALE,1.17
2019,VC_HTF_DETVR,Australia,ALLAGE,FEMALE,0.33
2019,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.75
2019,VC_HTF_DETVR,Australia,18+,FEMALE,0.4
2020,VC_HTF_DETVR,Australia,18+,MALE,1.33
2020,VC_HTF_DETVR,Australia,<18Y,MALE,0.55
2020,VC_HTF_DETVR,Australia,<18Y,BOTHSEX,0.34
2020,VC_HTF_DETVR,Australia,18+,FEMALE,0.42
2020,VC_HTF_DETVR,Australia,ALLAGE,FEMALE,0.36
2020,VC_HTF_DETVR,Australia,18+,BOTHSEX,0.87
2020,VC_HTF_DETVR,Australia,ALLAGE,MALE,1.15
2020,VC_HTF_DETVR,Australia,ALLAGE,BOTHSEX,0.75
2007,VC_HTF_DETVR,Austria,ALLAGE,MALE,0.27
2007,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,0.14
2007,VC_HTF_DETVR,Austria,18+,MALE,0.25
2007,VC_HTF_DETVR,Austria,18+,BOTHSEX,0.13
2009,VC_HTF_DETVR,Hungary,18+,MALE,0.13
2010,VC_HTF_DETVR,Hungary,18+,FEMALE,0.18
2010,VC_HTF_DETVR,Hungary,18+,BOTHSEX,0.66
2010,VC_HTF_DETVR,Hungary,ALLAGE,FEMALE,0.17
2010,VC_HTF_DETVR,Hungary,18+,MALE,1.21
2010,VC_HTF_DETVR,Hungary,ALLAGE,MALE,1.03
2013,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,0.61
2013,VC_HTF_DETVR,Costa Rica,ALLAGE,MALE,0.71
2013,VC_HTF_DETVR,Costa Rica,ALLAGE,FEMALE,0.5
2010,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,0.59
2011,VC_HTF_DETVR,Hungary,18+,BOTHSEX,1.49
2011,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,1.35
2011,VC_HTF_DETVR,Hungary,ALLAGE,MALE,2.58
2011,VC_HTF_DETVR,Hungary,18+,MALE,3.12
2012,VC_HTF_DETVR,Hungary,ALLAGE,MALE,1.12
2012,VC_HTF_DETVR,Hungary,18+,BOTHSEX,0.64
2012,VC_HTF_DETVR,Hungary,18+,MALE,1.26
2012,VC_HTF_DETVR,Hungary,<18Y,MALE,0.55
2012,VC_HTF_DETVR,Hungary,<18Y,BOTHSEX,0.28
2012,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,0.57
2014,VC_HTF_DETVR,Hungary,18+,MALE,3.62
2014,VC_HTF_DETVR,Hungary,18+,FEMALE,0.49
2014,VC_HTF_DETVR,Hungary,<18Y,BOTHSEX,7.81
2014,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,2.98
2014,VC_HTF_DETVR,Hungary,ALLAGE,MALE,5.43
2014,VC_HTF_DETVR,Hungary,<18Y,FEMALE,2.14
2014,VC_HTF_DETVR,Costa Rica,18+,BOTHSEX,0.14
2014,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,0.1
2009,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,0.26
2009,VC_HTF_DETVR,Austria,<18Y,BOTHSEX,0.39
2009,VC_HTF_DETVR,Austria,ALLAGE,MALE,0.27
2009,VC_HTF_DETVR,Austria,18+,FEMALE,0.23
2009,VC_HTF_DETVR,Austria,18+,MALE,0.24
2009,VC_HTF_DETVR,Austria,18+,BOTHSEX,0.24
2009,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,0.26
2010,VC_HTF_DETVR,Austria,18+,MALE,0.33
2010,VC_HTF_DETVR,Austria,ALLAGE,MALE,0.29
2010,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,0.17
2014,VC_HTF_DETVR,Hungary,<18Y,MALE,13.18
2014,VC_HTF_DETVR,Hungary,18+,BOTHSEX,1.95
2014,VC_HTF_DETVR,Hungary,ALLAGE,FEMALE,0.75
2015,VC_HTF_DETVR,Hungary,18+,MALE,0.6
2015,VC_HTF_DETVR,Hungary,ALLAGE,FEMALE,3.16
2015,VC_HTF_DETVR,Hungary,<18Y,BOTHSEX,20.71
2015,VC_HTF_DETVR,Hungary,ALLAGE,MALE,7.33
2015,VC_HTF_DETVR,Hungary,18+,BOTHSEX,1.86
2015,VC_HTF_DETVR,Hungary,<18Y,MALE,36.37
2010,VC_HTF_DETVR,Austria,18+,BOTHSEX,0.19
2012,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,0.21
2012,VC_HTF_DETVR,Austria,ALLAGE,MALE,0.46
2012,VC_HTF_DETVR,Austria,18+,BOTHSEX,0.36
2012,VC_HTF_DETVR,Austria,18+,MALE,0.51
2012,VC_HTF_DETVR,Austria,18+,FEMALE,0.22
2012,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,0.33
2013,VC_HTF_DETVR,Austria,18+,BOTHSEX,0.3
2013,VC_HTF_DETVR,Austria,18+,MALE,0.42
2013,VC_HTF_DETVR,Austria,ALLAGE,MALE,0.39
2013,VC_HTF_DETVR,Austria,18+,FEMALE,0.19
2013,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,0.27
2015,VC_HTF_DETVR,Hungary,18+,FEMALE,2.97
2015,VC_HTF_DETVR,Hungary,<18Y,FEMALE,4.19
2015,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,5.15
2016,VC_HTF_DETVR,Hungary,18+,MALE,5.39
2016,VC_HTF_DETVR,Hungary,<18Y,BOTHSEX,15.8
2016,VC_HTF_DETVR,Hungary,<18Y,FEMALE,5.15
2016,VC_HTF_DETVR,Hungary,18+,FEMALE,0.3
2016,VC_HTF_DETVR,Hungary,18+,BOTHSEX,2.69
2016,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,4.98
2013,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,0.16
2014,VC_HTF_DETVR,Austria,<18Y,BOTHSEX,0.34
2014,VC_HTF_DETVR,Austria,<18Y,MALE,0.65
2014,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,0.6
2014,VC_HTF_DETVR,Austria,18+,BOTHSEX,1.05
2014,VC_HTF_DETVR,Austria,ALLAGE,MALE,1.27
2014,VC_HTF_DETVR,Austria,18+,MALE,1.41
2014,VC_HTF_DETVR,Austria,18+,FEMALE,0.71
2016,VC_HTF_DETVR,Costa Rica,18+,MALE,0.28
2016,VC_HTF_DETVR,Costa Rica,ALLAGE,MALE,0.2
2016,VC_HTF_DETVR,Costa Rica,18+,BOTHSEX,0.14
2016,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,0.1
2017,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,1.2
2016,VC_HTF_DETVR,Hungary,ALLAGE,FEMALE,1.09
2016,VC_HTF_DETVR,Hungary,<18Y,MALE,25.89
2016,VC_HTF_DETVR,Hungary,ALLAGE,MALE,9.25
2017,VC_HTF_DETVR,Hungary,ALLAGE,MALE,0.19
2014,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,0.92
2015,VC_HTF_DETVR,Austria,18+,BOTHSEX,1.61
2015,VC_HTF_DETVR,Austria,ALLAGE,MALE,2.57
2015,VC_HTF_DETVR,Austria,<18Y,BOTHSEX,0.73
2015,VC_HTF_DETVR,Austria,<18Y,FEMALE,0.96
2015,VC_HTF_DETVR,Austria,18+,FEMALE,0.27
2015,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,1.46
2015,VC_HTF_DETVR,Austria,18+,MALE,3.03
2017,VC_HTF_DETVR,Hungary,18+,MALE,0.16
2017,VC_HTF_DETVR,Hungary,18+,BOTHSEX,0.07
2017,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,0.09
2018,VC_HTF_DETVR,Hungary,18+,MALE,0.47
2018,VC_HTF_DETVR,Hungary,<18Y,BOTHSEX,0.29
2018,VC_HTF_DETVR,Hungary,ALLAGE,MALE,0.43
2018,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,0.34
2018,VC_HTF_DETVR,Hungary,18+,FEMALE,0.23
2018,VC_HTF_DETVR,Hungary,18+,BOTHSEX,0.35
2018,VC_HTF_DETVR,Hungary,ALLAGE,FEMALE,0.25
2019,VC_HTF_DETVR,Hungary,<18Y,MALE,1.02
2019,VC_HTF_DETVR,Hungary,18+,BOTHSEX,1.02
2019,VC_HTF_DETVR,Hungary,ALLAGE,FEMALE,0.16
2019,VC_HTF_DETVR,Hungary,ALLAGE,MALE,1.77
2019,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,0.93
2019,VC_HTF_DETVR,Hungary,18+,FEMALE,0.19
2017,VC_HTF_DETVR,Costa Rica,ALLAGE,MALE,2.12
2017,VC_HTF_DETVR,Costa Rica,<18Y,MALE,3.4
2017,VC_HTF_DETVR,Costa Rica,<18Y,BOTHSEX,1.74
2017,VC_HTF_DETVR,Costa Rica,ALLAGE,FEMALE,0.28
2017,VC_HTF_DETVR,Costa Rica,18+,BOTHSEX,1.01
2017,VC_HTF_DETVR,Costa Rica,18+,FEMALE,0.38
2017,VC_HTF_DETVR,Costa Rica,18+,MALE,1.64
2019,VC_HTF_DETVR,Hungary,18+,MALE,1.95
2019,VC_HTF_DETVR,Hungary,<18Y,BOTHSEX,0.53
2020,VC_HTF_DETVR,Hungary,<18Y,BOTHSEX,1.99
2020,VC_HTF_DETVR,Hungary,<18Y,MALE,3.31
2020,VC_HTF_DETVR,Hungary,ALLAGE,BOTHSEX,2.45
2020,VC_HTF_DETVR,Hungary,18+,MALE,4.19
2020,VC_HTF_DETVR,Hungary,ALLAGE,FEMALE,0.96
2020,VC_HTF_DETVR,Hungary,ALLAGE,MALE,4.02
2020,VC_HTF_DETVR,Hungary,18+,BOTHSEX,2.55
2020,VC_HTF_DETVR,Hungary,<18Y,FEMALE,0.6
2020,VC_HTF_DETVR,Hungary,18+,FEMALE,1.04
2017,VC_HTF_DETVR,Iceland,ALLAGE,BOTHSEX,5.53
2015,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,0.39
2016,VC_HTF_DETVR,Austria,<18Y,BOTHSEX,0.53
2016,VC_HTF_DETVR,Austria,18+,MALE,1.25
2016,VC_HTF_DETVR,Austria,18+,BOTHSEX,0.89
2016,VC_HTF_DETVR,Austria,18+,FEMALE,0.54
2016,VC_HTF_DETVR,Austria,<18Y,MALE,0.64
2016,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,0.52
2016,VC_HTF_DETVR,Austria,ALLAGE,MALE,1.14
2016,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,0.82
2017,VC_HTF_DETVR,Austria,18+,FEMALE,1.55
2017,VC_HTF_DETVR,Austria,ALLAGE,MALE,5.18
2017,VC_HTF_DETVR,Austria,18+,MALE,5.65
2017,VC_HTF_DETVR,Austria,<18Y,MALE,3.05
2017,VC_HTF_DETVR,Austria,<18Y,FEMALE,0.67
2017,VC_HTF_DETVR,Austria,<18Y,BOTHSEX,1.96
2017,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,4.02
2018,VC_HTF_DETVR,Costa Rica,18+,BOTHSEX,0.21
2018,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,0.42
2018,VC_HTF_DETVR,Costa Rica,<18Y,BOTHSEX,0.99
2018,VC_HTF_DETVR,Costa Rica,<18Y,MALE,1.64
2018,VC_HTF_DETVR,Costa Rica,ALLAGE,MALE,0.59
2018,VC_HTF_DETVR,Costa Rica,ALLAGE,FEMALE,0.24
2018,VC_HTF_DETVR,Iceland,18+,BOTHSEX,3.3
2018,VC_HTF_DETVR,Iceland,18+,MALE,4.31
2018,VC_HTF_DETVR,Iceland,ALLAGE,MALE,3.33
2018,VC_HTF_DETVR,Iceland,ALLAGE,BOTHSEX,2.55
2019,VC_HTF_DETVR,Costa Rica,<18Y,BOTHSEX,2.3
2019,VC_HTF_DETVR,Costa Rica,<18Y,MALE,2.4
2019,VC_HTF_DETVR,Costa Rica,<18Y,FEMALE,2.2
2019,VC_HTF_DETVR,Costa Rica,18+,BOTHSEX,0.82
2019,VC_HTF_DETVR,Costa Rica,ALLAGE,MALE,1.45
2019,VC_HTF_DETVR,Costa Rica,ALLAGE,FEMALE,0.91
2019,VC_HTF_DETVR,Costa Rica,18+,MALE,1.12
2019,VC_HTF_DETVR,Costa Rica,18+,FEMALE,0.47
2017,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,1.41
2017,VC_HTF_DETVR,Austria,18+,BOTHSEX,4.46
2018,VC_HTF_DETVR,Austria,ALLAGE,MALE,5.89
2018,VC_HTF_DETVR,Austria,18+,BOTHSEX,4.48
2018,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,3.88
2018,VC_HTF_DETVR,Austria,18+,MALE,6.83
2018,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,1.07
2018,VC_HTF_DETVR,Austria,<18Y,MALE,1.65
2018,VC_HTF_DETVR,Austria,18+,FEMALE,1.25
2018,VC_HTF_DETVR,Austria,<18Y,BOTHSEX,1.04
2019,VC_HTF_DETVR,Austria,<18Y,FEMALE,0.8
2019,VC_HTF_DETVR,Austria,18+,FEMALE,1.25
2019,VC_HTF_DETVR,Iceland,ALLAGE,BOTHSEX,1.94
2020,VC_HTF_DETVR,Iceland,ALLAGE,BOTHSEX,4.36
2020,VC_HTF_DETVR,Iceland,18+,BOTHSEX,3.86
2020,VC_HTF_DETVR,Iceland,<18Y,BOTHSEX,6.11
2011,VC_HTF_DETVR,India,ALLAGE,BOTHSEX,0.01
2011,VC_HTF_DETVR,India,18+,BOTHSEX,0.0
2011,VC_HTF_DETVR,India,ALLAGE,MALE,0.0
2011,VC_HTF_DETVR,India,18+,MALE,0.01
2011,VC_HTF_DETVR,India,<18Y,BOTHSEX,0.03
2019,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,1.22
2020,VC_HTF_DETVR,Costa Rica,<18Y,BOTHSEX,2.4
2020,VC_HTF_DETVR,Costa Rica,<18Y,FEMALE,0.95
2020,VC_HTF_DETVR,Costa Rica,ALLAGE,MALE,1.72
2020,VC_HTF_DETVR,Costa Rica,18+,FEMALE,0.99
2020,VC_HTF_DETVR,Costa Rica,ALLAGE,FEMALE,0.98
2020,VC_HTF_DETVR,Costa Rica,18+,MALE,1.0
2020,VC_HTF_DETVR,Costa Rica,<18Y,MALE,3.79
2020,VC_HTF_DETVR,Costa Rica,ALLAGE,BOTHSEX,1.0
2020,VC_HTF_DETVR,Costa Rica,18+,BOTHSEX,0.52
2007,VC_HTF_DETVR,Croatia,18+,BOTHSEX,0.39
2007,VC_HTF_DETVR,Croatia,ALLAGE,BOTHSEX,0.34
2007,VC_HTF_DETVR,Croatia,ALLAGE,MALE,0.61
2007,VC_HTF_DETVR,Croatia,18+,MALE,0.71
2019,VC_HTF_DETVR,Austria,ALLAGE,BOTHSEX,1.98
2019,VC_HTF_DETVR,Austria,ALLAGE,MALE,2.43
2019,VC_HTF_DETVR,Austria,<18Y,BOTHSEX,0.45
2019,VC_HTF_DETVR,Austria,18+,BOTHSEX,2.3
2019,VC_HTF_DETVR,Austria,ALLAGE,FEMALE,1.17
2019,VC_HTF_DETVR,Austria,18+,MALE,2.94
2017,VC_HTF_DETVR,India,ALLAGE,MALE,0.51
2017,VC_HTF_DETVR,India,ALLAGE,BOTHSEX,0.44
2017,VC_HTF_DETVR,India,<18Y,MALE,0.64
2017,VC_HTF_DETVR,India,18+,MALE,0.44
2017,VC_HTF_DETVR,India,ALLAGE,FEMALE,0.36
2017,VC_HTF_DETVR,India,<18Y,FEMALE,0.95
2008,VC_HTF_DETVR,Croatia,ALLAGE,BOTHSEX,0.16
