Year,SeriesCode,GeoAreaName,Age,Freq,Location,Sex,Value
2014,"ER_PTD_FRHWTR","Poland","","","","",91.64657
2015,"ER_PTD_FRHWTR","Poland","","","","",91.64657
2016,"ER_PTD_FRHWTR","Poland","","","","",91.64657
2017,"ER_PTD_FRHWTR","Poland","","","","",91.64764
2018,"ER_PTD_FRHWTR","Poland","","","","",91.66306
2006,"ER_PTD_FRHWTR","Costa Rica","","","","",50.04232
2007,"ER_PTD_FRHWTR","Costa Rica","","","","",50.04232
2008,"ER_PTD_FRHWTR","Costa Rica","","","","",50.04232
2009,"ER_PTD_FRHWTR","Costa Rica","","","","",50.16261
2010,"ER_PTD_FRHWTR","Costa Rica","","","","",53.27216
2011,"ER_PTD_FRHWTR","Costa Rica","","","","",53.27994
2019,"ER_PTD_FRHWTR","Poland","","","","",91.66306
2020,"ER_PTD_FRHWTR","Poland","","","","",91.66306
2021,"ER_PTD_FRHWTR","Poland","","","","",91.66338
2022,"ER_PTD_FRHWTR","Poland","","","","",91.66338
2000,"ER_PTD_FRHWTR","Portugal","","","","",47.79907
2001,"ER_PTD_FRHWTR","Portugal","","","","",48.55225
2010,"ER_PTD_FRHWTR","Greece","","","","",80.05364
2011,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2012,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2013,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2014,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2015,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2012,"ER_PTD_FRHWTR","Costa Rica","","","","",53.27994
2013,"ER_PTD_FRHWTR","Costa Rica","","","","",53.31956
2014,"ER_PTD_FRHWTR","Costa Rica","","","","",53.31956
2015,"ER_PTD_FRHWTR","Costa Rica","","","","",53.31956
2016,"ER_PTD_FRHWTR","Costa Rica","","","","",53.31956
2017,"ER_PTD_FRHWTR","Costa Rica","","","","",53.31956
2002,"ER_PTD_FRHWTR","Portugal","","","","",48.55225
2003,"ER_PTD_FRHWTR","Portugal","","","","",55.47352
2004,"ER_PTD_FRHWTR","Portugal","","","","",55.47352
2005,"ER_PTD_FRHWTR","Portugal","","","","",55.47352
2006,"ER_PTD_FRHWTR","Portugal","","","","",55.47352
2007,"ER_PTD_FRHWTR","Portugal","","","","",55.47352
2016,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2017,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2018,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2019,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2020,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2021,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2018,"ER_PTD_FRHWTR","Costa Rica","","","","",53.31956
2019,"ER_PTD_FRHWTR","Costa Rica","","","","",53.31956
2020,"ER_PTD_FRHWTR","Costa Rica","","","","",53.33067
2021,"ER_PTD_FRHWTR","Costa Rica","","","","",53.33067
2022,"ER_PTD_FRHWTR","Costa Rica","","","","",53.33067
2000,"ER_PTD_FRHWTR","Croatia","","","","",16.95644
2008,"ER_PTD_FRHWTR","Portugal","","","","",68.02474
2009,"ER_PTD_FRHWTR","Portugal","","","","",68.37284
2010,"ER_PTD_FRHWTR","Portugal","","","","",68.37284
2011,"ER_PTD_FRHWTR","Portugal","","","","",68.37284
2012,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2013,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2001,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2002,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2003,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2004,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2005,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2006,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2022,"ER_PTD_FRHWTR","Greece","","","","",90.43109
2000,"ER_PTD_FRHWTR","Hungary","","","","",52.5737
2001,"ER_PTD_FRHWTR","Hungary","","","","",52.574
2002,"ER_PTD_FRHWTR","Hungary","","","","",52.574
2003,"ER_PTD_FRHWTR","Hungary","","","","",52.574
2004,"ER_PTD_FRHWTR","Hungary","","","","",86.38677
2014,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2015,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2016,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2017,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2018,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2019,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2007,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2008,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2009,"ER_PTD_FRHWTR","Croatia","","","","",17.50671
2010,"ER_PTD_FRHWTR","Croatia","","","","",17.52516
2011,"ER_PTD_FRHWTR","Croatia","","","","",41.96349
2012,"ER_PTD_FRHWTR","Croatia","","","","",41.96349
2005,"ER_PTD_FRHWTR","Hungary","","","","",86.38677
2006,"ER_PTD_FRHWTR","Hungary","","","","",86.3868
2007,"ER_PTD_FRHWTR","Hungary","","","","",86.3868
2008,"ER_PTD_FRHWTR","Hungary","","","","",86.38681
2009,"ER_PTD_FRHWTR","Hungary","","","","",86.3879
2010,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2011,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2012,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2013,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2014,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2015,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2016,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2013,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2014,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2015,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2016,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2017,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2018,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2020,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2021,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2022,"ER_PTD_FRHWTR","Portugal","","","","",68.62855
2000,"ER_PTD_FRHWTR","Romania","","","","",6.77781
2001,"ER_PTD_FRHWTR","Romania","","","","",6.77781
2002,"ER_PTD_FRHWTR","Romania","","","","",6.77781
2017,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2018,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2019,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2020,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2021,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2022,"ER_PTD_FRHWTR","Hungary","","","","",86.73907
2000,"ER_PTD_FRHWTR","Iceland","","","","",27.5507
2001,"ER_PTD_FRHWTR","Iceland","","","","",27.5507
2002,"ER_PTD_FRHWTR","Iceland","","","","",27.5507
2003,"ER_PTD_FRHWTR","Iceland","","","","",27.5507
2004,"ER_PTD_FRHWTR","Iceland","","","","",27.57271
2005,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2019,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2020,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2021,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2022,"ER_PTD_FRHWTR","Croatia","","","","",99.97157
2000,"ER_PTD_FRHWTR","Cyprus","","","","",0
2001,"ER_PTD_FRHWTR","Cyprus","","","","",0
2006,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2007,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2008,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2009,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2010,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2011,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2002,"ER_PTD_FRHWTR","Cyprus","","","","",0
2003,"ER_PTD_FRHWTR","Cyprus","","","","",0
2004,"ER_PTD_FRHWTR","Cyprus","","","","",0
2005,"ER_PTD_FRHWTR","Cyprus","","","","",0
2006,"ER_PTD_FRHWTR","Cyprus","","","","",0
2007,"ER_PTD_FRHWTR","Cyprus","","","","",0
2008,"ER_PTD_FRHWTR","Cyprus","","","","",9.03312
2009,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2010,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2011,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2012,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2013,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2012,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2013,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2014,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2015,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2016,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2017,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2003,"ER_PTD_FRHWTR","Romania","","","","",6.77781
2004,"ER_PTD_FRHWTR","Romania","","","","",6.77781
2005,"ER_PTD_FRHWTR","Romania","","","","",13.59657
2006,"ER_PTD_FRHWTR","Romania","","","","",13.59657
2007,"ER_PTD_FRHWTR","Romania","","","","",51.86671
2008,"ER_PTD_FRHWTR","Romania","","","","",53.36303
2018,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2019,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2020,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2021,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2022,"ER_PTD_FRHWTR","Iceland","","","","",35.85212
2000,"ER_PTD_FRHWTR","India","","","","",2.59323
2001,"ER_PTD_FRHWTR","India","","","","",2.59323
2002,"ER_PTD_FRHWTR","India","","","","",2.59323
2003,"ER_PTD_FRHWTR","India","","","","",2.59323
2004,"ER_PTD_FRHWTR","India","","","","",2.59323
2005,"ER_PTD_FRHWTR","India","","","","",2.59323
2006,"ER_PTD_FRHWTR","India","","","","",2.59323
2014,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2015,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2016,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2017,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2018,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2019,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2020,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2021,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2022,"ER_PTD_FRHWTR","Cyprus","","","","",36.57262
2000,"ER_PTD_FRHWTR","Czechia","","","","",51.18674
2001,"ER_PTD_FRHWTR","Czechia","","","","",51.18674
2002,"ER_PTD_FRHWTR","Czechia","","","","",51.22345
2007,"ER_PTD_FRHWTR","India","","","","",2.59323
2008,"ER_PTD_FRHWTR","India","","","","",2.59323
2009,"ER_PTD_FRHWTR","India","","","","",2.59323
2010,"ER_PTD_FRHWTR","India","","","","",2.59323
2011,"ER_PTD_FRHWTR","India","","","","",2.59323
2012,"ER_PTD_FRHWTR","India","","","","",7.87113
2009,"ER_PTD_FRHWTR","Romania","","","","",57.23964
2010,"ER_PTD_FRHWTR","Romania","","","","",57.23964
2011,"ER_PTD_FRHWTR","Romania","","","","",59.69177
2012,"ER_PTD_FRHWTR","Romania","","","","",59.69177
2013,"ER_PTD_FRHWTR","Romania","","","","",60.757
2014,"ER_PTD_FRHWTR","Romania","","","","",60.757
2013,"ER_PTD_FRHWTR","India","","","","",7.87113
2014,"ER_PTD_FRHWTR","India","","","","",7.87113
2015,"ER_PTD_FRHWTR","India","","","","",7.87113
2016,"ER_PTD_FRHWTR","India","","","","",8.2807
2017,"ER_PTD_FRHWTR","India","","","","",8.2807
2018,"ER_PTD_FRHWTR","India","","","","",8.2807
2019,"ER_PTD_FRHWTR","India","","","","",8.2807
2020,"ER_PTD_FRHWTR","India","","","","",8.2807
2021,"ER_PTD_FRHWTR","India","","","","",8.2807
2022,"ER_PTD_FRHWTR","India","","","","",8.2807
2000,"ER_PTD_FRHWTR","Ireland","","","","",74.14864
2001,"ER_PTD_FRHWTR","Ireland","","","","",74.14864
2002,"ER_PTD_FRHWTR","Ireland","","","","",74.14864
2003,"ER_PTD_FRHWTR","Ireland","","","","",77.44029
2004,"ER_PTD_FRHWTR","Ireland","","","","",77.44029
2005,"ER_PTD_FRHWTR","Ireland","","","","",80.85006
2006,"ER_PTD_FRHWTR","Ireland","","","","",80.85006
2007,"ER_PTD_FRHWTR","Ireland","","","","",93.10504
2015,"ER_PTD_FRHWTR","Romania","","","","",60.757
2016,"ER_PTD_FRHWTR","Romania","","","","",60.76765
2017,"ER_PTD_FRHWTR","Romania","","","","",60.76765
2018,"ER_PTD_FRHWTR","Romania","","","","",60.77522
2019,"ER_PTD_FRHWTR","Romania","","","","",60.77522
2020,"ER_PTD_FRHWTR","Romania","","","","",60.77522
2008,"ER_PTD_FRHWTR","Ireland","","","","",93.10504
2009,"ER_PTD_FRHWTR","Ireland","","","","",93.10504
2010,"ER_PTD_FRHWTR","Ireland","","","","",96.76024
2011,"ER_PTD_FRHWTR","Ireland","","","","",96.76024
2012,"ER_PTD_FRHWTR","Ireland","","","","",96.76024
2013,"ER_PTD_FRHWTR","Ireland","","","","",96.76024
2014,"ER_PTD_FRHWTR","Ireland","","","","",96.76024
2015,"ER_PTD_FRHWTR","Ireland","","","","",96.76024
2016,"ER_PTD_FRHWTR","Ireland","","","","",96.76024
2017,"ER_PTD_FRHWTR","Ireland","","","","",96.76024
2018,"ER_PTD_FRHWTR","Ireland","","","","",98.68597
2019,"ER_PTD_FRHWTR","Ireland","","","","",98.68597
2020,"ER_PTD_FRHWTR","Ireland","","","","",98.68597
2021,"ER_PTD_FRHWTR","Ireland","","","","",98.68597
2022,"ER_PTD_FRHWTR","Ireland","","","","",98.68597
2000,"ER_PTD_FRHWTR","Israel","","","","",11.13285
2001,"ER_PTD_FRHWTR","Israel","","","","",11.13285
2002,"ER_PTD_FRHWTR","Israel","","","","",11.13594
2003,"ER_PTD_FRHWTR","Czechia","","","","",51.22345
2004,"ER_PTD_FRHWTR","Czechia","","","","",72.37217
2005,"ER_PTD_FRHWTR","Czechia","","","","",72.49183
2006,"ER_PTD_FRHWTR","Czechia","","","","",72.62297
2007,"ER_PTD_FRHWTR","Czechia","","","","",72.62297
2008,"ER_PTD_FRHWTR","Czechia","","","","",76.28785
2003,"ER_PTD_FRHWTR","Israel","","","","",19.40989
2004,"ER_PTD_FRHWTR","Israel","","","","",19.41615
2005,"ER_PTD_FRHWTR","Israel","","","","",19.60947
2006,"ER_PTD_FRHWTR","Israel","","","","",19.61136
2007,"ER_PTD_FRHWTR","Israel","","","","",20.84617
2008,"ER_PTD_FRHWTR","Israel","","","","",20.89293
2009,"ER_PTD_FRHWTR","Czechia","","","","",90.23436
2010,"ER_PTD_FRHWTR","Czechia","","","","",90.23436
2011,"ER_PTD_FRHWTR","Czechia","","","","",90.23436
2012,"ER_PTD_FRHWTR","Czechia","","","","",90.2344
2013,"ER_PTD_FRHWTR","Czechia","","","","",90.251
2014,"ER_PTD_FRHWTR","Czechia","","","","",90.25106
2009,"ER_PTD_FRHWTR","Israel","","","","",22.34271
2010,"ER_PTD_FRHWTR","Israel","","","","",22.34271
2011,"ER_PTD_FRHWTR","Israel","","","","",22.34427
2012,"ER_PTD_FRHWTR","Israel","","","","",22.34427
2013,"ER_PTD_FRHWTR","Israel","","","","",22.34427
2014,"ER_PTD_FRHWTR","Israel","","","","",22.34427
2015,"ER_PTD_FRHWTR","Israel","","","","",22.34427
2016,"ER_PTD_FRHWTR","Israel","","","","",22.5263
2017,"ER_PTD_FRHWTR","Israel","","","","",22.62439
2018,"ER_PTD_FRHWTR","Israel","","","","",22.68652
2019,"ER_PTD_FRHWTR","Israel","","","","",22.73334
2020,"ER_PTD_FRHWTR","Israel","","","","",22.73334
2021,"ER_PTD_FRHWTR","Israel","","","","",22.73334
2022,"ER_PTD_FRHWTR","Israel","","","","",22.73334
2000,"ER_PTD_FRHWTR","Italy","","","","",49.41885
2001,"ER_PTD_FRHWTR","Italy","","","","",49.42499
2002,"ER_PTD_FRHWTR","Italy","","","","",51.52294
2003,"ER_PTD_FRHWTR","Italy","","","","",56.71699
2004,"ER_PTD_FRHWTR","Italy","","","","",65.33889
2005,"ER_PTD_FRHWTR","Italy","","","","",75.3128
2006,"ER_PTD_FRHWTR","Italy","","","","",83.6491
2007,"ER_PTD_FRHWTR","Italy","","","","",83.65621
2008,"ER_PTD_FRHWTR","Italy","","","","",83.65621
2009,"ER_PTD_FRHWTR","Italy","","","","",83.65621
2015,"ER_PTD_FRHWTR","Czechia","","","","",90.25719
2016,"ER_PTD_FRHWTR","Czechia","","","","",90.25719
2017,"ER_PTD_FRHWTR","Czechia","","","","",90.25726
2018,"ER_PTD_FRHWTR","Czechia","","","","",92.11373
2019,"ER_PTD_FRHWTR","Czechia","","","","",92.11373
2020,"ER_PTD_FRHWTR","Czechia","","","","",92.11373
2010,"ER_PTD_FRHWTR","Italy","","","","",83.65621
2011,"ER_PTD_FRHWTR","Italy","","","","",83.65621
2012,"ER_PTD_FRHWTR","Italy","","","","",83.65621
2013,"ER_PTD_FRHWTR","Italy","","","","",83.65621
2014,"ER_PTD_FRHWTR","Italy","","","","",83.83715
2015,"ER_PTD_FRHWTR","Italy","","","","",83.83792
2016,"ER_PTD_FRHWTR","Italy","","","","",84.54814
2017,"ER_PTD_FRHWTR","Italy","","","","",85.27671
2018,"ER_PTD_FRHWTR","Italy","","","","",85.28184
2019,"ER_PTD_FRHWTR","Italy","","","","",85.44784
2020,"ER_PTD_FRHWTR","Italy","","","","",85.44784
2021,"ER_PTD_FRHWTR","Italy","","","","",85.44784
2021,"ER_PTD_FRHWTR","Romania","","","","",60.77522
2022,"ER_PTD_FRHWTR","Romania","","","","",60.77522
2000,"ER_PTD_FRHWTR","Serbia","","","","",14.70828
2001,"ER_PTD_FRHWTR","Serbia","","","","",15.0914
2002,"ER_PTD_FRHWTR","Serbia","","","","",15.0914
2003,"ER_PTD_FRHWTR","Serbia","","","","",15.0914
2021,"ER_PTD_FRHWTR","Czechia","","","","",92.11373
2022,"ER_PTD_FRHWTR","Czechia","","","","",92.11373
2000,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2001,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2002,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2003,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2022,"ER_PTD_FRHWTR","Italy","","","","",85.44784
2000,"ER_PTD_FRHWTR","Japan","","","","",40.23847
2001,"ER_PTD_FRHWTR","Japan","","","","",40.23847
2002,"ER_PTD_FRHWTR","Japan","","","","",40.24238
2003,"ER_PTD_FRHWTR","Japan","","","","",40.24458
2004,"ER_PTD_FRHWTR","Japan","","","","",40.24686
2004,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2005,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2006,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2007,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2008,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2009,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2004,"ER_PTD_FRHWTR","Serbia","","","","",15.0914
2005,"ER_PTD_FRHWTR","Serbia","","","","",16.24563
2006,"ER_PTD_FRHWTR","Serbia","","","","",16.88497
2007,"ER_PTD_FRHWTR","Serbia","","","","",16.88497
2008,"ER_PTD_FRHWTR","Serbia","","","","",17.0731
2009,"ER_PTD_FRHWTR","Serbia","","","","",17.0731
2005,"ER_PTD_FRHWTR","Japan","","","","",44.01736
2006,"ER_PTD_FRHWTR","Japan","","","","",44.80946
2007,"ER_PTD_FRHWTR","Japan","","","","",44.81023
2008,"ER_PTD_FRHWTR","Japan","","","","",45.23706
2009,"ER_PTD_FRHWTR","Japan","","","","",45.38678
2010,"ER_PTD_FRHWTR","Japan","","","","",46.73186
2011,"ER_PTD_FRHWTR","Japan","","","","",47.0254
2012,"ER_PTD_FRHWTR","Japan","","","","",52.40642
2013,"ER_PTD_FRHWTR","Japan","","","","",58.33119
2014,"ER_PTD_FRHWTR","Japan","","","","",58.79662
2015,"ER_PTD_FRHWTR","Japan","","","","",59.01574
2016,"ER_PTD_FRHWTR","Japan","","","","",59.75924
2010,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2011,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2012,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2013,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2014,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2015,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2016,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2017,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2018,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2019,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2020,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2021,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2017,"ER_PTD_FRHWTR","Japan","","","","",60.39487
2018,"ER_PTD_FRHWTR","Japan","","","","",62.34825
2019,"ER_PTD_FRHWTR","Japan","","","","",62.35442
2020,"ER_PTD_FRHWTR","Japan","","","","",62.35442
2021,"ER_PTD_FRHWTR","Japan","","","","",63.48966
2022,"ER_PTD_FRHWTR","Japan","","","","",63.48966
2000,"ER_PTD_FRHWTR","Kazakhstan","","","","",8.3588
2001,"ER_PTD_FRHWTR","Kazakhstan","","","","",15.30371
2002,"ER_PTD_FRHWTR","Kazakhstan","","","","",15.30371
2003,"ER_PTD_FRHWTR","Kazakhstan","","","","",16.47903
2004,"ER_PTD_FRHWTR","Kazakhstan","","","","",16.47903
2005,"ER_PTD_FRHWTR","Kazakhstan","","","","",18.24111
2006,"ER_PTD_FRHWTR","Kazakhstan","","","","",18.24111
2007,"ER_PTD_FRHWTR","Kazakhstan","","","","",18.27042
2008,"ER_PTD_FRHWTR","Kazakhstan","","","","",19.2583
2009,"ER_PTD_FRHWTR","Kazakhstan","","","","",19.70587
2010,"ER_PTD_FRHWTR","Kazakhstan","","","","",19.70587
2011,"ER_PTD_FRHWTR","Kazakhstan","","","","",19.70587
2022,"ER_PTD_FRHWTR","Denmark","","","","",99.47953
2000,"ER_PTD_FRHWTR","Estonia","","","","",14.67701
2001,"ER_PTD_FRHWTR","Estonia","","","","",14.83234
2002,"ER_PTD_FRHWTR","Estonia","","","","",14.83234
2003,"ER_PTD_FRHWTR","Estonia","","","","",15.27555
2004,"ER_PTD_FRHWTR","Estonia","","","","",92.69329
2012,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47097
2013,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47097
2014,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47097
2015,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47097
2016,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47237
2017,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47237
2005,"ER_PTD_FRHWTR","Estonia","","","","",92.69523
2006,"ER_PTD_FRHWTR","Estonia","","","","",92.69656
2007,"ER_PTD_FRHWTR","Estonia","","","","",92.69666
2008,"ER_PTD_FRHWTR","Estonia","","","","",92.69734
2009,"ER_PTD_FRHWTR","Estonia","","","","",92.69761
2010,"ER_PTD_FRHWTR","Estonia","","","","",92.69761
2011,"ER_PTD_FRHWTR","Estonia","","","","",92.70951
2012,"ER_PTD_FRHWTR","Estonia","","","","",92.70951
2013,"ER_PTD_FRHWTR","Estonia","","","","",92.70951
2014,"ER_PTD_FRHWTR","Estonia","","","","",92.88444
2015,"ER_PTD_FRHWTR","Estonia","","","","",92.88444
2016,"ER_PTD_FRHWTR","Estonia","","","","",92.88469
2018,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47237
2019,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47237
2020,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47237
2021,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47237
2022,"ER_PTD_FRHWTR","Kazakhstan","","","","",20.47237
2000,"ER_PTD_FRHWTR","Republic of Korea","","","","",29.7046
2017,"ER_PTD_FRHWTR","Estonia","","","","",92.88469
2018,"ER_PTD_FRHWTR","Estonia","","","","",92.89198
2019,"ER_PTD_FRHWTR","Estonia","","","","",92.89448
2020,"ER_PTD_FRHWTR","Estonia","","","","",92.90188
2021,"ER_PTD_FRHWTR","Estonia","","","","",92.90188
2022,"ER_PTD_FRHWTR","Estonia","","","","",92.90188
2010,"ER_PTD_FRHWTR","Serbia","","","","",17.0731
2011,"ER_PTD_FRHWTR","Serbia","","","","",17.0731
2012,"ER_PTD_FRHWTR","Serbia","","","","",17.07367
2013,"ER_PTD_FRHWTR","Serbia","","","","",19.21931
2014,"ER_PTD_FRHWTR","Serbia","","","","",19.60425
2015,"ER_PTD_FRHWTR","Serbia","","","","",20.0479
2001,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2002,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2003,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2004,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2005,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2006,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2007,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2008,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2009,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2010,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2011,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2012,"ER_PTD_FRHWTR","Tajikistan","","","","",27.87407
2016,"ER_PTD_FRHWTR","Serbia","","","","",20.16127
2017,"ER_PTD_FRHWTR","Serbia","","","","",20.16127
2018,"ER_PTD_FRHWTR","Serbia","","","","",23.26198
2019,"ER_PTD_FRHWTR","Serbia","","","","",24.78014
2020,"ER_PTD_FRHWTR","Serbia","","","","",24.78014
2021,"ER_PTD_FRHWTR","Serbia","","","","",24.78014
2001,"ER_PTD_FRHWTR","Republic of Korea","","","","",29.7046
2002,"ER_PTD_FRHWTR","Republic of Korea","","","","",29.7046
2003,"ER_PTD_FRHWTR","Republic of Korea","","","","",29.7046
2004,"ER_PTD_FRHWTR","Republic of Korea","","","","",29.71949
2005,"ER_PTD_FRHWTR","Republic of Korea","","","","",29.71949
2006,"ER_PTD_FRHWTR","Republic of Korea","","","","",29.72495
2013,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2014,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2015,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2016,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2017,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2018,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2019,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2020,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2021,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2022,"ER_PTD_FRHWTR","Tajikistan","","","","",30.47497
2007,"ER_PTD_FRHWTR","Republic of Korea","","","","",29.72532
