Year,SeriesCode,GeoAreaName,Cities,Value
2018,"EN_REF_WASCOL","Colombia","CO_PUT_MOCOA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_MET_MAPIRIPAN",100.0
2018,"EN_REF_WASCOL","Colombia","CO_MET_LEJANIAS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_VILLA_CARO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_TOLEDO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_EBEJICO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_FRONTINO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_FREDONIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_ENVIGADO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_CORDOBA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_CHP_SAN_FERNANDO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_S_CRISTOBAL_LAS_CASAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_SAN_ANDRES_DURAZNAL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TONALA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TILA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_NSA_TIBU",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_SILOS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_MET_MESETAS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_UBAQUE",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_UBALA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_CHP_UNION_JUAREZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TEOPISCA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TECPATAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TAPILULA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TENEJAPA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_BOL_CLEMENCIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_EL_CARMEN_DE_VIBORAL",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_LA_CEJA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_SONSON",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_SOPETRAN",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_TOPAIPI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_TOCANCIPA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_TOCAIMA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_TIBIRITA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_TIBACUY",100.0
2018,"EN_REF_WASCOL","Mexico","MX_CHP_VENUSTIANO_CARRANZA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_SUNUAPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_SUCHIATE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_SUCHIAPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_SOYALO",86.5
2018,"EN_REF_WASCOL","Colombia","CO_ANT_TAMESIS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_CICUCO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_CARTAGENA_DE_INDIAS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_CANTAGALLO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_CALAMAR",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_BARRANCO_DE_LOBA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_ARROYOHONDO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_EL_CARMEN_DE_BOLIVAR",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_ARJONA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_EL_PENON",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_TENJO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SUBACHOQUE",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SOPO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_TABIO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SUTATAUSA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_CHP_VILLA_COMALTITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_VILLA_CORZO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHH_CHINIPAS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHH_CHIHUAHUA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHH_CASAS_GRANDES",86.5
2018,"EN_REF_WASCOL","Colombia","CO_BOL_HATILLO_DE_LOBA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOGOTA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_USIACURI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_TUBARA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_SUAN",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_EL_GUAMO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_SAN_PABLO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_SAN_MARTIN_DE_LOBA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_SANTA_LUCIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_SABANALARGA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SUSA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SUPATA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SUESCA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SOACHA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_TAUSA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_CHH_CARICHI",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_CAPULHUAC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_CALIMAYA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHH_BOCOYNA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_CHIAUTLA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_CUN_UTICA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_VENECIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_VERGARA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_HUI_ALGECIRAS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_HUI_AIPE",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_SAN_JUAN_NEPOMUCENO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_SAN_JACINTO_DEL_CAUCA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_SAN_JACINTO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_SAN_FERNANDO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_MONTECRISTO",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_CHAPULTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_CHAPA_DE_MOTA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_AYAPANGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_PIHUAMO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TZIMOL",86.5
2018,"EN_REF_WASCOL","Colombia","CO_HUI_AGRADO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_SAN_CAYETANO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_SAN_CALIXTO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_GUAVIARE_MIRAFLORES",100.0
2018,"EN_REF_WASCOL","Colombia","CO_GUAVIARE_EL_RETORNO",100.0
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TUZANTAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TUXTLA_GUTIERREZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_CHP_TUXTLA_CHICO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ATENCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_VILLA_CORONA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_GUAVIARE_CALAMAR",100.0
2018,"EN_REF_WASCOL","Colombia","CO_GUAINIA_INIRIDA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_QUI_BUENAVISTA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_SALAZAR",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_RAGONVALIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_MOMPOS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_RIO_VIEJO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_REGIDOR",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_PINILLOS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_NOROSI",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ATLAUTLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ATLACOMULCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ATIZAPAN_DE_ZARAGOZA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ATIZAPAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_VALLE_DE_JUAREZ",86.5
2018,"EN_REF_WASCOL","Colombia","CO_NSA_PUERTO_SANTANDER",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_PAMPLONITA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_PAMPLONA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_OCANA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_MUTISCUA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_JAL_VALLE_DE_GUADALUPE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_UNION_DE_TULA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TAMAZULA_DE_GORDIANO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TALPA_DE_ALLENDE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TALA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_BOL_MORALES",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_MARIA_LA_BAJA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_MARGARITA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_MAHATES",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_MAGANGUE",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_LOURDES",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_LA_PALMA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_LA_MESA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_LA_PLAYA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_NSA_LA_ESPERANZA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_MARTIN_HIDALGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_MARTIN_DE_BOLANOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_S_MARIA_DE_LOS_ANGELES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_SEBASTIAN_DEL_OESTE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_PEDRO_TLAQUEPAQUE",86.5
2018,"EN_REF_WASCOL","Colombia","CO_ATL_SOLEDAD",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_SANTO_TOMAS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ARA_ARAUQUITA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ARA_ARAUCA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_VENECIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_VEGACHI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_YONDO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_YOLOMBO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_YARUMAL",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_VIGIA_DEL_FUERTE",100.0
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_MIGUEL_EL_ALTO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_MARCOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_JULIAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_JUANITO_DE_ESCOBEDO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_JUAN_DE_LOS_LAGOS",86.5
2018,"EN_REF_WASCOL","Colombia","CO_NSA_HERRAN",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_LA_VEGA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_LA_PENA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_LA_CALERA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_JUNIN",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_YALI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_VALPARAISO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_URAMITA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_TURBO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_TOLEDO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_TITIRIBI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_TARSO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_TARAZA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ARA_CRAVO_NORTE",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_POLONUEVO",100.0
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_IGNACIO_CERRO_GORDO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_SAN_GABRIEL",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_UNION_DE_SAN_ANTONIO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TUXPAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TAPALPA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_CUN_JERUSALEN",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_GUTIERREZ",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_GUAYABETAL",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_GUAYABAL_DE_SIQUIMA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_GUATAVITA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_CUAUTITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TECALITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TECOLOTLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TUXCUECA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TUXCACUESCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TOTOTLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TOTATICHE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TONILA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TONAYA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TEQUILA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_ATL_PIOJO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ARA_SARAVENA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_SABANAGRANDE",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_REPELON",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_PUERTO_COLOMBIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_PONEDERA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_PALMAR_DE_VARELA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_VALDIVIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_URRAO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_BOL_SANTA_CATALINA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TEPATITLAN_DE_MORELOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TOLIMAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TLAJOMULCO_DE_ZUNIGA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TIZAPAN_EL_ALTO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TEUCHITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TEOCUITATLAN_DE_CORONA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TEOCALTICHE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TENAMAXTLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_JAL_TECHALUTA_DE_MONTENEGRO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_NLE_DOCTOR_ARROYO",86.5
2018,"EN_REF_WASCOL","Colombia","CO_ANT_BELLO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_BARBOSA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_ARMENIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_ARGELIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_AMALFI",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_CUAUTITLAN_IZCALLI",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEOLOYUCAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TENANGO_DEL_VALLE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEPOTZOTLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEPETLIXPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEPETLAOXTOC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEOTIHUACAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TENANGO_DEL_AIRE",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEXCALTITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TENANCINGO",86.5
2018,"EN_REF_WASCOL","Colombia","CO_ANT_AMAGA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_ANZA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_ANORI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_ANGOSTURA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_ANGELOPOLIS",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEMASCALTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEMASCALCINGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEMASCALAPA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEXCALYACAC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEXCOCO",86.5
2018,"EN_REF_WASCOL","Colombia","CO_ANT_ANDES",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_MANATI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_MALAMBO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_LURUACO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_JUAN_DE_ACOSTA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TECAMAC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_SULTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_SOYANIQUILPAN_DE_JUAREZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEMOAYA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TEZOYUCA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_ATL_GALAPA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_CANDELARIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_CAMPO_DE_LA_CRUZ",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ATL_BARRANQUILLA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_BELMIRA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ZACAZONAPAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_XONACATLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_XALATLACO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_VILLA_VICTORIA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_VILLA_GUERRERO",86.5
2018,"EN_REF_WASCOL","Colombia","CO_CUN_GUATAQUI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SAN_JUAN_DE_RIOSECO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SAN_FRANCISCO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_MOSQUERA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_HUI_ALTAMIRA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TONATICO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TONANITLA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_VALLE_CHALCO_SOLIDARIDAD",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_VALLE_DE_BRAVO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TULTITLAN",86.5
2018,"EN_REF_WASCOL","Colombia","CO_COR_VALENCIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_SAP_PROVIDENCIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ARA_TAME",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ARA_PUERTO_RONDON",100.0
2018,"EN_REF_WASCOL","Colombia","CO_ANT_BETULIA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TULTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TOLUCA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TLATLAYA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TLALNEPANTLA_DE_BAZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TLALMANALCO",86.5
2018,"EN_REF_WASCOL","Colombia","CO_ANT_BETANIA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_COR_TUCHIN",100.0
2018,"EN_REF_WASCOL","Colombia","CO_COR_TIERRALTA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_COR_SAN_PELAYO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_COR_SAN_JOSE_DE_URE",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TIMILPAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_TIANGUISTENCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_JUCHITEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_JOQUICINGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_SAN_MATEO_ATENCO",86.5
2018,"EN_REF_WASCOL","Colombia","CO_CUN_NARINO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_NILO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SASAIMA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SAN_CAYETANO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_SAN_BERNARDO",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_S_MARTIN_LAS_PIRAMIDES",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_LERMA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_LA_PAZ",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_JOCOTITLAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_JIQUIPILCO",86.5
2018,"EN_REF_WASCOL","Colombia","CO_CUN_ANAPOIMA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_CAQUEZA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_CARMEN_DE_CARUPA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_CHAGUANI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CAU_FLORENCIA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_JILOTZINGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_JILOTEPEC",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_JALTENCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_IXTLAHUACA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_HUEHUETOCA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_CAU_EL_TAMBO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_GACHALA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_CAPARRAPI",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_ANOLAIMA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_ALBAN",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_EL_ORO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_IXTAPALUCA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ISIDRO_FABELA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_HUIXQUILUCAN",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_HUEYPOXTLA",86.5
2018,"EN_REF_WASCOL","Colombia","CO_CUN_AGUA_DE_DIOS",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CAU_CORINTO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_CABRERA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_BOJACA",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_BITUIMA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_ECATZINGO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_LUVIANOS",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_DONATO_GUERRA",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_MALINALCO",86.5
2018,"EN_REF_WASCOL","Mexico","MX_MEX_METEPEC",86.5
2018,"EN_REF_WASCOL","Colombia","CO_CUN_BELTRAN",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_ARBELAEZ",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_APULO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CAU_CALDONO",100.0
2018,"EN_REF_WASCOL","Colombia","CO_CUN_FUNZA",100.0
2018,"EN_REF_WASCOL","Mexico","MX_MEX_SAN_JOSE_DEL_RINCON",86.5
