Year,SeriesCode,GeoAreaName,Value
2005,"VC_DSR_PDYN","Albania",632
2006,"VC_DSR_PDYN","Albania",188
2007,"VC_DSR_PDYN","Albania",104
2008,"VC_DSR_PDYN","Albania",184
2009,"VC_DSR_PDYN","Albania",868
2010,"VC_DSR_PDYN","Albania",1344
2011,"VC_DSR_PDYN","Albania",284
2012,"VC_DSR_PDYN","Albania",156
2013,"VC_DSR_PDYN","Albania",72
2014,"VC_DSR_PDYN","Albania",148
2015,"VC_DSR_PDYN","Albania",32
2016,"VC_DSR_PDYN","Albania",0
2018,"VC_DSR_PDYN","Albania",120
2019,"VC_DSR_PDYN","Albania",56
2020,"VC_DSR_PDYN","Albania",60
2010,"VC_DSR_PDYN","Australia",251
2011,"VC_DSR_PDYN","Australia",476
2014,"VC_DSR_PDYN","Australia",19
2015,"VC_DSR_PDYN","Australia",1446
2016,"VC_DSR_PDYN","Australia",624
2017,"VC_DSR_PDYN","Australia",572
2018,"VC_DSR_PDYN","Australia",377
2019,"VC_DSR_PDYN","Australia",1342
2020,"VC_DSR_PDYN","Australia",1250
2021,"VC_DSR_PDYN","Australia",669
2018,"VC_DSR_PDYN","Austria",1
2019,"VC_DSR_PDYN","Austria",11
2020,"VC_DSR_PDYN","Austria",4
2005,"VC_DSR_PDYN","Armenia",0
2006,"VC_DSR_PDYN","Armenia",0
2007,"VC_DSR_PDYN","Armenia",0
2008,"VC_DSR_PDYN","Armenia",4
2009,"VC_DSR_PDYN","Armenia",4
2010,"VC_DSR_PDYN","Armenia",8
2011,"VC_DSR_PDYN","Armenia",0
2012,"VC_DSR_PDYN","Armenia",0
2013,"VC_DSR_PDYN","Armenia",4
2014,"VC_DSR_PDYN","Armenia",0
2015,"VC_DSR_PDYN","Armenia",0
2017,"VC_DSR_PDYN","Armenia",353
2018,"VC_DSR_PDYN","Armenia",16
2019,"VC_DSR_PDYN","Armenia",2
2020,"VC_DSR_PDYN","Armenia",8
2021,"VC_DSR_PDYN","Armenia",0
2005,"VC_DSR_PDYN","Bulgaria",622
2006,"VC_DSR_PDYN","Bulgaria",0
2007,"VC_DSR_PDYN","Bulgaria",50
2009,"VC_DSR_PDYN","Bulgaria",0
2010,"VC_DSR_PDYN","Bulgaria",0
2011,"VC_DSR_PDYN","Bulgaria",0
2012,"VC_DSR_PDYN","Bulgaria",394
2013,"VC_DSR_PDYN","Bulgaria",0
2014,"VC_DSR_PDYN","Bulgaria",153
2015,"VC_DSR_PDYN","Bulgaria",8
2016,"VC_DSR_PDYN","Bulgaria",87
2017,"VC_DSR_PDYN","Bulgaria",3
2018,"VC_DSR_PDYN","Bulgaria",2
2019,"VC_DSR_PDYN","Bulgaria",0
2015,"VC_DSR_PDYN","Belarus",0
2016,"VC_DSR_PDYN","Belarus",0
2017,"VC_DSR_PDYN","Belarus",0
2018,"VC_DSR_PDYN","Belarus",0
2019,"VC_DSR_PDYN","Belarus",0
2020,"VC_DSR_PDYN","Belarus",0
2021,"VC_DSR_PDYN","Belarus",0
2005,"VC_DSR_PDYN","Chile",7336
2006,"VC_DSR_PDYN","Chile",2648
2007,"VC_DSR_PDYN","Chile",12048
2008,"VC_DSR_PDYN","Chile",652
2009,"VC_DSR_PDYN","Chile",0
2010,"VC_DSR_PDYN","Chile",325776
2011,"VC_DSR_PDYN","Chile",896
2012,"VC_DSR_PDYN","Chile",492
2013,"VC_DSR_PDYN","Chile",0
2014,"VC_DSR_PDYN","Chile",18392
2015,"VC_DSR_PDYN","Chile",15032
