Year,SeriesCode,GeoAreaName,Location,Value
2015,"SH_SAN_HNDWSH","Kazakhstan","RURAL",98.72555
2015,"SH_SAN_HNDWSH","Kazakhstan","URBAN",99.2196
2016,"SH_SAN_HNDWSH","Kazakhstan","ALLAREA",99.00847
2016,"SH_SAN_HNDWSH","Kazakhstan","URBAN",99.2196
2016,"SH_SAN_HNDWSH","Kazakhstan","RURAL",98.72555
2017,"SH_SAN_HNDWSH","Kazakhstan","URBAN",99.2196
2017,"SH_SAN_HNDWSH","Kazakhstan","ALLAREA",99.00882
2017,"SH_SAN_HNDWSH","Kazakhstan","RURAL",98.72555
2018,"SH_SAN_HNDWSH","Kazakhstan","RURAL",98.72555
2018,"SH_SAN_HNDWSH","Kazakhstan","URBAN",99.2196
2018,"SH_SAN_HNDWSH","Kazakhstan","ALLAREA",99.00927
2019,"SH_SAN_HNDWSH","Kazakhstan","ALLAREA",99.00983
2019,"SH_SAN_HNDWSH","Kazakhstan","RURAL",98.72555
2019,"SH_SAN_HNDWSH","Kazakhstan","URBAN",99.2196
2006,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",83.6237
2006,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",79.98237
2006,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",90.30096
2007,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",83.62349
2007,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",79.98237
2007,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",90.30096
2008,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",83.62328
2008,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",79.98237
2008,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",90.30096
2009,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",83.62318
2009,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",79.98237
2009,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",90.30096
2010,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",90.30096
2010,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",79.98237
2010,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",83.62545
2011,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",85.25761
2011,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",91.22995
2011,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",81.9917
2012,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",86.89081
2012,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",84.00103
2012,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",92.15895
2013,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",88.5241
2013,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",86.01036
2013,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",93.08794
2014,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",94.01693
2014,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",90.15681
2014,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",88.01969
2015,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",90.02902
2015,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",94.94592
2015,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",91.78814
2016,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",93.41737
2016,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",95.87491
2016,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",92.03836
2017,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",95.04365
2017,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",96.80391
2017,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",94.04769
2018,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",97.7329
2018,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",96.66622
2018,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",96.05702
2019,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",98.28426
2019,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",98.06635
2019,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",98.66189
2020,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",99.59088
2007,"SH_SAN_HNDWSH","Serbia","RURAL",98.03233
2007,"SH_SAN_HNDWSH","Serbia","URBAN",98.20827
2008,"SH_SAN_HNDWSH","Serbia","RURAL",98.03233
2008,"SH_SAN_HNDWSH","Serbia","URBAN",98.20827
2008,"SH_SAN_HNDWSH","Serbia","ALLAREA",98.12831
2009,"SH_SAN_HNDWSH","Serbia","RURAL",98.03233
2009,"SH_SAN_HNDWSH","Serbia","ALLAREA",98.12869
2009,"SH_SAN_HNDWSH","Serbia","URBAN",98.20827
2010,"SH_SAN_HNDWSH","Serbia","ALLAREA",98.12908
2010,"SH_SAN_HNDWSH","Serbia","RURAL",98.03233
2010,"SH_SAN_HNDWSH","Serbia","URBAN",98.20827
2011,"SH_SAN_HNDWSH","Serbia","ALLAREA",98.12948
2011,"SH_SAN_HNDWSH","Serbia","RURAL",98.03233
2011,"SH_SAN_HNDWSH","Serbia","URBAN",98.20827
2012,"SH_SAN_HNDWSH","Serbia","ALLAREA",98.12972
2012,"SH_SAN_HNDWSH","Serbia","URBAN",98.20827
2012,"SH_SAN_HNDWSH","Serbia","RURAL",98.03233
2013,"SH_SAN_HNDWSH","Serbia","ALLAREA",98.12992
2013,"SH_SAN_HNDWSH","Serbia","URBAN",98.20827
2013,"SH_SAN_HNDWSH","Serbia","RURAL",98.03233
2014,"SH_SAN_HNDWSH","Serbia","ALLAREA",98.13012
2014,"SH_SAN_HNDWSH","Serbia","RURAL",98.03233
2014,"SH_SAN_HNDWSH","Serbia","URBAN",98.20827
2005,"SH_SAN_HNDWSH","Viet Nam","URBAN",91.79027
2005,"SH_SAN_HNDWSH","Viet Nam","RURAL",81.51262
2005,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",84.31647
2006,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",84.37885
2006,"SH_SAN_HNDWSH","Viet Nam","URBAN",91.79027
2006,"SH_SAN_HNDWSH","Viet Nam","RURAL",81.51262
2007,"SH_SAN_HNDWSH","Viet Nam","RURAL",81.51262
2007,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",84.44217
2007,"SH_SAN_HNDWSH","Viet Nam","URBAN",91.79027
2008,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",84.5063
2008,"SH_SAN_HNDWSH","Viet Nam","URBAN",91.79027
2008,"SH_SAN_HNDWSH","Viet Nam","RURAL",81.51262
2009,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",84.57146
2009,"SH_SAN_HNDWSH","Viet Nam","URBAN",91.79027
2009,"SH_SAN_HNDWSH","Viet Nam","RURAL",81.51262
2010,"SH_SAN_HNDWSH","Viet Nam","URBAN",92.05006
2010,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",84.88438
2010,"SH_SAN_HNDWSH","Viet Nam","RURAL",81.75202
2011,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",85.19838
2011,"SH_SAN_HNDWSH","Viet Nam","RURAL",81.99141
2011,"SH_SAN_HNDWSH","Viet Nam","URBAN",92.30985
2012,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",85.5136
2012,"SH_SAN_HNDWSH","Viet Nam","URBAN",92.56964
2012,"SH_SAN_HNDWSH","Viet Nam","RURAL",82.23081
2013,"SH_SAN_HNDWSH","Viet Nam","RURAL",82.4702
2013,"SH_SAN_HNDWSH","Viet Nam","URBAN",92.82943
2013,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",85.8296
2014,"SH_SAN_HNDWSH","Viet Nam","RURAL",82.7096
2014,"SH_SAN_HNDWSH","Viet Nam","URBAN",93.08922
2014,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",86.14681
2015,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",86.46514
2015,"SH_SAN_HNDWSH","Viet Nam","URBAN",93.34901
2015,"SH_SAN_HNDWSH","Viet Nam","RURAL",82.94899
2016,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",86.78447
2016,"SH_SAN_HNDWSH","Viet Nam","RURAL",83.18839
2016,"SH_SAN_HNDWSH","Viet Nam","URBAN",93.60881
2017,"SH_SAN_HNDWSH","Viet Nam","RURAL",83.42778
2017,"SH_SAN_HNDWSH","Viet Nam","URBAN",93.8686
2017,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",87.10431
2018,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",87.42474
2018,"SH_SAN_HNDWSH","Viet Nam","RURAL",83.66718
2018,"SH_SAN_HNDWSH","Viet Nam","URBAN",94.12839
2019,"SH_SAN_HNDWSH","Viet Nam","URBAN",94.38818
2019,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",87.74577
2019,"SH_SAN_HNDWSH","Viet Nam","RURAL",83.90657
2020,"SH_SAN_HNDWSH","Viet Nam","URBAN",94.64797
2020,"SH_SAN_HNDWSH","Viet Nam","RURAL",84.14597
2020,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",88.06742
2021,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",88.38934
2021,"SH_SAN_HNDWSH","Viet Nam","RURAL",84.38536
2021,"SH_SAN_HNDWSH","Viet Nam","URBAN",94.90776
2022,"SH_SAN_HNDWSH","Viet Nam","ALLAREA",88.71177
2022,"SH_SAN_HNDWSH","Viet Nam","URBAN",95.16755
2022,"SH_SAN_HNDWSH","Viet Nam","RURAL",84.62476
2006,"SH_SAN_HNDWSH","Tajikistan","URBAN",88.64244
2006,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.52019
2006,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.38524
2007,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.38568
2007,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.52019
2007,"SH_SAN_HNDWSH","Tajikistan","URBAN",88.64244
2008,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.52019
2008,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.38613
2008,"SH_SAN_HNDWSH","Tajikistan","URBAN",88.64244
2009,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.38657
2009,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.52019
2009,"SH_SAN_HNDWSH","Tajikistan","URBAN",88.64244
2010,"SH_SAN_HNDWSH","Tajikistan","URBAN",88.64244
2010,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.38701
2010,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.52019
2011,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.41937
2011,"SH_SAN_HNDWSH","Tajikistan","URBAN",88.43202
2011,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.63987
2012,"SH_SAN_HNDWSH","Tajikistan","URBAN",88.2216
2012,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.45665
2012,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.75955
2013,"SH_SAN_HNDWSH","Tajikistan","URBAN",88.01118
2013,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.87923
2013,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.49801
2014,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.54365
2014,"SH_SAN_HNDWSH","Tajikistan","RURAL",66.99891
2014,"SH_SAN_HNDWSH","Tajikistan","URBAN",87.80076
2015,"SH_SAN_HNDWSH","Tajikistan","RURAL",67.11859
2015,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.59315
2015,"SH_SAN_HNDWSH","Tajikistan","URBAN",87.59034
2016,"SH_SAN_HNDWSH","Tajikistan","RURAL",67.23827
2016,"SH_SAN_HNDWSH","Tajikistan","URBAN",87.37992
2016,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.64651
2017,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.7035
2017,"SH_SAN_HNDWSH","Tajikistan","RURAL",67.35795
2017,"SH_SAN_HNDWSH","Tajikistan","URBAN",87.1695
2018,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.76373
2018,"SH_SAN_HNDWSH","Tajikistan","RURAL",67.47763
2018,"SH_SAN_HNDWSH","Tajikistan","URBAN",86.95908
2019,"SH_SAN_HNDWSH","Tajikistan","RURAL",67.59731
2019,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.82735
2019,"SH_SAN_HNDWSH","Tajikistan","URBAN",86.74867
2020,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.86508
2020,"SH_SAN_HNDWSH","Tajikistan","RURAL",67.59731
2020,"SH_SAN_HNDWSH","Tajikistan","URBAN",86.74867
2021,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.90722
2021,"SH_SAN_HNDWSH","Tajikistan","URBAN",86.74867
2021,"SH_SAN_HNDWSH","Tajikistan","RURAL",67.59731
2022,"SH_SAN_HNDWSH","Tajikistan","ALLAREA",72.95356
2022,"SH_SAN_HNDWSH","Tajikistan","RURAL",67.59731
2022,"SH_SAN_HNDWSH","Tajikistan","URBAN",86.74867
2000,"SH_SAN_HNDWSH","Turkmenistan","RURAL",60.588
2000,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",70.7457
2000,"SH_SAN_HNDWSH","Turkmenistan","URBAN",82.7118
2001,"SH_SAN_HNDWSH","Turkmenistan","URBAN",83.77231
2001,"SH_SAN_HNDWSH","Turkmenistan","RURAL",62.9938
2001,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",72.58038
2002,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",74.40923
2002,"SH_SAN_HNDWSH","Turkmenistan","URBAN",84.83282
2002,"SH_SAN_HNDWSH","Turkmenistan","RURAL",65.39959
2003,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",76.23202
2003,"SH_SAN_HNDWSH","Turkmenistan","RURAL",67.80539
2003,"SH_SAN_HNDWSH","Turkmenistan","URBAN",85.89333
2004,"SH_SAN_HNDWSH","Turkmenistan","URBAN",86.95384
2004,"SH_SAN_HNDWSH","Turkmenistan","RURAL",70.21119
2004,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",78.04876
2005,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",79.86175
2005,"SH_SAN_HNDWSH","Turkmenistan","RURAL",72.61699
2005,"SH_SAN_HNDWSH","Turkmenistan","URBAN",88.01435
2006,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",81.67054
2006,"SH_SAN_HNDWSH","Turkmenistan","URBAN",89.07486
2006,"SH_SAN_HNDWSH","Turkmenistan","RURAL",75.02278
2007,"SH_SAN_HNDWSH","Turkmenistan","RURAL",77.42858
2007,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",83.4746
2007,"SH_SAN_HNDWSH","Turkmenistan","URBAN",90.13537
2008,"SH_SAN_HNDWSH","Turkmenistan","URBAN",91.19588
2008,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",85.2729
2008,"SH_SAN_HNDWSH","Turkmenistan","RURAL",79.83438
2009,"SH_SAN_HNDWSH","Turkmenistan","URBAN",92.25639
2009,"SH_SAN_HNDWSH","Turkmenistan","RURAL",82.24018
2009,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",87.06518
2010,"SH_SAN_HNDWSH","Turkmenistan","URBAN",93.3169
2010,"SH_SAN_HNDWSH","Turkmenistan","RURAL",84.64597
2010,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",88.85059
2011,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",90.62851
2011,"SH_SAN_HNDWSH","Turkmenistan","URBAN",94.37741
2011,"SH_SAN_HNDWSH","Turkmenistan","RURAL",87.05177
2012,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",92.3984
2012,"SH_SAN_HNDWSH","Turkmenistan","URBAN",95.43792
2012,"SH_SAN_HNDWSH","Turkmenistan","RURAL",89.45757
2013,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",94.15962
2013,"SH_SAN_HNDWSH","Turkmenistan","URBAN",96.49843
2013,"SH_SAN_HNDWSH","Turkmenistan","RURAL",91.86337
2014,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",95.91145
2014,"SH_SAN_HNDWSH","Turkmenistan","URBAN",97.55893
2014,"SH_SAN_HNDWSH","Turkmenistan","RURAL",94.26916
2015,"SH_SAN_HNDWSH","Turkmenistan","RURAL",96.67496
2015,"SH_SAN_HNDWSH","Turkmenistan","URBAN",98.61944
2015,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",97.65336
2016,"SH_SAN_HNDWSH","Turkmenistan","URBAN",99.67995
2016,"SH_SAN_HNDWSH","Turkmenistan","RURAL",99.08076
2016,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",99.38472
2017,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",100
2017,"SH_SAN_HNDWSH","Turkmenistan","RURAL",100
2017,"SH_SAN_HNDWSH","Turkmenistan","URBAN",100
2018,"SH_SAN_HNDWSH","Turkmenistan","URBAN",100
2018,"SH_SAN_HNDWSH","Turkmenistan","RURAL",100
2018,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",100
2019,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",100
2019,"SH_SAN_HNDWSH","Turkmenistan","URBAN",100
2019,"SH_SAN_HNDWSH","Turkmenistan","RURAL",100
2020,"SH_SAN_HNDWSH","Turkmenistan","URBAN",100
2020,"SH_SAN_HNDWSH","Turkmenistan","RURAL",100
2020,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",100
2021,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",100
2021,"SH_SAN_HNDWSH","Turkmenistan","RURAL",100
2021,"SH_SAN_HNDWSH","Turkmenistan","URBAN",100
2022,"SH_SAN_HNDWSH","Turkmenistan","RURAL",100
2022,"SH_SAN_HNDWSH","Turkmenistan","ALLAREA",100
2022,"SH_SAN_HNDWSH","Turkmenistan","URBAN",100
2000,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.6736
2000,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2000,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2001,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67388
2001,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2001,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2002,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67415
2002,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2002,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2003,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67443
2003,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2003,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2004,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.6747
2004,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2004,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2005,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67495
2005,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2005,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2006,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67514
2006,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2006,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2007,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2007,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.6753
2007,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2008,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2008,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2008,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67542
2009,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67549
2009,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2009,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2010,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2010,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2010,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67553
2011,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2011,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2011,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67553
2012,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2012,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67548
2012,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2013,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.6754
2013,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2013,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2014,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2014,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2014,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67527
2015,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2015,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2015,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67511
2016,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2016,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2016,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.6749
2017,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67466
2017,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2017,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2018,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67437
2018,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2018,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2019,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67405
2019,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2019,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2020,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2020,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67368
2020,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2021,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67328
2021,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2021,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2022,"SH_SAN_HNDWSH","North Macedonia","RURAL",99.75111
2022,"SH_SAN_HNDWSH","North Macedonia","ALLAREA",99.67285
2022,"SH_SAN_HNDWSH","North Macedonia","URBAN",99.61872
2018,"SH_SAN_HNDWSH","Uzbekistan","URBAN",87.99571
2018,"SH_SAN_HNDWSH","Uzbekistan","RURAL",75.13738
2018,"SH_SAN_HNDWSH","Uzbekistan","ALLAREA",81.62801
2019,"SH_SAN_HNDWSH","Uzbekistan","RURAL",75.13738
2019,"SH_SAN_HNDWSH","Uzbekistan","URBAN",87.99571
2019,"SH_SAN_HNDWSH","Uzbekistan","ALLAREA",81.62222
2020,"SH_SAN_HNDWSH","Uzbekistan","ALLAREA",81.62004
2020,"SH_SAN_HNDWSH","Uzbekistan","RURAL",75.13738
2020,"SH_SAN_HNDWSH","Uzbekistan","URBAN",87.99571
2021,"SH_SAN_HNDWSH","Uzbekistan","URBAN",87.99571
2021,"SH_SAN_HNDWSH","Uzbekistan","RURAL",75.13738
2021,"SH_SAN_HNDWSH","Uzbekistan","ALLAREA",81.62145
2022,"SH_SAN_HNDWSH","Uzbekistan","URBAN",87.99571
2022,"SH_SAN_HNDWSH","Uzbekistan","RURAL",75.13738
2022,"SH_SAN_HNDWSH","Uzbekistan","ALLAREA",81.62647
2015,"SH_SAN_HNDWSH","Azerbaijan","RURAL",87.37166
2016,"SH_SAN_HNDWSH","Azerbaijan","URBAN",90.86326
2016,"SH_SAN_HNDWSH","Azerbaijan","ALLAREA",89.29278
2016,"SH_SAN_HNDWSH","Azerbaijan","RURAL",87.37166
2017,"SH_SAN_HNDWSH","Azerbaijan","ALLAREA",89.30402
2017,"SH_SAN_HNDWSH","Azerbaijan","RURAL",87.37166
2017,"SH_SAN_HNDWSH","Azerbaijan","URBAN",90.86326
2020,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",100
2020,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",99.84922
2021,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",99.84803
2021,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",100
2021,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",99.59088
2022,"SH_SAN_HNDWSH","Kyrgyzstan","RURAL",100
2022,"SH_SAN_HNDWSH","Kyrgyzstan","ALLAREA",99.84674
2022,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",99.59088
2022,"SH_SAN_HNDWSH","Kyrgyzstan","URBAN",99.59088
