Year,SeriesCode,GeoAreaName,Education level,Value
2012,"SE_ACS_INTNT","Poland","UPPSEC",100
2012,"SE_ACS_INTNT","Poland","LOWSEC",100
2013,"SE_ACS_INTNT","Poland","LOWSEC",100
2013,"SE_ACS_INTNT","Poland","UPPSEC",100
2013,"SE_ACS_INTNT","Poland","SECOND",100
2013,"SE_ACS_INTNT","Poland","PRIMAR",100
2014,"SE_ACS_INTNT","Poland","SECOND",100
2014,"SE_ACS_INTNT","Poland","UPPSEC",100
2014,"SE_ACS_INTNT","Poland","LOWSEC",100
2014,"SE_ACS_INTNT","Poland","PRIMAR",100
2015,"SE_ACS_INTNT","Poland","LOWSEC",100
2015,"SE_ACS_INTNT","Poland","UPPSEC",100
2015,"SE_ACS_INTNT","Poland","SECOND",100
2015,"SE_ACS_INTNT","Poland","PRIMAR",100
2016,"SE_ACS_INTNT","Poland","PRIMAR",100
2016,"SE_ACS_INTNT","Poland","SECOND",100
2016,"SE_ACS_INTNT","Poland","UPPSEC",100
2016,"SE_ACS_INTNT","Poland","LOWSEC",100
2018,"SE_ACS_INTNT","Poland","SECOND",100
2000,"SE_ACS_INTNT","Portugal","PRIMAR",100
2000,"SE_ACS_INTNT","Portugal","UPPSEC",100
2000,"SE_ACS_INTNT","Portugal","LOWSEC",100
2000,"SE_ACS_INTNT","Portugal","SECOND",100
2001,"SE_ACS_INTNT","Portugal","UPPSEC",100
2001,"SE_ACS_INTNT","Portugal","PRIMAR",100
2001,"SE_ACS_INTNT","Portugal","SECOND",100
2001,"SE_ACS_INTNT","Portugal","LOWSEC",100
2002,"SE_ACS_INTNT","Portugal","LOWSEC",100
2002,"SE_ACS_INTNT","Portugal","SECOND",100
2002,"SE_ACS_INTNT","Portugal","PRIMAR",100
2002,"SE_ACS_INTNT","Portugal","UPPSEC",100
2003,"SE_ACS_INTNT","Portugal","UPPSEC",100
2003,"SE_ACS_INTNT","Portugal","PRIMAR",100
2003,"SE_ACS_INTNT","Portugal","SECOND",100
2003,"SE_ACS_INTNT","Portugal","LOWSEC",100
2004,"SE_ACS_INTNT","Portugal","LOWSEC",100
2004,"SE_ACS_INTNT","Portugal","SECOND",100
2004,"SE_ACS_INTNT","Portugal","PRIMAR",100
2004,"SE_ACS_INTNT","Portugal","UPPSEC",100
2005,"SE_ACS_INTNT","Portugal","UPPSEC",100
2005,"SE_ACS_INTNT","Portugal","PRIMAR",100
2005,"SE_ACS_INTNT","Portugal","SECOND",100
2005,"SE_ACS_INTNT","Portugal","LOWSEC",100
2006,"SE_ACS_INTNT","Portugal","LOWSEC",100
2006,"SE_ACS_INTNT","Portugal","SECOND",100
2006,"SE_ACS_INTNT","Portugal","PRIMAR",100
2006,"SE_ACS_INTNT","Portugal","UPPSEC",100
2007,"SE_ACS_INTNT","Portugal","SECOND",100
2007,"SE_ACS_INTNT","Portugal","LOWSEC",100
2007,"SE_ACS_INTNT","Portugal","UPPSEC",100
2007,"SE_ACS_INTNT","Portugal","PRIMAR",100
2008,"SE_ACS_INTNT","Portugal","LOWSEC",100
2008,"SE_ACS_INTNT","Portugal","SECOND",100
2008,"SE_ACS_INTNT","Portugal","PRIMAR",100
2008,"SE_ACS_INTNT","Portugal","UPPSEC",100
2009,"SE_ACS_INTNT","Portugal","UPPSEC",100
2009,"SE_ACS_INTNT","Portugal","PRIMAR",100
2009,"SE_ACS_INTNT","Portugal","SECOND",100
2009,"SE_ACS_INTNT","Portugal","LOWSEC",100
2010,"SE_ACS_INTNT","Portugal","LOWSEC",100
2010,"SE_ACS_INTNT","Portugal","SECOND",100
2010,"SE_ACS_INTNT","Portugal","PRIMAR",100
2010,"SE_ACS_INTNT","Portugal","UPPSEC",100
2011,"SE_ACS_INTNT","Portugal","UPPSEC",100
2011,"SE_ACS_INTNT","Portugal","PRIMAR",100
2011,"SE_ACS_INTNT","Portugal","SECOND",100
2011,"SE_ACS_INTNT","Portugal","LOWSEC",100
2012,"SE_ACS_INTNT","Portugal","LOWSEC",100
2012,"SE_ACS_INTNT","Portugal","SECOND",100
2012,"SE_ACS_INTNT","Portugal","PRIMAR",100
2012,"SE_ACS_INTNT","Portugal","UPPSEC",100
2013,"SE_ACS_INTNT","Portugal","UPPSEC",100
2013,"SE_ACS_INTNT","Portugal","PRIMAR",100
2013,"SE_ACS_INTNT","Portugal","SECOND",100
2013,"SE_ACS_INTNT","Portugal","LOWSEC",100
2014,"SE_ACS_INTNT","Portugal","PRIMAR",100
2014,"SE_ACS_INTNT","Portugal","UPPSEC",100
2014,"SE_ACS_INTNT","Portugal","LOWSEC",100
2014,"SE_ACS_INTNT","Portugal","SECOND",100
2015,"SE_ACS_INTNT","Portugal","UPPSEC",100
2015,"SE_ACS_INTNT","Portugal","PRIMAR",100
2015,"SE_ACS_INTNT","Portugal","SECOND",100
2015,"SE_ACS_INTNT","Portugal","LOWSEC",100
2016,"SE_ACS_INTNT","Portugal","LOWSEC",100
2016,"SE_ACS_INTNT","Portugal","SECOND",100
2016,"SE_ACS_INTNT","Portugal","PRIMAR",100
2016,"SE_ACS_INTNT","Portugal","UPPSEC",100
2017,"SE_ACS_INTNT","Portugal","UPPSEC",100
2017,"SE_ACS_INTNT","Portugal","SECOND",100
2017,"SE_ACS_INTNT","Portugal","LOWSEC",100
2018,"SE_ACS_INTNT","Portugal","SECOND",100
2018,"SE_ACS_INTNT","Portugal","PRIMAR",100
2018,"SE_ACS_INTNT","Portugal","UPPSEC",100
2018,"SE_ACS_INTNT","Portugal","LOWSEC",100
2015,"SE_ACS_INTNT","Romania","SECOND",95.02009
2018,"SE_ACS_INTNT","Romania","SECOND",100
2018,"SE_ACS_INTNT","Serbia","SECOND",94.86034
2014,"SE_ACS_INTNT","Slovakia","UPPSEC",78.37756
2015,"SE_ACS_INTNT","Slovakia","UPPSEC",89.75313
2015,"SE_ACS_INTNT","Slovakia","SECOND",100
2016,"SE_ACS_INTNT","Slovakia","UPPSEC",89.92974
2018,"SE_ACS_INTNT","Slovakia","SECOND",99.60116
2015,"SE_ACS_INTNT","Viet Nam","SECOND",94.60834
2018,"SE_ACS_INTNT","Viet Nam","SECOND",98.98039
2020,"SE_ACS_INTNT","Viet Nam","SECOND",92.68418
2020,"SE_ACS_INTNT","Viet Nam","LOWSEC",93.07335
2020,"SE_ACS_INTNT","Viet Nam","UPPSEC",91.21763
2020,"SE_ACS_INTNT","Viet Nam","PRIMAR",88.88203
2021,"SE_ACS_INTNT","Viet Nam","SECOND",89.36559
2021,"SE_ACS_INTNT","Viet Nam","PRIMAR",83.79787
2021,"SE_ACS_INTNT","Viet Nam","UPPSEC",88.83144
2021,"SE_ACS_INTNT","Viet Nam","LOWSEC",89.50932
2000,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2000,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2001,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2001,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2002,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2002,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2003,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2003,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2004,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2004,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2004,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2004,"SE_ACS_INTNT","Slovenia","SECOND",100
2005,"SE_ACS_INTNT","Slovenia","SECOND",100
2005,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2005,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2005,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2006,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2006,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2006,"SE_ACS_INTNT","Slovenia","SECOND",100
2006,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2007,"SE_ACS_INTNT","Slovenia","SECOND",100
2007,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2007,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2007,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2008,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2008,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2008,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2008,"SE_ACS_INTNT","Slovenia","SECOND",100
2009,"SE_ACS_INTNT","Slovenia","SECOND",100
2009,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2009,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2009,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2010,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2010,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2010,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2010,"SE_ACS_INTNT","Slovenia","SECOND",100
2011,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2011,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2011,"SE_ACS_INTNT","Slovenia","SECOND",100
2011,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2012,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2012,"SE_ACS_INTNT","Slovenia","SECOND",100
2012,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2012,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2013,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2013,"SE_ACS_INTNT","Slovenia","SECOND",100
2013,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2013,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2014,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2014,"SE_ACS_INTNT","Slovenia","SECOND",100
2014,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2014,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2015,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2015,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2015,"SE_ACS_INTNT","Slovenia","SECOND",100
2015,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2016,"SE_ACS_INTNT","Slovenia","PRIMAR",100
2016,"SE_ACS_INTNT","Slovenia","LOWSEC",100
2016,"SE_ACS_INTNT","Slovenia","SECOND",100
2016,"SE_ACS_INTNT","Slovenia","UPPSEC",100
2018,"SE_ACS_INTNT","Slovenia","SECOND",100
2000,"SE_ACS_INTNT","Spain","LOWSEC",100
2001,"SE_ACS_INTNT","Spain","LOWSEC",100
2002,"SE_ACS_INTNT","Spain","LOWSEC",100
2003,"SE_ACS_INTNT","Spain","LOWSEC",98.5
2003,"SE_ACS_INTNT","Spain","PRIMAR",96.7
2004,"SE_ACS_INTNT","Spain","PRIMAR",97.9
2004,"SE_ACS_INTNT","Spain","LOWSEC",99.5
2005,"SE_ACS_INTNT","Spain","LOWSEC",99.2
2005,"SE_ACS_INTNT","Spain","PRIMAR",98.8
2006,"SE_ACS_INTNT","Spain","PRIMAR",98.7
2006,"SE_ACS_INTNT","Spain","LOWSEC",98.3
2007,"SE_ACS_INTNT","Spain","LOWSEC",99.3
2007,"SE_ACS_INTNT","Spain","SECOND",99.3
2007,"SE_ACS_INTNT","Spain","UPPSEC",99.3
2007,"SE_ACS_INTNT","Spain","PRIMAR",99.3
2008,"SE_ACS_INTNT","Spain","UPPSEC",99.8
2008,"SE_ACS_INTNT","Spain","SECOND",99.8
2008,"SE_ACS_INTNT","Spain","LOWSEC",99.8
2008,"SE_ACS_INTNT","Spain","PRIMAR",99.3
2009,"SE_ACS_INTNT","Spain","LOWSEC",99.7
2009,"SE_ACS_INTNT","Spain","SECOND",99.7
2009,"SE_ACS_INTNT","Spain","UPPSEC",99.7
2009,"SE_ACS_INTNT","Spain","PRIMAR",99.6
2010,"SE_ACS_INTNT","Spain","PRIMAR",99.8
2010,"SE_ACS_INTNT","Spain","UPPSEC",99.9
2010,"SE_ACS_INTNT","Spain","SECOND",99.9
2010,"SE_ACS_INTNT","Spain","LOWSEC",99.9
2011,"SE_ACS_INTNT","Spain","PRIMAR",99.9
2011,"SE_ACS_INTNT","Spain","LOWSEC",99.5
2011,"SE_ACS_INTNT","Spain","SECOND",99.5
2011,"SE_ACS_INTNT","Spain","UPPSEC",99.5
2012,"SE_ACS_INTNT","Spain","PRIMAR",99.9
2012,"SE_ACS_INTNT","Spain","UPPSEC",98.6
2012,"SE_ACS_INTNT","Spain","SECOND",98.6
2012,"SE_ACS_INTNT","Spain","LOWSEC",98.6
2013,"SE_ACS_INTNT","Spain","LOWSEC",99.6
2013,"SE_ACS_INTNT","Spain","SECOND",99.6
2013,"SE_ACS_INTNT","Spain","UPPSEC",99.6
2013,"SE_ACS_INTNT","Spain","PRIMAR",99.9
2014,"SE_ACS_INTNT","Spain","PRIMAR",100
2014,"SE_ACS_INTNT","Spain","UPPSEC",99.8
2014,"SE_ACS_INTNT","Spain","SECOND",99.8
2014,"SE_ACS_INTNT","Spain","LOWSEC",99.8
2015,"SE_ACS_INTNT","Spain","SECOND",99.9
2015,"SE_ACS_INTNT","Spain","UPPSEC",99.9
2015,"SE_ACS_INTNT","Spain","PRIMAR",99.9
2015,"SE_ACS_INTNT","Spain","LOWSEC",99.9
2016,"SE_ACS_INTNT","Spain","PRIMAR",100
2016,"SE_ACS_INTNT","Spain","UPPSEC",100
2016,"SE_ACS_INTNT","Spain","SECOND",100
2016,"SE_ACS_INTNT","Spain","LOWSEC",100
2017,"SE_ACS_INTNT","Spain","LOWSEC",100
2017,"SE_ACS_INTNT","Spain","PRIMAR",100
2017,"SE_ACS_INTNT","Spain","SECOND",100
2017,"SE_ACS_INTNT","Spain","UPPSEC",100
2018,"SE_ACS_INTNT","Spain","LOWSEC",100
2018,"SE_ACS_INTNT","Spain","UPPSEC",100
2018,"SE_ACS_INTNT","Spain","SECOND",100
2018,"SE_ACS_INTNT","Spain","PRIMAR",100
2019,"SE_ACS_INTNT","Spain","LOWSEC",100
2019,"SE_ACS_INTNT","Spain","PRIMAR",100
2019,"SE_ACS_INTNT","Spain","SECOND",100
2019,"SE_ACS_INTNT","Spain","UPPSEC",100
2020,"SE_ACS_INTNT","Spain","UPPSEC",100
2020,"SE_ACS_INTNT","Spain","SECOND",100
2020,"SE_ACS_INTNT","Spain","PRIMAR",100
2020,"SE_ACS_INTNT","Spain","LOWSEC",100
2021,"SE_ACS_INTNT","Spain","LOWSEC",100
2021,"SE_ACS_INTNT","Spain","PRIMAR",100
2021,"SE_ACS_INTNT","Spain","SECOND",100
2021,"SE_ACS_INTNT","Spain","UPPSEC",100
2015,"SE_ACS_INTNT","Sweden","SECOND",98.44285
2018,"SE_ACS_INTNT","Sweden","SECOND",99.07367
2011,"SE_ACS_INTNT","Switzerland","SECOND",100
2011,"SE_ACS_INTNT","Switzerland","UPPSEC",100
2011,"SE_ACS_INTNT","Switzerland","LOWSEC",100
2011,"SE_ACS_INTNT","Switzerland","PRIMAR",100
2012,"SE_ACS_INTNT","Switzerland","PRIMAR",100
2012,"SE_ACS_INTNT","Switzerland","LOWSEC",100
2012,"SE_ACS_INTNT","Switzerland","UPPSEC",100
2012,"SE_ACS_INTNT","Switzerland","SECOND",100
2013,"SE_ACS_INTNT","Switzerland","SECOND",100
2013,"SE_ACS_INTNT","Switzerland","UPPSEC",100
2013,"SE_ACS_INTNT","Switzerland","LOWSEC",100
2013,"SE_ACS_INTNT","Switzerland","PRIMAR",100
2014,"SE_ACS_INTNT","Switzerland","PRIMAR",100
2014,"SE_ACS_INTNT","Switzerland","LOWSEC",100
2014,"SE_ACS_INTNT","Switzerland","UPPSEC",100
2014,"SE_ACS_INTNT","Switzerland","SECOND",100
2015,"SE_ACS_INTNT","Switzerland","LOWSEC",100
2015,"SE_ACS_INTNT","Switzerland","PRIMAR",100
2015,"SE_ACS_INTNT","Switzerland","SECOND",100
2015,"SE_ACS_INTNT","Switzerland","UPPSEC",100
2016,"SE_ACS_INTNT","Switzerland","PRIMAR",100
2016,"SE_ACS_INTNT","Switzerland","LOWSEC",100
2016,"SE_ACS_INTNT","Switzerland","UPPSEC",100
2016,"SE_ACS_INTNT","Switzerland","SECOND",100
2018,"SE_ACS_INTNT","Switzerland","SECOND",96.42166
2015,"SE_ACS_INTNT","United Arab Emirates","SECOND",95.27667
2016,"SE_ACS_INTNT","United Arab Emirates","SECOND",100
2016,"SE_ACS_INTNT","United Arab Emirates","PRIMAR",100
2016,"SE_ACS_INTNT","United Arab Emirates","LOWSEC",100
2016,"SE_ACS_INTNT","United Arab Emirates","UPPSEC",100
2017,"SE_ACS_INTNT","United Arab Emirates","UPPSEC",100
2017,"SE_ACS_INTNT","United Arab Emirates","LOWSEC",100
2017,"SE_ACS_INTNT","United Arab Emirates","PRIMAR",100
2017,"SE_ACS_INTNT","United Arab Emirates","SECOND",100
2018,"SE_ACS_INTNT","United Arab Emirates","SECOND",95.07992
2019,"SE_ACS_INTNT","United Arab Emirates","UPPSEC",100
2019,"SE_ACS_INTNT","United Arab Emirates","SECOND",100
2019,"SE_ACS_INTNT","United Arab Emirates","PRIMAR",100
2019,"SE_ACS_INTNT","United Arab Emirates","LOWSEC",100
2020,"SE_ACS_INTNT","United Arab Emirates","UPPSEC",100
2020,"SE_ACS_INTNT","United Arab Emirates","LOWSEC",100
2020,"SE_ACS_INTNT","United Arab Emirates","PRIMAR",100
2020,"SE_ACS_INTNT","United Arab Emirates","SECOND",100
2022,"SE_ACS_INTNT","United Arab Emirates","SECOND",100
2022,"SE_ACS_INTNT","United Arab Emirates","PRIMAR",100
2022,"SE_ACS_INTNT","United Arab Emirates","LOWSEC",100
2022,"SE_ACS_INTNT","United Arab Emirates","UPPSEC",100
2015,"SE_ACS_INTNT","Türkiye","SECOND",73.55473
2018,"SE_ACS_INTNT","Türkiye","SECOND",76.88797
2019,"SE_ACS_INTNT","Turkmenistan","PRIMAR",28.21888
2019,"SE_ACS_INTNT","Turkmenistan","LOWSEC",28.21888
2019,"SE_ACS_INTNT","Turkmenistan","UPPSEC",28.21888
2019,"SE_ACS_INTNT","Turkmenistan","SECOND",28.21888
2020,"SE_ACS_INTNT","Turkmenistan","SECOND",31.10278
2020,"SE_ACS_INTNT","Turkmenistan","UPPSEC",31.10278
2020,"SE_ACS_INTNT","Turkmenistan","LOWSEC",31.10278
2020,"SE_ACS_INTNT","Turkmenistan","PRIMAR",31.10278
2021,"SE_ACS_INTNT","Turkmenistan","PRIMAR",30.53026
2021,"SE_ACS_INTNT","Turkmenistan","LOWSEC",30.53026
2021,"SE_ACS_INTNT","Turkmenistan","UPPSEC",30.53026
2021,"SE_ACS_INTNT","Turkmenistan","SECOND",30.53026
2016,"SE_ACS_INTNT","Ukraine","SECOND",91.3819
2016,"SE_ACS_INTNT","Ukraine","PRIMAR",41.29321
2016,"SE_ACS_INTNT","Ukraine","LOWSEC",79.51834
2016,"SE_ACS_INTNT","Ukraine","UPPSEC",96.3633
2017,"SE_ACS_INTNT","Ukraine","UPPSEC",97.67222
2017,"SE_ACS_INTNT","Ukraine","LOWSEC",85.2879
2017,"SE_ACS_INTNT","Ukraine","PRIMAR",48.15522
2017,"SE_ACS_INTNT","Ukraine","SECOND",94.11725
2018,"SE_ACS_INTNT","Ukraine","PRIMAR",57.78748
2018,"SE_ACS_INTNT","Ukraine","LOWSEC",88.96708
2018,"SE_ACS_INTNT","Ukraine","UPPSEC",97.72508
2018,"SE_ACS_INTNT","Ukraine","SECOND",95.29715
2019,"SE_ACS_INTNT","Ukraine","UPPSEC",100
2019,"SE_ACS_INTNT","Ukraine","LOWSEC",100
2019,"SE_ACS_INTNT","Ukraine","PRIMAR",78.42494
2019,"SE_ACS_INTNT","Ukraine","SECOND",100
2020,"SE_ACS_INTNT","Ukraine","SECOND",100
2020,"SE_ACS_INTNT","Ukraine","PRIMAR",93.2675
2020,"SE_ACS_INTNT","Ukraine","LOWSEC",100
2020,"SE_ACS_INTNT","Ukraine","UPPSEC",100
2021,"SE_ACS_INTNT","Ukraine","SECOND",100
2021,"SE_ACS_INTNT","Ukraine","UPPSEC",100
2021,"SE_ACS_INTNT","Ukraine","LOWSEC",100
2021,"SE_ACS_INTNT","Ukraine","PRIMAR",100
2015,"SE_ACS_INTNT","North Macedonia","SECOND",99.10458
2018,"SE_ACS_INTNT","North Macedonia","SECOND",88.04905
2015,"SE_ACS_INTNT","United Kingdom of Great Britain and Northern Ireland","SECOND",100
2018,"SE_ACS_INTNT","United Kingdom of Great Britain and Northern Ireland","SECOND",100
2017,"SE_ACS_INTNT","Uzbekistan","SECOND",90.40462
2017,"SE_ACS_INTNT","Uzbekistan","UPPSEC",97.06258
2017,"SE_ACS_INTNT","Uzbekistan","LOWSEC",89.32741
2017,"SE_ACS_INTNT","Uzbekistan","PRIMAR",90.69548
2018,"SE_ACS_INTNT","Uzbekistan","PRIMAR",88.66012
2018,"SE_ACS_INTNT","Uzbekistan","LOWSEC",87.32365
2018,"SE_ACS_INTNT","Uzbekistan","UPPSEC",96.72237
2018,"SE_ACS_INTNT","Uzbekistan","SECOND",88.62164
2019,"SE_ACS_INTNT","Uzbekistan","UPPSEC",96.87703
2019,"SE_ACS_INTNT","Uzbekistan","SECOND",87.99074
2019,"SE_ACS_INTNT","Uzbekistan","LOWSEC",86.5821
2019,"SE_ACS_INTNT","Uzbekistan","PRIMAR",86.52408
2020,"SE_ACS_INTNT","Uzbekistan","PRIMAR",98.36648
2020,"SE_ACS_INTNT","Uzbekistan","LOWSEC",83.55498
2021,"SE_ACS_INTNT","Uzbekistan","PRIMAR",96.15423
2016,"SE_ACS_INTNT","Costa Rica","SECOND",50.80092
2016,"SE_ACS_INTNT","Costa Rica","UPPSEC",50.70423
2017,"SE_ACS_INTNT","Costa Rica","LOWSEC",63.95459
2017,"SE_ACS_INTNT","Costa Rica","UPPSEC",63.70757
2017,"SE_ACS_INTNT","Costa Rica","PRIMAR",60.11631
2017,"SE_ACS_INTNT","Costa Rica","SECOND",63.82593
2018,"SE_ACS_INTNT","Costa Rica","SECOND",60.73204
2018,"SE_ACS_INTNT","Costa Rica","PRIMAR",59.2442
2018,"SE_ACS_INTNT","Costa Rica","UPPSEC",60.55604
2018,"SE_ACS_INTNT","Costa Rica","LOWSEC",60.92279
2019,"SE_ACS_INTNT","Costa Rica","LOWSEC",70.50562
2019,"SE_ACS_INTNT","Costa Rica","UPPSEC",69.53191
2019,"SE_ACS_INTNT","Costa Rica","PRIMAR",83.94196
2019,"SE_ACS_INTNT","Costa Rica","SECOND",69.99554
2020,"SE_ACS_INTNT","Costa Rica","UPPSEC",82.79661
2020,"SE_ACS_INTNT","Costa Rica","PRIMAR",86.29442
2020,"SE_ACS_INTNT","Costa Rica","LOWSEC",83.56676
2020,"SE_ACS_INTNT","Costa Rica","SECOND",83.16304
2015,"SE_ACS_INTNT","Croatia","SECOND",96.65621
2018,"SE_ACS_INTNT","Croatia","SECOND",100
2015,"SE_ACS_INTNT","Czechia","SECOND",100
2018,"SE_ACS_INTNT","Czechia","SECOND",100
2001,"SE_ACS_INTNT","Denmark","LOWSEC",100
2001,"SE_ACS_INTNT","Denmark","PRIMAR",100
2002,"SE_ACS_INTNT","Denmark","PRIMAR",100
2002,"SE_ACS_INTNT","Denmark","LOWSEC",100
2003,"SE_ACS_INTNT","Denmark","LOWSEC",100
2003,"SE_ACS_INTNT","Denmark","PRIMAR",100
2004,"SE_ACS_INTNT","Denmark","PRIMAR",100
2004,"SE_ACS_INTNT","Denmark","LOWSEC",100
2005,"SE_ACS_INTNT","Denmark","LOWSEC",100
2005,"SE_ACS_INTNT","Denmark","PRIMAR",100
2006,"SE_ACS_INTNT","Denmark","PRIMAR",100
2006,"SE_ACS_INTNT","Denmark","LOWSEC",100
2007,"SE_ACS_INTNT","Denmark","LOWSEC",100
2007,"SE_ACS_INTNT","Denmark","PRIMAR",100
2008,"SE_ACS_INTNT","Denmark","PRIMAR",100
2008,"SE_ACS_INTNT","Denmark","LOWSEC",100
2009,"SE_ACS_INTNT","Denmark","PRIMAR",100
2009,"SE_ACS_INTNT","Denmark","LOWSEC",100
2010,"SE_ACS_INTNT","Denmark","PRIMAR",100
2010,"SE_ACS_INTNT","Denmark","LOWSEC",100
2011,"SE_ACS_INTNT","Denmark","LOWSEC",100
2011,"SE_ACS_INTNT","Denmark","PRIMAR",100
2012,"SE_ACS_INTNT","Denmark","PRIMAR",100
2012,"SE_ACS_INTNT","Denmark","LOWSEC",100
2013,"SE_ACS_INTNT","Denmark","LOWSEC",100
2013,"SE_ACS_INTNT","Denmark","PRIMAR",100
2014,"SE_ACS_INTNT","Denmark","PRIMAR",100
2014,"SE_ACS_INTNT","Denmark","LOWSEC",100
2015,"SE_ACS_INTNT","Denmark","PRIMAR",100
2015,"SE_ACS_INTNT","Denmark","LOWSEC",100
2015,"SE_ACS_INTNT","Denmark","SECOND",100
2015,"SE_ACS_INTNT","Denmark","UPPSEC",100
2016,"SE_ACS_INTNT","Denmark","PRIMAR",100
2016,"SE_ACS_INTNT","Denmark","LOWSEC",100
2018,"SE_ACS_INTNT","Denmark","SECOND",97.41112
2000,"SE_ACS_INTNT","Estonia","PRIMAR",99.25706
2001,"SE_ACS_INTNT","Estonia","PRIMAR",99.21997
2002,"SE_ACS_INTNT","Estonia","PRIMAR",99.04
2003,"SE_ACS_INTNT","Estonia","PRIMAR",99.5122
2004,"SE_ACS_INTNT","Estonia","PRIMAR",98.82353
2005,"SE_ACS_INTNT","Estonia","PRIMAR",99.31624
2006,"SE_ACS_INTNT","Estonia","PRIMAR",99.12892
2007,"SE_ACS_INTNT","Estonia","PRIMAR",99.11348
2008,"SE_ACS_INTNT","Estonia","PRIMAR",99.45946
2009,"SE_ACS_INTNT","Estonia","PRIMAR",98.90511
2010,"SE_ACS_INTNT","Estonia","PRIMAR",100
2011,"SE_ACS_INTNT","Estonia","PRIMAR",99.62193
2012,"SE_ACS_INTNT","Estonia","PRIMAR",99.80695
2013,"SE_ACS_INTNT","Estonia","PRIMAR",99.23664
2015,"SE_ACS_INTNT","Estonia","SECOND",94.71203
2018,"SE_ACS_INTNT","Estonia","SECOND",100
2000,"SE_ACS_INTNT","Finland","UPPSEC",100
2000,"SE_ACS_INTNT","Finland","PRIMAR",100
2000,"SE_ACS_INTNT","Finland","LOWSEC",100
2000,"SE_ACS_INTNT","Finland","SECOND",100
2001,"SE_ACS_INTNT","Finland","SECOND",100
2001,"SE_ACS_INTNT","Finland","LOWSEC",100
2001,"SE_ACS_INTNT","Finland","UPPSEC",100
2001,"SE_ACS_INTNT","Finland","PRIMAR",100
2002,"SE_ACS_INTNT","Finland","PRIMAR",100
2002,"SE_ACS_INTNT","Finland","UPPSEC",100
2002,"SE_ACS_INTNT","Finland","LOWSEC",100
2002,"SE_ACS_INTNT","Finland","SECOND",100
2003,"SE_ACS_INTNT","Finland","SECOND",100
2003,"SE_ACS_INTNT","Finland","LOWSEC",100
2003,"SE_ACS_INTNT","Finland","UPPSEC",100
2003,"SE_ACS_INTNT","Finland","PRIMAR",100
2004,"SE_ACS_INTNT","Finland","LOWSEC",100
2004,"SE_ACS_INTNT","Finland","SECOND",100
2004,"SE_ACS_INTNT","Finland","PRIMAR",100
2004,"SE_ACS_INTNT","Finland","UPPSEC",100
2005,"SE_ACS_INTNT","Finland","SECOND",100
2005,"SE_ACS_INTNT","Finland","LOWSEC",100
2005,"SE_ACS_INTNT","Finland","UPPSEC",100
2005,"SE_ACS_INTNT","Finland","PRIMAR",100
2006,"SE_ACS_INTNT","Finland","PRIMAR",100
2006,"SE_ACS_INTNT","Finland","UPPSEC",100
2006,"SE_ACS_INTNT","Finland","LOWSEC",100
2006,"SE_ACS_INTNT","Finland","SECOND",100
2007,"SE_ACS_INTNT","Finland","SECOND",100
