Year,SeriesCode,GeoAreaName,Type of waste treatment,Value
2020,"EN_MWT_TREATR","Estonia","INCINRT_EGY",42.82908
2020,"EN_MWT_TREATR","Estonia","INCINRT",0
2021,"EN_MWT_TREATR","Estonia","INCINRT_EGY",48.57143
2021,"EN_MWT_TREATR","Estonia","INCINRT",0
2001,"EN_MWT_TREATR","Finland","INCINRT",0.04146
2001,"EN_MWT_TREATR","Finland","INCINRT_EGY",8.91376
2002,"EN_MWT_TREATR","Finland","INCINRT_EGY",9.0604
2002,"EN_MWT_TREATR","Finland","INCINRT",2.18121
2003,"EN_MWT_TREATR","Finland","INCINRT_EGY",10.54366
2003,"EN_MWT_TREATR","Finland","INCINRT",2.22405
2004,"EN_MWT_TREATR","Finland","INCINRT",2.07909
2004,"EN_MWT_TREATR","Finland","INCINRT_EGY",11.61843
2005,"EN_MWT_TREATR","Finland","INCINRT_EGY",9.05826
2005,"EN_MWT_TREATR","Finland","INCINRT",2.03512
2006,"EN_MWT_TREATR","Finland","INCINRT",2.07692
2006,"EN_MWT_TREATR","Finland","INCINRT_EGY",8.53846
2007,"EN_MWT_TREATR","Finland","INCINRT",2.76636
2007,"EN_MWT_TREATR","Finland","INCINRT_EGY",11.58879
2008,"EN_MWT_TREATR","Finland","INCINRT_EGY",17.26879
2008,"EN_MWT_TREATR","Finland","INCINRT",4.73266
2009,"EN_MWT_TREATR","Finland","INCINRT_EGY",18.07182
2009,"EN_MWT_TREATR","Finland","INCINRT",4.44965
2010,"EN_MWT_TREATR","Finland","INCINRT_EGY",22.07225
2010,"EN_MWT_TREATR","Finland","INCINRT",4.5653
2011,"EN_MWT_TREATR","Finland","INCINRT_EGY",24.93564
2011,"EN_MWT_TREATR","Finland","INCINRT",0
2012,"EN_MWT_TREATR","Finland","INCINRT",0
2012,"EN_MWT_TREATR","Finland","INCINRT_EGY",33.78378
2013,"EN_MWT_TREATR","Finland","INCINRT_EGY",42.39374
2013,"EN_MWT_TREATR","Finland","INCINRT",0
2014,"EN_MWT_TREATR","Finland","INCINRT_EGY",50.03802
2014,"EN_MWT_TREATR","Finland","INCINRT",0
2015,"EN_MWT_TREATR","Finland","INCINRT",0
2015,"EN_MWT_TREATR","Finland","INCINRT_EGY",47.91819
2016,"EN_MWT_TREATR","Finland","INCINRT_EGY",54.73266
2016,"EN_MWT_TREATR","Finland","INCINRT",0
2017,"EN_MWT_TREATR","Finland","INCINRT_EGY",58.53485
2017,"EN_MWT_TREATR","Finland","INCINRT",0
2018,"EN_MWT_TREATR","Finland","INCINRT_EGY",56.98783
2018,"EN_MWT_TREATR","Finland","INCINRT",0.03288
2019,"EN_MWT_TREATR","Finland","INCINRT_EGY",55.58758
2019,"EN_MWT_TREATR","Finland","INCINRT",0.03202
2020,"EN_MWT_TREATR","Finland","INCINRT_EGY",57.26977
2020,"EN_MWT_TREATR","Finland","INCINRT",0.08884
2021,"EN_MWT_TREATR","Finland","INCINRT",0.17773
2021,"EN_MWT_TREATR","Finland","INCINRT_EGY",62.47038
2000,"EN_MWT_TREATR","France","INCINRT_EGY",32.8061
2000,"EN_MWT_TREATR","France","INCINRT",4.57864
2001,"EN_MWT_TREATR","France","INCINRT",3.58097
2001,"EN_MWT_TREATR","France","INCINRT_EGY",33.16044
2002,"EN_MWT_TREATR","France","INCINRT",2.67715
2002,"EN_MWT_TREATR","France","INCINRT_EGY",33.99217
2003,"EN_MWT_TREATR","France","INCINRT_EGY",33.95541
2003,"EN_MWT_TREATR","France","INCINRT",2.16242
2004,"EN_MWT_TREATR","France","INCINRT_EGY",34.77993
2004,"EN_MWT_TREATR","France","INCINRT",1.93564
2005,"EN_MWT_TREATR","France","INCINRT",1.43341
2005,"EN_MWT_TREATR","France","INCINRT_EGY",34.60581
2006,"EN_MWT_TREATR","France","INCINRT_EGY",33.9821
2006,"EN_MWT_TREATR","France","INCINRT",1.47223
2007,"EN_MWT_TREATR","France","INCINRT",1.50967
2007,"EN_MWT_TREATR","France","INCINRT_EGY",33.38057
2008,"EN_MWT_TREATR","France","INCINRT",1.35648
2008,"EN_MWT_TREATR","France","INCINRT_EGY",33.90047
2009,"EN_MWT_TREATR","France","INCINRT",1.20548
2009,"EN_MWT_TREATR","France","INCINRT_EGY",34.42747
2010,"EN_MWT_TREATR","France","INCINRT",1.22511
2010,"EN_MWT_TREATR","France","INCINRT_EGY",34.84065
2011,"EN_MWT_TREATR","France","INCINRT",1.24461
2011,"EN_MWT_TREATR","France","INCINRT_EGY",35.25438
2012,"EN_MWT_TREATR","France","INCINRT_EGY",35.35263
2012,"EN_MWT_TREATR","France","INCINRT",1.16286
2013,"EN_MWT_TREATR","France","INCINRT",1.07971
2013,"EN_MWT_TREATR","France","INCINRT_EGY",35.45178
2014,"EN_MWT_TREATR","France","INCINRT_EGY",35.48745
2014,"EN_MWT_TREATR","France","INCINRT",0.89317
2015,"EN_MWT_TREATR","France","INCINRT",0.70464
2015,"EN_MWT_TREATR","France","INCINRT_EGY",35.52003
2016,"EN_MWT_TREATR","France","INCINRT",0.26836
2016,"EN_MWT_TREATR","France","INCINRT_EGY",31.71776
2017,"EN_MWT_TREATR","France","INCINRT_EGY",31.14276
2017,"EN_MWT_TREATR","France","INCINRT",0.26233
2018,"EN_MWT_TREATR","France","INCINRT_EGY",31.1343
2018,"EN_MWT_TREATR","France","INCINRT",0.14179
2019,"EN_MWT_TREATR","France","INCINRT_EGY",30.75628
2019,"EN_MWT_TREATR","France","INCINRT",0.14168
2020,"EN_MWT_TREATR","France","INCINRT_EGY",32.16937
2020,"EN_MWT_TREATR","France","INCINRT",0.14297
2021,"EN_MWT_TREATR","France","INCINRT_EGY",31.16565
2021,"EN_MWT_TREATR","France","INCINRT",0.14206
2000,"EN_MWT_TREATR","Germany","INCINRT_EGY",21.56031
2000,"EN_MWT_TREATR","Germany","INCINRT",21.39746
2001,"EN_MWT_TREATR","Germany","INCINRT",21.976
2001,"EN_MWT_TREATR","Germany","INCINRT_EGY",22.16227
2002,"EN_MWT_TREATR","Germany","INCINRT_EGY",22.57826
2002,"EN_MWT_TREATR","Germany","INCINRT",22.28833
2003,"EN_MWT_TREATR","Germany","INCINRT",22.64721
2003,"EN_MWT_TREATR","Germany","INCINRT_EGY",23.00592
2004,"EN_MWT_TREATR","Germany","INCINRT_EGY",25.84342
2004,"EN_MWT_TREATR","Germany","INCINRT",25.07742
2005,"EN_MWT_TREATR","Germany","INCINRT_EGY",30.51874
2005,"EN_MWT_TREATR","Germany","INCINRT",29.5951
2006,"EN_MWT_TREATR","Germany","INCINRT_EGY",37.24852
2006,"EN_MWT_TREATR","Germany","INCINRT",28.91052
2007,"EN_MWT_TREATR","Germany","INCINRT_EGY",36.17683
2007,"EN_MWT_TREATR","Germany","INCINRT",24.63925
2008,"EN_MWT_TREATR","Germany","INCINRT",22.70556
2008,"EN_MWT_TREATR","Germany","INCINRT_EGY",35.65861
2009,"EN_MWT_TREATR","Germany","INCINRT",22.46936
2009,"EN_MWT_TREATR","Germany","INCINRT_EGY",36.51632
2010,"EN_MWT_TREATR","Germany","INCINRT",21.39448
2010,"EN_MWT_TREATR","Germany","INCINRT_EGY",37.07781
2011,"EN_MWT_TREATR","Germany","INCINRT",20.47097
2011,"EN_MWT_TREATR","Germany","INCINRT_EGY",36.54279
2012,"EN_MWT_TREATR","Germany","INCINRT_EGY",34.55053
2012,"EN_MWT_TREATR","Germany","INCINRT",16.73868
2013,"EN_MWT_TREATR","Germany","INCINRT",10.56284
2013,"EN_MWT_TREATR","Germany","INCINRT_EGY",33.70385
2014,"EN_MWT_TREATR","Germany","INCINRT",10.41838
2014,"EN_MWT_TREATR","Germany","INCINRT_EGY",33.0261
2015,"EN_MWT_TREATR","Germany","INCINRT_EGY",32.01356
2015,"EN_MWT_TREATR","Germany","INCINRT",8.63729
2016,"EN_MWT_TREATR","Germany","INCINRT",4.58826
2016,"EN_MWT_TREATR","Germany","INCINRT_EGY",31.94138
2017,"EN_MWT_TREATR","Germany","INCINRT",1.1817
2017,"EN_MWT_TREATR","Germany","INCINRT_EGY",31.97142
2018,"EN_MWT_TREATR","Germany","INCINRT",0.95503
2018,"EN_MWT_TREATR","Germany","INCINRT_EGY",32.08715
2019,"EN_MWT_TREATR","Germany","INCINRT",0.95629
2019,"EN_MWT_TREATR","Germany","INCINRT_EGY",32.52983
2020,"EN_MWT_TREATR","Germany","INCINRT",1.15525
2020,"EN_MWT_TREATR","Germany","INCINRT_EGY",30.2558
2021,"EN_MWT_TREATR","Germany","INCINRT",0.71631
2021,"EN_MWT_TREATR","Germany","INCINRT_EGY",29.81692
2000,"EN_MWT_TREATR","Greece","INCINRT",0
2000,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Greece","INCINRT",0
2002,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2002,"EN_MWT_TREATR","Greece","INCINRT",0
2003,"EN_MWT_TREATR","Greece","INCINRT",0
2003,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2004,"EN_MWT_TREATR","Greece","INCINRT",0
2004,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2005,"EN_MWT_TREATR","Greece","INCINRT",0
2005,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Greece","INCINRT",0
2006,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2007,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2007,"EN_MWT_TREATR","Greece","INCINRT",0
2008,"EN_MWT_TREATR","Greece","INCINRT",0
2008,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2009,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2009,"EN_MWT_TREATR","Greece","INCINRT",0
2010,"EN_MWT_TREATR","Greece","INCINRT",0
2010,"EN_MWT_TREATR","Greece","INCINRT_EGY",0
2011,"EN_MWT_TREATR","Greece","INCINRT",0
2011,"EN_MWT_TREATR","Greece","INCINRT_EGY",0.28643
2012,"EN_MWT_TREATR","Greece","INCINRT",0
2012,"EN_MWT_TREATR","Greece","INCINRT_EGY",0.53084
2016,"EN_MWT_TREATR","Greece","INCINRT",0
2016,"EN_MWT_TREATR","Greece","INCINRT_EGY",0.50307
2017,"EN_MWT_TREATR","Greece","INCINRT",0
2017,"EN_MWT_TREATR","Greece","INCINRT_EGY",1.0711
2018,"EN_MWT_TREATR","Greece","INCINRT",0
2018,"EN_MWT_TREATR","Greece","INCINRT_EGY",1.50281
2019,"EN_MWT_TREATR","Greece","INCINRT_EGY",1.31837
2019,"EN_MWT_TREATR","Greece","INCINRT",0
2000,"EN_MWT_TREATR","Hungary","INCINRT",0
2000,"EN_MWT_TREATR","Hungary","INCINRT_EGY",7.64499
2001,"EN_MWT_TREATR","Hungary","INCINRT_EGY",7.66891
2001,"EN_MWT_TREATR","Hungary","INCINRT",0
2002,"EN_MWT_TREATR","Hungary","INCINRT",0
2002,"EN_MWT_TREATR","Hungary","INCINRT_EGY",6.19888
2003,"EN_MWT_TREATR","Hungary","INCINRT",0
2003,"EN_MWT_TREATR","Hungary","INCINRT_EGY",5.21277
2004,"EN_MWT_TREATR","Hungary","INCINRT_EGY",3.37544
2004,"EN_MWT_TREATR","Hungary","INCINRT",0
2005,"EN_MWT_TREATR","Hungary","INCINRT",0
2005,"EN_MWT_TREATR","Hungary","INCINRT_EGY",6.52174
2006,"EN_MWT_TREATR","Hungary","INCINRT_EGY",8.25727
2006,"EN_MWT_TREATR","Hungary","INCINRT",0
2007,"EN_MWT_TREATR","Hungary","INCINRT",0
2007,"EN_MWT_TREATR","Hungary","INCINRT_EGY",8.31519
2008,"EN_MWT_TREATR","Hungary","INCINRT_EGY",8.63167
2008,"EN_MWT_TREATR","Hungary","INCINRT",0
2009,"EN_MWT_TREATR","Hungary","INCINRT",0
2009,"EN_MWT_TREATR","Hungary","INCINRT_EGY",9.41558
2010,"EN_MWT_TREATR","Hungary","INCINRT_EGY",10.06695
2010,"EN_MWT_TREATR","Hungary","INCINRT",0
2011,"EN_MWT_TREATR","Hungary","INCINRT",0
2011,"EN_MWT_TREATR","Hungary","INCINRT_EGY",10.71147
2012,"EN_MWT_TREATR","Hungary","INCINRT_EGY",9.12738
2012,"EN_MWT_TREATR","Hungary","INCINRT",0
2013,"EN_MWT_TREATR","Hungary","INCINRT_EGY",8.98876
2013,"EN_MWT_TREATR","Hungary","INCINRT",0
2014,"EN_MWT_TREATR","Hungary","INCINRT",0
2014,"EN_MWT_TREATR","Hungary","INCINRT_EGY",9.82872
2015,"EN_MWT_TREATR","Hungary","INCINRT",0
2015,"EN_MWT_TREATR","Hungary","INCINRT_EGY",14.14332
2016,"EN_MWT_TREATR","Hungary","INCINRT_EGY",14.88847
2016,"EN_MWT_TREATR","Hungary","INCINRT",0
2017,"EN_MWT_TREATR","Hungary","INCINRT_EGY",16.13588
2017,"EN_MWT_TREATR","Hungary","INCINRT",0
2018,"EN_MWT_TREATR","Hungary","INCINRT_EGY",13.43524
2018,"EN_MWT_TREATR","Hungary","INCINRT",0
2019,"EN_MWT_TREATR","Hungary","INCINRT",0
2019,"EN_MWT_TREATR","Hungary","INCINRT_EGY",13.62434
2020,"EN_MWT_TREATR","Hungary","INCINRT",0.10176
2020,"EN_MWT_TREATR","Hungary","INCINRT_EGY",11.95625
2021,"EN_MWT_TREATR","Hungary","INCINRT_EGY",12.44433
2021,"EN_MWT_TREATR","Hungary","INCINRT",0.07422
2000,"EN_MWT_TREATR","Iceland","INCINRT_EGY",13.07692
2000,"EN_MWT_TREATR","Iceland","INCINRT",8.46154
2001,"EN_MWT_TREATR","Iceland","INCINRT",3.7594
2001,"EN_MWT_TREATR","Iceland","INCINRT_EGY",8.27068
2002,"EN_MWT_TREATR","Iceland","INCINRT",2.18978
2002,"EN_MWT_TREATR","Iceland","INCINRT_EGY",7.29927
2003,"EN_MWT_TREATR","Iceland","INCINRT_EGY",9.28571
2003,"EN_MWT_TREATR","Iceland","INCINRT",1.42857
2004,"EN_MWT_TREATR","Iceland","INCINRT",1.36054
2004,"EN_MWT_TREATR","Iceland","INCINRT_EGY",10.20408
2005,"EN_MWT_TREATR","Iceland","INCINRT_EGY",8.49673
2005,"EN_MWT_TREATR","Iceland","INCINRT",1.30719
2006,"EN_MWT_TREATR","Iceland","INCINRT",1.16959
2006,"EN_MWT_TREATR","Iceland","INCINRT_EGY",7.60234
2007,"EN_MWT_TREATR","Iceland","INCINRT",1.14943
2007,"EN_MWT_TREATR","Iceland","INCINRT_EGY",9.77011
2008,"EN_MWT_TREATR","Iceland","INCINRT",0
2008,"EN_MWT_TREATR","Iceland","INCINRT_EGY",6.25
2009,"EN_MWT_TREATR","Iceland","INCINRT",1.51515
2009,"EN_MWT_TREATR","Iceland","INCINRT_EGY",8.33333
2010,"EN_MWT_TREATR","Iceland","INCINRT_EGY",7.79221
2010,"EN_MWT_TREATR","Iceland","INCINRT",1.2987
2011,"EN_MWT_TREATR","Iceland","INCINRT",1.26582
2011,"EN_MWT_TREATR","Iceland","INCINRT_EGY",6.32911
2012,"EN_MWT_TREATR","Iceland","INCINRT",1.21951
2012,"EN_MWT_TREATR","Iceland","INCINRT_EGY",5.4878
2013,"EN_MWT_TREATR","Iceland","INCINRT_EGY",3.59281
2013,"EN_MWT_TREATR","Iceland","INCINRT",0.5988
2014,"EN_MWT_TREATR","Iceland","INCINRT_EGY",4
2014,"EN_MWT_TREATR","Iceland","INCINRT",4
2015,"EN_MWT_TREATR","Iceland","INCINRT",3.07692
2015,"EN_MWT_TREATR","Iceland","INCINRT_EGY",3.07692
2016,"EN_MWT_TREATR","Iceland","INCINRT",3.63636
2016,"EN_MWT_TREATR","Iceland","INCINRT_EGY",3.63636
2017,"EN_MWT_TREATR","Iceland","INCINRT",3.55556
2017,"EN_MWT_TREATR","Iceland","INCINRT_EGY",3.55556
2018,"EN_MWT_TREATR","Iceland","INCINRT",4.45344
2018,"EN_MWT_TREATR","Iceland","INCINRT_EGY",4.8583
2020,"EN_MWT_TREATR","Iceland","INCINRT_EGY",10.66667
2020,"EN_MWT_TREATR","Iceland","INCINRT",2.66667
2000,"EN_MWT_TREATR","Ireland","INCINRT",0
2000,"EN_MWT_TREATR","Ireland","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Ireland","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Ireland","INCINRT",0
2002,"EN_MWT_TREATR","Ireland","INCINRT_EGY",0
2002,"EN_MWT_TREATR","Ireland","INCINRT",0
2003,"EN_MWT_TREATR","Ireland","INCINRT",0
2003,"EN_MWT_TREATR","Ireland","INCINRT_EGY",0
2004,"EN_MWT_TREATR","Ireland","INCINRT_EGY",0
2004,"EN_MWT_TREATR","Ireland","INCINRT",0
2005,"EN_MWT_TREATR","Ireland","INCINRT",0
2005,"EN_MWT_TREATR","Ireland","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Ireland","INCINRT_EGY",0
2006,"EN_MWT_TREATR","Ireland","INCINRT",0
2007,"EN_MWT_TREATR","Ireland","INCINRT_EGY",0
2007,"EN_MWT_TREATR","Ireland","INCINRT",0
2008,"EN_MWT_TREATR","Ireland","INCINRT_EGY",2.54342
2008,"EN_MWT_TREATR","Ireland","INCINRT",0
2009,"EN_MWT_TREATR","Ireland","INCINRT",0
2009,"EN_MWT_TREATR","Ireland","INCINRT_EGY",3.75889
2010,"EN_MWT_TREATR","Ireland","INCINRT",0.03514
2010,"EN_MWT_TREATR","Ireland","INCINRT_EGY",3.82994
2011,"EN_MWT_TREATR","Ireland","INCINRT",0
2011,"EN_MWT_TREATR","Ireland","INCINRT_EGY",6.94297
2012,"EN_MWT_TREATR","Ireland","INCINRT_EGY",15.85592
2012,"EN_MWT_TREATR","Ireland","INCINRT",0
2014,"EN_MWT_TREATR","Ireland","INCINRT_EGY",34.09698
2014,"EN_MWT_TREATR","Ireland","INCINRT",0
2016,"EN_MWT_TREATR","Ireland","INCINRT_EGY",29.35215
2016,"EN_MWT_TREATR","Ireland","INCINRT",0
2017,"EN_MWT_TREATR","Ireland","INCINRT",0
2017,"EN_MWT_TREATR","Ireland","INCINRT_EGY",31.82803
2018,"EN_MWT_TREATR","Ireland","INCINRT",0
2018,"EN_MWT_TREATR","Ireland","INCINRT_EGY",42.68544
2019,"EN_MWT_TREATR","Ireland","INCINRT",0
2019,"EN_MWT_TREATR","Ireland","INCINRT_EGY",45.78743
2020,"EN_MWT_TREATR","Ireland","INCINRT_EGY",42.14953
2020,"EN_MWT_TREATR","Ireland","INCINRT",0
2000,"EN_MWT_TREATR","Italy","INCINRT_EGY",7.72471
2000,"EN_MWT_TREATR","Italy","INCINRT",0.59049
2001,"EN_MWT_TREATR","Italy","INCINRT_EGY",8.5552
2001,"EN_MWT_TREATR","Italy","INCINRT",0.30943
2002,"EN_MWT_TREATR","Italy","INCINRT",0.54581
2002,"EN_MWT_TREATR","Italy","INCINRT_EGY",8.94723
2003,"EN_MWT_TREATR","Italy","INCINRT",0.19644
2003,"EN_MWT_TREATR","Italy","INCINRT_EGY",10.55102
2004,"EN_MWT_TREATR","Italy","INCINRT",0.16051
2004,"EN_MWT_TREATR","Italy","INCINRT_EGY",11.29374
2005,"EN_MWT_TREATR","Italy","INCINRT_EGY",12.07844
2005,"EN_MWT_TREATR","Italy","INCINRT",0.15473
2006,"EN_MWT_TREATR","Italy","INCINRT_EGY",12.67376
2006,"EN_MWT_TREATR","Italy","INCINRT",0.11994
2007,"EN_MWT_TREATR","Italy","INCINRT",0.07991
2007,"EN_MWT_TREATR","Italy","INCINRT_EGY",12.38321
2008,"EN_MWT_TREATR","Italy","INCINRT_EGY",13.46847
2008,"EN_MWT_TREATR","Italy","INCINRT",0.0955
2009,"EN_MWT_TREATR","Italy","INCINRT",0.08098
2009,"EN_MWT_TREATR","Italy","INCINRT_EGY",14.85657
2010,"EN_MWT_TREATR","Italy","INCINRT",0.16338
2010,"EN_MWT_TREATR","Italy","INCINRT_EGY",16.76942
2011,"EN_MWT_TREATR","Italy","INCINRT",0.13063
2011,"EN_MWT_TREATR","Italy","INCINRT_EGY",17.82005
2012,"EN_MWT_TREATR","Italy","INCINRT",0
2012,"EN_MWT_TREATR","Italy","INCINRT_EGY",18.43369
2013,"EN_MWT_TREATR","Italy","INCINRT",0
2013,"EN_MWT_TREATR","Italy","INCINRT_EGY",20.18733
2014,"EN_MWT_TREATR","Italy","INCINRT_EGY",19.78956
2014,"EN_MWT_TREATR","Italy","INCINRT",0
2015,"EN_MWT_TREATR","Italy","INCINRT",10.40171
2015,"EN_MWT_TREATR","Italy","INCINRT_EGY",20.45793
2016,"EN_MWT_TREATR","Italy","INCINRT",6.63855
2016,"EN_MWT_TREATR","Italy","INCINRT_EGY",19.47728
2017,"EN_MWT_TREATR","Italy","INCINRT_EGY",19.05181
2017,"EN_MWT_TREATR","Italy","INCINRT",0.86568
2018,"EN_MWT_TREATR","Italy","INCINRT",0.59672
2018,"EN_MWT_TREATR","Italy","INCINRT_EGY",19.08172
2019,"EN_MWT_TREATR","Italy","INCINRT_EGY",19.61496
2019,"EN_MWT_TREATR","Italy","INCINRT",0.59288
2020,"EN_MWT_TREATR","Italy","INCINRT_EGY",19.39886
2020,"EN_MWT_TREATR","Italy","INCINRT",0.54586
2000,"EN_MWT_TREATR","Latvia","INCINRT",0
2000,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Latvia","INCINRT_EGY",1.26227
2001,"EN_MWT_TREATR","Latvia","INCINRT",0
2002,"EN_MWT_TREATR","Latvia","INCINRT",0
2002,"EN_MWT_TREATR","Latvia","INCINRT_EGY",1.63934
2003,"EN_MWT_TREATR","Latvia","INCINRT_EGY",1.58273
2003,"EN_MWT_TREATR","Latvia","INCINRT",0
2004,"EN_MWT_TREATR","Latvia","INCINRT",0
2004,"EN_MWT_TREATR","Latvia","INCINRT_EGY",1.94444
2005,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0.97765
2005,"EN_MWT_TREATR","Latvia","INCINRT",0
2006,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0.65789
2006,"EN_MWT_TREATR","Latvia","INCINRT",0
2007,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0.34843
2007,"EN_MWT_TREATR","Latvia","INCINRT",0
2008,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0.39894
2008,"EN_MWT_TREATR","Latvia","INCINRT",0
2009,"EN_MWT_TREATR","Latvia","INCINRT",0
2009,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0.1328
2010,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0
2010,"EN_MWT_TREATR","Latvia","INCINRT",0
2011,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0
2011,"EN_MWT_TREATR","Latvia","INCINRT",0
2012,"EN_MWT_TREATR","Latvia","INCINRT",0
2012,"EN_MWT_TREATR","Latvia","INCINRT_EGY",0.45593
2013,"EN_MWT_TREATR","Latvia","INCINRT_EGY",1.70455
2013,"EN_MWT_TREATR","Latvia","INCINRT",0
2014,"EN_MWT_TREATR","Latvia","INCINRT_EGY",1.51515
2014,"EN_MWT_TREATR","Latvia","INCINRT",0
2015,"EN_MWT_TREATR","Latvia","INCINRT",0
2015,"EN_MWT_TREATR","Latvia","INCINRT_EGY",1.8797
2016,"EN_MWT_TREATR","Latvia","INCINRT",0
2016,"EN_MWT_TREATR","Latvia","INCINRT_EGY",2.36908
2017,"EN_MWT_TREATR","Latvia","INCINRT_EGY",2.75689
2017,"EN_MWT_TREATR","Latvia","INCINRT",0
2018,"EN_MWT_TREATR","Latvia","INCINRT",0
2018,"EN_MWT_TREATR","Latvia","INCINRT_EGY",1.91083
2019,"EN_MWT_TREATR","Latvia","INCINRT_EGY",3.33333
2019,"EN_MWT_TREATR","Latvia","INCINRT",0
2020,"EN_MWT_TREATR","Latvia","INCINRT_EGY",2.64026
2020,"EN_MWT_TREATR","Latvia","INCINRT",0
2000,"EN_MWT_TREATR","Liechtenstein","OTHERWM",14.29445
2000,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2000,"EN_MWT_TREATR","Liechtenstein","COMPOST",14.29445
2000,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2000,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2000,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2001,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2001,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2001,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2001,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2001,"EN_MWT_TREATR","Liechtenstein","OTHERWM",12.02855
2001,"EN_MWT_TREATR","Liechtenstein","COMPOST",12.02855
2002,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2002,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2002,"EN_MWT_TREATR","Liechtenstein","OTHERWM",15.24537
2002,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2002,"EN_MWT_TREATR","Liechtenstein","COMPOST",15.24537
2002,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2003,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2003,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2003,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2003,"EN_MWT_TREATR","Liechtenstein","OTHERWM",14.96909
2003,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2003,"EN_MWT_TREATR","Liechtenstein","COMPOST",14.96909
2004,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2004,"EN_MWT_TREATR","Liechtenstein","COMPOST",14.759
2004,"EN_MWT_TREATR","Liechtenstein","OTHERWM",14.759
2004,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2004,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2004,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2005,"EN_MWT_TREATR","Liechtenstein","COMPOST",16.51046
2005,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2005,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2005,"EN_MWT_TREATR","Liechtenstein","OTHERWM",16.51046
2005,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2005,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2006,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2006,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2006,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2006,"EN_MWT_TREATR","Liechtenstein","OTHERWM",13.98692
2006,"EN_MWT_TREATR","Liechtenstein","COMPOST",13.98692
2006,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2007,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2007,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2007,"EN_MWT_TREATR","Liechtenstein","COMPOST",14.98639
2007,"EN_MWT_TREATR","Liechtenstein","OTHERWM",14.98639
2007,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2007,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
2008,"EN_MWT_TREATR","Liechtenstein","OTHERWM",18.07603
2008,"EN_MWT_TREATR","Liechtenstein","INCINRT_EGY",0
2008,"EN_MWT_TREATR","Liechtenstein","COMPOST",18.07603
2008,"EN_MWT_TREATR","Liechtenstein","LANDFILCTL",0
2008,"EN_MWT_TREATR","Liechtenstein","LANDFIL",0
2008,"EN_MWT_TREATR","Liechtenstein","INCINRT",0
