Year,SeriesCode,GeoAreaName,Age,Freq,Location,Sex,Value
2016,"SH_TBS_INCD","Finland","","","","",4.7
2017,"SH_TBS_INCD","Finland","","","","",4.9
2018,"SH_TBS_INCD","Finland","","","","",4.8
2019,"SH_TBS_INCD","Finland","","","","",4.7
2020,"SH_TBS_INCD","Finland","","","","",3.6
2021,"SH_TBS_INCD","Finland","","","","",3.5
2000,"SH_TBS_INCD","France","","","","",13
2001,"SH_TBS_INCD","France","","","","",12
2002,"SH_TBS_INCD","France","","","","",12
2003,"SH_TBS_INCD","France","","","","",12
2004,"SH_TBS_INCD","France","","","","",10
2005,"SH_TBS_INCD","France","","","","",10
2006,"SH_TBS_INCD","France","","","","",9.9
2007,"SH_TBS_INCD","France","","","","",11
2008,"SH_TBS_INCD","France","","","","",11
2009,"SH_TBS_INCD","France","","","","",9.6
2010,"SH_TBS_INCD","France","","","","",9.3
2011,"SH_TBS_INCD","France","","","","",9.1
2003,"SH_TBS_INCD","Norway","","","","",8.4
2004,"SH_TBS_INCD","Norway","","","","",7.1
2005,"SH_TBS_INCD","Norway","","","","",6.9
2006,"SH_TBS_INCD","Norway","","","","",6.8
2007,"SH_TBS_INCD","Norway","","","","",6.9
2008,"SH_TBS_INCD","Norway","","","","",7.2
2009,"SH_TBS_INCD","Norway","","","","",7.8
2010,"SH_TBS_INCD","Norway","","","","",6.9
2011,"SH_TBS_INCD","Norway","","","","",7.4
2006,"SH_TBS_INCD","Bulgaria","","","","",51
2007,"SH_TBS_INCD","Bulgaria","","","","",47
2008,"SH_TBS_INCD","Bulgaria","","","","",49
2009,"SH_TBS_INCD","Bulgaria","","","","",44
2010,"SH_TBS_INCD","Bulgaria","","","","",41
2011,"SH_TBS_INCD","Bulgaria","","","","",37
2012,"SH_TBS_INCD","Bulgaria","","","","",35
2013,"SH_TBS_INCD","Bulgaria","","","","",33
2014,"SH_TBS_INCD","Bulgaria","","","","",31
2012,"SH_TBS_INCD","France","","","","",9
2013,"SH_TBS_INCD","France","","","","",9
2014,"SH_TBS_INCD","France","","","","",8.6
2015,"SH_TBS_INCD","France","","","","",8.5
2016,"SH_TBS_INCD","France","","","","",8.8
2017,"SH_TBS_INCD","France","","","","",9.1
2018,"SH_TBS_INCD","France","","","","",9
2019,"SH_TBS_INCD","France","","","","",9.1
2020,"SH_TBS_INCD","France","","","","",8.3
2012,"SH_TBS_INCD","Norway","","","","",7.9
2013,"SH_TBS_INCD","Norway","","","","",8.2
2014,"SH_TBS_INCD","Norway","","","","",6.8
2015,"SH_TBS_INCD","Norway","","","","",6.3
2016,"SH_TBS_INCD","Norway","","","","",6.1
2017,"SH_TBS_INCD","Norway","","","","",5.2
2018,"SH_TBS_INCD","Norway","","","","",4.1
2019,"SH_TBS_INCD","Norway","","","","",3.3
2020,"SH_TBS_INCD","Norway","","","","",3.1
2021,"SH_TBS_INCD","France","","","","",7.7
2000,"SH_TBS_INCD","Georgia","","","","",254
2001,"SH_TBS_INCD","Georgia","","","","",243
2002,"SH_TBS_INCD","Georgia","","","","",228
2003,"SH_TBS_INCD","Georgia","","","","",210
2004,"SH_TBS_INCD","Georgia","","","","",192
2005,"SH_TBS_INCD","Georgia","","","","",175
2006,"SH_TBS_INCD","Georgia","","","","",161
2007,"SH_TBS_INCD","Georgia","","","","",149
2021,"SH_TBS_INCD","Norway","","","","",2.9
2000,"SH_TBS_INCD","Poland","","","","",33
2001,"SH_TBS_INCD","Poland","","","","",30
2002,"SH_TBS_INCD","Poland","","","","",30
2003,"SH_TBS_INCD","Poland","","","","",30
2004,"SH_TBS_INCD","Poland","","","","",26
2005,"SH_TBS_INCD","Poland","","","","",24
2006,"SH_TBS_INCD","Poland","","","","",24
2007,"SH_TBS_INCD","Poland","","","","",24
2008,"SH_TBS_INCD","Georgia","","","","",140
2009,"SH_TBS_INCD","Georgia","","","","",133
2010,"SH_TBS_INCD","Georgia","","","","",127
2011,"SH_TBS_INCD","Georgia","","","","",122
2012,"SH_TBS_INCD","Georgia","","","","",119
2013,"SH_TBS_INCD","Georgia","","","","",116
2014,"SH_TBS_INCD","Georgia","","","","",106
2015,"SH_TBS_INCD","Georgia","","","","",99
2016,"SH_TBS_INCD","Georgia","","","","",92
2008,"SH_TBS_INCD","Poland","","","","",22
2009,"SH_TBS_INCD","Poland","","","","",23
2010,"SH_TBS_INCD","Poland","","","","",21
2011,"SH_TBS_INCD","Poland","","","","",24
2012,"SH_TBS_INCD","Poland","","","","",21
2013,"SH_TBS_INCD","Poland","","","","",21
2014,"SH_TBS_INCD","Poland","","","","",19
2015,"SH_TBS_INCD","Poland","","","","",19
2016,"SH_TBS_INCD","Poland","","","","",18
2017,"SH_TBS_INCD","Poland","","","","",17
2018,"SH_TBS_INCD","Poland","","","","",16
2019,"SH_TBS_INCD","Poland","","","","",15
2020,"SH_TBS_INCD","Poland","","","","",9.4
2021,"SH_TBS_INCD","Poland","","","","",10
2000,"SH_TBS_INCD","Portugal","","","","",47
2001,"SH_TBS_INCD","Portugal","","","","",48
2002,"SH_TBS_INCD","Portugal","","","","",48
2003,"SH_TBS_INCD","Portugal","","","","",44
2017,"SH_TBS_INCD","Georgia","","","","",86
2018,"SH_TBS_INCD","Georgia","","","","",80
2019,"SH_TBS_INCD","Georgia","","","","",74
2020,"SH_TBS_INCD","Georgia","","","","",69
2021,"SH_TBS_INCD","Georgia","","","","",64
2000,"SH_TBS_INCD","Germany","","","","",12
2001,"SH_TBS_INCD","Germany","","","","",9.4
2002,"SH_TBS_INCD","Germany","","","","",9.4
2003,"SH_TBS_INCD","Germany","","","","",9.5
2004,"SH_TBS_INCD","Portugal","","","","",40
2005,"SH_TBS_INCD","Portugal","","","","",36
2006,"SH_TBS_INCD","Portugal","","","","",35
2007,"SH_TBS_INCD","Portugal","","","","",32
2008,"SH_TBS_INCD","Portugal","","","","",31
2009,"SH_TBS_INCD","Portugal","","","","",29
2010,"SH_TBS_INCD","Portugal","","","","",28
2011,"SH_TBS_INCD","Portugal","","","","",27
2012,"SH_TBS_INCD","Portugal","","","","",27
2013,"SH_TBS_INCD","Portugal","","","","",26
2014,"SH_TBS_INCD","Portugal","","","","",24
2015,"SH_TBS_INCD","Portugal","","","","",23
2016,"SH_TBS_INCD","Portugal","","","","",20
2017,"SH_TBS_INCD","Portugal","","","","",20
2018,"SH_TBS_INCD","Portugal","","","","",21
2019,"SH_TBS_INCD","Portugal","","","","",19
2020,"SH_TBS_INCD","Portugal","","","","",16
2021,"SH_TBS_INCD","Portugal","","","","",16
2004,"SH_TBS_INCD","Germany","","","","",8.4
2005,"SH_TBS_INCD","Germany","","","","",7.7
2006,"SH_TBS_INCD","Germany","","","","",7
2007,"SH_TBS_INCD","Germany","","","","",6.3
2008,"SH_TBS_INCD","Germany","","","","",5.6
2009,"SH_TBS_INCD","Germany","","","","",5.6
2010,"SH_TBS_INCD","Germany","","","","",5.5
2011,"SH_TBS_INCD","Germany","","","","",5.5
2012,"SH_TBS_INCD","Germany","","","","",5.4
2013,"SH_TBS_INCD","Germany","","","","",5.6
2014,"SH_TBS_INCD","Germany","","","","",5.8
2015,"SH_TBS_INCD","Germany","","","","",7.6
2016,"SH_TBS_INCD","Germany","","","","",7.7
2017,"SH_TBS_INCD","Germany","","","","",7.1
2018,"SH_TBS_INCD","Germany","","","","",7
2019,"SH_TBS_INCD","Germany","","","","",6.1
2020,"SH_TBS_INCD","Germany","","","","",5.3
2021,"SH_TBS_INCD","Germany","","","","",5
2000,"SH_TBS_INCD","Romania","","","","",144
2001,"SH_TBS_INCD","Romania","","","","",151
2002,"SH_TBS_INCD","Romania","","","","",158
2003,"SH_TBS_INCD","Romania","","","","",159
2004,"SH_TBS_INCD","Romania","","","","",154
2005,"SH_TBS_INCD","Romania","","","","",142
2006,"SH_TBS_INCD","Romania","","","","",134
2007,"SH_TBS_INCD","Romania","","","","",125
2008,"SH_TBS_INCD","Romania","","","","",121
2009,"SH_TBS_INCD","Romania","","","","",116
2010,"SH_TBS_INCD","Romania","","","","",105
2011,"SH_TBS_INCD","Romania","","","","",97
2012,"SH_TBS_INCD","Romania","","","","",92
2013,"SH_TBS_INCD","Romania","","","","",89
2014,"SH_TBS_INCD","Romania","","","","",85
2015,"SH_TBS_INCD","Romania","","","","",82
2016,"SH_TBS_INCD","Romania","","","","",74
2017,"SH_TBS_INCD","Romania","","","","",72
2000,"SH_TBS_INCD","Greece","","","","",7.3
2001,"SH_TBS_INCD","Greece","","","","",5.2
2002,"SH_TBS_INCD","Greece","","","","",5.9
2003,"SH_TBS_INCD","Greece","","","","",6.1
2004,"SH_TBS_INCD","Greece","","","","",7.6
2005,"SH_TBS_INCD","Greece","","","","",7.2
2006,"SH_TBS_INCD","Greece","","","","",6.4
2007,"SH_TBS_INCD","Greece","","","","",6.4
2008,"SH_TBS_INCD","Greece","","","","",6.1
2009,"SH_TBS_INCD","Greece","","","","",5.6
2010,"SH_TBS_INCD","Greece","","","","",4.6
2011,"SH_TBS_INCD","Greece","","","","",4.7
2012,"SH_TBS_INCD","Greece","","","","",5.4
2013,"SH_TBS_INCD","Greece","","","","",5.2
2014,"SH_TBS_INCD","Greece","","","","",5.1
2015,"SH_TBS_INCD","Greece","","","","",4.7
2016,"SH_TBS_INCD","Greece","","","","",4.4
2017,"SH_TBS_INCD","Greece","","","","",4.7
2018,"SH_TBS_INCD","Romania","","","","",68
2019,"SH_TBS_INCD","Romania","","","","",65
2020,"SH_TBS_INCD","Romania","","","","",43
2021,"SH_TBS_INCD","Romania","","","","",45
2005,"SH_TBS_INCD","Serbia","","","","",40
2006,"SH_TBS_INCD","Serbia","","","","",40
2007,"SH_TBS_INCD","Serbia","","","","",37
2008,"SH_TBS_INCD","Serbia","","","","",35
2009,"SH_TBS_INCD","Serbia","","","","",32
2010,"SH_TBS_INCD","Serbia","","","","",30
2011,"SH_TBS_INCD","Serbia","","","","",28
2012,"SH_TBS_INCD","Serbia","","","","",24
2013,"SH_TBS_INCD","Serbia","","","","",27
2014,"SH_TBS_INCD","Serbia","","","","",23
2015,"SH_TBS_INCD","Serbia","","","","",21
2016,"SH_TBS_INCD","Serbia","","","","",19
2017,"SH_TBS_INCD","Serbia","","","","",19
2018,"SH_TBS_INCD","Serbia","","","","",17
2019,"SH_TBS_INCD","Serbia","","","","",14
2020,"SH_TBS_INCD","Serbia","","","","",14
2021,"SH_TBS_INCD","Serbia","","","","",15
2000,"SH_TBS_INCD","Slovakia","","","","",22
2001,"SH_TBS_INCD","Slovakia","","","","",21
2002,"SH_TBS_INCD","Slovakia","","","","",21
2003,"SH_TBS_INCD","Slovakia","","","","",21
2004,"SH_TBS_INCD","Slovakia","","","","",14
2005,"SH_TBS_INCD","Slovakia","","","","",15
2006,"SH_TBS_INCD","Slovakia","","","","",14
2007,"SH_TBS_INCD","Slovakia","","","","",13
2008,"SH_TBS_INCD","Slovakia","","","","",12
2009,"SH_TBS_INCD","Slovakia","","","","",9.7
2010,"SH_TBS_INCD","Slovakia","","","","",8.7
2011,"SH_TBS_INCD","Slovakia","","","","",8
2012,"SH_TBS_INCD","Slovakia","","","","",6.8
2013,"SH_TBS_INCD","Slovakia","","","","",8.5
2014,"SH_TBS_INCD","Slovakia","","","","",6.8
2015,"SH_TBS_INCD","Slovakia","","","","",6.5
2016,"SH_TBS_INCD","Slovakia","","","","",5.9
2017,"SH_TBS_INCD","Slovakia","","","","",4.8
2018,"SH_TBS_INCD","Slovakia","","","","",5.8
2019,"SH_TBS_INCD","Slovakia","","","","",4.5
2020,"SH_TBS_INCD","Slovakia","","","","",3.2
2021,"SH_TBS_INCD","Slovakia","","","","",2.8
2000,"SH_TBS_INCD","Viet Nam","","","","",296
2018,"SH_TBS_INCD","Greece","","","","",4.4
2019,"SH_TBS_INCD","Greece","","","","",4.7
2020,"SH_TBS_INCD","Greece","","","","",4.2
2021,"SH_TBS_INCD","Greece","","","","",4.1
2000,"SH_TBS_INCD","Hungary","","","","",35
2001,"SH_TBS_INCD","Hungary","","","","",33
2002,"SH_TBS_INCD","Hungary","","","","",31
2003,"SH_TBS_INCD","Hungary","","","","",31
2004,"SH_TBS_INCD","Hungary","","","","",26
2001,"SH_TBS_INCD","Viet Nam","","","","",290
2002,"SH_TBS_INCD","Viet Nam","","","","",284
2003,"SH_TBS_INCD","Viet Nam","","","","",278
2004,"SH_TBS_INCD","Viet Nam","","","","",272
2005,"SH_TBS_INCD","Viet Nam","","","","",266
2006,"SH_TBS_INCD","Viet Nam","","","","",260
2007,"SH_TBS_INCD","Viet Nam","","","","",253
2008,"SH_TBS_INCD","Viet Nam","","","","",246
2009,"SH_TBS_INCD","Viet Nam","","","","",239
2005,"SH_TBS_INCD","Hungary","","","","",21
2006,"SH_TBS_INCD","Hungary","","","","",19
2007,"SH_TBS_INCD","Hungary","","","","",18
2008,"SH_TBS_INCD","Hungary","","","","",16
2009,"SH_TBS_INCD","Hungary","","","","",15
2010,"SH_TBS_INCD","Hungary","","","","",18
2011,"SH_TBS_INCD","Hungary","","","","",15
2012,"SH_TBS_INCD","Hungary","","","","",13
2013,"SH_TBS_INCD","Hungary","","","","",12
2010,"SH_TBS_INCD","Viet Nam","","","","",231
2011,"SH_TBS_INCD","Viet Nam","","","","",225
2012,"SH_TBS_INCD","Viet Nam","","","","",218
2013,"SH_TBS_INCD","Viet Nam","","","","",212
2014,"SH_TBS_INCD","Viet Nam","","","","",205
2015,"SH_TBS_INCD","Viet Nam","","","","",199
2016,"SH_TBS_INCD","Viet Nam","","","","",193
2017,"SH_TBS_INCD","Viet Nam","","","","",188
2018,"SH_TBS_INCD","Viet Nam","","","","",182
2014,"SH_TBS_INCD","Hungary","","","","",9.3
2015,"SH_TBS_INCD","Hungary","","","","",10
2016,"SH_TBS_INCD","Hungary","","","","",8.6
2017,"SH_TBS_INCD","Hungary","","","","",7.6
2018,"SH_TBS_INCD","Hungary","","","","",7.1
2019,"SH_TBS_INCD","Hungary","","","","",6.2
2020,"SH_TBS_INCD","Hungary","","","","",4.5
2021,"SH_TBS_INCD","Hungary","","","","",3.7
2000,"SH_TBS_INCD","Iceland","","","","",5.3
2019,"SH_TBS_INCD","Viet Nam","","","","",176
2020,"SH_TBS_INCD","Viet Nam","","","","",171
2021,"SH_TBS_INCD","Viet Nam","","","","",173
2000,"SH_TBS_INCD","Slovenia","","","","",21
2001,"SH_TBS_INCD","Slovenia","","","","",21
2002,"SH_TBS_INCD","Slovenia","","","","",20
2003,"SH_TBS_INCD","Slovenia","","","","",16
2004,"SH_TBS_INCD","Slovenia","","","","",14
2001,"SH_TBS_INCD","Iceland","","","","",4.8
2002,"SH_TBS_INCD","Iceland","","","","",3.2
2003,"SH_TBS_INCD","Iceland","","","","",2
2004,"SH_TBS_INCD","Iceland","","","","",4.3
2005,"SH_TBS_INCD","Iceland","","","","",3.9
2006,"SH_TBS_INCD","Iceland","","","","",4.9
2007,"SH_TBS_INCD","Iceland","","","","",4.4
2008,"SH_TBS_INCD","Iceland","","","","",2.2
2009,"SH_TBS_INCD","Iceland","","","","",3.2
2005,"SH_TBS_INCD","Slovenia","","","","",15
2006,"SH_TBS_INCD","Slovenia","","","","",12
2007,"SH_TBS_INCD","Slovenia","","","","",12
2008,"SH_TBS_INCD","Slovenia","","","","",12
2009,"SH_TBS_INCD","Slovenia","","","","",10
2010,"SH_TBS_INCD","Slovenia","","","","",9.4
2011,"SH_TBS_INCD","Slovenia","","","","",10
2012,"SH_TBS_INCD","Slovenia","","","","",7.4
2013,"SH_TBS_INCD","Slovenia","","","","",7.7
2010,"SH_TBS_INCD","Iceland","","","","",7.9
2011,"SH_TBS_INCD","Iceland","","","","",2.9
2012,"SH_TBS_INCD","Iceland","","","","",3.6
2013,"SH_TBS_INCD","Iceland","","","","",3.9
2014,"SH_TBS_INCD","Iceland","","","","",2.8
2015,"SH_TBS_INCD","Iceland","","","","",2.4
2016,"SH_TBS_INCD","Iceland","","","","",2.1
2017,"SH_TBS_INCD","Iceland","","","","",4.4
2018,"SH_TBS_INCD","Iceland","","","","",2.6
2014,"SH_TBS_INCD","Slovenia","","","","",7.9
2015,"SH_TBS_INCD","Slovenia","","","","",7.1
2016,"SH_TBS_INCD","Slovenia","","","","",6.5
2017,"SH_TBS_INCD","Slovenia","","","","",6.1
2018,"SH_TBS_INCD","Slovenia","","","","",5.4
2019,"SH_TBS_INCD","Slovenia","","","","",5.3
2020,"SH_TBS_INCD","Slovenia","","","","",4.1
2021,"SH_TBS_INCD","Slovenia","","","","",4.3
2000,"SH_TBS_INCD","Spain","","","","",23
2019,"SH_TBS_INCD","Iceland","","","","",4.1
2020,"SH_TBS_INCD","Iceland","","","","",3.8
2021,"SH_TBS_INCD","Iceland","","","","",2.9
2000,"SH_TBS_INCD","India","","","","",341
2001,"SH_TBS_INCD","India","","","","",340
2002,"SH_TBS_INCD","India","","","","",339
2003,"SH_TBS_INCD","India","","","","",337
2004,"SH_TBS_INCD","India","","","","",334
2005,"SH_TBS_INCD","India","","","","",329
2006,"SH_TBS_INCD","India","","","","",323
2007,"SH_TBS_INCD","India","","","","",316
2008,"SH_TBS_INCD","India","","","","",309
2009,"SH_TBS_INCD","India","","","","",300
2010,"SH_TBS_INCD","India","","","","",292
2011,"SH_TBS_INCD","India","","","","",284
2012,"SH_TBS_INCD","India","","","","",277
2013,"SH_TBS_INCD","India","","","","",270
2014,"SH_TBS_INCD","India","","","","",263
2001,"SH_TBS_INCD","Spain","","","","",19
2002,"SH_TBS_INCD","Spain","","","","",20
2003,"SH_TBS_INCD","Spain","","","","",27
2004,"SH_TBS_INCD","Spain","","","","",16
2005,"SH_TBS_INCD","Spain","","","","",19
2006,"SH_TBS_INCD","Spain","","","","",20
2007,"SH_TBS_INCD","Spain","","","","",19
2008,"SH_TBS_INCD","Spain","","","","",19
2009,"SH_TBS_INCD","Spain","","","","",18
2010,"SH_TBS_INCD","Spain","","","","",17
2011,"SH_TBS_INCD","Spain","","","","",16
2012,"SH_TBS_INCD","Spain","","","","",14
2013,"SH_TBS_INCD","Spain","","","","",13
2014,"SH_TBS_INCD","Spain","","","","",12
2015,"SH_TBS_INCD","Spain","","","","",10
2016,"SH_TBS_INCD","Spain","","","","",12
2017,"SH_TBS_INCD","Spain","","","","",11
2018,"SH_TBS_INCD","Spain","","","","",11
2015,"SH_TBS_INCD","India","","","","",256
2016,"SH_TBS_INCD","India","","","","",249
2017,"SH_TBS_INCD","India","","","","",234
2018,"SH_TBS_INCD","India","","","","",224
2019,"SH_TBS_INCD","India","","","","",214
2020,"SH_TBS_INCD","India","","","","",204
2021,"SH_TBS_INCD","India","","","","",210
2000,"SH_TBS_INCD","Ireland","","","","",12
2001,"SH_TBS_INCD","Ireland","","","","",12
2002,"SH_TBS_INCD","Ireland","","","","",11
2003,"SH_TBS_INCD","Ireland","","","","",12
2004,"SH_TBS_INCD","Ireland","","","","",12
2005,"SH_TBS_INCD","Ireland","","","","",12
2006,"SH_TBS_INCD","Ireland","","","","",12
2007,"SH_TBS_INCD","Ireland","","","","",11
2008,"SH_TBS_INCD","Ireland","","","","",11
2009,"SH_TBS_INCD","Ireland","","","","",11
2019,"SH_TBS_INCD","Spain","","","","",9.9
2020,"SH_TBS_INCD","Spain","","","","",7.2
2021,"SH_TBS_INCD","Spain","","","","",8.2
2000,"SH_TBS_INCD","Sweden","","","","",5.4
2001,"SH_TBS_INCD","Sweden","","","","",5.1
2002,"SH_TBS_INCD","Sweden","","","","",4.8
2003,"SH_TBS_INCD","Sweden","","","","",5.1
2004,"SH_TBS_INCD","Sweden","","","","",5.5
2005,"SH_TBS_INCD","Sweden","","","","",6.8
2010,"SH_TBS_INCD","Ireland","","","","",9.8
2011,"SH_TBS_INCD","Ireland","","","","",9.8
2012,"SH_TBS_INCD","Ireland","","","","",8.6
2013,"SH_TBS_INCD","Ireland","","","","",8.9
2014,"SH_TBS_INCD","Ireland","","","","",7.4
2015,"SH_TBS_INCD","Ireland","","","","",7.3
2016,"SH_TBS_INCD","Ireland","","","","",7.1
2017,"SH_TBS_INCD","Ireland","","","","",7.3
2018,"SH_TBS_INCD","Ireland","","","","",7
2006,"SH_TBS_INCD","Sweden","","","","",6.2
2007,"SH_TBS_INCD","Sweden","","","","",5.8
2008,"SH_TBS_INCD","Sweden","","","","",6.4
2009,"SH_TBS_INCD","Sweden","","","","",7.1
2010,"SH_TBS_INCD","Sweden","","","","",7.5
2011,"SH_TBS_INCD","Sweden","","","","",6.5
2012,"SH_TBS_INCD","Sweden","","","","",7.1
2013,"SH_TBS_INCD","Sweden","","","","",7.3
2014,"SH_TBS_INCD","Sweden","","","","",7.5
2019,"SH_TBS_INCD","Ireland","","","","",5.8
2020,"SH_TBS_INCD","Ireland","","","","",5.3
2021,"SH_TBS_INCD","Ireland","","","","",4.8
2000,"SH_TBS_INCD","Israel","","","","",10
2001,"SH_TBS_INCD","Israel","","","","",9.4
2002,"SH_TBS_INCD","Israel","","","","",8.4
2003,"SH_TBS_INCD","Israel","","","","",8.4
2004,"SH_TBS_INCD","Israel","","","","",8
2005,"SH_TBS_INCD","Israel","","","","",6.4
2015,"SH_TBS_INCD","Sweden","","","","",9.1
2016,"SH_TBS_INCD","Sweden","","","","",8.1
2017,"SH_TBS_INCD","Sweden","","","","",5.6
2018,"SH_TBS_INCD","Sweden","","","","",5.4
2019,"SH_TBS_INCD","Sweden","","","","",5.4
2020,"SH_TBS_INCD","Sweden","","","","",3.5
2021,"SH_TBS_INCD","Sweden","","","","",3.8
2000,"SH_TBS_INCD","Switzerland","","","","",9.2
2001,"SH_TBS_INCD","Switzerland","","","","",8.7
2006,"SH_TBS_INCD","Israel","","","","",5.7
2007,"SH_TBS_INCD","Israel","","","","",6.6
2008,"SH_TBS_INCD","Israel","","","","",5.2
2009,"SH_TBS_INCD","Israel","","","","",5.5
2010,"SH_TBS_INCD","Israel","","","","",5.3
2011,"SH_TBS_INCD","Israel","","","","",6.4
2012,"SH_TBS_INCD","Israel","","","","",7.7
2013,"SH_TBS_INCD","Israel","","","","",4.6
2014,"SH_TBS_INCD","Israel","","","","",5.3
2002,"SH_TBS_INCD","Switzerland","","","","",9.4
2003,"SH_TBS_INCD","Switzerland","","","","",9
2004,"SH_TBS_INCD","Switzerland","","","","",8.6
2005,"SH_TBS_INCD","Switzerland","","","","",8
2006,"SH_TBS_INCD","Switzerland","","","","",7.3
2007,"SH_TBS_INCD","Switzerland","","","","",6.4
2008,"SH_TBS_INCD","Switzerland","","","","",7
2009,"SH_TBS_INCD","Switzerland","","","","",7.5
2010,"SH_TBS_INCD","Switzerland","","","","",7.5
2015,"SH_TBS_INCD","Israel","","","","",4
2016,"SH_TBS_INCD","Israel","","","","",3.5
2017,"SH_TBS_INCD","Israel","","","","",3.2
2018,"SH_TBS_INCD","Israel","","","","",4
2019,"SH_TBS_INCD","Israel","","","","",2.9
2020,"SH_TBS_INCD","Israel","","","","",2.1
2021,"SH_TBS_INCD","Israel","","","","",2.8
2000,"SH_TBS_INCD","Italy","","","","",7.1
2001,"SH_TBS_INCD","Italy","","","","",8.6
2011,"SH_TBS_INCD","Switzerland","","","","",7.6
2012,"SH_TBS_INCD","Switzerland","","","","",6
2013,"SH_TBS_INCD","Switzerland","","","","",6.6
2014,"SH_TBS_INCD","Switzerland","","","","",5.9
2015,"SH_TBS_INCD","Switzerland","","","","",7.4
2016,"SH_TBS_INCD","Switzerland","","","","",7.9
2017,"SH_TBS_INCD","Switzerland","","","","",7.2
2018,"SH_TBS_INCD","Switzerland","","","","",6.4
2019,"SH_TBS_INCD","Switzerland","","","","",5.4
2002,"SH_TBS_INCD","Italy","","","","",7.9
2003,"SH_TBS_INCD","Italy","","","","",8.7
2004,"SH_TBS_INCD","Italy","","","","",7.9
2005,"SH_TBS_INCD","Italy","","","","",7.6
2006,"SH_TBS_INCD","Italy","","","","",8.2
2007,"SH_TBS_INCD","Italy","","","","",5.4
2008,"SH_TBS_INCD","Italy","","","","",8
2009,"SH_TBS_INCD","Italy","","","","",7.9
2010,"SH_TBS_INCD","Italy","","","","",8.7
2020,"SH_TBS_INCD","Switzerland","","","","",4.7
2021,"SH_TBS_INCD","Switzerland","","","","",4.7
2000,"SH_TBS_INCD","Tajikistan","","","","",219
2001,"SH_TBS_INCD","Tajikistan","","","","",222
2002,"SH_TBS_INCD","Tajikistan","","","","",220
2003,"SH_TBS_INCD","Tajikistan","","","","",215
2004,"SH_TBS_INCD","Tajikistan","","","","",207
2005,"SH_TBS_INCD","Tajikistan","","","","",196
2006,"SH_TBS_INCD","Tajikistan","","","","",183
2011,"SH_TBS_INCD","Italy","","","","",6.6
2012,"SH_TBS_INCD","Italy","","","","",5.9
2013,"SH_TBS_INCD","Italy","","","","",5.8
2014,"SH_TBS_INCD","Italy","","","","",6.4
2015,"SH_TBS_INCD","Italy","","","","",6.6
2016,"SH_TBS_INCD","Italy","","","","",7.2
2017,"SH_TBS_INCD","Italy","","","","",7.3
2018,"SH_TBS_INCD","Italy","","","","",7.3
2019,"SH_TBS_INCD","Italy","","","","",6.1
2007,"SH_TBS_INCD","Tajikistan","","","","",169
2008,"SH_TBS_INCD","Tajikistan","","","","",155
2009,"SH_TBS_INCD","Tajikistan","","","","",141
2010,"SH_TBS_INCD","Tajikistan","","","","",128
2011,"SH_TBS_INCD","Tajikistan","","","","",117
2012,"SH_TBS_INCD","Tajikistan","","","","",108
2013,"SH_TBS_INCD","Tajikistan","","","","",100
2014,"SH_TBS_INCD","Tajikistan","","","","",91
2015,"SH_TBS_INCD","Tajikistan","","","","",86
2020,"SH_TBS_INCD","Italy","","","","",4.2
2021,"SH_TBS_INCD","Italy","","","","",4.9
2000,"SH_TBS_INCD","Japan","","","","",36
2001,"SH_TBS_INCD","Japan","","","","",32
2002,"SH_TBS_INCD","Japan","","","","",30
2003,"SH_TBS_INCD","Japan","","","","",29
2004,"SH_TBS_INCD","Japan","","","","",27
2005,"SH_TBS_INCD","Japan","","","","",24
2006,"SH_TBS_INCD","Japan","","","","",23
2007,"SH_TBS_INCD","Japan","","","","",22
2008,"SH_TBS_INCD","Japan","","","","",22
2009,"SH_TBS_INCD","Japan","","","","",21
2010,"SH_TBS_INCD","Japan","","","","",20
2011,"SH_TBS_INCD","Japan","","","","",20
2012,"SH_TBS_INCD","Japan","","","","",19
2013,"SH_TBS_INCD","Japan","","","","",18
2014,"SH_TBS_INCD","Japan","","","","",18
2015,"SH_TBS_INCD","Japan","","","","",17
2016,"SH_TBS_INCD","Tajikistan","","","","",85
2017,"SH_TBS_INCD","Tajikistan","","","","",85
2018,"SH_TBS_INCD","Tajikistan","","","","",84
2019,"SH_TBS_INCD","Tajikistan","","","","",83
2020,"SH_TBS_INCD","Tajikistan","","","","",80
2021,"SH_TBS_INCD","Tajikistan","","","","",88
2000,"SH_TBS_INCD","United Arab Emirates","","","","",4
2001,"SH_TBS_INCD","United Arab Emirates","","","","",2.5
2016,"SH_TBS_INCD","Japan","","","","",16
2017,"SH_TBS_INCD","Japan","","","","",15
2018,"SH_TBS_INCD","Japan","","","","",14
2019,"SH_TBS_INCD","Japan","","","","",13
2020,"SH_TBS_INCD","Japan","","","","",12
2021,"SH_TBS_INCD","Japan","","","","",11
2000,"SH_TBS_INCD","Kazakhstan","","","","",171
2001,"SH_TBS_INCD","Kazakhstan","","","","",185
2002,"SH_TBS_INCD","Kazakhstan","","","","",193
2002,"SH_TBS_INCD","United Arab Emirates","","","","",2.8
2003,"SH_TBS_INCD","United Arab Emirates","","","","",3.5
2004,"SH_TBS_INCD","United Arab Emirates","","","","",2.6
2005,"SH_TBS_INCD","United Arab Emirates","","","","",2.8
2006,"SH_TBS_INCD","United Arab Emirates","","","","",2.1
2007,"SH_TBS_INCD","United Arab Emirates","","","","",1.9
