Year,SeriesCode,GeoAreaName,Age,Sex,Value
2020,"VC_HTF_DETVSXR","Bulgaria","18+","BOTHSEX",5.37
2020,"VC_HTF_DETVSXR","Bulgaria","<18Y","MALE",3.99
2020,"VC_HTF_DETVSXR","Bulgaria","ALLAGE","BOTHSEX",4.81
2020,"VC_HTF_DETVSXR","Bulgaria","18+","MALE",11.1
2020,"VC_HTF_DETVSXR","Bulgaria","<18Y","BOTHSEX",2.05
2021,"VC_HTF_DETVSXR","Bulgaria","ALLAGE","BOTHSEX",4.1
2003,"VC_HTF_DETVSXR","Belarus","ALLAGE","BOTHSEX",3.48
2004,"VC_HTF_DETVSXR","Belarus","ALLAGE","BOTHSEX",4
2005,"VC_HTF_DETVSXR","Belarus","ALLAGE","BOTHSEX",3.67
2006,"VC_HTF_DETVSXR","Belarus","ALLAGE","BOTHSEX",10.24
2007,"VC_HTF_DETVSXR","Belarus","ALLAGE","BOTHSEX",3.85
2005,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",2.04
2006,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",1.9
2008,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",3.66
2009,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",3.21
2015,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",1.98
2016,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",2.57
2017,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",1.88
2017,"VC_HTF_DETVSXR","Albania","<18Y","MALE",5.25
2017,"VC_HTF_DETVSXR","Albania","18+","MALE",3.48
2017,"VC_HTF_DETVSXR","Albania","18+","BOTHSEX",1.73
2017,"VC_HTF_DETVSXR","Albania","<18Y","BOTHSEX",2.7
2018,"VC_HTF_DETVSXR","Albania","18+","MALE",1.95
2018,"VC_HTF_DETVSXR","Albania","18+","BOTHSEX",0.97
2018,"VC_HTF_DETVSXR","Albania","<18Y","BOTHSEX",2.45
2018,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",1.29
2018,"VC_HTF_DETVSXR","Albania","<18Y","MALE",4.77
2019,"VC_HTF_DETVSXR","Albania","<18Y","MALE",10.75
2019,"VC_HTF_DETVSXR","Albania","18+","MALE",2.83
2015,"VC_HTF_DETVSXR","Republic of Moldova","ALLAGE","BOTHSEX",4.21
2016,"VC_HTF_DETVSXR","Republic of Moldova","<18Y","MALE",6.98
2016,"VC_HTF_DETVSXR","Republic of Moldova","ALLAGE","BOTHSEX",2.85
2016,"VC_HTF_DETVSXR","Republic of Moldova","18+","MALE",5.7
2017,"VC_HTF_DETVSXR","Republic of Moldova","<18Y","FEMALE",7.48
2017,"VC_HTF_DETVSXR","Republic of Moldova","18+","BOTHSEX",3.84
2017,"VC_HTF_DETVSXR","Republic of Moldova","18+","FEMALE",7.04
2017,"VC_HTF_DETVSXR","Republic of Moldova","<18Y","BOTHSEX",4.68
2019,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",2.26
2019,"VC_HTF_DETVSXR","Albania","<18Y","BOTHSEX",5.5
2019,"VC_HTF_DETVSXR","Albania","18+","BOTHSEX",1.41
2020,"VC_HTF_DETVSXR","Albania","ALLAGE","BOTHSEX",1.67
2020,"VC_HTF_DETVSXR","Albania","18+","BOTHSEX",1.01
2020,"VC_HTF_DETVSXR","Albania","18+","MALE",2.03
2017,"VC_HTF_DETVSXR","Republic of Moldova","ALLAGE","BOTHSEX",2.45
2017,"VC_HTF_DETVSXR","Republic of Moldova","<18Y","MALE",1.96
