Year,SeriesCode,GeoAreaName,Value
2000,"DC_ODA_LDCS","Australia",646.72907
2001,"DC_ODA_LDCS","Australia",524.97282
2002,"DC_ODA_LDCS","Australia",543.74898
2003,"DC_ODA_LDCS","Australia",510.1342
2004,"DC_ODA_LDCS","Australia",563.8257
2005,"DC_ODA_LDCS","Australia",585.15928
2006,"DC_ODA_LDCS","Australia",700.41628
2007,"DC_ODA_LDCS","Australia",813.27273
2008,"DC_ODA_LDCS","Australia",857.83597
2009,"DC_ODA_LDCS","Australia",836.14947
2010,"DC_ODA_LDCS","Australia",1059.15207
2011,"DC_ODA_LDCS","Australia",1098.11747
2012,"DC_ODA_LDCS","Australia",1300.26953
2013,"DC_ODA_LDCS","Australia",1136.00378
2014,"DC_ODA_LDCS","Australia",1130.28893
2015,"DC_ODA_LDCS","Australia",986.73284
2016,"DC_ODA_LDCS","Australia",936.24967
2017,"DC_ODA_LDCS","Australia",881.14883
2018,"DC_ODA_LDCS","Australia",909.63378
2019,"DC_ODA_LDCS","Australia",717.03401
2020,"DC_ODA_LDCS","Australia",726.3491
2021,"DC_ODA_LDCS","Australia",736.22444
2000,"DC_ODA_LDCS","Austria",213.17767
2001,"DC_ODA_LDCS","Austria",265.6447
2002,"DC_ODA_LDCS","Austria",315.40931
2003,"DC_ODA_LDCS","Austria",249.82728
2004,"DC_ODA_LDCS","Austria",223.63013
2005,"DC_ODA_LDCS","Austria",310.28912
2006,"DC_ODA_LDCS","Austria",308.44533
2007,"DC_ODA_LDCS","Austria",282.04332
2008,"DC_ODA_LDCS","Austria",300.55455
2009,"DC_ODA_LDCS","Austria",364.96482
2010,"DC_ODA_LDCS","Austria",501.47126
2011,"DC_ODA_LDCS","Austria",301.76122
2012,"DC_ODA_LDCS","Austria",263.71562
2013,"DC_ODA_LDCS","Austria",352.54102
2014,"DC_ODA_LDCS","Austria",366.51766
2015,"DC_ODA_LDCS","Austria",262.93349
2016,"DC_ODA_LDCS","Austria",291.2742
2017,"DC_ODA_LDCS","Austria",332.22044
2018,"DC_ODA_LDCS","Austria",338.33025
2019,"DC_ODA_LDCS","Austria",347.02777
2020,"DC_ODA_LDCS","Austria",322.50439
2021,"DC_ODA_LDCS","Austria",330.49078
2000,"DC_ODA_LDCS","Belgium",466.10108
2001,"DC_ODA_LDCS","Belgium",595.28155
2002,"DC_ODA_LDCS","Belgium",657.93458
2003,"DC_ODA_LDCS","Belgium",1563.92525
2004,"DC_ODA_LDCS","Belgium",844.18949
2005,"DC_ODA_LDCS","Belgium",759.22367
2006,"DC_ODA_LDCS","Belgium",875.76885
2007,"DC_ODA_LDCS","Belgium",841.657
2008,"DC_ODA_LDCS","Belgium",964.1425
2009,"DC_ODA_LDCS","Belgium",997.72466
2010,"DC_ODA_LDCS","Belgium",1555.08293
2011,"DC_ODA_LDCS","Belgium",1069.52859
2012,"DC_ODA_LDCS","Belgium",751.05171
2013,"DC_ODA_LDCS","Belgium",829.05321
2014,"DC_ODA_LDCS","Belgium",839.08287
2015,"DC_ODA_LDCS","Belgium",727.13439
2016,"DC_ODA_LDCS","Belgium",748.43213
2017,"DC_ODA_LDCS","Belgium",735.25817
2018,"DC_ODA_LDCS","Belgium",791.5848
2019,"DC_ODA_LDCS","Belgium",799.36917
2020,"DC_ODA_LDCS","Belgium",832.18277
2021,"DC_ODA_LDCS","Belgium",834.84413
2000,"DC_ODA_LDCS","Canada",655.19962
2001,"DC_ODA_LDCS","Canada",588.2584
2002,"DC_ODA_LDCS","Canada",772.44578
2003,"DC_ODA_LDCS","Canada",1179.0907
2004,"DC_ODA_LDCS","Canada",1163.6
2005,"DC_ODA_LDCS","Canada",1424.76646
2006,"DC_ODA_LDCS","Canada",1531.77487
2007,"DC_ODA_LDCS","Canada",1745.298
2008,"DC_ODA_LDCS","Canada",1996.07202
2009,"DC_ODA_LDCS","Canada",1727.30329
2010,"DC_ODA_LDCS","Canada",2348.74087
2011,"DC_ODA_LDCS","Canada",1845.39173
2012,"DC_ODA_LDCS","Canada",1847.72058
2013,"DC_ODA_LDCS","Canada",1779.17875
2014,"DC_ODA_LDCS","Canada",1416.60475
2015,"DC_ODA_LDCS","Canada",1845.6476
