Year,SeriesCode,GeoAreaName,Value
2001,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",30.5
2002,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",31.1
2003,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",28.0
2004,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",25.5
2005,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",25.0
2006,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",24.8
2007,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",25.2
2008,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",25.9
2009,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",24.4
2010,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",21.9
2011,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",20.3
2012,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",19.5
2013,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",18.0
2014,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",19.7
2015,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",20.8
2016,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",18.8
2017,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",19.9
2018,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",20.6
2019,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",21.6
2020,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",22.0
2021,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",20.1
2021,"SD_XPD_MNPO","United Kingdom of Great Britain and Northern Ireland",20.1
