Year,SeriesCode,Country,Age,Sex,Value
2003,IC_GEN_MGTL_19ICLS,Germany,,Female,28.13
2004,IC_GEN_MGTL_19ICLS,Germany,,Female,27.64
2005,IC_GEN_MGTL_19ICLS,Germany,,Female,27.93
2006,IC_GEN_MGTL_19ICLS,Germany,,Female,27.77
2007,IC_GEN_MGTL_19ICLS,Germany,,Female,27.8
2008,IC_GEN_MGTL_19ICLS,Germany,,Female,29.0
2009,IC_GEN_MGTL_19ICLS,Germany,,Female,28.45
2017,IC_GEN_MGTL_19ICLS,Moldova,,Female,41.45
2018,IC_GEN_MGTL_19ICLS,Moldova,,Female,40.25
2019,IC_GEN_MGTL_19ICLS,Moldova,,Female,45.68
2020,IC_GEN_MGTL_19ICLS,Moldova,,Female,42.1
2021,IC_GEN_MGTL_19ICLS,Moldova,,Female,44.59
2000,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,25.33
2001,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,26.18
2002,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,25.35
2003,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,25.67
2004,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,25.4
2005,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,24.97
2006,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,26.53
2007,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,26.99
2008,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,27.84
2009,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,28.57
2010,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,27.42
2011,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,29.52
2012,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,28.88
2013,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,23.39
2014,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,26.39
2010,IC_GEN_MGTL_19ICLS,Germany,,Female,29.01
2011,IC_GEN_MGTL_19ICLS,Germany,,Female,27.61
2012,IC_GEN_MGTL_19ICLS,Germany,,Female,28.64
2013,IC_GEN_MGTL_19ICLS,Germany,,Female,28.95
2014,IC_GEN_MGTL_19ICLS,Germany,,Female,28.88
2015,IC_GEN_MGTL_19ICLS,Germany,,Female,28.81
2016,IC_GEN_MGTL_19ICLS,Germany,,Female,29.3
2017,IC_GEN_MGTL_19ICLS,Germany,,Female,28.84
2018,IC_GEN_MGTL_19ICLS,Germany,,Female,29.06
2019,IC_GEN_MGTL_19ICLS,Germany,,Female,29.49
2020,IC_GEN_MGTL_19ICLS,Germany,,Female,29.76
2021,IC_GEN_MGTL_19ICLS,Germany,,Female,28.3
2000,IC_GEN_MGTL_19ICLS,Greece,,Female,25.0
2001,IC_GEN_MGTL_19ICLS,Greece,,Female,24.81
2002,IC_GEN_MGTL_19ICLS,Greece,,Female,25.33
2003,IC_GEN_MGTL_19ICLS,Greece,,Female,26.36
2004,IC_GEN_MGTL_19ICLS,Greece,,Female,25.76
2005,IC_GEN_MGTL_19ICLS,Greece,,Female,26.36
2006,IC_GEN_MGTL_19ICLS,Greece,,Female,26.66
2007,IC_GEN_MGTL_19ICLS,Greece,,Female,28.03
2008,IC_GEN_MGTL_19ICLS,Greece,,Female,28.3
2009,IC_GEN_MGTL_19ICLS,Greece,,Female,29.8
2010,IC_GEN_MGTL_19ICLS,Greece,,Female,29.85
2011,IC_GEN_MGTL_19ICLS,Greece,,Female,23.29
2012,IC_GEN_MGTL_19ICLS,Greece,,Female,25.5
2013,IC_GEN_MGTL_19ICLS,Greece,,Female,28.29
2014,IC_GEN_MGTL_19ICLS,Greece,,Female,28.11
2015,IC_GEN_MGTL_19ICLS,Greece,,Female,25.18
2016,IC_GEN_MGTL_19ICLS,Greece,,Female,24.9
2017,IC_GEN_MGTL_19ICLS,Greece,,Female,29.45
2018,IC_GEN_MGTL_19ICLS,Greece,,Female,27.19
2019,IC_GEN_MGTL_19ICLS,Greece,,Female,28.43
2020,IC_GEN_MGTL_19ICLS,Greece,,Female,29.28
2015,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,25.22
2016,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,25.08
2017,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,26.62
2018,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,24.89
2019,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,29.09
2020,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,24.8
2021,IC_GEN_MGTL_19ICLS,Netherlands (Kingdom of the),,Female,26.33
2000,IC_GEN_MGTL_19ICLS,New Zealand,,Female,38.18
2001,IC_GEN_MGTL_19ICLS,New Zealand,,Female,38.57
2002,IC_GEN_MGTL_19ICLS,New Zealand,,Female,38.62
2021,IC_GEN_MGTL_19ICLS,Greece,,Female,29.6
2000,IC_GEN_MGTL_19ICLS,Hungary,,Female,33.53
2001,IC_GEN_MGTL_19ICLS,Hungary,,Female,35.36
2002,IC_GEN_MGTL_19ICLS,Hungary,,Female,35.74
2003,IC_GEN_MGTL_19ICLS,Hungary,,Female,34.16
2004,IC_GEN_MGTL_19ICLS,Hungary,,Female,33.66
2005,IC_GEN_MGTL_19ICLS,Hungary,,Female,34.76
2006,IC_GEN_MGTL_19ICLS,Hungary,,Female,36.63
2007,IC_GEN_MGTL_19ICLS,Hungary,,Female,35.36
2008,IC_GEN_MGTL_19ICLS,Hungary,,Female,36.5
2003,IC_GEN_MGTL_19ICLS,New Zealand,,Female,36.44
2004,IC_GEN_MGTL_19ICLS,New Zealand,,Female,36.3
2005,IC_GEN_MGTL_19ICLS,New Zealand,,Female,36.5
2006,IC_GEN_MGTL_19ICLS,New Zealand,,Female,39.88
2007,IC_GEN_MGTL_19ICLS,New Zealand,,Female,39.97
2008,IC_GEN_MGTL_19ICLS,New Zealand,,Female,39.95
2000,IC_GEN_MGTL_19ICLS,Norway,,Female,24.99
2001,IC_GEN_MGTL_19ICLS,Norway,,Female,25.24
2002,IC_GEN_MGTL_19ICLS,Norway,,Female,27.53
2003,IC_GEN_MGTL_19ICLS,Norway,,Female,28.43
2009,IC_GEN_MGTL_19ICLS,Hungary,,Female,36.17
2010,IC_GEN_MGTL_19ICLS,Hungary,,Female,36.48
2011,IC_GEN_MGTL_19ICLS,Hungary,,Female,40.43
2012,IC_GEN_MGTL_19ICLS,Hungary,,Female,38.93
2013,IC_GEN_MGTL_19ICLS,Hungary,,Female,40.81
2014,IC_GEN_MGTL_19ICLS,Hungary,,Female,39.82
2015,IC_GEN_MGTL_19ICLS,Hungary,,Female,40.53
2016,IC_GEN_MGTL_19ICLS,Hungary,,Female,39.36
2017,IC_GEN_MGTL_19ICLS,Hungary,,Female,39.36
2018,IC_GEN_MGTL_19ICLS,Hungary,,Female,38.57
2019,IC_GEN_MGTL_19ICLS,Hungary,,Female,38.9
2020,IC_GEN_MGTL_19ICLS,Hungary,,Female,39.2
2021,IC_GEN_MGTL_19ICLS,Hungary,,Female,36.6
2000,IC_GEN_MGTL_19ICLS,Iceland,,Female,29.01
2001,IC_GEN_MGTL_19ICLS,Iceland,,Female,28.89
2002,IC_GEN_MGTL_19ICLS,Iceland,,Female,29.38
2003,IC_GEN_MGTL_19ICLS,Iceland,,Female,37.01
2004,IC_GEN_MGTL_19ICLS,Iceland,,Female,33.6
2005,IC_GEN_MGTL_19ICLS,Iceland,,Female,27.38
2004,IC_GEN_MGTL_19ICLS,Norway,,Female,29.19
2005,IC_GEN_MGTL_19ICLS,Norway,,Female,30.41
2006,IC_GEN_MGTL_19ICLS,Norway,,Female,30.28
2007,IC_GEN_MGTL_19ICLS,Norway,,Female,32.4
2008,IC_GEN_MGTL_19ICLS,Norway,,Female,31.2
2009,IC_GEN_MGTL_19ICLS,Norway,,Female,34.51
2010,IC_GEN_MGTL_19ICLS,Norway,,Female,34.36
2011,IC_GEN_MGTL_19ICLS,Norway,,Female,31.87
2012,IC_GEN_MGTL_19ICLS,Norway,,Female,32.72
2013,IC_GEN_MGTL_19ICLS,Norway,,Female,34.03
2014,IC_GEN_MGTL_19ICLS,Norway,,Female,33.32
2006,IC_GEN_MGTL_19ICLS,Iceland,,Female,29.35
2007,IC_GEN_MGTL_19ICLS,Iceland,,Female,29.69
2008,IC_GEN_MGTL_19ICLS,Iceland,,Female,32.9
2009,IC_GEN_MGTL_19ICLS,Iceland,,Female,33.61
2010,IC_GEN_MGTL_19ICLS,Iceland,,Female,34.3
2011,IC_GEN_MGTL_19ICLS,Iceland,,Female,39.78
2012,IC_GEN_MGTL_19ICLS,Iceland,,Female,39.9
2013,IC_GEN_MGTL_19ICLS,Iceland,,Female,37.52
2014,IC_GEN_MGTL_19ICLS,Iceland,,Female,37.16
2015,IC_GEN_MGTL_19ICLS,Iceland,,Female,38.24
2016,IC_GEN_MGTL_19ICLS,Iceland,,Female,34.15
2015,IC_GEN_MGTL_19ICLS,Norway,,Female,36.63
2016,IC_GEN_MGTL_19ICLS,Norway,,Female,36.49
2017,IC_GEN_MGTL_19ICLS,Norway,,Female,38.74
2018,IC_GEN_MGTL_19ICLS,Norway,,Female,35.16
2019,IC_GEN_MGTL_19ICLS,Norway,,Female,34.27
2020,IC_GEN_MGTL_19ICLS,Norway,,Female,34.21
2021,IC_GEN_MGTL_19ICLS,Norway,,Female,34.16
2000,IC_GEN_MGTL_19ICLS,Poland,,Female,32.54
2001,IC_GEN_MGTL_19ICLS,Poland,,Female,29.79
2002,IC_GEN_MGTL_19ICLS,Poland,,Female,31.08
2003,IC_GEN_MGTL_19ICLS,Poland,,Female,33.3
2017,IC_GEN_MGTL_19ICLS,Iceland,,Female,32.38
2018,IC_GEN_MGTL_19ICLS,Iceland,,Female,41.46
2019,IC_GEN_MGTL_19ICLS,Iceland,,Female,41.9
2020,IC_GEN_MGTL_19ICLS,Iceland,,Female,38.64
2021,IC_GEN_MGTL_19ICLS,Iceland,,Female,37.57
2000,IC_GEN_MGTL_19ICLS,Ireland,,Female,26.28
2001,IC_GEN_MGTL_19ICLS,Ireland,,Female,27.53
2002,IC_GEN_MGTL_19ICLS,Ireland,,Female,27.26
2003,IC_GEN_MGTL_19ICLS,Ireland,,Female,28.68
2004,IC_GEN_MGTL_19ICLS,Ireland,,Female,28.7
2005,IC_GEN_MGTL_19ICLS,Ireland,,Female,30.62
2004,IC_GEN_MGTL_19ICLS,Poland,,Female,32.75
2005,IC_GEN_MGTL_19ICLS,Poland,,Female,32.8
2006,IC_GEN_MGTL_19ICLS,Poland,,Female,35.35
2007,IC_GEN_MGTL_19ICLS,Poland,,Female,36.22
2008,IC_GEN_MGTL_19ICLS,Poland,,Female,36.13
2009,IC_GEN_MGTL_19ICLS,Poland,,Female,35.48
2010,IC_GEN_MGTL_19ICLS,Poland,,Female,35.64
2011,IC_GEN_MGTL_19ICLS,Poland,,Female,37.98
2012,IC_GEN_MGTL_19ICLS,Poland,,Female,37.82
2013,IC_GEN_MGTL_19ICLS,Poland,,Female,37.76
2014,IC_GEN_MGTL_19ICLS,Poland,,Female,38.81
2006,IC_GEN_MGTL_19ICLS,Ireland,,Female,30.76
2007,IC_GEN_MGTL_19ICLS,Ireland,,Female,38.6
2008,IC_GEN_MGTL_19ICLS,Ireland,,Female,39.89
2009,IC_GEN_MGTL_19ICLS,Ireland,,Female,39.52
2010,IC_GEN_MGTL_19ICLS,Ireland,,Female,39.14
2011,IC_GEN_MGTL_19ICLS,Ireland,,Female,33.75
2012,IC_GEN_MGTL_19ICLS,Ireland,,Female,33.17
2013,IC_GEN_MGTL_19ICLS,Ireland,,Female,33.31
2014,IC_GEN_MGTL_19ICLS,Ireland,,Female,33.7
2015,IC_GEN_MGTL_19ICLS,Ireland,,Female,34.65
2016,IC_GEN_MGTL_19ICLS,Ireland,,Female,36.22
2017,IC_GEN_MGTL_19ICLS,Ireland,,Female,36.18
2018,IC_GEN_MGTL_19ICLS,Ireland,,Female,36.02
2019,IC_GEN_MGTL_19ICLS,Ireland,,Female,35.28
2020,IC_GEN_MGTL_19ICLS,Ireland,,Female,36.35
2000,IC_GEN_MGTL_19ICLS,Israel,,Female,27.18
2001,IC_GEN_MGTL_19ICLS,Israel,,Female,27.14
2002,IC_GEN_MGTL_19ICLS,Israel,,Female,26.88
2003,IC_GEN_MGTL_19ICLS,Israel,,Female,29.57
2004,IC_GEN_MGTL_19ICLS,Israel,,Female,28.67
2005,IC_GEN_MGTL_19ICLS,Israel,,Female,27.59
2006,IC_GEN_MGTL_19ICLS,Israel,,Female,30.12
2015,IC_GEN_MGTL_19ICLS,Poland,,Female,40.17
2016,IC_GEN_MGTL_19ICLS,Poland,,Female,41.17
2017,IC_GEN_MGTL_19ICLS,Poland,,Female,41.25
2018,IC_GEN_MGTL_19ICLS,Poland,,Female,42.5
2019,IC_GEN_MGTL_19ICLS,Poland,,Female,43.05
2020,IC_GEN_MGTL_19ICLS,Poland,,Female,43.32
2021,IC_GEN_MGTL_19ICLS,Poland,,Female,42.98
2000,IC_GEN_MGTL_19ICLS,Portugal,,Female,31.05
2001,IC_GEN_MGTL_19ICLS,Portugal,,Female,30.81
2002,IC_GEN_MGTL_19ICLS,Portugal,,Female,29.5
2003,IC_GEN_MGTL_19ICLS,Portugal,,Female,32.2
2007,IC_GEN_MGTL_19ICLS,Israel,,Female,29.73
2008,IC_GEN_MGTL_19ICLS,Israel,,Female,32.12
2009,IC_GEN_MGTL_19ICLS,Israel,,Female,31.17
2010,IC_GEN_MGTL_19ICLS,Israel,,Female,34.75
2011,IC_GEN_MGTL_19ICLS,Israel,,Female,35.45
2012,IC_GEN_MGTL_19ICLS,Israel,,Female,32.1
2013,IC_GEN_MGTL_19ICLS,Israel,,Female,32.68
2014,IC_GEN_MGTL_19ICLS,Israel,,Female,32.87
2015,IC_GEN_MGTL_19ICLS,Israel,,Female,32.27
2016,IC_GEN_MGTL_19ICLS,Israel,,Female,34.15
2017,IC_GEN_MGTL_19ICLS,Israel,,Female,34.56
2018,IC_GEN_MGTL_19ICLS,Israel,,Female,33.85
2019,IC_GEN_MGTL_19ICLS,Israel,,Female,30.37
2020,IC_GEN_MGTL_19ICLS,Israel,,Female,28.01
2021,IC_GEN_MGTL_19ICLS,Israel,,Female,29.05
2000,IC_GEN_MGTL_19ICLS,Italy,,Female,14.32
2001,IC_GEN_MGTL_19ICLS,Italy,,Female,18.75
2002,IC_GEN_MGTL_19ICLS,Italy,,Female,20.18
2003,IC_GEN_MGTL_19ICLS,Italy,,Female,20.84
2004,IC_GEN_MGTL_19ICLS,Italy,,Female,33.3
2005,IC_GEN_MGTL_19ICLS,Italy,,Female,32.5
2006,IC_GEN_MGTL_19ICLS,Italy,,Female,33.01
2004,IC_GEN_MGTL_19ICLS,Portugal,,Female,33.46
2005,IC_GEN_MGTL_19ICLS,Portugal,,Female,34.06
2006,IC_GEN_MGTL_19ICLS,Portugal,,Female,33.03
2007,IC_GEN_MGTL_19ICLS,Portugal,,Female,31.83
2008,IC_GEN_MGTL_19ICLS,Portugal,,Female,31.45
2009,IC_GEN_MGTL_19ICLS,Portugal,,Female,31.78
2010,IC_GEN_MGTL_19ICLS,Portugal,,Female,32.28
2011,IC_GEN_MGTL_19ICLS,Portugal,,Female,33.36
2012,IC_GEN_MGTL_19ICLS,Portugal,,Female,35.16
2013,IC_GEN_MGTL_19ICLS,Portugal,,Female,33.75
2014,IC_GEN_MGTL_19ICLS,Portugal,,Female,35.13
2007,IC_GEN_MGTL_19ICLS,Italy,,Female,33.7
2008,IC_GEN_MGTL_19ICLS,Italy,,Female,33.39
2009,IC_GEN_MGTL_19ICLS,Italy,,Female,33.78
2010,IC_GEN_MGTL_19ICLS,Italy,,Female,32.85
2011,IC_GEN_MGTL_19ICLS,Italy,,Female,25.08
2012,IC_GEN_MGTL_19ICLS,Italy,,Female,26.03
2013,IC_GEN_MGTL_19ICLS,Italy,,Female,27.01
2014,IC_GEN_MGTL_19ICLS,Italy,,Female,26.58
2015,IC_GEN_MGTL_19ICLS,Italy,,Female,26.57
2016,IC_GEN_MGTL_19ICLS,Italy,,Female,27.67
2017,IC_GEN_MGTL_19ICLS,Italy,,Female,27.49
2015,IC_GEN_MGTL_19ICLS,Portugal,,Female,32.63
2016,IC_GEN_MGTL_19ICLS,Portugal,,Female,35.85
2017,IC_GEN_MGTL_19ICLS,Portugal,,Female,34.3
2018,IC_GEN_MGTL_19ICLS,Portugal,,Female,33.96
2019,IC_GEN_MGTL_19ICLS,Portugal,,Female,37.13
2020,IC_GEN_MGTL_19ICLS,Portugal,,Female,35.65
2021,IC_GEN_MGTL_19ICLS,Portugal,,Female,33.98
2000,IC_GEN_MGTL_19ICLS,Romania,,Female,26.8
2001,IC_GEN_MGTL_19ICLS,Romania,,Female,28.46
2002,IC_GEN_MGTL_19ICLS,Romania,,Female,33.25
2003,IC_GEN_MGTL_19ICLS,Romania,,Female,33.22
2018,IC_GEN_MGTL_19ICLS,Italy,,Female,26.99
2019,IC_GEN_MGTL_19ICLS,Italy,,Female,27.8
2020,IC_GEN_MGTL_19ICLS,Italy,,Female,27.32
2021,IC_GEN_MGTL_19ICLS,Italy,,Female,28.77
2000,IC_GEN_MGTL_19ICLS,Japan,,Female,9.41
2001,IC_GEN_MGTL_19ICLS,Japan,,Female,9.16
2002,IC_GEN_MGTL_19ICLS,Japan,,Female,9.71
2003,IC_GEN_MGTL_19ICLS,Japan,,Female,9.49
2004,IC_GEN_MGTL_19ICLS,Japan,,Female,9.54
2005,IC_GEN_MGTL_19ICLS,Japan,,Female,9.93
2006,IC_GEN_MGTL_19ICLS,Japan,,Female,10.21
2007,IC_GEN_MGTL_19ICLS,Japan,,Female,9.51
2008,IC_GEN_MGTL_19ICLS,Japan,,Female,9.53
2009,IC_GEN_MGTL_19ICLS,Japan,,Female,10.23
2010,IC_GEN_MGTL_19ICLS,Japan,,Female,10.41
2011,IC_GEN_MGTL_19ICLS,Japan,,Female,11.74
2012,IC_GEN_MGTL_19ICLS,Japan,,Female,11.31
2013,IC_GEN_MGTL_19ICLS,Japan,,Female,10.85
2014,IC_GEN_MGTL_19ICLS,Japan,,Female,11.39
2015,IC_GEN_MGTL_19ICLS,Japan,,Female,12.05
2016,IC_GEN_MGTL_19ICLS,Japan,,Female,13.33
2017,IC_GEN_MGTL_19ICLS,Japan,,Female,12.78
2004,IC_GEN_MGTL_19ICLS,Romania,,Female,28.88
2005,IC_GEN_MGTL_19ICLS,Romania,,Female,29.18
2006,IC_GEN_MGTL_19ICLS,Romania,,Female,30.18
2007,IC_GEN_MGTL_19ICLS,Romania,,Female,28.21
2008,IC_GEN_MGTL_19ICLS,Romania,,Female,29.54
2009,IC_GEN_MGTL_19ICLS,Romania,,Female,31.26
2010,IC_GEN_MGTL_19ICLS,Romania,,Female,31.05
2011,IC_GEN_MGTL_19ICLS,Romania,,Female,30.84
2012,IC_GEN_MGTL_19ICLS,Romania,,Female,31.06
2013,IC_GEN_MGTL_19ICLS,Romania,,Female,31.25
2014,IC_GEN_MGTL_19ICLS,Romania,,Female,31.66
2015,IC_GEN_MGTL_19ICLS,Romania,,Female,31.48
2016,IC_GEN_MGTL_19ICLS,Romania,,Female,33.61
2017,IC_GEN_MGTL_19ICLS,Romania,,Female,30.37
2018,IC_GEN_MGTL_19ICLS,Romania,,Female,31.63
2019,IC_GEN_MGTL_19ICLS,Romania,,Female,33.56
2020,IC_GEN_MGTL_19ICLS,Romania,,Female,34.96
2021,IC_GEN_MGTL_19ICLS,Romania,,Female,35.83
2004,IC_GEN_MGTL_19ICLS,Serbia,,Female,25.87
2005,IC_GEN_MGTL_19ICLS,Serbia,,Female,24.78
2006,IC_GEN_MGTL_19ICLS,Serbia,,Female,24.9
2007,IC_GEN_MGTL_19ICLS,Serbia,,Female,35.39
2008,IC_GEN_MGTL_19ICLS,Serbia,,Female,36.22
2009,IC_GEN_MGTL_19ICLS,Serbia,,Female,35.0
2010,IC_GEN_MGTL_19ICLS,Serbia,,Female,33.3
2011,IC_GEN_MGTL_19ICLS,Serbia,,Female,32.8
2012,IC_GEN_MGTL_19ICLS,Serbia,,Female,29.07
2013,IC_GEN_MGTL_19ICLS,Serbia,,Female,31.46
2014,IC_GEN_MGTL_19ICLS,Serbia,,Female,29.82
2015,IC_GEN_MGTL_19ICLS,Serbia,,Female,28.59
2016,IC_GEN_MGTL_19ICLS,Serbia,,Female,29.37
2017,IC_GEN_MGTL_19ICLS,Serbia,,Female,30.69
2018,IC_GEN_MGTL_19ICLS,Serbia,,Female,31.33
2019,IC_GEN_MGTL_19ICLS,Serbia,,Female,32.74
2020,IC_GEN_MGTL_19ICLS,Serbia,,Female,31.48
2021,IC_GEN_MGTL_19ICLS,Serbia,,Female,33.0
2000,IC_GEN_MGTL_19ICLS,Slovakia,,Female,30.75
2001,IC_GEN_MGTL_19ICLS,Slovakia,,Female,30.57
2002,IC_GEN_MGTL_19ICLS,Slovakia,,Female,31.37
2003,IC_GEN_MGTL_19ICLS,Slovakia,,Female,34.62
2004,IC_GEN_MGTL_19ICLS,Slovakia,,Female,32.37
2005,IC_GEN_MGTL_19ICLS,Slovakia,,Female,30.76
2006,IC_GEN_MGTL_19ICLS,Slovakia,,Female,27.88
2007,IC_GEN_MGTL_19ICLS,Slovakia,,Female,30.94
2008,IC_GEN_MGTL_19ICLS,Slovakia,,Female,29.67
2009,IC_GEN_MGTL_19ICLS,Slovakia,,Female,32.24
2010,IC_GEN_MGTL_19ICLS,Slovakia,,Female,34.16
2011,IC_GEN_MGTL_19ICLS,Slovakia,,Female,31.43
2012,IC_GEN_MGTL_19ICLS,Slovakia,,Female,33.11
2013,IC_GEN_MGTL_19ICLS,Slovakia,,Female,32.3
2014,IC_GEN_MGTL_19ICLS,Slovakia,,Female,31.38
2015,IC_GEN_MGTL_19ICLS,Slovakia,,Female,31.39
2016,IC_GEN_MGTL_19ICLS,Slovakia,,Female,35.07
2017,IC_GEN_MGTL_19ICLS,Slovakia,,Female,32.54
2018,IC_GEN_MGTL_19ICLS,Slovakia,,Female,32.14
2019,IC_GEN_MGTL_19ICLS,Slovakia,,Female,33.74
2020,IC_GEN_MGTL_19ICLS,Slovakia,,Female,35.53
2021,IC_GEN_MGTL_19ICLS,Slovakia,,Female,37.99
2020,IC_GEN_MGTL_19ICLS,Viet Nam,,Female,26.33
2021,IC_GEN_MGTL_19ICLS,Viet Nam,,Female,24.9
2000,IC_GEN_MGTL_19ICLS,Slovenia,,Female,29.59
2001,IC_GEN_MGTL_19ICLS,Slovenia,,Female,31.84
2002,IC_GEN_MGTL_19ICLS,Slovenia,,Female,31.24
2003,IC_GEN_MGTL_19ICLS,Slovenia,,Female,33.2
2004,IC_GEN_MGTL_19ICLS,Slovenia,,Female,33.31
2005,IC_GEN_MGTL_19ICLS,Slovenia,,Female,34.19
2006,IC_GEN_MGTL_19ICLS,Slovenia,,Female,33.1
2007,IC_GEN_MGTL_19ICLS,Slovenia,,Female,31.85
2008,IC_GEN_MGTL_19ICLS,Slovenia,,Female,34.83
2009,IC_GEN_MGTL_19ICLS,Slovenia,,Female,35.54
2010,IC_GEN_MGTL_19ICLS,Slovenia,,Female,34.8
2011,IC_GEN_MGTL_19ICLS,Slovenia,,Female,38.39
2012,IC_GEN_MGTL_19ICLS,Slovenia,,Female,38.96
2013,IC_GEN_MGTL_19ICLS,Slovenia,,Female,37.03
2014,IC_GEN_MGTL_19ICLS,Slovenia,,Female,37.55
2015,IC_GEN_MGTL_19ICLS,Slovenia,,Female,37.36
2016,IC_GEN_MGTL_19ICLS,Slovenia,,Female,40.84
2017,IC_GEN_MGTL_19ICLS,Slovenia,,Female,41.18
2018,IC_GEN_MGTL_19ICLS,Slovenia,,Female,38.55
2019,IC_GEN_MGTL_19ICLS,Slovenia,,Female,40.13
2020,IC_GEN_MGTL_19ICLS,Slovenia,,Female,40.1
2000,IC_GEN_MGTL_19ICLS,Spain,,Female,31.53
2001,IC_GEN_MGTL_19ICLS,Spain,,Female,32.31
2002,IC_GEN_MGTL_19ICLS,Spain,,Female,31.57
2003,IC_GEN_MGTL_19ICLS,Spain,,Female,29.9
2004,IC_GEN_MGTL_19ICLS,Spain,,Female,31.58
2005,IC_GEN_MGTL_19ICLS,Spain,,Female,32.04
2006,IC_GEN_MGTL_19ICLS,Spain,,Female,31.87
2007,IC_GEN_MGTL_19ICLS,Spain,,Female,33.21
2008,IC_GEN_MGTL_19ICLS,Spain,,Female,33.4
2009,IC_GEN_MGTL_19ICLS,Spain,,Female,34.63
2010,IC_GEN_MGTL_19ICLS,Spain,,Female,33.33
2011,IC_GEN_MGTL_19ICLS,Spain,,Female,29.19
2012,IC_GEN_MGTL_19ICLS,Spain,,Female,30.39
2013,IC_GEN_MGTL_19ICLS,Spain,,Female,31.14
2014,IC_GEN_MGTL_19ICLS,Spain,,Female,29.29
2015,IC_GEN_MGTL_19ICLS,Spain,,Female,32.8
2016,IC_GEN_MGTL_19ICLS,Spain,,Female,30.76
2017,IC_GEN_MGTL_19ICLS,Spain,,Female,30.28
2018,IC_GEN_MGTL_19ICLS,Spain,,Female,33.55
2019,IC_GEN_MGTL_19ICLS,Spain,,Female,31.92
2020,IC_GEN_MGTL_19ICLS,Spain,,Female,35.42
2021,IC_GEN_MGTL_19ICLS,Spain,,Female,34.12
2000,IC_GEN_MGTL_19ICLS,Sweden,,Female,30.66
2001,IC_GEN_MGTL_19ICLS,Sweden,,Female,30.51
2002,IC_GEN_MGTL_19ICLS,Sweden,,Female,30.71
2003,IC_GEN_MGTL_19ICLS,Sweden,,Female,30.3
2004,IC_GEN_MGTL_19ICLS,Sweden,,Female,30.27
2005,IC_GEN_MGTL_19ICLS,Sweden,,Female,29.89
2006,IC_GEN_MGTL_19ICLS,Sweden,,Female,32.1
2007,IC_GEN_MGTL_19ICLS,Sweden,,Female,31.59
2008,IC_GEN_MGTL_19ICLS,Sweden,,Female,32.08
2009,IC_GEN_MGTL_19ICLS,Sweden,,Female,32.49
2010,IC_GEN_MGTL_19ICLS,Sweden,,Female,31.36
2011,IC_GEN_MGTL_19ICLS,Sweden,,Female,34.48
2012,IC_GEN_MGTL_19ICLS,Sweden,,Female,35.49
2013,IC_GEN_MGTL_19ICLS,Sweden,,Female,35.44
2014,IC_GEN_MGTL_19ICLS,Sweden,,Female,37.12
2015,IC_GEN_MGTL_19ICLS,Sweden,,Female,39.55
2016,IC_GEN_MGTL_19ICLS,Sweden,,Female,39.3
2017,IC_GEN_MGTL_19ICLS,Sweden,,Female,38.93
2018,IC_GEN_MGTL_19ICLS,Sweden,,Female,38.1
2019,IC_GEN_MGTL_19ICLS,Sweden,,Female,40.27
2020,IC_GEN_MGTL_19ICLS,Sweden,,Female,42.29
2021,IC_GEN_MGTL_19ICLS,Sweden,,Female,42.97
2000,IC_GEN_MGTL_19ICLS,Switzerland,,Female,25.44
2001,IC_GEN_MGTL_19ICLS,Switzerland,,Female,24.41
2002,IC_GEN_MGTL_19ICLS,Switzerland,,Female,26.42
2003,IC_GEN_MGTL_19ICLS,Switzerland,,Female,26.71
2004,IC_GEN_MGTL_19ICLS,Switzerland,,Female,26.5
2005,IC_GEN_MGTL_19ICLS,Switzerland,,Female,26.89
2006,IC_GEN_MGTL_19ICLS,Switzerland,,Female,29.66
2007,IC_GEN_MGTL_19ICLS,Switzerland,,Female,29.17
2008,IC_GEN_MGTL_19ICLS,Switzerland,,Female,27.84
