Year,SeriesCode,Country,Value
2009,BN_KLT_PTXL_CD,Romania,-761289050.01406
2010,BN_KLT_PTXL_CD,Romania,-1259705809.98399
2011,BN_KLT_PTXL_CD,Romania,-2464756150.09933
2012,BN_KLT_PTXL_CD,Romania,-4614205829.17328
2013,BN_KLT_PTXL_CD,Romania,-7179974208.428
2014,BN_KLT_PTXL_CD,Romania,-3771795274.252
2015,BN_KLT_PTXL_CD,Romania,53009934.5251
2016,BN_KLT_PTXL_CD,Romania,-1038035995.31849
2017,BN_KLT_PTXL_CD,Romania,-3358280108.97697
2018,BN_KLT_PTXL_CD,Romania,-3414517857.76604
2019,BN_KLT_PTXL_CD,Romania,-2712972893.12877
2020,BN_KLT_PTXL_CD,Romania,-15273581716.933
2021,BN_KLT_PTXL_CD,Romania,-4152233441.62978
2007,BN_KLT_PTXL_CD,Serbia,-917862803.15092
2008,BN_KLT_PTXL_CD,Serbia,132534527.90796
2009,BN_KLT_PTXL_CD,Serbia,65142855.9816
2010,BN_KLT_PTXL_CD,Serbia,-94479169.42874
2011,BN_KLT_PTXL_CD,Serbia,-2245147454.47339
2012,BN_KLT_PTXL_CD,Serbia,-2176251948.16811
2013,BN_KLT_PTXL_CD,Serbia,-2530880357.21878
2014,BN_KLT_PTXL_CD,Serbia,-489712787.43034
2015,BN_KLT_PTXL_CD,Serbia,307287602.31368
2016,BN_KLT_PTXL_CD,Serbia,1013880033.17057
2017,BN_KLT_PTXL_CD,Serbia,951578941.03997
2018,BN_KLT_PTXL_CD,Serbia,1023033598.17134
2019,BN_KLT_PTXL_CD,Serbia,-210727798.65162
2020,BN_KLT_PTXL_CD,Serbia,-1802998095.75374
2021,BN_KLT_PTXL_CD,Serbia,-1866561722.30108
2000,BN_KLT_PTXL_CD,Slovakia,-821123051.7545
2001,BN_KLT_PTXL_CD,Slovakia,270044489.23161
2002,BN_KLT_PTXL_CD,Slovakia,-553050757.36182
2003,BN_KLT_PTXL_CD,Slovakia,573862916.24193
2004,BN_KLT_PTXL_CD,Slovakia,-189911972.28249
2005,BN_KLT_PTXL_CD,Slovakia,4149410926.09435
2006,BN_KLT_PTXL_CD,Slovakia,-4230527935.42311
