Year,SeriesCode,Country,Value
2017,DC_ENVTECH_REXP,Moldova,21096414
2018,DC_ENVTECH_REXP,Moldova,17697137
2019,DC_ENVTECH_REXP,Moldova,24202158
2020,DC_ENVTECH_REXP,Moldova,20554727
2010,DC_ENVTECH_REXP,Montenegro,1043598
2011,DC_ENVTECH_REXP,Montenegro,517142
2010,DC_ENVTECH_REXP,New Zealand,98263677
2011,DC_ENVTECH_REXP,New Zealand,128781899
2012,DC_ENVTECH_REXP,New Zealand,138870725
2013,DC_ENVTECH_REXP,New Zealand,120192248
2014,DC_ENVTECH_REXP,New Zealand,128805307
2015,DC_ENVTECH_REXP,New Zealand,129844868
2016,DC_ENVTECH_REXP,New Zealand,111854800
2017,DC_ENVTECH_REXP,New Zealand,115090014
2018,DC_ENVTECH_REXP,New Zealand,130084016
2019,DC_ENVTECH_REXP,New Zealand,113917538
2020,DC_ENVTECH_REXP,New Zealand,95714602
2010,DC_ENVTECH_REXP,Spain,86307066
2011,DC_ENVTECH_REXP,Spain,156314977
2012,DC_ENVTECH_REXP,Spain,472243964
2013,DC_ENVTECH_REXP,Spain,378755851
2014,DC_ENVTECH_REXP,Spain,745142973
2015,DC_ENVTECH_REXP,Spain,765123237
2016,DC_ENVTECH_REXP,Spain,543651808
2017,DC_ENVTECH_REXP,Spain,676038021
2012,DC_ENVTECH_REXP,United Kingdom of Great Britain and Northern Ireland,96841906
2013,DC_ENVTECH_REXP,United Kingdom of Great Britain and Northern Ireland,205081678
2014,DC_ENVTECH_REXP,United Kingdom of Great Britain and Northern Ireland,841310752
2017,DC_ENVTECH_REXP,United Kingdom of Great Britain and Northern Ireland,144665025
2019,DC_ENVTECH_REXP,United Kingdom of Great Britain and Northern Ireland,363134597
2020,DC_ENVTECH_REXP,United Kingdom of Great Britain and Northern Ireland,2360801532
2017,DC_ENVTECH_REXP,Uzbekistan,1860187
2018,DC_ENVTECH_REXP,Uzbekistan,720766
2019,DC_ENVTECH_REXP,Uzbekistan,2368567
2020,DC_ENVTECH_REXP,Uzbekistan,5691817
2020,DC_ENVTECH_REXP,Uzbekistan,5691817
