Year,SeriesCode,Country,Age,Sex,Value
2016,VC_HTF_DETVOP,Ireland,ALLAGE,Both sexes,5.0
2016,VC_HTF_DETVOP,Israel,ALLAGE,Both sexes,10.0
2016,VC_HTF_DETVOP,Israel,18+,Female,5.0
2016,VC_HTF_DETVOP,Israel,<18Y,Female,5.0
2020,VC_HTF_DETVOP,Israel,ALLAGE,Both sexes,39.0
2020,VC_HTF_DETVOP,Israel,18+,Both sexes,39.0
2020,VC_HTF_DETVOP,Israel,18+,Male,39.0
2007,VC_HTF_DETVOP,Italy,ALLAGE,Both sexes,19.0
2008,VC_HTF_DETVOP,Italy,ALLAGE,Both sexes,17.0
2009,VC_HTF_DETVOP,Italy,ALLAGE,Both sexes,35.0
2021,VC_HTF_DETVOP,Italy,ALLAGE,Both sexes,122.0
2010,VC_HTF_DETVOP,Japan,ALLAGE,Both sexes,38.0
2011,VC_HTF_DETVOP,Japan,ALLAGE,Both sexes,9.0
2017,VC_HTF_DETVOP,Kazakhstan,ALLAGE,Both sexes,24.0
2018,VC_HTF_DETVOP,Kazakhstan,ALLAGE,Both sexes,11.0
2019,VC_HTF_DETVOP,Kazakhstan,ALLAGE,Both sexes,6.0
2020,VC_HTF_DETVOP,Kazakhstan,ALLAGE,Both sexes,8.0
2018,VC_HTF_DETVOP,Kyrgyzstan,<18Y,Both sexes,6.0
2018,VC_HTF_DETVOP,Kyrgyzstan,ALLAGE,Both sexes,6.0
2019,VC_HTF_DETVOP,Kyrgyzstan,ALLAGE,Both sexes,8.0
2019,VC_HTF_DETVOP,Kyrgyzstan,<18Y,Both sexes,8.0
2020,VC_HTF_DETVOP,Kyrgyzstan,<18Y,Both sexes,5.0
2020,VC_HTF_DETVOP,Kyrgyzstan,ALLAGE,Both sexes,5.0
2011,VC_HTF_DETVOP,Latvia,ALLAGE,Both sexes,5.0
2012,VC_HTF_DETVOP,Latvia,ALLAGE,Both sexes,14.0
2013,VC_HTF_DETVOP,Latvia,ALLAGE,Both sexes,15.0
2014,VC_HTF_DETVOP,Latvia,18+,Male,22.0
2014,VC_HTF_DETVOP,Latvia,ALLAGE,Both sexes,22.0
2015,VC_HTF_DETVOP,Latvia,18+,Male,7.0
2015,VC_HTF_DETVOP,Latvia,ALLAGE,Both sexes,8.0
2017,VC_HTF_DETVOP,Latvia,18+,Male,8.0
2017,VC_HTF_DETVOP,Latvia,ALLAGE,Both sexes,9.0
2018,VC_HTF_DETVOP,Latvia,18+,Male,6.0
2018,VC_HTF_DETVOP,Latvia,ALLAGE,Both sexes,6.0
2014,VC_HTF_DETVOP,Lithuania,ALLAGE,Both sexes,33.0
2014,VC_HTF_DETVOP,Lithuania,18+,Female,20.0
2014,VC_HTF_DETVOP,Lithuania,18+,Male,10.0
2015,VC_HTF_DETVOP,Lithuania,18+,Male,12.0
2015,VC_HTF_DETVOP,Lithuania,ALLAGE,Both sexes,36.0
2015,VC_HTF_DETVOP,Lithuania,<18Y,Female,5.0
2015,VC_HTF_DETVOP,Lithuania,18+,Female,17.0
2016,VC_HTF_DETVOP,Lithuania,18+,Male,6.0
2016,VC_HTF_DETVOP,Lithuania,ALLAGE,Both sexes,22.0
2016,VC_HTF_DETVOP,Lithuania,18+,Female,13.0
2017,VC_HTF_DETVOP,Lithuania,ALLAGE,Both sexes,14.0
2017,VC_HTF_DETVOP,Lithuania,18+,Female,7.0
2018,VC_HTF_DETVOP,Lithuania,18+,Female,5.0
2018,VC_HTF_DETVOP,Lithuania,ALLAGE,Both sexes,9.0
2019,VC_HTF_DETVOP,Lithuania,ALLAGE,Both sexes,14.0
2019,VC_HTF_DETVOP,Lithuania,18+,Female,10.0
2020,VC_HTF_DETVOP,Lithuania,ALLAGE,Both sexes,12.0
2020,VC_HTF_DETVOP,Lithuania,18+,Female,7.0
2020,VC_HTF_DETVOP,Lithuania,18+,Both sexes,9.0
2016,VC_HTF_DETVOP,Luxembourg,ALLAGE,Both sexes,5.0
2021,VC_HTF_DETVOP,Luxembourg,ALLAGE,Both sexes,12.0
2009,VC_HTF_DETVOP,Mexico,ALLAGE,Both sexes,12.0
2015,VC_HTF_DETVOP,Mexico,<18Y,Male,10.0
2015,VC_HTF_DETVOP,Mexico,ALLAGE,Both sexes,13.0
2016,VC_HTF_DETVOP,Mexico,ALLAGE,Both sexes,76.0
2017,VC_HTF_DETVOP,Mexico,<18Y,Female,14.0
2017,VC_HTF_DETVOP,Mexico,18+,Male,10.0
2017,VC_HTF_DETVOP,Mexico,<18Y,Male,9.0
2017,VC_HTF_DETVOP,Mexico,ALLAGE,Both sexes,33.0
2018,VC_HTF_DETVOP,Mexico,<18Y,Male,31.0
2018,VC_HTF_DETVOP,Mexico,<18Y,Female,36.0
2018,VC_HTF_DETVOP,Mexico,ALLAGE,Both sexes,71.0
2020,VC_HTF_DETVOP,Mexico,ALLAGE,Both sexes,43.0
2006,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,73.0
2007,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,18.0
2009,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,10.0
2012,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,14.0
2013,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,24.0
2014,VC_HTF_DETVOP,Moldova,18+,Male,31.0
2014,VC_HTF_DETVOP,Moldova,18+,Female,22.0
2014,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,57.0
2015,VC_HTF_DETVOP,Moldova,18+,Female,13.0
2015,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,18.0
2015,VC_HTF_DETVOP,Moldova,18+,Male,16.0
2016,VC_HTF_DETVOP,Moldova,18+,Female,34.0
2016,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,55.0
2016,VC_HTF_DETVOP,Moldova,18+,Male,14.0
2017,VC_HTF_DETVOP,Moldova,<18Y,Male,6.0
2017,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,22.0
2018,VC_HTF_DETVOP,Moldova,18+,Male,10.0
2018,VC_HTF_DETVOP,Moldova,ALLAGE,Both sexes,15.0
2007,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,356.0
2008,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,335.0
2009,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,386.0
2010,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,73.0
2011,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,148.0
2012,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,163.0
2013,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,314.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Female,6.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Male,19.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Male,27.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,61.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Female,9.0
2015,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Male,24.0
2015,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,30.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Female,9.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Female,6.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,61.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Male,19.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Male,27.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Female,145.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,_O,6.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,535.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Male,82.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Both sexes,182.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Female,137.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Male,164.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Both sexes,84.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,100.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Both sexes,18.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Male,18.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Both sexes,82.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Female,12.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,Female,64.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,Male,6.0
2019,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,Both sexes,195.0
2012,VC_HTF_DETVOP,Norway,ALLAGE,Both sexes,16.0
2014,VC_HTF_DETVOP,Norway,ALLAGE,Both sexes,6.0
2016,VC_HTF_DETVOP,Norway,ALLAGE,Both sexes,13.0
2016,VC_HTF_DETVOP,Norway,18+,Male,11.0
2019,VC_HTF_DETVOP,Norway,ALLAGE,Both sexes,16.0
2020,VC_HTF_DETVOP,Norway,ALLAGE,Both sexes,15.0
2020,VC_HTF_DETVOP,Norway,ALLAGE,Both sexes,15.0
