Year,SeriesCode,Country,Age,Sex,Value
2020,VC_HTF_DETVSXR,Albania,18+,Both sexes,1.01
2020,VC_HTF_DETVSXR,Albania,18+,Male,2.03
2017,VC_HTF_DETVSXR,Moldova,ALLAGE,Both sexes,2.45
2017,VC_HTF_DETVSXR,Moldova,<18Y,Male,1.96
2018,VC_HTF_DETVSXR,Moldova,18+,Male,4.58
2018,VC_HTF_DETVSXR,Moldova,ALLAGE,Both sexes,2.96
2018,VC_HTF_DETVSXR,Moldova,<18Y,Male,10.34
2018,VC_HTF_DETVSXR,Moldova,<18Y,Both sexes,4.26
2018,VC_HTF_DETVSXR,Moldova,18+,Both sexes,4.19
2019,VC_HTF_DETVSXR,Moldova,<18Y,Female,5.19
2019,VC_HTF_DETVSXR,Moldova,<18Y,Male,2.79
2019,VC_HTF_DETVSXR,Moldova,<18Y,Both sexes,3.97
2019,VC_HTF_DETVSXR,Moldova,18+,Female,7.16
2020,VC_HTF_DETVSXR,Albania,<18Y,Male,8.0
2020,VC_HTF_DETVSXR,Albania,<18Y,Both sexes,4.26
2021,VC_HTF_DETVSXR,Albania,ALLAGE,Both sexes,2.07
2006,VC_HTF_DETVSXR,Azerbaijan,ALLAGE,Both sexes,0.88
2007,VC_HTF_DETVSXR,Azerbaijan,ALLAGE,Both sexes,1.12
2008,VC_HTF_DETVSXR,Azerbaijan,ALLAGE,Both sexes,0.84
2009,VC_HTF_DETVSXR,Azerbaijan,ALLAGE,Both sexes,0.84
2012,VC_HTF_DETVSXR,Azerbaijan,ALLAGE,Both sexes,0.38
2013,VC_HTF_DETVSXR,Azerbaijan,ALLAGE,Both sexes,0.42
2019,VC_HTF_DETVSXR,Moldova,18+,Both sexes,3.95
2020,VC_HTF_DETVSXR,Moldova,<18Y,Both sexes,4.81
2020,VC_HTF_DETVSXR,Moldova,18+,Male,2.17
2020,VC_HTF_DETVSXR,Moldova,18+,Both sexes,3.03
2020,VC_HTF_DETVSXR,Moldova,ALLAGE,Both sexes,1.43
2020,VC_HTF_DETVSXR,Moldova,<18Y,Male,5.57
2012,VC_HTF_DETVSXR,Montenegro,ALLAGE,Both sexes,1.42
2020,VC_HTF_DETVSXR,Montenegro,ALLAGE,Both sexes,1.59
2020,VC_HTF_DETVSXR,Montenegro,<18Y,Male,9.83
2014,VC_HTF_DETVSXR,Azerbaijan,ALLAGE,Both sexes,0.52
2015,VC_HTF_DETVSXR,Azerbaijan,ALLAGE,Both sexes,0.48
2005,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.1
2006,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.08
2008,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,4.68
2009,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,3.78
2010,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,3.55
2011,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,2.96
2012,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,2.15
2013,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,1.54
2014,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,0.84
2014,VC_HTF_DETVSXR,Belarus,<18Y,Male,1.07
2014,VC_HTF_DETVSXR,Belarus,18+,Male,2.23
2015,VC_HTF_DETVSXR,Belarus,18+,Male,2.24
2015,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,0.47
2015,VC_HTF_DETVSXR,Belarus,<18Y,Male,1.05
2016,VC_HTF_DETVSXR,Belarus,<18Y,Female,0.76
2020,VC_HTF_DETVSXR,Montenegro,<18Y,Both sexes,5.82
2007,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,2.06
2008,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,2.87
2009,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,2.53
2010,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,4.51
2011,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,4.68
2012,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,7.24
2013,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,5.6
2014,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Female,0.34
2014,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,4.49
2014,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Male,9.05
2014,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Male,7.11
2014,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Female,0.53
2015,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,3.96
2016,VC_HTF_DETVSXR,Belarus,18+,Male,2.64
2016,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,1.69
2016,VC_HTF_DETVSXR,Belarus,<18Y,Male,6.63
2017,VC_HTF_DETVSXR,Belarus,18+,Both sexes,1.22
2017,VC_HTF_DETVSXR,Belarus,<18Y,Female,0.75
2017,VC_HTF_DETVSXR,Belarus,<18Y,Male,2.67
2017,VC_HTF_DETVSXR,Belarus,<18Y,Both sexes,1.73
2017,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,1.32
2015,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Male,7.44
2015,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Female,0.42
2015,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Male,7.93
2016,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Male,5.81
2016,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Female,0.49
2016,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Male,6.06
2007,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.09
2008,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.11
2009,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.09
2010,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.09
2011,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.02
2012,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.05
2013,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.05
2014,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.06
2017,VC_HTF_DETVSXR,Belarus,18+,Male,2.65
2018,VC_HTF_DETVSXR,Belarus,<18Y,Both sexes,1.57
2018,VC_HTF_DETVSXR,Belarus,<18Y,Female,1.82
2018,VC_HTF_DETVSXR,Belarus,18+,Male,2.91
2018,VC_HTF_DETVSXR,Belarus,18+,Both sexes,1.31
2018,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,1.36
2016,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,3.26
2017,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,3.31
2017,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Male,5.77
2017,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Both sexes,3.26
2017,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Both sexes,3.35
2018,VC_HTF_DETVSXR,Belarus,<18Y,Male,1.33
2019,VC_HTF_DETVSXR,Belarus,<18Y,Both sexes,1.47
2019,VC_HTF_DETVSXR,Belarus,18+,Both sexes,1.22
2019,VC_HTF_DETVSXR,Belarus,<18Y,Male,1.85
2019,VC_HTF_DETVSXR,Belarus,18+,Male,2.63
2019,VC_HTF_DETVSXR,Belarus,<18Y,Female,1.07
2019,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,1.27
2017,VC_HTF_DETVSXR,Australia,18+,Male,0.11
2017,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.04
2017,VC_HTF_DETVSXR,Australia,18+,Both sexes,0.05
2018,VC_HTF_DETVSXR,Australia,18+,Male,0.14
2017,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Female,0.96
2017,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Female,0.72
2017,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Male,5.61
2018,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Both sexes,1.24
2018,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,2.81
2018,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Female,1.79
2018,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Male,4.64
2018,VC_HTF_DETVSXR,Netherlands (Kingdom of the),<18Y,Male,2.25
2018,VC_HTF_DETVSXR,Netherlands (Kingdom of the),18+,Both sexes,3.19
2019,VC_HTF_DETVSXR,Netherlands (Kingdom of the),ALLAGE,Both sexes,4.12
2007,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,3.44
2008,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,3.77
2009,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,4.1
2010,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,3.97
2011,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,1.59
2012,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,1.33
2013,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,1.59
2014,VC_HTF_DETVSXR,Norway,<18Y,Male,2.43
2014,VC_HTF_DETVSXR,Norway,18+,Male,9.62
2014,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,4.07
2015,VC_HTF_DETVSXR,Norway,18+,Female,0.49
2015,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,3.93
2015,VC_HTF_DETVSXR,Norway,18+,Male,8.6
2015,VC_HTF_DETVSXR,Norway,<18Y,Male,3.12
2016,VC_HTF_DETVSXR,Norway,18+,Female,0.34
2016,VC_HTF_DETVSXR,Norway,<18Y,Male,0.86
2016,VC_HTF_DETVSXR,Norway,18+,Male,8.41
2020,VC_HTF_DETVSXR,Belarus,<18Y,Male,3.08
2020,VC_HTF_DETVSXR,Belarus,ALLAGE,Both sexes,1.08
2020,VC_HTF_DETVSXR,Belarus,18+,Male,2.02
2020,VC_HTF_DETVSXR,Belarus,<18Y,Both sexes,1.78
2020,VC_HTF_DETVSXR,Belarus,18+,Both sexes,0.93
2008,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.02
2016,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,3.59
2019,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,2.66
2020,VC_HTF_DETVSXR,Norway,ALLAGE,Both sexes,2.58
2004,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.07
2005,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.07
2010,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.06
2011,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.15
2012,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.13
2013,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.17
2014,VC_HTF_DETVSXR,Canada,18+,Male,0.69
2014,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.27
2006,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.06
2007,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.09
2014,VC_HTF_DETVSXR,Poland,18+,Male,0.29
2014,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.2
2015,VC_HTF_DETVSXR,Poland,18+,Male,0.18
2015,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.13
2016,VC_HTF_DETVSXR,Poland,18+,Male,0.03
2016,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.06
2017,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.12
2017,VC_HTF_DETVSXR,Poland,18+,Both sexes,0.07
2015,VC_HTF_DETVSXR,Canada,<18Y,Female,1.6
2015,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.16
2016,VC_HTF_DETVSXR,Canada,18+,Male,0.34
2016,VC_HTF_DETVSXR,Canada,<18Y,Male,0.91
2016,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.27
2017,VC_HTF_DETVSXR,Canada,<18Y,Male,1.65
2017,VC_HTF_DETVSXR,Poland,18+,Female,0.05
2017,VC_HTF_DETVSXR,Poland,18+,Male,0.09
2018,VC_HTF_DETVSXR,Poland,18+,Both sexes,0.12
2018,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.11
2018,VC_HTF_DETVSXR,Poland,18+,Male,0.25
2019,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.04
2019,VC_HTF_DETVSXR,Poland,<18Y,Both sexes,0.13
2019,VC_HTF_DETVSXR,Poland,18+,Male,0.06
2019,VC_HTF_DETVSXR,Poland,18+,Both sexes,0.02
2019,VC_HTF_DETVSXR,Poland,<18Y,Male,0.17
2017,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.42
2017,VC_HTF_DETVSXR,Canada,18+,Male,0.65
2018,VC_HTF_DETVSXR,Canada,ALLAGE,Both sexes,0.35
2018,VC_HTF_DETVSXR,Canada,18+,Male,0.6
2018,VC_HTF_DETVSXR,Canada,<18Y,Male,1.04
2020,VC_HTF_DETVSXR,Poland,18+,Both sexes,0.03
2020,VC_HTF_DETVSXR,Poland,18+,Male,0.05
2020,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.02
2018,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.05
2018,VC_HTF_DETVSXR,Australia,18+,Both sexes,0.07
2021,VC_HTF_DETVSXR,Poland,ALLAGE,Both sexes,0.04
2006,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.24
2008,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.07
2009,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.11
2010,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.08
2012,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.07
2013,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.27
2014,VC_HTF_DETVSXR,Portugal,18+,Male,0.27
2014,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.12
2015,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.05
2015,VC_HTF_DETVSXR,Portugal,18+,Male,0.13
2017,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.06
2008,VC_HTF_DETVSXR,Chile,ALLAGE,Both sexes,0.47
2010,VC_HTF_DETVSXR,Chile,ALLAGE,Both sexes,0.1
2011,VC_HTF_DETVSXR,Chile,ALLAGE,Both sexes,0.35
2012,VC_HTF_DETVSXR,Chile,ALLAGE,Both sexes,0.04
2017,VC_HTF_DETVSXR,Portugal,18+,Male,0.15
2018,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.06
2019,VC_HTF_DETVSXR,Australia,18+,Male,0.21
2019,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.08
2019,VC_HTF_DETVSXR,Australia,18+,Both sexes,0.1
2020,VC_HTF_DETVSXR,Australia,18+,Both sexes,0.08
2020,VC_HTF_DETVSXR,Australia,ALLAGE,Both sexes,0.07
2020,VC_HTF_DETVSXR,Australia,18+,Male,0.17
2007,VC_HTF_DETVSXR,Austria,ALLAGE,Both sexes,1.24
2008,VC_HTF_DETVSXR,Austria,ALLAGE,Both sexes,1.44
2009,VC_HTF_DETVSXR,Austria,ALLAGE,Both sexes,1.44
2019,VC_HTF_DETVSXR,Portugal,18+,Male,0.25
2019,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.1
2018,VC_HTF_DETVSXR,Austria,18+,Male,0.17
2019,VC_HTF_DETVSXR,Austria,18+,Male,0.17
2020,VC_HTF_DETVSXR,Austria,18+,Male,5.82
2020,VC_HTF_DETVSXR,Austria,ALLAGE,Both sexes,2.38
2014,VC_HTF_DETVSXR,Chile,18+,Male,0.09
2014,VC_HTF_DETVSXR,Chile,ALLAGE,Both sexes,0.03
2016,VC_HTF_DETVSXR,Chile,18+,Male,0.12
2020,VC_HTF_DETVSXR,Portugal,18+,Male,0.13
2020,VC_HTF_DETVSXR,Portugal,ALLAGE,Both sexes,0.05
2005,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,4.79
2006,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,4.84
2016,VC_HTF_DETVSXR,Chile,ALLAGE,Both sexes,0.06
2007,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,3.49
2008,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,1.87
2009,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,1.56
2010,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,2.37
2011,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,2.5
2012,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,2.61
2013,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,2.19
2014,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,2.38
2015,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,2.5
2016,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,2.68
2017,VC_HTF_DETVSXR,Romania,<18Y,Male,10.42
2017,VC_HTF_DETVSXR,Romania,18+,Both sexes,1.33
2017,VC_HTF_DETVSXR,Romania,18+,Male,2.77
2017,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,2.3
2017,VC_HTF_DETVSXR,Romania,<18Y,Both sexes,6.44
2019,VC_HTF_DETVSXR,Chile,18+,Both sexes,0.23
2019,VC_HTF_DETVSXR,Chile,18+,Male,0.47
2019,VC_HTF_DETVSXR,Chile,ALLAGE,Both sexes,0.18
2017,VC_HTF_DETVSXR,China,ALLAGE,Both sexes,0.02
2017,VC_HTF_DETVSXR,Romania,<18Y,Female,2.29
2018,VC_HTF_DETVSXR,Romania,<18Y,Both sexes,4.73
2018,VC_HTF_DETVSXR,Romania,18+,Both sexes,1.0
2018,VC_HTF_DETVSXR,Romania,ALLAGE,Both sexes,1.71
2006,VC_HTF_DETVSXR,Armenia,ALLAGE,Both sexes,1.45
2007,VC_HTF_DETVSXR,Armenia,ALLAGE,Both sexes,1.13
2008,VC_HTF_DETVSXR,Armenia,ALLAGE,Both sexes,1.04
2009,VC_HTF_DETVSXR,Armenia,ALLAGE,Both sexes,1.32
2010,VC_HTF_DETVSXR,Armenia,ALLAGE,Both sexes,0.64
2011,VC_HTF_DETVSXR,Armenia,ALLAGE,Both sexes,0.34
2018,VC_HTF_DETVSXR,China,ALLAGE,Both sexes,0.03
2010,VC_HTF_DETVSXR,Colombia,ALLAGE,Both sexes,0.09
2011,VC_HTF_DETVSXR,Colombia,ALLAGE,Both sexes,0.04
2012,VC_HTF_DETVSXR,Colombia,ALLAGE,Both sexes,0.06
2018,VC_HTF_DETVSXR,Romania,18+,Male,2.08
2018,VC_HTF_DETVSXR,Romania,<18Y,Female,1.09
2018,VC_HTF_DETVSXR,Romania,<18Y,Male,8.2
2019,VC_HTF_DETVSXR,Romania,<18Y,Male,13.18
