Year,SeriesCode,Country,Value
2000,NE_IMP_GNFS_KD_ZG,Armenia,7.02326
2001,NE_IMP_GNFS_KD_ZG,Armenia,6.86804
2002,NE_IMP_GNFS_KD_ZG,Armenia,18.24892
2003,NE_IMP_GNFS_KD_ZG,Armenia,27.40847
2004,NE_IMP_GNFS_KD_ZG,Armenia,-3.26883
2005,NE_IMP_GNFS_KD_ZG,Armenia,14.15683
2006,NE_IMP_GNFS_KD_ZG,Armenia,3.76097
2007,NE_IMP_GNFS_KD_ZG,Armenia,12.99479
2008,NE_IMP_GNFS_KD_ZG,Armenia,7.27811
2009,NE_IMP_GNFS_KD_ZG,Armenia,-19.15362
2010,NE_IMP_GNFS_KD_ZG,Armenia,12.8
2011,NE_IMP_GNFS_KD_ZG,Armenia,-2.29997
2012,NE_IMP_GNFS_KD_ZG,Armenia,-2.73246
2013,NE_IMP_GNFS_KD_ZG,Armenia,0.0
2014,NE_IMP_GNFS_KD_ZG,Armenia,-2.7
2015,NE_IMP_GNFS_KD_ZG,Armenia,-15.3
2016,NE_IMP_GNFS_KD_ZG,Armenia,6.3
2017,NE_IMP_GNFS_KD_ZG,Armenia,24.6
2018,NE_IMP_GNFS_KD_ZG,Armenia,13.3
2019,NE_IMP_GNFS_KD_ZG,Armenia,11.6
2020,NE_IMP_GNFS_KD_ZG,Armenia,-31.5
2021,NE_IMP_GNFS_KD_ZG,Armenia,12.9
2000,NE_IMP_GNFS_KD_ZG,Belgium,13.01551
2001,NE_IMP_GNFS_KD_ZG,Belgium,-0.75547
2002,NE_IMP_GNFS_KD_ZG,Belgium,1.05598
2003,NE_IMP_GNFS_KD_ZG,Belgium,1.45948
2004,NE_IMP_GNFS_KD_ZG,Belgium,6.30667
2005,NE_IMP_GNFS_KD_ZG,Belgium,6.42658
2006,NE_IMP_GNFS_KD_ZG,Belgium,5.14185
2007,NE_IMP_GNFS_KD_ZG,Belgium,5.57933
2008,NE_IMP_GNFS_KD_ZG,Belgium,3.805
2009,NE_IMP_GNFS_KD_ZG,Belgium,-10.85889
2010,NE_IMP_GNFS_KD_ZG,Belgium,9.68797
2011,NE_IMP_GNFS_KD_ZG,Belgium,5.62503
2012,NE_IMP_GNFS_KD_ZG,Belgium,-0.6748
2013,NE_IMP_GNFS_KD_ZG,Belgium,-0.21386
2014,NE_IMP_GNFS_KD_ZG,Belgium,5.52827
2015,NE_IMP_GNFS_KD_ZG,Belgium,3.91367
2016,NE_IMP_GNFS_KD_ZG,Belgium,7.45158
2017,NE_IMP_GNFS_KD_ZG,Belgium,5.21911
2018,NE_IMP_GNFS_KD_ZG,Belgium,1.9769
