Year,SeriesCode,Country,Location,Value
2010,SH_H2O_SAFE,Cyprus,All areas,97.66455
2011,SH_H2O_SAFE,Cyprus,All areas,97.92428
2012,SH_H2O_SAFE,Cyprus,All areas,98.184
2013,SH_H2O_SAFE,Cyprus,All areas,98.44365
2014,SH_H2O_SAFE,Cyprus,All areas,98.70326
2015,SH_H2O_SAFE,Cyprus,All areas,98.96281
2016,SH_H2O_SAFE,Cyprus,All areas,99.22231
2017,SH_H2O_SAFE,Cyprus,All areas,99.48175
2018,SH_H2O_SAFE,Cyprus,All areas,99.74111
2019,SH_H2O_SAFE,Cyprus,All areas,99.76519
2005,SH_H2O_SAFE,Austria,All areas,97.57553
2006,SH_H2O_SAFE,Austria,All areas,97.7468
2007,SH_H2O_SAFE,Austria,All areas,97.91805
2008,SH_H2O_SAFE,Austria,All areas,98.08931
2009,SH_H2O_SAFE,Austria,All areas,98.26058
2010,SH_H2O_SAFE,Austria,All areas,98.43184
2011,SH_H2O_SAFE,Austria,All areas,98.6031
2012,SH_H2O_SAFE,Austria,All areas,98.77435
2013,SH_H2O_SAFE,Austria,All areas,98.91264
2014,SH_H2O_SAFE,Austria,All areas,98.91103
2020,SH_H2O_SAFE,Cyprus,All areas,99.76517
2021,SH_H2O_SAFE,Cyprus,All areas,99.76513
2022,SH_H2O_SAFE,Cyprus,All areas,99.76506
2000,SH_H2O_SAFE,Czechia,All areas,96.32186
2000,SH_H2O_SAFE,Czechia,Urban,97.24502
2000,SH_H2O_SAFE,Czechia,Rural,93.69603
2001,SH_H2O_SAFE,Czechia,All areas,96.31792
2001,SH_H2O_SAFE,Czechia,Rural,93.69603
2001,SH_H2O_SAFE,Czechia,Urban,97.24502
2002,SH_H2O_SAFE,Czechia,Rural,94.00047
2002,SH_H2O_SAFE,Viet Nam,Rural,37.55708
2003,SH_H2O_SAFE,Viet Nam,Rural,37.99894
2003,SH_H2O_SAFE,Viet Nam,All areas,47.3329
2003,SH_H2O_SAFE,Viet Nam,Urban,73.7722
2004,SH_H2O_SAFE,Viet Nam,All areas,47.89631
2004,SH_H2O_SAFE,Viet Nam,Urban,73.87724
2004,SH_H2O_SAFE,Viet Nam,Rural,38.44081
2005,SH_H2O_SAFE,Viet Nam,Urban,73.98228
2005,SH_H2O_SAFE,Viet Nam,Rural,38.88268
2005,SH_H2O_SAFE,Viet Nam,All areas,48.4582
2006,SH_H2O_SAFE,Viet Nam,Rural,39.32455
2006,SH_H2O_SAFE,Viet Nam,Urban,74.08733
2006,SH_H2O_SAFE,Viet Nam,All areas,49.01919
2007,SH_H2O_SAFE,Viet Nam,Urban,74.19237
2007,SH_H2O_SAFE,Viet Nam,Rural,39.76642
2007,SH_H2O_SAFE,Viet Nam,All areas,49.57919
2008,SH_H2O_SAFE,Viet Nam,All areas,50.13777
2008,SH_H2O_SAFE,Viet Nam,Urban,74.29741
2008,SH_H2O_SAFE,Viet Nam,Rural,40.20829
2009,SH_H2O_SAFE,Viet Nam,All areas,50.69552
2015,SH_H2O_SAFE,Austria,All areas,98.90942
2016,SH_H2O_SAFE,Austria,All areas,98.90781
2017,SH_H2O_SAFE,Austria,All areas,98.9062
2018,SH_H2O_SAFE,Austria,All areas,98.90447
2019,SH_H2O_SAFE,Austria,All areas,98.90262
2020,SH_H2O_SAFE,Austria,All areas,98.90064
2021,SH_H2O_SAFE,Austria,All areas,98.89854
2022,SH_H2O_SAFE,Austria,All areas,98.89632
2000,SH_H2O_SAFE,Armenia,All areas,82.35072
2001,SH_H2O_SAFE,Armenia,All areas,82.45862
2002,SH_H2O_SAFE,Czechia,All areas,96.43583
2002,SH_H2O_SAFE,Czechia,Urban,97.30001
2003,SH_H2O_SAFE,Czechia,Rural,94.305
2003,SH_H2O_SAFE,Czechia,All areas,96.55407
2003,SH_H2O_SAFE,Czechia,Urban,97.355
2004,SH_H2O_SAFE,Czechia,All areas,96.67269
2004,SH_H2O_SAFE,Czechia,Urban,97.40999
2004,SH_H2O_SAFE,Czechia,Rural,94.60962
2005,SH_H2O_SAFE,Czechia,All areas,96.79167
2005,SH_H2O_SAFE,Czechia,Rural,94.91434
2005,SH_H2O_SAFE,Czechia,Urban,97.46498
2006,SH_H2O_SAFE,Czechia,Rural,95.21916
2006,SH_H2O_SAFE,Czechia,All areas,96.91102
2006,SH_H2O_SAFE,Czechia,Urban,97.51998
2007,SH_H2O_SAFE,Czechia,All areas,97.03073
2007,SH_H2O_SAFE,Czechia,Urban,97.57498
2007,SH_H2O_SAFE,Czechia,Rural,95.52406
2008,SH_H2O_SAFE,Czechia,All areas,97.15083
2008,SH_H2O_SAFE,Czechia,Rural,95.82906
2008,SH_H2O_SAFE,Czechia,Urban,97.62998
2002,SH_H2O_SAFE,Armenia,All areas,82.57382
2003,SH_H2O_SAFE,Armenia,All areas,82.69191
2004,SH_H2O_SAFE,Armenia,All areas,82.81056
2005,SH_H2O_SAFE,Armenia,All areas,82.92976
2006,SH_H2O_SAFE,Armenia,All areas,83.04957
2007,SH_H2O_SAFE,Armenia,All areas,83.16992
2008,SH_H2O_SAFE,Armenia,All areas,83.29089
2009,SH_H2O_SAFE,Armenia,All areas,83.26616
2010,SH_H2O_SAFE,Armenia,All areas,83.24159
2011,SH_H2O_SAFE,Armenia,All areas,83.21717
2012,SH_H2O_SAFE,Armenia,All areas,83.19289
2013,SH_H2O_SAFE,Armenia,All areas,83.16902
2014,SH_H2O_SAFE,Armenia,All areas,83.14535
2015,SH_H2O_SAFE,Armenia,All areas,83.07821
2016,SH_H2O_SAFE,Armenia,All areas,82.93473
2017,SH_H2O_SAFE,Armenia,All areas,82.79146
2018,SH_H2O_SAFE,Armenia,All areas,82.95984
2019,SH_H2O_SAFE,Armenia,All areas,82.82285
2020,SH_H2O_SAFE,Armenia,All areas,82.68582
2021,SH_H2O_SAFE,Armenia,All areas,82.54878
2009,SH_H2O_SAFE,Viet Nam,Urban,74.40245
2009,SH_H2O_SAFE,Viet Nam,Rural,40.65016
2010,SH_H2O_SAFE,Viet Nam,All areas,51.25601
2010,SH_H2O_SAFE,Viet Nam,Rural,41.09203
2010,SH_H2O_SAFE,Viet Nam,Urban,74.5075
2011,SH_H2O_SAFE,Viet Nam,Urban,74.61254
2011,SH_H2O_SAFE,Viet Nam,All areas,51.81474
2011,SH_H2O_SAFE,Viet Nam,Rural,41.5339
2012,SH_H2O_SAFE,Viet Nam,Rural,41.97577
2012,SH_H2O_SAFE,Viet Nam,Urban,74.71758
2009,SH_H2O_SAFE,Czechia,All areas,97.27128
2009,SH_H2O_SAFE,Czechia,Urban,97.68498
2009,SH_H2O_SAFE,Czechia,Rural,96.13416
2010,SH_H2O_SAFE,Czechia,All areas,97.39213
2010,SH_H2O_SAFE,Czechia,Urban,97.73998
2010,SH_H2O_SAFE,Czechia,Rural,96.43934
2011,SH_H2O_SAFE,Czechia,All areas,97.51334
2011,SH_H2O_SAFE,Czechia,Urban,97.79499
2011,SH_H2O_SAFE,Czechia,Rural,96.74462
2012,SH_H2O_SAFE,Czechia,All areas,97.63557
2012,SH_H2O_SAFE,Czechia,Urban,97.85
2012,SH_H2O_SAFE,Czechia,Rural,97.05
2013,SH_H2O_SAFE,Czechia,Urban,97.90501
2013,SH_H2O_SAFE,Czechia,Rural,97.35547
2013,SH_H2O_SAFE,Czechia,All areas,97.75823
2014,SH_H2O_SAFE,Czechia,All areas,97.88044
2014,SH_H2O_SAFE,Czechia,Urban,97.96002
2014,SH_H2O_SAFE,Czechia,Rural,97.66103
2015,SH_H2O_SAFE,Czechia,All areas,97.88073
2015,SH_H2O_SAFE,Czechia,Urban,97.96002
2012,SH_H2O_SAFE,Viet Nam,All areas,52.37195
2013,SH_H2O_SAFE,Viet Nam,All areas,52.92625
2013,SH_H2O_SAFE,Viet Nam,Rural,42.41764
2013,SH_H2O_SAFE,Viet Nam,Urban,74.82263
2014,SH_H2O_SAFE,Viet Nam,All areas,53.47888
2014,SH_H2O_SAFE,Viet Nam,Rural,42.85951
2014,SH_H2O_SAFE,Viet Nam,Urban,74.92767
2015,SH_H2O_SAFE,Viet Nam,Urban,75.03271
2015,SH_H2O_SAFE,Viet Nam,Rural,43.30138
2015,SH_H2O_SAFE,Viet Nam,All areas,54.02942
2022,SH_H2O_SAFE,Armenia,All areas,82.41172
2000,SH_H2O_SAFE,Belgium,All areas,99.63135
2001,SH_H2O_SAFE,Belgium,All areas,99.63135
2002,SH_H2O_SAFE,Belgium,All areas,99.63135
2003,SH_H2O_SAFE,Belgium,All areas,99.63135
2004,SH_H2O_SAFE,Belgium,All areas,99.63135
2005,SH_H2O_SAFE,Belgium,All areas,99.63135
2006,SH_H2O_SAFE,Belgium,All areas,99.63135
2007,SH_H2O_SAFE,Belgium,All areas,99.63135
2008,SH_H2O_SAFE,Belgium,All areas,99.63135
2015,SH_H2O_SAFE,Czechia,Rural,97.66103
2016,SH_H2O_SAFE,Czechia,Rural,97.66103
2016,SH_H2O_SAFE,Czechia,All areas,97.881
2016,SH_H2O_SAFE,Czechia,Urban,97.96002
2017,SH_H2O_SAFE,Czechia,All areas,97.88131
2017,SH_H2O_SAFE,Czechia,Rural,97.66103
2017,SH_H2O_SAFE,Czechia,Urban,97.96002
2018,SH_H2O_SAFE,Czechia,All areas,97.88166
2018,SH_H2O_SAFE,Czechia,Rural,97.66103
2018,SH_H2O_SAFE,Czechia,Urban,97.96002
2016,SH_H2O_SAFE,Viet Nam,Urban,75.13776
2016,SH_H2O_SAFE,Viet Nam,All areas,54.57749
2016,SH_H2O_SAFE,Viet Nam,Rural,43.74324
2017,SH_H2O_SAFE,Viet Nam,All areas,55.12145
2017,SH_H2O_SAFE,Viet Nam,Urban,75.2428
2017,SH_H2O_SAFE,Viet Nam,Rural,44.18511
2018,SH_H2O_SAFE,Viet Nam,Urban,75.34784
2018,SH_H2O_SAFE,Viet Nam,Rural,44.62698
2018,SH_H2O_SAFE,Viet Nam,All areas,55.66161
2019,SH_H2O_SAFE,Viet Nam,Rural,45.06885
2019,SH_H2O_SAFE,Viet Nam,All areas,56.19791
2019,SH_H2O_SAFE,Viet Nam,Urban,75.45288
2020,SH_H2O_SAFE,Viet Nam,All areas,56.73035
2020,SH_H2O_SAFE,Viet Nam,Urban,75.55793
2020,SH_H2O_SAFE,Viet Nam,Rural,45.51072
2021,SH_H2O_SAFE,Viet Nam,Urban,75.66297
2021,SH_H2O_SAFE,Viet Nam,All areas,57.25798
2021,SH_H2O_SAFE,Viet Nam,Rural,45.95259
2022,SH_H2O_SAFE,Viet Nam,Rural,46.39446
2022,SH_H2O_SAFE,Viet Nam,Urban,75.76801
2009,SH_H2O_SAFE,Belgium,All areas,99.63135
2010,SH_H2O_SAFE,Belgium,All areas,99.63966
2011,SH_H2O_SAFE,Belgium,All areas,99.64798
2012,SH_H2O_SAFE,Belgium,All areas,99.65629
2013,SH_H2O_SAFE,Belgium,All areas,99.66461
2014,SH_H2O_SAFE,Belgium,All areas,99.67292
2015,SH_H2O_SAFE,Belgium,All areas,99.68124
2016,SH_H2O_SAFE,Belgium,All areas,99.68956
2017,SH_H2O_SAFE,Belgium,All areas,99.69787
2018,SH_H2O_SAFE,Belgium,All areas,99.70619
2019,SH_H2O_SAFE,Czechia,All areas,97.88205
2019,SH_H2O_SAFE,Czechia,Urban,97.96002
2019,SH_H2O_SAFE,Czechia,Rural,97.66103
2020,SH_H2O_SAFE,Czechia,All areas,97.88247
2020,SH_H2O_SAFE,Czechia,Urban,97.96002
2020,SH_H2O_SAFE,Czechia,Rural,97.66103
2021,SH_H2O_SAFE,Czechia,Rural,97.66103
2021,SH_H2O_SAFE,Czechia,Urban,97.96002
2021,SH_H2O_SAFE,Czechia,All areas,97.88293
2022,SH_H2O_SAFE,Czechia,Urban,97.96002
2022,SH_H2O_SAFE,Viet Nam,All areas,57.78141
2000,SH_H2O_SAFE,Slovenia,All areas,91.10523
2001,SH_H2O_SAFE,Slovenia,All areas,91.10523
2002,SH_H2O_SAFE,Slovenia,All areas,91.10523
2003,SH_H2O_SAFE,Slovenia,All areas,91.10523
2004,SH_H2O_SAFE,Slovenia,All areas,91.10523
2005,SH_H2O_SAFE,Slovenia,All areas,91.10523
2006,SH_H2O_SAFE,Slovenia,All areas,91.10523
2007,SH_H2O_SAFE,Slovenia,All areas,91.10523
2008,SH_H2O_SAFE,Slovenia,All areas,91.10523
2022,SH_H2O_SAFE,Czechia,All areas,97.88341
2022,SH_H2O_SAFE,Czechia,Rural,97.66103
2000,SH_H2O_SAFE,Denmark,All areas,94.02154
2001,SH_H2O_SAFE,Denmark,All areas,94.02155
2002,SH_H2O_SAFE,Denmark,All areas,94.02155
2003,SH_H2O_SAFE,Denmark,All areas,94.02154
2004,SH_H2O_SAFE,Denmark,All areas,94.41845
2005,SH_H2O_SAFE,Denmark,All areas,94.81535
2006,SH_H2O_SAFE,Denmark,All areas,95.21226
2007,SH_H2O_SAFE,Denmark,All areas,95.60917
2019,SH_H2O_SAFE,Belgium,All areas,99.7145
2020,SH_H2O_SAFE,Belgium,All areas,99.72281
2021,SH_H2O_SAFE,Belgium,All areas,99.73113
2022,SH_H2O_SAFE,Belgium,All areas,99.73945
2000,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,87.34998
2001,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,87.47272
2002,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,87.59462
2003,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,87.71558
2004,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,87.83569
2005,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,87.95483
2009,SH_H2O_SAFE,Slovenia,All areas,91.10523
2010,SH_H2O_SAFE,Slovenia,All areas,91.78527
2011,SH_H2O_SAFE,Slovenia,All areas,92.46532
2012,SH_H2O_SAFE,Slovenia,All areas,93.14536
2013,SH_H2O_SAFE,Slovenia,All areas,93.8254
2014,SH_H2O_SAFE,Slovenia,All areas,94.50545
2015,SH_H2O_SAFE,Slovenia,All areas,95.18549
2016,SH_H2O_SAFE,Slovenia,All areas,95.86553
2017,SH_H2O_SAFE,Slovenia,All areas,96.54558
2018,SH_H2O_SAFE,Slovenia,All areas,97.22562
2008,SH_H2O_SAFE,Denmark,All areas,96.00607
2009,SH_H2O_SAFE,Denmark,All areas,96.40297
2010,SH_H2O_SAFE,Denmark,All areas,96.79988
2011,SH_H2O_SAFE,Denmark,All areas,97.19679
2012,SH_H2O_SAFE,Denmark,All areas,97.59369
2013,SH_H2O_SAFE,Denmark,All areas,97.99059
2014,SH_H2O_SAFE,Denmark,All areas,98.3875
2015,SH_H2O_SAFE,Denmark,All areas,98.78441
2016,SH_H2O_SAFE,Denmark,All areas,99.18131
2017,SH_H2O_SAFE,Denmark,All areas,99.57822
2019,SH_H2O_SAFE,Slovenia,All areas,97.90567
2020,SH_H2O_SAFE,Slovenia,All areas,98.27432
2021,SH_H2O_SAFE,Slovenia,All areas,98.27432
2022,SH_H2O_SAFE,Slovenia,All areas,98.27432
2000,SH_H2O_SAFE,Spain,All areas,99.352
2000,SH_H2O_SAFE,Spain,Rural,98.6356
2000,SH_H2O_SAFE,Spain,Urban,99.575
2001,SH_H2O_SAFE,Spain,All areas,99.35277
2001,SH_H2O_SAFE,Spain,Urban,99.575
2001,SH_H2O_SAFE,Spain,Rural,98.6356
2006,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.07303
2007,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.19036
2008,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.30676
2009,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.42221
2010,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.53673
2011,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.65034
2012,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.70229
2013,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.79768
2014,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.81718
2015,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.82513
2018,SH_H2O_SAFE,Denmark,All areas,99.91883
2019,SH_H2O_SAFE,Denmark,All areas,99.91883
2020,SH_H2O_SAFE,Denmark,All areas,99.91882
2021,SH_H2O_SAFE,Denmark,All areas,99.91883
2022,SH_H2O_SAFE,Denmark,All areas,99.91883
2000,SH_H2O_SAFE,Estonia,All areas,91.68188
2001,SH_H2O_SAFE,Estonia,All areas,92.00879
2002,SH_H2O_SAFE,Estonia,All areas,92.33977
2003,SH_H2O_SAFE,Estonia,All areas,92.67469
2004,SH_H2O_SAFE,Estonia,All areas,93.01373
2002,SH_H2O_SAFE,Spain,All areas,99.38708
2002,SH_H2O_SAFE,Spain,Urban,99.6175
2002,SH_H2O_SAFE,Spain,Rural,98.6356
2003,SH_H2O_SAFE,Spain,Urban,99.66
2003,SH_H2O_SAFE,Spain,All areas,99.42211
2003,SH_H2O_SAFE,Spain,Rural,98.6356
2004,SH_H2O_SAFE,Spain,All areas,99.45735
2004,SH_H2O_SAFE,Spain,Rural,98.6356
2004,SH_H2O_SAFE,Spain,Urban,99.7025
2005,SH_H2O_SAFE,Spain,All areas,99.49275
2005,SH_H2O_SAFE,Estonia,All areas,93.35693
2006,SH_H2O_SAFE,Estonia,All areas,93.70418
2007,SH_H2O_SAFE,Estonia,All areas,94.05564
2008,SH_H2O_SAFE,Estonia,All areas,94.41134
2009,SH_H2O_SAFE,Estonia,All areas,94.77131
2010,SH_H2O_SAFE,Estonia,All areas,95.13546
2011,SH_H2O_SAFE,Estonia,All areas,95.50393
2012,SH_H2O_SAFE,Estonia,All areas,95.8874
2013,SH_H2O_SAFE,Estonia,All areas,96.28194
2014,SH_H2O_SAFE,Estonia,All areas,96.67542
2016,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.83336
2017,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.8419
2018,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.85069
2019,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.72298
2020,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,88.13888
2021,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,87.55478
2022,SH_H2O_SAFE,Bosnia and Herzegovina,All areas,86.97068
2000,SH_H2O_SAFE,Bulgaria,All areas,89.66373
2001,SH_H2O_SAFE,Bulgaria,All areas,90.18406
2002,SH_H2O_SAFE,Bulgaria,All areas,90.70463
2005,SH_H2O_SAFE,Spain,Rural,98.6356
2005,SH_H2O_SAFE,Spain,Urban,99.745
2006,SH_H2O_SAFE,Spain,Urban,99.7875
2006,SH_H2O_SAFE,Spain,All areas,99.52834
2006,SH_H2O_SAFE,Spain,Rural,98.6356
2007,SH_H2O_SAFE,Spain,Rural,98.6356
2007,SH_H2O_SAFE,Spain,All areas,99.56412
2007,SH_H2O_SAFE,Spain,Urban,99.83
2008,SH_H2O_SAFE,Spain,Urban,99.8725
2008,SH_H2O_SAFE,Spain,Rural,98.6356
2015,SH_H2O_SAFE,Estonia,All areas,96.8461
2016,SH_H2O_SAFE,Estonia,All areas,96.87794
2017,SH_H2O_SAFE,Estonia,All areas,96.91005
2018,SH_H2O_SAFE,Estonia,All areas,96.94275
2019,SH_H2O_SAFE,Estonia,All areas,96.97601
2020,SH_H2O_SAFE,Estonia,All areas,96.99839
2021,SH_H2O_SAFE,Estonia,All areas,97.00866
2022,SH_H2O_SAFE,Estonia,All areas,97.01938
2000,SH_H2O_SAFE,Finland,All areas,93.81033
2001,SH_H2O_SAFE,Finland,All areas,94.2074
2008,SH_H2O_SAFE,Spain,All areas,99.60008
2009,SH_H2O_SAFE,Spain,All areas,99.60359
2009,SH_H2O_SAFE,Spain,Urban,99.87329
2009,SH_H2O_SAFE,Spain,Rural,98.6356
2010,SH_H2O_SAFE,Spain,Urban,99.87329
2010,SH_H2O_SAFE,Spain,Rural,98.6356
2010,SH_H2O_SAFE,Spain,All areas,99.60646
2011,SH_H2O_SAFE,Spain,All areas,99.60933
2011,SH_H2O_SAFE,Spain,Rural,98.6356
2011,SH_H2O_SAFE,Spain,Urban,99.87329
2003,SH_H2O_SAFE,Bulgaria,All areas,91.2254
2004,SH_H2O_SAFE,Bulgaria,All areas,91.7464
2005,SH_H2O_SAFE,Bulgaria,All areas,92.26763
2006,SH_H2O_SAFE,Bulgaria,All areas,92.78908
2007,SH_H2O_SAFE,Bulgaria,All areas,93.31076
2008,SH_H2O_SAFE,Bulgaria,All areas,93.8327
2009,SH_H2O_SAFE,Bulgaria,All areas,94.35487
2010,SH_H2O_SAFE,Bulgaria,All areas,94.8773
2011,SH_H2O_SAFE,Bulgaria,All areas,95.39997
2012,SH_H2O_SAFE,Bulgaria,All areas,95.92294
2013,SH_H2O_SAFE,Bulgaria,All areas,96.44623
2014,SH_H2O_SAFE,Bulgaria,All areas,96.92339
2015,SH_H2O_SAFE,Bulgaria,All areas,96.76209
2016,SH_H2O_SAFE,Bulgaria,All areas,96.60156
2017,SH_H2O_SAFE,Bulgaria,All areas,96.44181
2018,SH_H2O_SAFE,Bulgaria,All areas,96.28281
2019,SH_H2O_SAFE,Bulgaria,All areas,96.12456
2020,SH_H2O_SAFE,Bulgaria,All areas,95.96708
2021,SH_H2O_SAFE,Bulgaria,All areas,95.81034
2022,SH_H2O_SAFE,Bulgaria,All areas,95.65433
2012,SH_H2O_SAFE,Spain,Rural,98.6356
2012,SH_H2O_SAFE,Spain,Urban,99.85578
2012,SH_H2O_SAFE,Spain,All areas,99.59834
2013,SH_H2O_SAFE,Spain,Urban,99.81856
2013,SH_H2O_SAFE,Spain,All areas,99.57172
2013,SH_H2O_SAFE,Spain,Rural,98.6356
2014,SH_H2O_SAFE,Spain,Rural,98.6356
2014,SH_H2O_SAFE,Spain,All areas,99.54494
2014,SH_H2O_SAFE,Spain,Urban,99.78135
2015,SH_H2O_SAFE,Spain,Rural,98.6356
2015,SH_H2O_SAFE,Spain,Urban,99.78135
2015,SH_H2O_SAFE,Spain,All areas,99.54764
2016,SH_H2O_SAFE,Spain,Urban,99.78135
2016,SH_H2O_SAFE,Spain,Rural,98.6356
2016,SH_H2O_SAFE,Spain,All areas,99.55037
2017,SH_H2O_SAFE,Spain,Rural,98.6356
2017,SH_H2O_SAFE,Spain,All areas,99.55312
2017,SH_H2O_SAFE,Spain,Urban,99.78135
2018,SH_H2O_SAFE,Spain,Rural,98.6356
2018,SH_H2O_SAFE,Spain,Urban,99.78135
2002,SH_H2O_SAFE,Finland,All areas,94.60447
2003,SH_H2O_SAFE,Finland,All areas,95.00154
2004,SH_H2O_SAFE,Finland,All areas,95.39861
2005,SH_H2O_SAFE,Finland,All areas,95.79567
2006,SH_H2O_SAFE,Finland,All areas,96.19274
2007,SH_H2O_SAFE,Finland,All areas,96.58981
2008,SH_H2O_SAFE,Finland,All areas,96.98687
2009,SH_H2O_SAFE,Finland,All areas,97.38395
2010,SH_H2O_SAFE,Finland,All areas,97.78101
2011,SH_H2O_SAFE,Finland,All areas,98.17808
2012,SH_H2O_SAFE,Finland,All areas,98.57515
2013,SH_H2O_SAFE,Finland,All areas,98.97222
2014,SH_H2O_SAFE,Finland,All areas,99.36929
2015,SH_H2O_SAFE,Finland,All areas,99.63063
2016,SH_H2O_SAFE,Finland,All areas,99.63187
2017,SH_H2O_SAFE,Finland,All areas,99.63313
2018,SH_H2O_SAFE,Finland,All areas,99.63455
2019,SH_H2O_SAFE,Finland,All areas,99.63615
2020,SH_H2O_SAFE,Finland,All areas,99.63793
2021,SH_H2O_SAFE,Finland,All areas,99.6399
2000,SH_H2O_SAFE,Belarus,All areas,81.81271
2001,SH_H2O_SAFE,Belarus,All areas,81.96307
2002,SH_H2O_SAFE,Belarus,All areas,82.11219
2003,SH_H2O_SAFE,Belarus,All areas,82.25976
2004,SH_H2O_SAFE,Belarus,All areas,83.36191
2005,SH_H2O_SAFE,Belarus,All areas,84.4452
2006,SH_H2O_SAFE,Belarus,All areas,85.50994
2007,SH_H2O_SAFE,Belarus,All areas,86.55645
2008,SH_H2O_SAFE,Belarus,All areas,87.58524
2009,SH_H2O_SAFE,Belarus,All areas,88.59597
2018,SH_H2O_SAFE,Spain,All areas,99.55587
2019,SH_H2O_SAFE,Spain,Urban,99.78135
2019,SH_H2O_SAFE,Spain,Rural,98.6356
2019,SH_H2O_SAFE,Spain,All areas,99.55868
2020,SH_H2O_SAFE,Spain,Rural,98.6356
2020,SH_H2O_SAFE,Spain,Urban,99.78135
2020,SH_H2O_SAFE,Spain,All areas,99.56148
2021,SH_H2O_SAFE,Spain,Rural,98.6356
2021,SH_H2O_SAFE,Spain,Urban,99.78135
2021,SH_H2O_SAFE,Spain,All areas,99.5643
2022,SH_H2O_SAFE,Finland,All areas,99.64203
2000,SH_H2O_SAFE,France,Rural,98.4
2000,SH_H2O_SAFE,France,All areas,97.35588
2000,SH_H2O_SAFE,France,Urban,97.02382
2001,SH_H2O_SAFE,France,All areas,97.35236
2001,SH_H2O_SAFE,France,Rural,98.4
2001,SH_H2O_SAFE,France,Urban,97.02382
2002,SH_H2O_SAFE,France,Rural,98.4
2002,SH_H2O_SAFE,France,All areas,97.34887
2002,SH_H2O_SAFE,France,Urban,97.02382
2003,SH_H2O_SAFE,France,Urban,97.02382
2003,SH_H2O_SAFE,France,Rural,98.4
2003,SH_H2O_SAFE,France,All areas,97.34541
2004,SH_H2O_SAFE,France,All areas,97.46617
2004,SH_H2O_SAFE,France,Rural,98.4
2004,SH_H2O_SAFE,France,Urban,97.18539
2005,SH_H2O_SAFE,France,All areas,97.58779
2005,SH_H2O_SAFE,France,Rural,98.4
2005,SH_H2O_SAFE,France,Urban,97.34696
2006,SH_H2O_SAFE,France,All areas,97.71021
2022,SH_H2O_SAFE,Republic of Korea,All areas,99.28012
2000,SH_H2O_SAFE,Kyrgyzstan,Rural,26.63862
2000,SH_H2O_SAFE,Kyrgyzstan,Urban,80.52598
2000,SH_H2O_SAFE,Kyrgyzstan,All areas,45.65978
2001,SH_H2O_SAFE,Kyrgyzstan,Urban,80.52598
2001,SH_H2O_SAFE,Kyrgyzstan,All areas,45.6587
2001,SH_H2O_SAFE,Kyrgyzstan,Rural,26.63862
2002,SH_H2O_SAFE,Kyrgyzstan,Urban,80.75227
2002,SH_H2O_SAFE,Kyrgyzstan,Rural,26.95405
2002,SH_H2O_SAFE,Kyrgyzstan,All areas,45.94213
2022,SH_H2O_SAFE,Spain,Urban,99.78135
2022,SH_H2O_SAFE,Spain,Rural,98.6356
2022,SH_H2O_SAFE,Spain,All areas,99.56714
2000,SH_H2O_SAFE,Sweden,All areas,99.3919
2001,SH_H2O_SAFE,Sweden,All areas,99.40435
2002,SH_H2O_SAFE,Sweden,All areas,99.41695
2003,SH_H2O_SAFE,Sweden,All areas,99.42949
2004,SH_H2O_SAFE,Sweden,All areas,99.44196
2005,SH_H2O_SAFE,Sweden,All areas,99.45436
2006,SH_H2O_SAFE,Sweden,All areas,99.46716
2006,SH_H2O_SAFE,France,Rural,98.4
2006,SH_H2O_SAFE,France,Urban,97.50853
2007,SH_H2O_SAFE,France,All areas,97.83345
2007,SH_H2O_SAFE,France,Rural,98.4
2007,SH_H2O_SAFE,France,Urban,97.6701
2008,SH_H2O_SAFE,France,Rural,98.4
2008,SH_H2O_SAFE,France,All areas,97.95746
2008,SH_H2O_SAFE,France,Urban,97.83167
2009,SH_H2O_SAFE,France,Urban,97.99325
2009,SH_H2O_SAFE,France,Rural,98.4
2007,SH_H2O_SAFE,Sweden,All areas,99.48026
2008,SH_H2O_SAFE,Sweden,All areas,99.4932
2009,SH_H2O_SAFE,Sweden,All areas,99.50597
2010,SH_H2O_SAFE,Sweden,All areas,99.52668
