Year,SeriesCode,Country,Value
2000,EN_RSRV_MXWAN,Estonia,0.0
2001,EN_RSRV_MXWAN,Estonia,0.0
2002,EN_RSRV_MXWAN,Estonia,0.0
2003,EN_RSRV_MXWAN,Estonia,0.0
2004,EN_RSRV_MXWAN,Estonia,0.0
2005,EN_RSRV_MXWAN,Estonia,0.0
2006,EN_RSRV_MXWAN,Estonia,0.0
2007,EN_RSRV_MXWAN,Estonia,0.0
2008,EN_RSRV_MXWAN,Estonia,0.0
2009,EN_RSRV_MXWAN,Estonia,0.0
2010,EN_RSRV_MXWAN,Estonia,0.0
2011,EN_RSRV_MXWAN,Estonia,0.0
2012,EN_RSRV_MXWAN,Estonia,0.0
2013,EN_RSRV_MXWAN,Estonia,0.0
2014,EN_RSRV_MXWAN,Estonia,0.0
2015,EN_RSRV_MXWAN,Estonia,0.0
2016,EN_RSRV_MXWAN,Estonia,0.0
2017,EN_RSRV_MXWAN,Estonia,0.0
2018,EN_RSRV_MXWAN,Estonia,0.0
2019,EN_RSRV_MXWAN,Estonia,0.0
2020,EN_RSRV_MXWAN,Estonia,0.0
2021,EN_RSRV_MXWAN,Estonia,0.0
2022,EN_RSRV_MXWAN,Estonia,0.0
2000,EN_RSRV_MXWAN,Finland,3278.20539
2001,EN_RSRV_MXWAN,Finland,4757.26292
2002,EN_RSRV_MXWAN,Finland,6233.732
2003,EN_RSRV_MXWAN,Finland,7378.47605
2004,EN_RSRV_MXWAN,Finland,7239.54801
2005,EN_RSRV_MXWAN,Finland,7245.6944
2006,EN_RSRV_MXWAN,Finland,7247.6522
2007,EN_RSRV_MXWAN,Finland,7249.33166
2008,EN_RSRV_MXWAN,Finland,7250.09911
2009,EN_RSRV_MXWAN,Finland,7275.85531
2010,EN_RSRV_MXWAN,Finland,7279.04346
2011,EN_RSRV_MXWAN,Finland,7274.59355
2012,EN_RSRV_MXWAN,Finland,7265.92238
2013,EN_RSRV_MXWAN,Finland,7262.62576
2014,EN_RSRV_MXWAN,Finland,7381.53473
2015,EN_RSRV_MXWAN,Finland,7381.80717
2016,EN_RSRV_MXWAN,Finland,7387.15374
2017,EN_RSRV_MXWAN,Finland,7414.72881
2018,EN_RSRV_MXWAN,Finland,7431.71013
2019,EN_RSRV_MXWAN,Finland,7443.69307
2020,EN_RSRV_MXWAN,Finland,7455.99696
2021,EN_RSRV_MXWAN,Finland,7470.39773
2022,EN_RSRV_MXWAN,Finland,7470.44538
2000,EN_RSRV_MXWAN,France,100.01037
2001,EN_RSRV_MXWAN,France,169.87728
2000,EN_RSRV_MXWAN,Albania,15.43805
2001,EN_RSRV_MXWAN,Albania,33.05004
2002,EN_RSRV_MXWAN,Albania,50.44493
2003,EN_RSRV_MXWAN,Albania,66.96661
2004,EN_RSRV_MXWAN,Albania,85.1042
2005,EN_RSRV_MXWAN,Albania,87.77102
