Year,SeriesCode,Country,Value
2009,DC_ODA_SIDSG,Canada,0.01929
2010,DC_ODA_SIDSG,Canada,0.0349
2011,DC_ODA_SIDSG,Canada,0.01928
2012,DC_ODA_SIDSG,Canada,0.01342
2013,DC_ODA_SIDSG,Canada,0.01037
2014,DC_ODA_SIDSG,Canada,0.00753
2015,DC_ODA_SIDSG,Canada,0.00878
2016,DC_ODA_SIDSG,Canada,0.0088
2017,DC_ODA_SIDSG,Canada,0.00958
2018,DC_ODA_SIDSG,Canada,0.00901
2019,DC_ODA_SIDSG,Canada,0.00726
2020,DC_ODA_SIDSG,Canada,0.00744
2021,DC_ODA_SIDSG,Canada,0.00685
2000,DC_ODA_SIDSG,Czechia,0.0004
2001,DC_ODA_SIDSG,Czechia,0.00044
2002,DC_ODA_SIDSG,Czechia,0.00068
2003,DC_ODA_SIDSG,Czechia,0.00071
2004,DC_ODA_SIDSG,Czechia,0.00218
2005,DC_ODA_SIDSG,Czechia,0.00231
2006,DC_ODA_SIDSG,Czechia,0.00294
2007,DC_ODA_SIDSG,Czechia,0.00328
2008,DC_ODA_SIDSG,Czechia,0.0039
2009,DC_ODA_SIDSG,Czechia,0.0039
2010,DC_ODA_SIDSG,Czechia,0.00705
2011,DC_ODA_SIDSG,Czechia,0.00344
2012,DC_ODA_SIDSG,Czechia,0.00283
2013,DC_ODA_SIDSG,Czechia,0.00285
2014,DC_ODA_SIDSG,Czechia,0.00236
2015,DC_ODA_SIDSG,Czechia,0.00228
2016,DC_ODA_SIDSG,Czechia,0.00297
2017,DC_ODA_SIDSG,Czechia,0.0029
2018,DC_ODA_SIDSG,Czechia,0.00239
2019,DC_ODA_SIDSG,Czechia,0.00199
2020,DC_ODA_SIDSG,Czechia,0.00189
2021,DC_ODA_SIDSG,Czechia,0.00174
2000,DC_ODA_SIDSG,Denmark,0.01216
2001,DC_ODA_SIDSG,Denmark,0.01054
2020,DC_ODA_SIDSG,Slovenia,0.00219
2021,DC_ODA_SIDSG,Slovenia,0.0043
2000,DC_ODA_SIDSG,Spain,0.01033
