Year,SeriesCode,Country,Value
2000,DT_DOD_DECT_GN_ZS,Albania,31.29844
2001,DT_DOD_DECT_GN_ZS,Albania,28.51489
2002,DT_DOD_DECT_GN_ZS,Albania,26.48368
2003,DT_DOD_DECT_GN_ZS,Albania,26.90672
2004,DT_DOD_DECT_GN_ZS,Albania,21.80786
2005,DT_DOD_DECT_GN_ZS,Albania,25.88434
2006,DT_DOD_DECT_GN_ZS,Albania,27.48439
2007,DT_DOD_DECT_GN_ZS,Albania,27.02983
2008,DT_DOD_DECT_GN_ZS,Albania,32.88101
2009,DT_DOD_DECT_GN_ZS,Albania,38.85316
2010,DT_DOD_DECT_GN_ZS,Albania,46.04235
2011,DT_DOD_DECT_GN_ZS,Albania,50.28806
2012,DT_DOD_DECT_GN_ZS,Albania,60.38957
2000,DT_DOD_DECT_GN_ZS,Kazakhstan,75.14812
2001,DT_DOD_DECT_GN_ZS,Kazakhstan,72.84533
2002,DT_DOD_DECT_GN_ZS,Kazakhstan,77.95282
2003,DT_DOD_DECT_GN_ZS,Kazakhstan,79.46352
2004,DT_DOD_DECT_GN_ZS,Kazakhstan,82.19725
2005,DT_DOD_DECT_GN_ZS,Kazakhstan,85.05594
2006,DT_DOD_DECT_GN_ZS,Kazakhstan,103.88609
2007,DT_DOD_DECT_GN_ZS,Kazakhstan,104.7184
2008,DT_DOD_DECT_GN_ZS,Kazakhstan,93.57592
2009,DT_DOD_DECT_GN_ZS,Kazakhstan,106.65768
2010,DT_DOD_DECT_GN_ZS,Kazakhstan,92.60057
2011,DT_DOD_DECT_GN_ZS,Kazakhstan,75.40586
2012,DT_DOD_DECT_GN_ZS,Kazakhstan,75.50606
2013,DT_DOD_DECT_GN_ZS,Albania,66.53345
2014,DT_DOD_DECT_GN_ZS,Albania,63.76646
2015,DT_DOD_DECT_GN_ZS,Albania,73.31355
2016,DT_DOD_DECT_GN_ZS,Albania,70.65158
2017,DT_DOD_DECT_GN_ZS,Albania,75.09841
2018,DT_DOD_DECT_GN_ZS,Albania,63.75407
2019,DT_DOD_DECT_GN_ZS,Albania,61.01574
2020,DT_DOD_DECT_GN_ZS,Albania,70.40466
2021,DT_DOD_DECT_GN_ZS,Albania,61.55415
2000,DT_DOD_DECT_GN_ZS,Azerbaijan,30.61296
2001,DT_DOD_DECT_GN_ZS,Azerbaijan,27.24028
2002,DT_DOD_DECT_GN_ZS,Azerbaijan,27.99904
2003,DT_DOD_DECT_GN_ZS,Azerbaijan,27.63181
2004,DT_DOD_DECT_GN_ZS,Azerbaijan,26.56161
2005,DT_DOD_DECT_GN_ZS,Azerbaijan,19.1481
2006,DT_DOD_DECT_GN_ZS,Azerbaijan,15.14033
2007,DT_DOD_DECT_GN_ZS,Azerbaijan,13.81658
2008,DT_DOD_DECT_GN_ZS,Azerbaijan,10.24466
2009,DT_DOD_DECT_GN_ZS,Azerbaijan,11.08806
2010,DT_DOD_DECT_GN_ZS,Azerbaijan,14.57836
2011,DT_DOD_DECT_GN_ZS,Azerbaijan,12.51249
2012,DT_DOD_DECT_GN_ZS,Azerbaijan,16.46938
2013,DT_DOD_DECT_GN_ZS,Azerbaijan,15.00248
2014,DT_DOD_DECT_GN_ZS,Azerbaijan,16.5522
2015,DT_DOD_DECT_GN_ZS,Azerbaijan,25.92353
2016,DT_DOD_DECT_GN_ZS,Azerbaijan,40.99249
2013,DT_DOD_DECT_GN_ZS,Kazakhstan,70.92547
2014,DT_DOD_DECT_GN_ZS,Kazakhstan,79.50492
2015,DT_DOD_DECT_GN_ZS,Kazakhstan,88.82871
2016,DT_DOD_DECT_GN_ZS,Kazakhstan,132.26302
2017,DT_DOD_DECT_GN_ZS,Kazakhstan,107.11831
2018,DT_DOD_DECT_GN_ZS,Kazakhstan,99.99396
2019,DT_DOD_DECT_GN_ZS,Kazakhstan,100.17214
2020,DT_DOD_DECT_GN_ZS,Kazakhstan,103.45259
2021,DT_DOD_DECT_GN_ZS,Kazakhstan,95.89961
2000,DT_DOD_DECT_GN_ZS,Kyrgyzstan,150.48796
2001,DT_DOD_DECT_GN_ZS,Kyrgyzstan,124.40909
2002,DT_DOD_DECT_GN_ZS,Kyrgyzstan,126.46672
2003,DT_DOD_DECT_GN_ZS,Kyrgyzstan,115.69001
2004,DT_DOD_DECT_GN_ZS,Kyrgyzstan,121.40058
2005,DT_DOD_DECT_GN_ZS,Kyrgyzstan,95.12894
2006,DT_DOD_DECT_GN_ZS,Kyrgyzstan,93.18348
2007,DT_DOD_DECT_GN_ZS,Kyrgyzstan,76.72432
2008,DT_DOD_DECT_GN_ZS,Kyrgyzstan,73.54379
2009,DT_DOD_DECT_GN_ZS,Kyrgyzstan,91.35331
2010,DT_DOD_DECT_GN_ZS,Kyrgyzstan,91.74117
2011,DT_DOD_DECT_GN_ZS,Kyrgyzstan,99.17626
2012,DT_DOD_DECT_GN_ZS,Kyrgyzstan,93.78472
2013,DT_DOD_DECT_GN_ZS,Kyrgyzstan,98.59911
2014,DT_DOD_DECT_GN_ZS,Kyrgyzstan,101.78728
2015,DT_DOD_DECT_GN_ZS,Kyrgyzstan,120.32956
2016,DT_DOD_DECT_GN_ZS,Kyrgyzstan,123.54943
2017,DT_DOD_DECT_GN_ZS,Azerbaijan,38.91326
2018,DT_DOD_DECT_GN_ZS,Azerbaijan,36.14209
2019,DT_DOD_DECT_GN_ZS,Azerbaijan,34.20526
2020,DT_DOD_DECT_GN_ZS,Azerbaijan,37.27193
2021,DT_DOD_DECT_GN_ZS,Azerbaijan,27.47417
2000,DT_DOD_DECT_GN_ZS,Armenia,51.68229
2001,DT_DOD_DECT_GN_ZS,Armenia,64.63698
2002,DT_DOD_DECT_GN_ZS,Armenia,69.93716
2003,DT_DOD_DECT_GN_ZS,Armenia,68.83361
2004,DT_DOD_DECT_GN_ZS,Armenia,56.5888
2005,DT_DOD_DECT_GN_ZS,Armenia,38.57503
2006,DT_DOD_DECT_GN_ZS,Armenia,31.98819
2007,DT_DOD_DECT_GN_ZS,Armenia,31.76034
2008,DT_DOD_DECT_GN_ZS,Armenia,29.24307
2009,DT_DOD_DECT_GN_ZS,Armenia,54.79198
2010,DT_DOD_DECT_GN_ZS,Armenia,64.89816
2011,DT_DOD_DECT_GN_ZS,Armenia,70.56429
