Year,SeriesCode,Страна ,Value
2005,FI_FSI_FSANL,Mexico,1.81638248738848
2006,FI_FSI_FSANL,Mexico,1.9944212361405
2007,FI_FSI_FSANL,Mexico,2.5413127799359
2008,FI_FSI_FSANL,Mexico,3.20802543521284
2009,FI_FSI_FSANL,Mexico,3.06903578149087
2010,FI_FSI_FSANL,Mexico,2.32838597424659
2011,FI_FSI_FSANL,Mexico,2.44685147061432
2012,FI_FSI_FSANL,Mexico,2.52922017747363
2013,FI_FSI_FSANL,Mexico,3.36157018477857
2014,FI_FSI_FSANL,Mexico,3.13402337702184
2015,FI_FSI_FSANL,Mexico,2.60441021807811
2016,FI_FSI_FSANL,Mexico,2.14676314546594
2017,FI_FSI_FSANL,Mexico,2.14605834181442
2018,FI_FSI_FSANL,Mexico,2.1077378613675
2019,FI_FSI_FSANL,Mexico,2.20172618969779
2020,FI_FSI_FSANL,Mexico,2.56401799892127
2021,FI_FSI_FSANL,Mexico,2.05078594596887
2022,FI_FSI_FSANL,Mexico,2.08583676861479
2009,FI_FSI_FSANL,Republic of Moldova,16.388686779902
2010,FI_FSI_FSANL,Republic of Moldova,13.3375805604831
2011,FI_FSI_FSANL,Republic of Moldova,10.6758881878265
2012,FI_FSI_FSANL,Republic of Moldova,14.4995942986054
2013,FI_FSI_FSANL,Republic of Moldova,11.5773748871241
2014,FI_FSI_FSANL,Republic of Moldova,11.7289639558726
2015,FI_FSI_FSANL,Republic of Moldova,9.91786681707727
2016,FI_FSI_FSANL,Republic of Moldova,16.4051517258091
2017,FI_FSI_FSANL,Republic of Moldova,18.2468257499407
2018,FI_FSI_FSANL,Republic of Moldova,12.4916886374529
2019,FI_FSI_FSANL,Republic of Moldova,8.49630682504005
2020,FI_FSI_FSANL,Republic of Moldova,7.37754096553309
2021,FI_FSI_FSANL,Republic of Moldova,6.12732657064783
2006,FI_FSI_FSANL,Montenegro,2.88924830799956
2007,FI_FSI_FSANL,Montenegro,3.20083686790681
2008,FI_FSI_FSANL,Montenegro,7.27535879705032
2009,FI_FSI_FSANL,Montenegro,13.5504391510384
2010,FI_FSI_FSANL,Montenegro,20.9294667304236
2011,FI_FSI_FSANL,Montenegro,15.2910548471522
2012,FI_FSI_FSANL,Montenegro,17.3025070519201
2013,FI_FSI_FSANL,Montenegro,20.3084823035393
2014,FI_FSI_FSANL,Montenegro,18.586564885194
2015,FI_FSI_FSANL,Montenegro,14.5783594660382
2016,FI_FSI_FSANL,Montenegro,11.354372633992
2017,FI_FSI_FSANL,Montenegro,8.29218459497308
2010,FI_FSI_FSANL,Albania,13.5082167685541
2011,FI_FSI_FSANL,Albania,18.047853036844
2012,FI_FSI_FSANL,Albania,21.1949876792055
2013,FI_FSI_FSANL,Albania,22.2438572106859
2014,FI_FSI_FSANL,Albania,21.4603340500503
2015,FI_FSI_FSANL,Albania,16.8424536921792
2016,FI_FSI_FSANL,Albania,16.5545127518585
2017,FI_FSI_FSANL,Albania,11.97172277931
2018,FI_FSI_FSANL,Albania,10.4273900688183
2019,FI_FSI_FSANL,Albania,7.97222983771095
2020,FI_FSI_FSANL,Albania,7.65009174813949
2021,FI_FSI_FSANL,Albania,5.39391025321323
2022,FI_FSI_FSANL,Albania,4.78957460572704
2005,FI_FSI_FSANL,Australia,0.564453032698765
2006,FI_FSI_FSANL,Australia,0.574013140486956
2007,FI_FSI_FSANL,Australia,0.559225604529488
2008,FI_FSI_FSANL,Australia,1.35526208847002
2009,FI_FSI_FSANL,Australia,2.01806458457878
2010,FI_FSI_FSANL,Australia,2.14856125999861
2011,FI_FSI_FSANL,Australia,1.96838634633669
2012,FI_FSI_FSANL,Australia,1.70189150824109
2013,FI_FSI_FSANL,Australia,1.36517488167218
2014,FI_FSI_FSANL,Australia,1.01384449933768
2015,FI_FSI_FSANL,Australia,0.88872549882617
2016,FI_FSI_FSANL,Australia,0.947676353339703
2017,FI_FSI_FSANL,Australia,0.857013750175751
2018,FI_FSI_FSANL,Australia,0.901855193874304
2019,FI_FSI_FSANL,Australia,0.961493162441897
2020,FI_FSI_FSANL,Australia,1.10778271314938
2021,FI_FSI_FSANL,Australia,0.912575245358043
2006,FI_FSI_FSANL,Austria,2.73942939162815
2007,FI_FSI_FSANL,Austria,2.24246731582086
2008,FI_FSI_FSANL,Austria,1.90306942802893
2009,FI_FSI_FSANL,Austria,2.25042258658752
2010,FI_FSI_FSANL,Austria,2.83071715205898
2011,FI_FSI_FSANL,Austria,2.70681550509306
2012,FI_FSI_FSANL,Austria,2.81336476630545
2013,FI_FSI_FSANL,Austria,2.86654169526513
2014,FI_FSI_FSANL,Austria,3.47337431453068
2015,FI_FSI_FSANL,Austria,3.39283728404187
2016,FI_FSI_FSANL,Austria,2.69521741465076
2017,FI_FSI_FSANL,Austria,2.36889544229069
2018,FI_FSI_FSANL,Montenegro,7.35692267453808
2019,FI_FSI_FSANL,Montenegro,5.09127517723506
2020,FI_FSI_FSANL,Montenegro,5.86672519968626
2021,FI_FSI_FSANL,Montenegro,6.82517015780468
2008,FI_FSI_FSANL,Netherlands (Kingdom of the),1.68139773681757
2009,FI_FSI_FSANL,Netherlands (Kingdom of the),3.20168767980185
2010,FI_FSI_FSANL,Netherlands (Kingdom of the),2.83234869790716
2011,FI_FSI_FSANL,Netherlands (Kingdom of the),2.71087690835903
2012,FI_FSI_FSANL,Netherlands (Kingdom of the),3.09784428543666
2013,FI_FSI_FSANL,Netherlands (Kingdom of the),3.22716888618912
2014,FI_FSI_FSANL,Netherlands (Kingdom of the),2.98266215275664
2015,FI_FSI_FSANL,Netherlands (Kingdom of the),2.71198466589929
2016,FI_FSI_FSANL,Netherlands (Kingdom of the),2.54052744825368
2017,FI_FSI_FSANL,Netherlands (Kingdom of the),2.30542707664559
2018,FI_FSI_FSANL,Netherlands (Kingdom of the),1.95988149570236
2019,FI_FSI_FSANL,Netherlands (Kingdom of the),1.87157220045172
2020,FI_FSI_FSANL,Netherlands (Kingdom of the),1.91249906883262
2021,FI_FSI_FSANL,Netherlands (Kingdom of the),1.76399199586688
2008,FI_FSI_FSANL,Norway,0.723251027713466
2009,FI_FSI_FSANL,Norway,1.27871052608886
2010,FI_FSI_FSANL,Norway,1.51981365217834
2011,FI_FSI_FSANL,Norway,1.68434907314772
2012,FI_FSI_FSANL,Norway,1.51215755076448
2013,FI_FSI_FSANL,Norway,1.33872670729875
2014,FI_FSI_FSANL,Norway,1.13088790719266
2015,FI_FSI_FSANL,Norway,1.0533756114736
2016,FI_FSI_FSANL,Norway,1.18473037859688
