Year,SeriesCode,GeoAreaName,Age,Location,Sex,Value
2013,SL_DOM_TSPD,Germany,15+,ALLAREA,FEMALE,16.44167
2013,SL_DOM_TSPD,Germany,10+,ALLAREA,FEMALE,15.875
2013,SL_DOM_TSPD,Germany,10+,URBAN,MALE,9.97917
2013,SL_DOM_TSPD,Germany,65+,URBAN,FEMALE,18.35833
2013,SL_DOM_TSPD,Germany,55-64,URBAN,FEMALE,16.725
2013,SL_DOM_TSPD,Germany,55-64,RURAL,MALE,12.37083
2013,SL_DOM_TSPD,Germany,45-54,RURAL,MALE,10.1375
2013,SL_DOM_TSPD,Germany,25-44,RURAL,MALE,10.09583
2013,SL_DOM_TSPD,Germany,15-24,URBAN,FEMALE,6.78333
2013,SL_DOM_TSPD,Germany,15+,URBAN,FEMALE,16.34167
2013,SL_DOM_TSPD,Germany,10+,ALLAREA,MALE,10.02083
2013,SL_DOM_TSPD,Germany,65+,ALLAREA,FEMALE,18.4625
2013,SL_DOM_TSPD,Germany,45-54,URBAN,MALE,10.60417
2013,SL_DOM_TSPD,Germany,55-64,URBAN,MALE,10.86667
2013,SL_DOM_TSPD,Germany,25-44,URBAN,MALE,9.7375
2013,SL_DOM_TSPD,Germany,15-24,URBAN,MALE,4.09167
2013,SL_DOM_TSPD,Germany,65+,URBAN,MALE,14.20417
2013,SL_DOM_TSPD,Germany,15+,URBAN,MALE,10.34167
2013,SL_DOM_TSPD,Germany,25-44,ALLAREA,FEMALE,18.27083
2013,SL_DOM_TSPD,Germany,55-64,ALLAREA,FEMALE,16.65
2013,SL_DOM_TSPD,Germany,55-64,ALLAREA,MALE,11.425
2013,SL_DOM_TSPD,Germany,10+,RURAL,FEMALE,16.25417
2013,SL_DOM_TSPD,Germany,65+,ALLAREA,MALE,14.10833
2013,SL_DOM_TSPD,Germany,15+,RURAL,MALE,10.49583
2013,SL_DOM_TSPD,Germany,25-44,RURAL,FEMALE,19.67083
2013,SL_DOM_TSPD,Germany,15-24,RURAL,FEMALE,6.1625
2013,SL_DOM_TSPD,Germany,45-54,ALLAREA,MALE,10.61667
2013,SL_DOM_TSPD,Germany,15-24,ALLAREA,MALE,4.15417
2013,SL_DOM_TSPD,Germany,25-44,ALLAREA,MALE,9.80833
2013,SL_DOM_TSPD,Germany,15+,ALLAREA,MALE,10.375
2014,SL_DOM_TSPD,Greece,10+,ALLAREA,FEMALE,17.5
2014,SL_DOM_TSPD,Greece,55-64,ALLAREA,FEMALE,22.29167
2014,SL_DOM_TSPD,Greece,55-64,ALLAREA,MALE,8.88889
2014,SL_DOM_TSPD,Greece,55-64,RURAL,MALE,9.51389
2014,SL_DOM_TSPD,Greece,45-54,RURAL,MALE,7.77778
2014,SL_DOM_TSPD,Greece,15-24,RURAL,MALE,5.90278
2014,SL_DOM_TSPD,Greece,55-64,URBAN,MALE,8.75
2014,SL_DOM_TSPD,Greece,65+,URBAN,MALE,8.88889
2014,SL_DOM_TSPD,Greece,65+,RURAL,MALE,11.66667
2014,SL_DOM_TSPD,Greece,10+,URBAN,FEMALE,16.73611
2014,SL_DOM_TSPD,Greece,15-24,URBAN,FEMALE,5.0
2014,SL_DOM_TSPD,Greece,45-54,URBAN,FEMALE,20.625
2014,SL_DOM_TSPD,Greece,45-54,RURAL,FEMALE,21.45833
2014,SL_DOM_TSPD,Greece,65+,RURAL,FEMALE,20.83333
2014,SL_DOM_TSPD,Greece,15+,RURAL,FEMALE,20.41667
2014,SL_DOM_TSPD,Greece,55-64,RURAL,FEMALE,23.61111
2014,SL_DOM_TSPD,Greece,15-24,RURAL,FEMALE,9.44444
2014,SL_DOM_TSPD,Greece,25-44,RURAL,FEMALE,20.97222
2014,SL_DOM_TSPD,Greece,25-44,RURAL,MALE,6.04167
2014,SL_DOM_TSPD,Greece,10+,ALLAREA,MALE,6.66667
2014,SL_DOM_TSPD,Greece,65+,ALLAREA,FEMALE,19.30556
2014,SL_DOM_TSPD,Greece,15+,ALLAREA,MALE,7.01389
2014,SL_DOM_TSPD,Greece,15+,ALLAREA,FEMALE,18.125
2014,SL_DOM_TSPD,Greece,25-44,ALLAREA,FEMALE,18.19444
2014,SL_DOM_TSPD,Greece,45-54,ALLAREA,FEMALE,20.83333
2014,SL_DOM_TSPD,Greece,10+,RURAL,MALE,8.125
2014,SL_DOM_TSPD,Greece,15+,RURAL,MALE,8.47222
2014,SL_DOM_TSPD,Greece,65+,ALLAREA,MALE,9.65278
2014,SL_DOM_TSPD,Greece,10+,RURAL,FEMALE,19.79167
2014,SL_DOM_TSPD,Greece,15-24,ALLAREA,MALE,2.91667
2014,SL_DOM_TSPD,Greece,25-44,ALLAREA,MALE,6.18055
2014,SL_DOM_TSPD,Greece,45-54,ALLAREA,MALE,7.56944
2014,SL_DOM_TSPD,Greece,45-54,URBAN,MALE,7.5
2014,SL_DOM_TSPD,Greece,25-44,URBAN,FEMALE,17.56944
2014,SL_DOM_TSPD,Greece,55-64,URBAN,FEMALE,22.01389
2014,SL_DOM_TSPD,Greece,65+,URBAN,FEMALE,18.61111
2014,SL_DOM_TSPD,Greece,15+,URBAN,MALE,6.59722
2014,SL_DOM_TSPD,Greece,15+,URBAN,FEMALE,17.63889
2014,SL_DOM_TSPD,Greece,25-44,URBAN,MALE,6.11111
2014,SL_DOM_TSPD,Greece,15-24,URBAN,MALE,1.94444
2014,SL_DOM_TSPD,Greece,10+,URBAN,MALE,6.38889
2014,SL_DOM_TSPD,Greece,15-24,ALLAREA,FEMALE,5.69444
2000,SL_DOM_TSPD,Hungary,15+,ALLAREA,MALE,11.04167
2000,SL_DOM_TSPD,Hungary,15+,ALLAREA,FEMALE,19.51389
2010,SL_DOM_TSPD,Hungary,15-24,ALLAREA,FEMALE,8.08194
2010,SL_DOM_TSPD,Hungary,15+,ALLAREA,FEMALE,17.27674
2010,SL_DOM_TSPD,Hungary,10+,ALLAREA,FEMALE,16.57483
2010,SL_DOM_TSPD,Hungary,65+,URBAN,MALE,10.1483
2010,SL_DOM_TSPD,Hungary,55-64,URBAN,MALE,9.68975
2010,SL_DOM_TSPD,Hungary,15+,RURAL,FEMALE,18.3143
2010,SL_DOM_TSPD,Hungary,10+,RURAL,FEMALE,17.5957
2010,SL_DOM_TSPD,Hungary,15+,ALLAREA,MALE,7.9796
2010,SL_DOM_TSPD,Hungary,55-64,ALLAREA,FEMALE,18.66177
2010,SL_DOM_TSPD,Hungary,65+,ALLAREA,MALE,9.75249
2010,SL_DOM_TSPD,Hungary,55-64,ALLAREA,MALE,9.86178
2010,SL_DOM_TSPD,Hungary,15+,RURAL,MALE,8.14008
2010,SL_DOM_TSPD,Hungary,65+,RURAL,MALE,8.63301
2010,SL_DOM_TSPD,Hungary,65+,URBAN,FEMALE,17.82375
2010,SL_DOM_TSPD,Hungary,15-24,URBAN,FEMALE,8.02266
2010,SL_DOM_TSPD,Hungary,45-54,URBAN,FEMALE,15.89186
2010,SL_DOM_TSPD,Hungary,15+,URBAN,MALE,7.90735
2010,SL_DOM_TSPD,Hungary,10+,URBAN,FEMALE,16.14572
2010,SL_DOM_TSPD,Hungary,55-64,RURAL,FEMALE,19.44285
2010,SL_DOM_TSPD,Hungary,25-44,RURAL,FEMALE,22.93565
2010,SL_DOM_TSPD,Hungary,45-54,RURAL,FEMALE,18.21243
2010,SL_DOM_TSPD,Hungary,65+,RURAL,FEMALE,17.41352
2010,SL_DOM_TSPD,Hungary,15-24,RURAL,MALE,3.91363
2010,SL_DOM_TSPD,Hungary,25-44,RURAL,MALE,8.79409
2010,SL_DOM_TSPD,Hungary,15-24,RURAL,FEMALE,8.1971
2010,SL_DOM_TSPD,Hungary,45-54,RURAL,MALE,8.74837
2010,SL_DOM_TSPD,Hungary,25-44,ALLAREA,MALE,8.12113
2010,SL_DOM_TSPD,Hungary,15-24,ALLAREA,MALE,3.52702
2010,SL_DOM_TSPD,Hungary,45-54,ALLAREA,MALE,8.45575
2010,SL_DOM_TSPD,Hungary,10+,RURAL,MALE,7.82936
2010,SL_DOM_TSPD,Hungary,45-54,ALLAREA,FEMALE,16.57304
2010,SL_DOM_TSPD,Hungary,25-44,ALLAREA,FEMALE,20.294
2010,SL_DOM_TSPD,Hungary,10+,ALLAREA,MALE,7.65622
2010,SL_DOM_TSPD,Hungary,65+,ALLAREA,FEMALE,17.7125
2010,SL_DOM_TSPD,Hungary,25-44,URBAN,FEMALE,19.13403
2010,SL_DOM_TSPD,Hungary,15-24,URBAN,MALE,3.32261
2022,SL_DOM_TSPD,United Kingdom of Great Britain and Northern Ireland,65+,ALLAREA,FEMALE,17.0652
2022,SL_DOM_TSPD,United Kingdom of Great Britain and Northern Ireland,15+,ALLAREA,MALE,12.25177
2022,SL_DOM_TSPD,United Kingdom of Great Britain and Northern Ireland,15-24,ALLAREA,MALE,5.87995
2022,SL_DOM_TSPD,United Kingdom of Great Britain and Northern Ireland,25-44,ALLAREA,FEMALE,16.44324
2010,SL_DOM_TSPD,Hungary,15+,URBAN,FEMALE,16.84454
2010,SL_DOM_TSPD,Hungary,10+,URBAN,MALE,7.57856
2010,SL_DOM_TSPD,Hungary,55-64,URBAN,FEMALE,18.37406
2010,SL_DOM_TSPD,Hungary,45-54,URBAN,MALE,8.30497
2010,SL_DOM_TSPD,Hungary,55-64,RURAL,MALE,10.27891
2010,SL_DOM_TSPD,Hungary,25-44,URBAN,MALE,7.81445
2010,SL_DOM_TSPD,Hungary,25-44,URBAN,MALE,7.81445
