Year,SeriesCode,Country,Value
2013,EN_HAZ_EXP,Albania,0.0
2014,EN_HAZ_EXP,Albania,0.0
2015,EN_HAZ_EXP,Albania,0.0
2010,EN_HAZ_EXP,Azerbaijan,900.0
2011,EN_HAZ_EXP,Azerbaijan,500.0
2012,EN_HAZ_EXP,Azerbaijan,800.0
2013,EN_HAZ_EXP,Azerbaijan,400.0
2014,EN_HAZ_EXP,Azerbaijan,200.0
2015,EN_HAZ_EXP,Azerbaijan,400.0
2016,EN_HAZ_EXP,Azerbaijan,546.0
2017,EN_HAZ_EXP,Azerbaijan,174.0
2018,EN_HAZ_EXP,Azerbaijan,19.0
2019,EN_HAZ_EXP,Azerbaijan,155.0
2020,EN_HAZ_EXP,Azerbaijan,500.0
2021,EN_HAZ_EXP,Azerbaijan,1800.0
2000,EN_HAZ_EXP,Armenia,0.0
2001,EN_HAZ_EXP,Armenia,0.0
2002,EN_HAZ_EXP,Armenia,0.0
2003,EN_HAZ_EXP,Armenia,0.0
2004,EN_HAZ_EXP,Armenia,0.0
2005,EN_HAZ_EXP,Armenia,0.0
2006,EN_HAZ_EXP,Armenia,0.0
2007,EN_HAZ_EXP,Armenia,0.0
2008,EN_HAZ_EXP,Armenia,0.0
2009,EN_HAZ_EXP,Armenia,0.0
2010,EN_HAZ_EXP,Armenia,0.0
2011,EN_HAZ_EXP,Armenia,0.0
2012,EN_HAZ_EXP,Armenia,0.0
2013,EN_HAZ_EXP,Armenia,0.0
2014,EN_HAZ_EXP,Armenia,0.0
2015,EN_HAZ_EXP,Armenia,0.0
2016,EN_HAZ_EXP,Armenia,0.0
2017,EN_HAZ_EXP,Armenia,0.0
2018,EN_HAZ_EXP,Armenia,0.0
2019,EN_HAZ_EXP,Armenia,0.0
2001,EN_HAZ_EXP,Bosnia and Herzegovina,1830.0
2002,EN_HAZ_EXP,Bosnia and Herzegovina,6295.0
2003,EN_HAZ_EXP,Bosnia and Herzegovina,7094.29981
2004,EN_HAZ_EXP,Bosnia and Herzegovina,709.42999
2005,EN_HAZ_EXP,Bosnia and Herzegovina,656.0
2006,EN_HAZ_EXP,Bosnia and Herzegovina,666.0
2007,EN_HAZ_EXP,Bosnia and Herzegovina,444.73599
2008,EN_HAZ_EXP,Bosnia and Herzegovina,497.05621
2009,EN_HAZ_EXP,Bosnia and Herzegovina,314.5
2010,EN_HAZ_EXP,Bosnia and Herzegovina,87.0
2011,EN_HAZ_EXP,Bosnia and Herzegovina,426.194
2012,EN_HAZ_EXP,Bosnia and Herzegovina,554.39203
2013,EN_HAZ_EXP,Bosnia and Herzegovina,506.28299
2014,EN_HAZ_EXP,Bosnia and Herzegovina,568.88599
2008,EN_HAZ_EXP,Belarus,3300.0
2009,EN_HAZ_EXP,Belarus,32400.0
2010,EN_HAZ_EXP,Belarus,29100.0
2011,EN_HAZ_EXP,Belarus,69661.3
