Indicator,Disaggregation combinations using this value
#1-2-2-SD_MDP_CSMP,3
#1-2-2-SD_MDP_MUHC,33
#16-2-2-VC_HTF_DETV,137
#16-2-2-VC_HTF_DETVFL,32
#16-2-2-VC_HTF_DETVFLR,32
#16-2-2-VC_HTF_DETVOP,54
#16-2-2-VC_HTF_DETVOPR,53
#16-2-2-VC_HTF_DETVR,135
#16-2-2-VC_HTF_DETVSX,76
#16-2-2-VC_HTF_DETVSXR,76
