Indicator,Disaggregation combinations using this value
#16-6-2-SP_PSR_OSATIS_GOV,1
#16-6-2-SP_PSR_OSATIS_HLTH,1
#16-6-2-SP_PSR_OSATIS_PRM,1
#16-6-2-SP_PSR_SATIS_GOV,5
#16-6-2-SP_PSR_SATIS_HLTH,5
#16-6-2-SP_PSR_SATIS_PRM,4
#16-7-2-IU_DMK_ICRS,1
#16-7-2-IU_DMK_INCL,2
#16-7-2-IU_DMK_RESP,1
#4-3-1,140
#4-5-1-SE_GPI_PART,45
#5-4-1-SL_DOM_TSPD,141
#5-4-1-SL_DOM_TSPDCW,136
#5-4-1-SL_DOM_TSPDDC,142
