Indicator,Disaggregation combinations using this value
#4-1-1,327
#4-1-2,1695
#4-5-1-SE_AGP_CPRA,436
#4-5-1-SE_ALP_CPLR,424
#4-5-1-SE_AWP_CPRA,203
#4-5-1-SE_GPI_TCAQ,18
#4-5-1-SE_LGP_ACHI,105
#4-5-1-SE_NAP_ACHI,103
#4-5-1-SE_TOT_GPI,105
#4-5-1-SE_TOT_RUPI,101
#4-5-1-SE_TOT_SESPI,103
#4-a-1-SE_ACC_HNDWSH,36
#4-a-1-SE_ACS_CMPTR,34
#4-a-1-SE_ACS_ELECT,37
#4-a-1-SE_ACS_H2O,33
#4-a-1-SE_ACS_INTNT,35
#4-a-1-SE_ACS_SANIT,31
#4-a-1-SE_INF_DSBL,13
#4-c-1,57
