Indicator,Disaggregation combinations using this value
#1-1-1-b,78
#3-3-1,118
#4-3-1,153
#4-4-1,1287
#4-5-1-SE_GPI_PART,51
#5-4-1-SL_DOM_TSPD,144
#5-4-1-SL_DOM_TSPDCW,136
#5-4-1-SL_DOM_TSPDDC,148
#8-10-2-FB_BNK_ACCSS,62
#8-5-2-SL_TLF_UEM,181
#8-5-2-SL_TLF_UEM_19ICLS,138
#8-6-1-SL_TLF_NEET,172
#8-6-1-SL_TLF_NEET_19ICLS,138
