Indicator,Disaggregation combinations using this value
#16-2-2-VC_HTF_DETV,6
#16-2-2-VC_HTF_DETVFL,1
#16-2-2-VC_HTF_DETVOP,2
#16-2-2-VC_HTF_DETVSX,1
#8-3-1-SL_ISV_IFEM,3
#8-5-1-SL_EMP_EARN,1
#8-5-2-SL_TLF_UEM,2
