Indicator,Disaggregation combinations using this value
#16-7-1-SG_DMK_JDC,39
#16-7-1-SG_DMK_JDC_CNS,17
#16-7-1-SG_DMK_JDC_HGR,22
#16-7-1-SG_DMK_JDC_LWR,27
