Indicator,Disaggregation combinations using this value
#10-6-1-SG_INT_MBRDEV,15
#10-6-1-SG_INT_VRTDEV,15
#16-8-1-SG_INT_MBRDEV,15
#16-8-1-SG_INT_VRTDEV,15
