Indicator,Disaggregation combinations using this value
#1-3-1-SI_COV_LMKT,25
#1-3-1-SI_COV_SOCAST,30
#1-3-1-SI_COV_SOCINS,29
#4-1-2,714
#4-5-1-SE_AGP_CPRA,198
#4-5-1-SE_ALP_CPLR,198
