Indicator,Disaggregation combinations using this value
#16-7-1-SG_DMK_PARLCC_JC,5
#16-7-1-SG_DMK_PARLCC_LC,104
#16-7-1-SG_DMK_PARLCC_UC,17
#16-7-1-SG_DMK_PARLSP_LC,20
#16-7-1-SG_DMK_PARLSP_UC,4
#16-7-1-SG_DMK_PARLYN_LC,63
#16-7-1-SG_DMK_PARLYN_UC,26
#16-7-1-SG_DMK_PARLYP_LC,63
#16-7-1-SG_DMK_PARLYP_UC,26
#16-7-1-SG_DMK_PARLYR_LC,63
#16-7-1-SG_DMK_PARLYR_UC,26
