Indicator,Disaggregation combinations using this value
#16-2-2-VC_HTF_DETV,174
#16-2-2-VC_HTF_DETVFL,116
#16-2-2-VC_HTF_DETVFLR,115
#16-2-2-VC_HTF_DETVOG,2
#16-2-2-VC_HTF_DETVOGR,2
#16-2-2-VC_HTF_DETVOP,77
#16-2-2-VC_HTF_DETVOPR,76
#16-2-2-VC_HTF_DETVR,173
#16-2-2-VC_HTF_DETVSX,97
#16-2-2-VC_HTF_DETVSXR,96
