Indicator,Disaggregation combinations using this value
#10-6-1-SG_INT_MBRDEV,25
#10-6-1-SG_INT_VRTDEV,25
#16-8-1-SG_INT_MBRDEV,25
#16-8-1-SG_INT_VRTDEV,25
