Indicator,Disaggregation combinations using this value
#15-4-2-ER_MTN_DGRDA,33
#15-4-2-ER_MTN_DGRDP,33
#15-4-2-ER_MTN_GRNCOV,274
#15-4-2-ER_MTN_GRNCVI,363
#15-4-2-ER_MTN_TOTL,33
