Indicator,Disaggregation combinations using this value
#16-7-1-SG_DMK_JDC,58
#16-7-1-SG_DMK_JDC_CNS,27
#16-7-1-SG_DMK_JDC_HGR,35
#16-7-1-SG_DMK_JDC_LWR,38
