Indicator,Disaggregation combinations using this value
#10-6-1-SG_INT_MBRDEV,57
#10-6-1-SG_INT_VRTDEV,57
#16-8-1-SG_INT_MBRDEV,57
#16-8-1-SG_INT_VRTDEV,57
