Indicator,Disaggregation combinations using this value
#16-7-1-SG_DMK_PARLCC_JC,9
#16-7-1-SG_DMK_PARLCC_LC,238
#16-7-1-SG_DMK_PARLCC_UC,86
#16-7-1-SG_DMK_PARLSP_LC,70
#16-7-1-SG_DMK_PARLSP_UC,34
