Indicator,Disaggregation combinations using this value
#2-2-3,180
#3-3-1,118
#3-7-1,28
#5-2-1,58
#5-6-1-SH_FPL_INFM,12
#5-6-1-SH_FPL_INFMCU,12
#5-6-1-SH_FPL_INFMRH,12
#5-6-1-SH_FPL_INFMSR,12
