Indicator,Disaggregation combinations using this value
#12-2-2-EN_MAT_DOMCMPC,43
#12-2-2-EN_MAT_DOMCMPG,43
#12-2-2-EN_MAT_DOMCMPT,43
#8-4-2-EN_MAT_DOMCMPC,43
#8-4-2-EN_MAT_DOMCMPG,43
#8-4-2-EN_MAT_DOMCMPT,43
