Year,SeriesCode,Country,Value
2017,GF_XPD_GBPC,Estonia,93.3818
2018,GF_XPD_GBPC,Estonia,95.5577
2019,GF_XPD_GBPC,Estonia,96.6873
2020,GF_XPD_GBPC,Estonia,100.0
2021,GF_XPD_GBPC,Estonia,103.88423
2007,GF_XPD_GBPC,Finland,109.08552
2008,GF_XPD_GBPC,Finland,108.19042
2009,GF_XPD_GBPC,Finland,110.54825
2010,GF_XPD_GBPC,Finland,104.96493
2011,GF_XPD_GBPC,Finland,107.31109
2012,GF_XPD_GBPC,Finland,107.18434
2013,GF_XPD_GBPC,Finland,100.0516
2014,GF_XPD_GBPC,Finland,108.6691
2015,GF_XPD_GBPC,Finland,108.1633
2016,GF_XPD_GBPC,Finland,109.2279
2017,GF_XPD_GBPC,Finland,107.2973
2018,GF_XPD_GBPC,Finland,108.4409
2019,GF_XPD_GBPC,Finland,111.2072
2020,GF_XPD_GBPC,Finland,119.948
2021,GF_XPD_GBPC,Finland,90.44118
2022,GF_XPD_GBPC,Finland,89.21418
2014,GF_XPD_GBPC,France,103.67916
2015,GF_XPD_GBPC,France,99.95597
2016,GF_XPD_GBPC,France,101.03398
2017,GF_XPD_GBPC,France,101.79589
2018,GF_XPD_GBPC,France,100.78587
2019,GF_XPD_GBPC,France,100.9455
2020,GF_XPD_GBPC,France,105.87239
2021,GF_XPD_GBPC,France,103.43028
2022,GF_XPD_GBPC,France,103.34429
2007,GF_XPD_GBPC,Georgia,130.251
2008,GF_XPD_GBPC,Georgia,128.1839
2009,GF_XPD_GBPC,Georgia,98.2528
2010,GF_XPD_GBPC,Georgia,104.5224
2011,GF_XPD_GBPC,Georgia,105.3309
2012,GF_XPD_GBPC,Georgia,99.7092
2013,GF_XPD_GBPC,Georgia,92.695
2014,GF_XPD_GBPC,Georgia,99.5919
2015,GF_XPD_GBPC,Georgia,99.3764
2016,GF_XPD_GBPC,Georgia,101.8964
2017,GF_XPD_GBPC,Georgia,101.665
2018,GF_XPD_GBPC,Georgia,100.4181
2019,GF_XPD_GBPC,Georgia,98.4568
2020,GF_XPD_GBPC,Georgia,99.58164
2021,GF_XPD_GBPC,Georgia,99.69539
2014,GF_XPD_GBPC,Germany,105.20876
2015,GF_XPD_GBPC,Germany,101.49066
2016,GF_XPD_GBPC,Germany,101.29488
2017,GF_XPD_GBPC,Germany,100.82338
2018,GF_XPD_GBPC,Germany,101.4879
2019,GF_XPD_GBPC,Germany,100.53876
2020,GF_XPD_GBPC,Germany,106.16121
2021,GF_XPD_GBPC,Germany,105.23573
2022,GF_XPD_GBPC,Germany,103.80928
2019,GF_XPD_GBPC,Greece,99.18372
2020,GF_XPD_GBPC,Greece,112.37539
2021,GF_XPD_GBPC,Greece,109.30515
2022,GF_XPD_GBPC,Greece,117.13092
2007,GF_XPD_GBPC,Hungary,101.6748
2008,GF_XPD_GBPC,Hungary,100.3963
2007,GF_XPD_GBPC,Albania,95.021
2008,GF_XPD_GBPC,Albania,95.2465
2009,GF_XPD_GBPC,Albania,98.7057
2010,GF_XPD_GBPC,Albania,88.3208
2011,GF_XPD_GBPC,Albania,92.0097
2012,GF_XPD_GBPC,Albania,94.7897
2013,GF_XPD_GBPC,Albania,96.2216
2014,GF_XPD_GBPC,Albania,95.6736
2015,GF_XPD_GBPC,Albania,94.48
2016,GF_XPD_GBPC,Albania,95.9058
