Year,SeriesCode,Страна ,Age,Sex,Value
2012,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,5.2
2013,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,5.6
2013,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,5.1
2013,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,6.2
2014,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,6.1
2014,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,4.9
2014,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,5.5
2015,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,4.9
2015,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,5.4
2015,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,5.9
2016,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,4.8
2016,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,5.4
2016,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,5.9
2017,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,5.3
2017,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,5.8
2017,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,4.8
2018,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,5.2
2018,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,4.7
2018,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,5.7
2019,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,4.6
2019,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,5.6
2019,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,5.1
2020,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,5.0
2020,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,5.4
2020,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,4.5
2021,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,FEMALE,4.4
2021,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,MALE,5.3
2000,SH_DYN_IMRT,Albania,<1Y,MALE,27.6
2000,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,24.1
2000,SH_DYN_IMRT,Albania,<1Y,FEMALE,20.3
2001,SH_DYN_IMRT,Albania,<1Y,MALE,26.4
2001,SH_DYN_IMRT,Albania,<1Y,FEMALE,19.3
2001,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,22.9
2002,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,21.7
2002,SH_DYN_IMRT,Albania,<1Y,MALE,25.0
2002,SH_DYN_IMRT,Albania,<1Y,FEMALE,18.2
2003,SH_DYN_IMRT,Albania,<1Y,FEMALE,17.1
2003,SH_DYN_IMRT,Albania,<1Y,MALE,23.6
2021,SH_DYN_IMRT,Bosnia and Herzegovina,<1Y,BOTHSEX,4.8
2000,SH_DYN_IMRT,Bulgaria,<1Y,MALE,15.9
2000,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,12.6
2000,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,14.3
2001,SH_DYN_IMRT,Bulgaria,<1Y,MALE,15.3
2001,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,12.1
2001,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,13.7
2002,SH_DYN_IMRT,Bulgaria,<1Y,MALE,14.6
2002,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,11.7
2002,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,13.2
2003,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,12.5
2003,SH_DYN_IMRT,Denmark,<1Y,MALE,4.8
2004,SH_DYN_IMRT,Denmark,<1Y,MALE,4.6
2004,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,4.2
2004,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.8
2005,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,4.1
2005,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.7
2005,SH_DYN_IMRT,Denmark,<1Y,MALE,4.4
2006,SH_DYN_IMRT,Denmark,<1Y,BOTHSEX,3.9
2006,SH_DYN_IMRT,Denmark,<1Y,MALE,4.3
2006,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.5
2007,SH_DYN_IMRT,Denmark,<1Y,FEMALE,3.4
2003,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,11.1
2003,SH_DYN_IMRT,Bulgaria,<1Y,MALE,13.9
2004,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,10.5
2004,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,11.8
2004,SH_DYN_IMRT,Bulgaria,<1Y,MALE,13.1
2005,SH_DYN_IMRT,Bulgaria,<1Y,MALE,12.2
2005,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,11.0
2005,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,9.8
2006,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,9.3
2006,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,10.4
2006,SH_DYN_IMRT,Bulgaria,<1Y,MALE,11.4
2003,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,20.4
2004,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,19.1
2004,SH_DYN_IMRT,Albania,<1Y,FEMALE,15.9
2004,SH_DYN_IMRT,Albania,<1Y,MALE,22.2
2005,SH_DYN_IMRT,Albania,<1Y,MALE,20.7
2005,SH_DYN_IMRT,Albania,<1Y,FEMALE,14.8
2005,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,17.8
2006,SH_DYN_IMRT,Albania,<1Y,FEMALE,13.8
2006,SH_DYN_IMRT,Albania,<1Y,MALE,19.2
2006,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,16.5
2007,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,15.3
2007,SH_DYN_IMRT,Bulgaria,<1Y,MALE,10.8
2007,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,9.8
2007,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,8.8
2008,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,9.5
2008,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,8.5
2008,SH_DYN_IMRT,Bulgaria,<1Y,MALE,10.5
2009,SH_DYN_IMRT,Bulgaria,<1Y,MALE,10.3
2009,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,8.3
2009,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,9.3
2010,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,9.1
2010,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,8.0
2007,SH_DYN_IMRT,Albania,<1Y,MALE,17.6
2007,SH_DYN_IMRT,Albania,<1Y,FEMALE,12.8
2008,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,14.1
2008,SH_DYN_IMRT,Albania,<1Y,MALE,16.1
2008,SH_DYN_IMRT,Albania,<1Y,FEMALE,11.9
2009,SH_DYN_IMRT,Albania,<1Y,FEMALE,11.1
2009,SH_DYN_IMRT,Albania,<1Y,MALE,14.7
2009,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,12.9
2010,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,11.9
2010,SH_DYN_IMRT,Albania,<1Y,MALE,13.4
2010,SH_DYN_IMRT,Albania,<1Y,FEMALE,10.3
2011,SH_DYN_IMRT,Albania,<1Y,MALE,12.2
2011,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,10.9
2011,SH_DYN_IMRT,Albania,<1Y,FEMALE,9.5
2012,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,10.0
2012,SH_DYN_IMRT,Albania,<1Y,MALE,11.1
2012,SH_DYN_IMRT,Albania,<1Y,FEMALE,8.8
2013,SH_DYN_IMRT,Albania,<1Y,FEMALE,8.2
2013,SH_DYN_IMRT,Albania,<1Y,MALE,10.3
2013,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,9.3
2014,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,8.8
2014,SH_DYN_IMRT,Albania,<1Y,MALE,9.8
2010,SH_DYN_IMRT,Bulgaria,<1Y,MALE,10.1
2011,SH_DYN_IMRT,Bulgaria,<1Y,MALE,9.7
2011,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,7.7
2011,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,8.7
2012,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,7.3
2012,SH_DYN_IMRT,Bulgaria,<1Y,MALE,9.1
2012,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,8.2
2013,SH_DYN_IMRT,Bulgaria,<1Y,MALE,8.6
2013,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,7.7
2013,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,6.9
2014,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,6.5
2000,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,6.0
2000,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,6.4
2000,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,6.8
2001,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,6.5
2001,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,6.1
2001,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,5.7
2002,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,5.4
2002,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,5.8
2002,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,6.2
2003,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,5.8
2014,SH_DYN_IMRT,Albania,<1Y,FEMALE,7.9
2015,SH_DYN_IMRT,Albania,<1Y,FEMALE,7.6
2015,SH_DYN_IMRT,Albania,<1Y,MALE,9.4
2015,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,8.5
2016,SH_DYN_IMRT,Albania,<1Y,FEMALE,7.5
2016,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,8.4
2016,SH_DYN_IMRT,Albania,<1Y,MALE,9.2
2017,SH_DYN_IMRT,Albania,<1Y,FEMALE,7.5
2017,SH_DYN_IMRT,Albania,<1Y,MALE,9.1
2017,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,8.3
2018,SH_DYN_IMRT,Albania,<1Y,MALE,9.1
2014,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,7.3
2014,SH_DYN_IMRT,Bulgaria,<1Y,MALE,8.0
2015,SH_DYN_IMRT,Bulgaria,<1Y,MALE,7.5
2015,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,6.8
2015,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,6.1
2016,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,6.4
2016,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,5.8
2016,SH_DYN_IMRT,Bulgaria,<1Y,MALE,7.1
2017,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,6.1
2017,SH_DYN_IMRT,Bulgaria,<1Y,MALE,6.7
2017,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,5.5
2003,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,5.1
2003,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,5.5
2004,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,5.1
2004,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,4.8
2004,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,5.4
2005,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,5.1
2005,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,4.5
2005,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,4.8
2006,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,4.4
2006,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,4.1
2018,SH_DYN_IMRT,Albania,<1Y,FEMALE,7.5
2018,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,8.3
2019,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,8.4
2019,SH_DYN_IMRT,Albania,<1Y,FEMALE,7.5
2019,SH_DYN_IMRT,Albania,<1Y,MALE,9.2
2020,SH_DYN_IMRT,Albania,<1Y,MALE,9.2
2020,SH_DYN_IMRT,Albania,<1Y,FEMALE,7.5
2020,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,8.4
2021,SH_DYN_IMRT,Albania,<1Y,BOTHSEX,8.4
2021,SH_DYN_IMRT,Albania,<1Y,FEMALE,7.6
2021,SH_DYN_IMRT,Albania,<1Y,MALE,9.2
2018,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,5.8
2018,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,5.3
2018,SH_DYN_IMRT,Bulgaria,<1Y,MALE,6.4
2019,SH_DYN_IMRT,Bulgaria,<1Y,MALE,6.1
2019,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,5.6
2019,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,5.1
2020,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,4.9
2020,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,5.4
2020,SH_DYN_IMRT,Bulgaria,<1Y,MALE,5.9
2021,SH_DYN_IMRT,Bulgaria,<1Y,MALE,5.7
2021,SH_DYN_IMRT,Bulgaria,<1Y,BOTHSEX,5.3
2006,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,4.7
2007,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,4.4
2007,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,4.1
2007,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,3.8
2008,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,3.6
2008,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,3.9
2008,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,4.1
2009,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,3.4
2009,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,3.7
2009,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.9
2021,SH_DYN_IMRT,Bulgaria,<1Y,FEMALE,4.8
2000,SH_DYN_IMRT,Belarus,<1Y,MALE,11.4
2000,SH_DYN_IMRT,Belarus,<1Y,FEMALE,8.4
2000,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,10.0
2001,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,9.2
2001,SH_DYN_IMRT,Belarus,<1Y,FEMALE,7.8
2001,SH_DYN_IMRT,Belarus,<1Y,MALE,10.5
2002,SH_DYN_IMRT,Belarus,<1Y,MALE,9.7
2002,SH_DYN_IMRT,Belarus,<1Y,FEMALE,7.2
2002,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,8.5
2003,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,7.8
2010,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,3.5
2010,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,3.2
2010,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.8
2011,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,3.1
2011,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.7
2011,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,3.4
2012,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,3.3
2012,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,3.0
2012,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.5
2013,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.4
2013,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.9
2013,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,3.2
2014,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.3
2014,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,3.1
2014,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.8
2015,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.3
2015,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,3.0
2015,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.7
2016,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.7
2016,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,2.9
2000,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,65.7
2000,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,61.1
2000,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,56.1
2001,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,52.5
2001,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,57.3
2001,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,61.7
2002,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,57.8
2002,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,53.6
2002,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,49.1
2003,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,46.0
2003,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,50.2
2003,SH_DYN_IMRT,Belarus,<1Y,FEMALE,6.7
2003,SH_DYN_IMRT,Belarus,<1Y,MALE,9.0
2004,SH_DYN_IMRT,Belarus,<1Y,MALE,8.3
2004,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,7.3
2004,SH_DYN_IMRT,Belarus,<1Y,FEMALE,6.2
2005,SH_DYN_IMRT,Belarus,<1Y,FEMALE,5.7
2005,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,6.7
2005,SH_DYN_IMRT,Belarus,<1Y,MALE,7.7
2006,SH_DYN_IMRT,Belarus,<1Y,MALE,7.0
2006,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,6.2
2006,SH_DYN_IMRT,Belarus,<1Y,FEMALE,5.3
2007,SH_DYN_IMRT,Belarus,<1Y,FEMALE,4.8
2007,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,5.6
2007,SH_DYN_IMRT,Belarus,<1Y,MALE,6.3
2008,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,5.1
2008,SH_DYN_IMRT,Belarus,<1Y,FEMALE,4.4
2008,SH_DYN_IMRT,Belarus,<1Y,MALE,5.7
2009,SH_DYN_IMRT,Belarus,<1Y,FEMALE,4.0
2009,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,4.6
2009,SH_DYN_IMRT,Belarus,<1Y,MALE,5.2
2010,SH_DYN_IMRT,Belarus,<1Y,MALE,4.8
2010,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,4.3
2016,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.2
2017,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.1
2017,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,2.8
2017,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.6
2018,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.5
2018,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,2.8
2018,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,3.0
2019,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,2.9
2019,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,2.7
2019,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.4
2010,SH_DYN_IMRT,Belarus,<1Y,FEMALE,3.7
2011,SH_DYN_IMRT,Belarus,<1Y,FEMALE,3.4
2011,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,4.0
2011,SH_DYN_IMRT,Belarus,<1Y,MALE,4.4
2012,SH_DYN_IMRT,Belarus,<1Y,MALE,4.1
2012,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,3.7
2012,SH_DYN_IMRT,Belarus,<1Y,FEMALE,3.2
2013,SH_DYN_IMRT,Belarus,<1Y,MALE,3.9
2013,SH_DYN_IMRT,Belarus,<1Y,FEMALE,3.0
2013,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,3.5
2014,SH_DYN_IMRT,Belarus,<1Y,MALE,3.7
2020,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.3
2020,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,2.6
2020,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,2.8
2021,SH_DYN_IMRT,Republic of Korea,<1Y,MALE,2.7
2021,SH_DYN_IMRT,Republic of Korea,<1Y,BOTHSEX,2.5
2021,SH_DYN_IMRT,Republic of Korea,<1Y,FEMALE,2.2
2000,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,37.7
2000,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,42.5
2000,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,47.1
2001,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,40.6
2003,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,54.1
2004,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,50.8
2004,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,47.1
2004,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,43.0
2005,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,44.2
2005,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,40.4
2005,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,47.8
2006,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,38.0
2006,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,41.6
2006,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,45.0
2007,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,39.2
2014,SH_DYN_IMRT,Belarus,<1Y,FEMALE,2.9
2014,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,3.3
2015,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,3.1
2015,SH_DYN_IMRT,Belarus,<1Y,FEMALE,2.7
2015,SH_DYN_IMRT,Belarus,<1Y,MALE,3.5
2016,SH_DYN_IMRT,Belarus,<1Y,MALE,3.2
2016,SH_DYN_IMRT,Belarus,<1Y,FEMALE,2.6
2016,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,2.9
2017,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,2.7
2017,SH_DYN_IMRT,Belarus,<1Y,FEMALE,2.4
2017,SH_DYN_IMRT,Belarus,<1Y,MALE,3.0
2001,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,35.8
2001,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,45.0
2002,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,42.9
2002,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,38.7
2002,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,34.2
2003,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,32.7
2003,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,37.0
2003,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,41.0
2004,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,35.5
2004,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,31.4
2004,SH_DYN_IMRT,Кыргызстан,<1Y,MALE,39.4
2007,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,35.7
2007,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,42.4
2008,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,40.0
2008,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,33.5
2008,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,36.8
2009,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,34.6
2009,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,31.5
2009,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,37.6
2010,SH_DYN_IMRT,Azerbaijan,<1Y,MALE,35.4
2010,SH_DYN_IMRT,Azerbaijan,<1Y,FEMALE,29.5
2010,SH_DYN_IMRT,Azerbaijan,<1Y,BOTHSEX,32.5
2018,SH_DYN_IMRT,Belarus,<1Y,FEMALE,2.2
2018,SH_DYN_IMRT,Belarus,<1Y,MALE,2.8
2018,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,2.5
2019,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,2.4
2019,SH_DYN_IMRT,Belarus,<1Y,MALE,2.6
2019,SH_DYN_IMRT,Belarus,<1Y,FEMALE,2.1
2020,SH_DYN_IMRT,Belarus,<1Y,FEMALE,1.9
2020,SH_DYN_IMRT,Belarus,<1Y,MALE,2.4
2020,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,2.2
2021,SH_DYN_IMRT,Belarus,<1Y,BOTHSEX,2.1
2021,SH_DYN_IMRT,Belarus,<1Y,MALE,2.3
2005,SH_DYN_IMRT,Кыргызстан,<1Y,FEMALE,30.2
2005,SH_DYN_IMRT,Кыргызстан,<1Y,BOTHSEX,34.1
