Year,SeriesCode,Страна ,Value
2010,SG_NHR_NOSTUSN,Romania,1
2015,SG_NHR_NOSTUSN,Romania,1
2016,SG_NHR_NOSTUSN,Romania,1
2017,SG_NHR_NOSTUSN,Romania,1
2018,SG_NHR_NOSTUSN,Romania,1
2019,SG_NHR_NOSTUSN,Romania,1
2020,SG_NHR_NOSTUSN,Romania,1
2021,SG_NHR_NOSTUSN,Romania,1
2005,SG_NHR_NOSTUSN,Slovakia,1
2010,SG_NHR_NOSTUSN,Switzerland,1
2015,SG_NHR_NOSTUSN,Switzerland,1
2016,SG_NHR_NOSTUSN,Switzerland,1
2017,SG_NHR_NOSTUSN,Switzerland,1
2018,SG_NHR_NOSTUSN,Switzerland,1
2019,SG_NHR_NOSTUSN,Switzerland,1
2020,SG_NHR_NOSTUSN,Switzerland,1
2021,SG_NHR_NOSTUSN,Switzerland,1
2021,SG_NHR_NOSTUSN,Switzerland,1
