Year,SeriesCode,Страна ,Activity,Sex,Value
2016,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,BOTHSEX,11.91
2016,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,MALE,4.67
2016,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,MALE,12.0
2016,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,MALE,4.83
2016,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,BOTHSEX,4.25
2016,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,BOTHSEX,4.15
2017,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,BOTHSEX,10.86
2017,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,MALE,13.51
2017,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,FEMALE,3.86
2017,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,MALE,4.57
2017,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,BOTHSEX,4.13
2017,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,FEMALE,3.84
2017,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,MALE,4.38
2017,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,BOTHSEX,4.22
2018,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,BOTHSEX,3.33
2018,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,BOTHSEX,3.42
2018,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,FEMALE,3.21
2018,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,BOTHSEX,10.86
2018,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,FEMALE,3.27
2018,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,MALE,3.55
2018,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,MALE,3.44
2018,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,MALE,9.97
2019,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,BOTHSEX,4.31
2019,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,FEMALE,3.9
2019,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,MALE,4.49
2019,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,BOTHSEX,4.22
2019,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,FEMALE,3.97
2019,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,MALE,4.6
2019,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,BOTHSEX,13.71
2020,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,BOTHSEX,3.46
2020,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,MALE,4.0
2020,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,FEMALE,2.94
2020,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,MALE,3.92
2020,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,BOTHSEX,3.51
2020,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,FEMALE,2.96
2021,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,MALE,3.16
2021,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,FEMALE,3.1
2021,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,FEMALE,3.17
2021,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,BOTHSEX,6.96
2021,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,BOTHSEX,3.11
2021,SL_ISV_IFEM_19ICLS,Sweden,TOTAL,BOTHSEX,3.16
2021,SL_ISV_IFEM_19ICLS,Sweden,ISIC4_A,MALE,5.24
2021,SL_ISV_IFEM_19ICLS,Sweden,NONAGR,MALE,3.12
2007,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,3.17
2007,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,8.84
2007,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,3.3
2007,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,11.15
2007,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,4.06
2007,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,3.51
2007,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,3.62
2007,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,3.97
2007,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,MALE,8.11
2009,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,3.11
2009,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,28.0
2009,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,2.64
2009,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,3.36
2009,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,MALE,6.66
2009,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,4.12
2009,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,2.76
2009,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,13.32
2009,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,3.7
2010,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,2.64
2010,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,4.19
2010,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,10.91
2010,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,MALE,6.04
2010,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,3.39
2010,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,3.88
2010,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,21.16
2010,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,3.2
2010,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,2.74
2011,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,8.47
2011,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,1.71
2011,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,21.28
2011,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,0.96
2011,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.29
2011,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.55
2011,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,0.95
2011,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.66
2012,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,0.68
2012,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,18.5
2012,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.28
2012,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,1.45
2012,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,0.71
2012,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.35
2012,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.0
2012,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,7.9
2013,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,1.89
2013,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,MALE,2.94
2013,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,1.55
2013,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,0.78
2013,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.28
2013,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.42
2013,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,0.84
2013,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,11.83
2013,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,28.88
2014,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,1.82
2014,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,MALE,6.54
2014,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.64
2014,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,18.96
2014,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,10.34
2014,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.29
2014,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,0.94
2014,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.55
2014,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,1.15
2015,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.88
2015,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,1.39
2015,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.97
2015,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,18.21
2015,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,3.17
2015,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,9.13
2015,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,MALE,5.73
2015,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,2.19
2015,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,1.21
2016,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,1.07
2016,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.55
2016,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.84
2016,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,MALE,5.88
2016,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,18.72
2016,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,1.25
2016,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,9.53
2016,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,1.96
2016,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.74
2017,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,0.56
2017,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.52
2017,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,14.55
2017,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,0.85
2017,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.77
2017,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.47
2017,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,10.92
2017,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,MALE,9.06
2017,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,1.73
2018,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,1.35
2018,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,11.39
2018,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.95
2018,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,2.01
2018,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,2.09
2018,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,5.52
2018,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,1.34
2018,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.76
2019,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,0.67
2019,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.82
2019,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,13.46
2019,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,0.62
2019,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,6.72
2019,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.57
2019,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,1.67
2019,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.53
2020,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,MALE,1.56
2020,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,BOTHSEX,1.78
2020,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,FEMALE,2.02
2020,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,FEMALE,2.19
2020,SL_ISV_IFEM_19ICLS,Switzerland,NONAGR,MALE,1.57
2020,SL_ISV_IFEM_19ICLS,Switzerland,TOTAL,BOTHSEX,1.86
2020,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,FEMALE,11.92
2020,SL_ISV_IFEM_19ICLS,Switzerland,ISIC4_A,BOTHSEX,5.46
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,FEMALE,20.62
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,BOTHSEX,20.72
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,MALE,56.49
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,MALE,20.82
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,BOTHSEX,56.98
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,FEMALE,20.24
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,MALE,20.05
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,BOTHSEX,20.15
2008,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,FEMALE,58.02
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,MALE,48.67
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,FEMALE,21.55
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,MALE,21.57
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,FEMALE,56.6
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,BOTHSEX,21.48
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,BOTHSEX,21.76
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,FEMALE,21.37
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,MALE,21.95
2009,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,BOTHSEX,50.66
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,MALE,20.69
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,MALE,51.85
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,MALE,21.15
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,FEMALE,63.81
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,FEMALE,18.85
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,BOTHSEX,20.07
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,FEMALE,18.7
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,BOTHSEX,53.83
2010,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,BOTHSEX,19.75
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,BOTHSEX,48.7
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,MALE,49.15
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,FEMALE,23.51
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,MALE,22.6
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,FEMALE,23.39
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,BOTHSEX,23.02
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,MALE,22.14
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,FEMALE,46.98
2011,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,BOTHSEX,22.73
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,FEMALE,29.89
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,BOTHSEX,28.79
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,FEMALE,68.96
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,MALE,27.17
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,BOTHSEX,67.38
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,FEMALE,29.71
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,MALE,27.8
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,MALE,66.97
2012,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,BOTHSEX,28.38
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,MALE,26.34
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,FEMALE,27.84
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,BOTHSEX,61.02
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,FEMALE,58.19
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,MALE,25.59
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,FEMALE,28.12
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,MALE,62.16
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,BOTHSEX,27.18
2013,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,BOTHSEX,26.65
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,MALE,22.83
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,BOTHSEX,22.78
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,FEMALE,23.4
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,FEMALE,23.55
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,BOTHSEX,23.17
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,MALE,22.22
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,MALE,58.98
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,BOTHSEX,56.98
2014,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,FEMALE,50.18
2015,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,FEMALE,61.51
2015,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,BOTHSEX,68.47
2015,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,MALE,22.15
2015,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,MALE,71.46
2015,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,NONAGR,MALE,21.3
2015,SL_ISV_IFEM_19ICLS,United Kingdom of Great Britain and Northern Ireland,TOTAL,BOTHSEX,22.74
2008,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,BOTHSEX,5.34
2008,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,MALE,6.97
2009,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,MALE,8.29
2009,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,BOTHSEX,8.23
2009,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,MALE,4.93
2009,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,FEMALE,3.09
2009,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,BOTHSEX,4.04
2009,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,FEMALE,3.17
2009,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,BOTHSEX,4.26
2009,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,MALE,5.21
2010,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,FEMALE,14.49
2010,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,BOTHSEX,3.51
2010,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,MALE,4.5
2010,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,MALE,4.34
2010,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,FEMALE,2.84
2010,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,FEMALE,2.63
2010,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,BOTHSEX,3.73
2010,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,MALE,6.34
2010,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,BOTHSEX,7.59
2011,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,FEMALE,3.19
2011,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,BOTHSEX,3.91
2011,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,MALE,4.4
2011,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,FEMALE,11.58
2011,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,FEMALE,3.37
2011,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,MALE,6.02
2011,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,BOTHSEX,3.73
2011,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,BOTHSEX,7.08
2011,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,MALE,4.26
2012,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,MALE,5.32
2012,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,BOTHSEX,6.41
2012,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,BOTHSEX,4.95
2012,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,MALE,5.27
2012,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,MALE,6.0
2012,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,FEMALE,4.52
2012,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,FEMALE,4.44
2012,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,BOTHSEX,4.88
2014,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,MALE,3.82
2014,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,FEMALE,2.66
2014,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,BOTHSEX,3.28
2014,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,MALE,3.82
2014,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,FEMALE,2.66
2014,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,BOTHSEX,3.28
2017,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,BOTHSEX,1.68
2017,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,MALE,2.23
2017,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,FEMALE,1.03
2017,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,BOTHSEX,1.66
2017,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,MALE,2.26
2017,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,FEMALE,1.03
2018,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,BOTHSEX,1.36
2018,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,MALE,1.65
2018,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,BOTHSEX,1.36
2018,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,FEMALE,1.01
2018,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,MALE,1.66
2018,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,FEMALE,1.01
2007,SL_ISV_IFEM_19ICLS,Ireland,NONAGR,MALE,12.0
2007,SL_ISV_IFEM_19ICLS,Ireland,ISIC4_A,FEMALE,31.75
2007,SL_ISV_IFEM_19ICLS,Ireland,ISIC4_A,MALE,43.25
2007,SL_ISV_IFEM_19ICLS,Ireland,NONAGR,BOTHSEX,14.63
2007,SL_ISV_IFEM_19ICLS,Ireland,TOTAL,BOTHSEX,16.57
2007,SL_ISV_IFEM_19ICLS,Ireland,NONAGR,FEMALE,17.62
2007,SL_ISV_IFEM_19ICLS,Ireland,TOTAL,MALE,15.48
2007,SL_ISV_IFEM_19ICLS,Ireland,ISIC4_A,BOTHSEX,41.64
2007,SL_ISV_IFEM_19ICLS,Ireland,TOTAL,FEMALE,17.94
2008,SL_ISV_IFEM_19ICLS,Ireland,ISIC4_A,FEMALE,59.52
2008,SL_ISV_IFEM_19ICLS,Ireland,NONAGR,MALE,11.22
2008,SL_ISV_IFEM_19ICLS,Ireland,TOTAL,MALE,13.89
2008,SL_ISV_IFEM_19ICLS,Ireland,ISIC4_A,MALE,38.78
2008,SL_ISV_IFEM_19ICLS,Ireland,TOTAL,BOTHSEX,14.53
2008,SL_ISV_IFEM_19ICLS,Ireland,NONAGR,BOTHSEX,12.94
2008,SL_ISV_IFEM_19ICLS,Ireland,TOTAL,FEMALE,15.32
2008,SL_ISV_IFEM_19ICLS,Ireland,ISIC4_A,BOTHSEX,40.36
2008,SL_ISV_IFEM_19ICLS,Ireland,NONAGR,FEMALE,14.88
2009,SL_ISV_IFEM_19ICLS,Ireland,TOTAL,BOTHSEX,10.05
2009,SL_ISV_IFEM_19ICLS,Ireland,NONAGR,BOTHSEX,8.19
2009,SL_ISV_IFEM_19ICLS,Ireland,ISIC4_A,MALE,40.66
