Year,SeriesCode,Страна ,Age,Sex,Value
2007,VC_HTF_DETV,Greece,ALLAGE,FEMALE,31
2007,VC_HTF_DETV,Greece,18+,MALE,64
2017,VC_HTF_DETV,Austria,<18Y,BOTHSEX,30
2017,VC_HTF_DETV,Austria,18+,_O,66
2017,VC_HTF_DETV,Austria,18+,MALE,200
2017,VC_HTF_DETV,Austria,18+,FEMALE,58
2018,VC_HTF_DETV,Austria,18+,FEMALE,47
2018,VC_HTF_DETV,Austria,ALLAGE,FEMALE,48
2018,VC_HTF_DETV,Austria,ALLAGE,_O,39
2018,VC_HTF_DETV,Austria,ALLAGE,MALE,256
2018,VC_HTF_DETV,Austria,18+,MALE,243
2020,VC_HTF_DETV,Canada,_U,_U,6
2020,VC_HTF_DETV,Canada,18+,FEMALE,6
2020,VC_HTF_DETV,Canada,<18Y,BOTHSEX,50
2020,VC_HTF_DETV,Canada,18+,MALE,270
2020,VC_HTF_DETV,Canada,<18Y,MALE,49
2020,VC_HTF_DETV,Canada,18+,BOTHSEX,276
2020,VC_HTF_DETV,Canada,ALLAGE,MALE,319
2020,VC_HTF_DETV,Canada,<18Y,_O,5
2020,VC_HTF_DETV,Canada,ALLAGE,BOTHSEX,331
2018,VC_HTF_DETV,Austria,<18Y,BOTHSEX,16
2018,VC_HTF_DETV,Austria,ALLAGE,BOTHSEX,343
2018,VC_HTF_DETV,Austria,18+,BOTHSEX,327
2018,VC_HTF_DETV,Austria,18+,_O,37
2018,VC_HTF_DETV,Austria,<18Y,MALE,13
2019,VC_HTF_DETV,Austria,ALLAGE,MALE,106
2019,VC_HTF_DETV,Austria,ALLAGE,FEMALE,53
2007,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,99
2007,VC_HTF_DETV,Greece,18+,FEMALE,31
2007,VC_HTF_DETV,Greece,18+,BOTHSEX,95
2008,VC_HTF_DETV,Greece,ALLAGE,MALE,68
2008,VC_HTF_DETV,Greece,18+,BOTHSEX,69
2008,VC_HTF_DETV,Greece,<18Y,BOTHSEX,7
2008,VC_HTF_DETV,Greece,18+,MALE,61
2008,VC_HTF_DETV,Greece,<18Y,MALE,7
2008,VC_HTF_DETV,Greece,ALLAGE,FEMALE,8
2020,VC_HTF_DETV,Canada,ALLAGE,FEMALE,7
2020,VC_HTF_DETV,Canada,ALLAGE,_O,5
2021,VC_HTF_DETV,Canada,ALLAGE,FEMALE,14
2021,VC_HTF_DETV,Canada,ALLAGE,MALE,321
2021,VC_HTF_DETV,Canada,<18Y,MALE,57
2021,VC_HTF_DETV,Canada,18+,BOTHSEX,276
2021,VC_HTF_DETV,Canada,<18Y,BOTHSEX,59
2021,VC_HTF_DETV,Canada,18+,FEMALE,12
2021,VC_HTF_DETV,Canada,ALLAGE,BOTHSEX,343
2021,VC_HTF_DETV,Canada,_U,_U,8
2019,VC_HTF_DETV,Austria,ALLAGE,_O,17
2019,VC_HTF_DETV,Austria,<18Y,FEMALE,6
2019,VC_HTF_DETV,Austria,ALLAGE,BOTHSEX,176
2019,VC_HTF_DETV,Austria,18+,FEMALE,47
2019,VC_HTF_DETV,Austria,18+,MALE,105
2019,VC_HTF_DETV,Austria,18+,BOTHSEX,169
2019,VC_HTF_DETV,Austria,<18Y,BOTHSEX,7
2019,VC_HTF_DETV,Austria,18+,_O,17
2008,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,76
2008,VC_HTF_DETV,Greece,18+,FEMALE,8
2009,VC_HTF_DETV,Greece,18+,FEMALE,21
2009,VC_HTF_DETV,Greece,18+,MALE,87
2009,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,121
2009,VC_HTF_DETV,Greece,ALLAGE,FEMALE,21
2009,VC_HTF_DETV,Greece,ALLAGE,MALE,87
2009,VC_HTF_DETV,Greece,<18Y,BOTHSEX,13
2020,VC_HTF_DETV,Austria,ALLAGE,_O,14
2020,VC_HTF_DETV,Austria,ALLAGE,FEMALE,22
2020,VC_HTF_DETV,Austria,18+,MALE,88
2020,VC_HTF_DETV,Austria,ALLAGE,BOTHSEX,129
2020,VC_HTF_DETV,Austria,ALLAGE,MALE,92
2020,VC_HTF_DETV,Austria,18+,BOTHSEX,124
2021,VC_HTF_DETV,Canada,18+,MALE,264
2008,VC_HTF_DETV,Chile,18+,BOTHSEX,121
2008,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,147
2008,VC_HTF_DETV,Chile,<18Y,BOTHSEX,26
2010,VC_HTF_DETV,Chile,ALLAGE,MALE,16
2010,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,17
2009,VC_HTF_DETV,Greece,18+,BOTHSEX,108
2010,VC_HTF_DETV,Greece,ALLAGE,MALE,66
2010,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,92
2010,VC_HTF_DETV,Greece,<18Y,BOTHSEX,17
2010,VC_HTF_DETV,Greece,18+,FEMALE,9
2010,VC_HTF_DETV,Greece,18+,MALE,66
2010,VC_HTF_DETV,Greece,ALLAGE,FEMALE,9
2010,VC_HTF_DETV,Greece,18+,BOTHSEX,75
2011,VC_HTF_DETV,Greece,18+,MALE,56
2011,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,97
2017,VC_HTF_DETV,Japan,ALLAGE,MALE,45
2017,VC_HTF_DETV,Japan,18+,MALE,39
2017,VC_HTF_DETV,Japan,ALLAGE,BOTHSEX,46
2017,VC_HTF_DETV,Japan,<18Y,MALE,6
2017,VC_HTF_DETV,Japan,<18Y,BOTHSEX,7
2017,VC_HTF_DETV,Japan,18+,BOTHSEX,39
2020,VC_HTF_DETV,Austria,18+,_O,14
2020,VC_HTF_DETV,Austria,18+,FEMALE,22
2007,VC_HTF_DETV,Armenia,ALLAGE,MALE,36
2007,VC_HTF_DETV,Armenia,18+,BOTHSEX,36
2007,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,36
2011,VC_HTF_DETV,Greece,<18Y,BOTHSEX,13
2011,VC_HTF_DETV,Greece,ALLAGE,FEMALE,28
2011,VC_HTF_DETV,Greece,ALLAGE,MALE,56
2011,VC_HTF_DETV,Greece,18+,BOTHSEX,84
2011,VC_HTF_DETV,Greece,18+,FEMALE,28
2012,VC_HTF_DETV,Greece,18+,MALE,75
2012,VC_HTF_DETV,Greece,18+,FEMALE,19
2012,VC_HTF_DETV,Greece,ALLAGE,FEMALE,23
2012,VC_HTF_DETV,Greece,ALLAGE,MALE,86
2012,VC_HTF_DETV,Greece,18+,BOTHSEX,94
2012,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,109
2012,VC_HTF_DETV,Greece,<18Y,MALE,11
2012,VC_HTF_DETV,Greece,<18Y,BOTHSEX,15
2013,VC_HTF_DETV,Greece,18+,MALE,49
2013,VC_HTF_DETV,Greece,18+,BOTHSEX,99
2013,VC_HTF_DETV,Greece,ALLAGE,MALE,50
2010,VC_HTF_DETV,Chile,18+,MALE,16
2010,VC_HTF_DETV,Chile,18+,BOTHSEX,17
2011,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,131
2011,VC_HTF_DETV,Chile,ALLAGE,FEMALE,22
2011,VC_HTF_DETV,Chile,ALLAGE,MALE,109
2011,VC_HTF_DETV,Chile,18+,BOTHSEX,127
2011,VC_HTF_DETV,Chile,18+,FEMALE,19
2011,VC_HTF_DETV,Chile,18+,MALE,108
2012,VC_HTF_DETV,Chile,18+,BOTHSEX,7
2007,VC_HTF_DETV,Armenia,18+,MALE,36
2008,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,34
2008,VC_HTF_DETV,Armenia,ALLAGE,MALE,32
2008,VC_HTF_DETV,Armenia,18+,MALE,31
2008,VC_HTF_DETV,Armenia,18+,BOTHSEX,31
2013,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,102
2013,VC_HTF_DETV,Greece,ALLAGE,FEMALE,52
2013,VC_HTF_DETV,Greece,18+,FEMALE,50
2014,VC_HTF_DETV,Greece,18+,MALE,54
2014,VC_HTF_DETV,Greece,ALLAGE,FEMALE,11
2014,VC_HTF_DETV,Greece,18+,BOTHSEX,64
2014,VC_HTF_DETV,Greece,<18Y,BOTHSEX,14
2014,VC_HTF_DETV,Greece,18+,FEMALE,10
2012,VC_HTF_DETV,Chile,18+,FEMALE,7
2012,VC_HTF_DETV,Chile,ALLAGE,FEMALE,7
2012,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,7
2013,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,79
2013,VC_HTF_DETV,Chile,ALLAGE,FEMALE,74
2013,VC_HTF_DETV,Chile,18+,FEMALE,74
2014,VC_HTF_DETV,Greece,ALLAGE,MALE,67
2014,VC_HTF_DETV,Greece,<18Y,MALE,13
2014,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,78
2015,VC_HTF_DETV,Greece,18+,MALE,37
2015,VC_HTF_DETV,Greece,<18Y,MALE,5
2015,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,57
2015,VC_HTF_DETV,Greece,18+,FEMALE,13
2009,VC_HTF_DETV,Armenia,18+,FEMALE,13
2009,VC_HTF_DETV,Armenia,ALLAGE,MALE,42
2009,VC_HTF_DETV,Armenia,18+,BOTHSEX,55
2009,VC_HTF_DETV,Armenia,<18Y,BOTHSEX,5
2009,VC_HTF_DETV,Armenia,ALLAGE,FEMALE,18
2009,VC_HTF_DETV,Armenia,18+,MALE,42
2015,VC_HTF_DETV,Greece,ALLAGE,MALE,42
2015,VC_HTF_DETV,Greece,18+,BOTHSEX,50
2015,VC_HTF_DETV,Greece,ALLAGE,FEMALE,15
2015,VC_HTF_DETV,Greece,<18Y,BOTHSEX,7
2016,VC_HTF_DETV,Greece,ALLAGE,MALE,39
2016,VC_HTF_DETV,Greece,<18Y,FEMALE,5
2016,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,62
2016,VC_HTF_DETV,Greece,<18Y,BOTHSEX,16
2016,VC_HTF_DETV,Greece,<18Y,MALE,11
2016,VC_HTF_DETV,Greece,ALLAGE,FEMALE,23
2013,VC_HTF_DETV,Chile,18+,BOTHSEX,77
2013,VC_HTF_DETV,Chile,ALLAGE,MALE,5
2014,VC_HTF_DETV,Chile,18+,BOTHSEX,6
2014,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,7
2009,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,60
2009,VC_HTF_DETV,Armenia,<18Y,FEMALE,5
2010,VC_HTF_DETV,Armenia,18+,BOTHSEX,16
2010,VC_HTF_DETV,Armenia,ALLAGE,MALE,19
2010,VC_HTF_DETV,Armenia,18+,MALE,16
2014,VC_HTF_DETV,Chile,18+,MALE,6
2014,VC_HTF_DETV,Chile,ALLAGE,MALE,6
2015,VC_HTF_DETV,Chile,ALLAGE,MALE,7
2015,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,7
2016,VC_HTF_DETV,Chile,18+,MALE,8
2016,VC_HTF_DETV,Chile,ALLAGE,MALE,11
2016,VC_HTF_DETV,Greece,18+,MALE,28
2016,VC_HTF_DETV,Greece,18+,FEMALE,18
2016,VC_HTF_DETV,Greece,18+,BOTHSEX,46
2017,VC_HTF_DETV,Greece,ALLAGE,MALE,22
2017,VC_HTF_DETV,Greece,18+,MALE,19
2016,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,13
2016,VC_HTF_DETV,Chile,18+,BOTHSEX,9
2017,VC_HTF_DETV,Chile,18+,BOTHSEX,5
2017,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,6
2018,VC_HTF_DETV,Chile,ALLAGE,MALE,13
2018,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,16
2010,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,19
2011,VC_HTF_DETV,Armenia,<18Y,MALE,5
2011,VC_HTF_DETV,Armenia,<18Y,BOTHSEX,6
2011,VC_HTF_DETV,Armenia,ALLAGE,MALE,12
2011,VC_HTF_DETV,Armenia,18+,MALE,7
2017,VC_HTF_DETV,Greece,<18Y,BOTHSEX,14
2017,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,38
2017,VC_HTF_DETV,Greece,18+,BOTHSEX,21
2018,VC_HTF_DETV,Greece,18+,MALE,19
2018,VC_HTF_DETV,Greece,<18Y,MALE,8
2018,VC_HTF_DETV,Greece,<18Y,BOTHSEX,9
2018,VC_HTF_DETV,Greece,18+,BOTHSEX,22
2011,VC_HTF_DETV,Armenia,18+,BOTHSEX,7
2011,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,13
2012,VC_HTF_DETV,Armenia,ALLAGE,MALE,10
2012,VC_HTF_DETV,Armenia,18+,MALE,8
2012,VC_HTF_DETV,Armenia,18+,BOTHSEX,12
2012,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,14
2013,VC_HTF_DETV,Armenia,ALLAGE,MALE,17
2013,VC_HTF_DETV,Armenia,18+,BOTHSEX,12
2013,VC_HTF_DETV,Armenia,<18Y,BOTHSEX,9
2013,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,21
2013,VC_HTF_DETV,Armenia,<18Y,MALE,5
2013,VC_HTF_DETV,Armenia,18+,MALE,12
2014,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,8
2014,VC_HTF_DETV,Armenia,18+,MALE,6
2014,VC_HTF_DETV,Armenia,18+,BOTHSEX,7
2018,VC_HTF_DETV,Chile,18+,MALE,13
2018,VC_HTF_DETV,Chile,18+,BOTHSEX,14
2019,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,37
2019,VC_HTF_DETV,Chile,18+,BOTHSEX,35
2019,VC_HTF_DETV,Chile,18+,MALE,35
2018,VC_HTF_DETV,Greece,ALLAGE,MALE,27
2018,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,31
2019,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,154
2019,VC_HTF_DETV,Greece,18+,BOTHSEX,105
2019,VC_HTF_DETV,Greece,ALLAGE,FEMALE,32
2019,VC_HTF_DETV,Chile,ALLAGE,MALE,37
2020,VC_HTF_DETV,Chile,18+,BOTHSEX,17
2020,VC_HTF_DETV,Chile,18+,FEMALE,6
2020,VC_HTF_DETV,Chile,ALLAGE,MALE,12
2020,VC_HTF_DETV,Chile,18+,MALE,11
2020,VC_HTF_DETV,Chile,ALLAGE,BOTHSEX,18
2020,VC_HTF_DETV,Chile,ALLAGE,FEMALE,6
2014,VC_HTF_DETV,Armenia,ALLAGE,MALE,6
2015,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,5
2019,VC_HTF_DETV,Greece,<18Y,FEMALE,23
2019,VC_HTF_DETV,Greece,18+,FEMALE,9
2019,VC_HTF_DETV,Greece,<18Y,MALE,26
2019,VC_HTF_DETV,Greece,18+,MALE,94
2019,VC_HTF_DETV,Greece,<18Y,BOTHSEX,49
2019,VC_HTF_DETV,Greece,ALLAGE,MALE,120
2017,VC_HTF_DETV,China,ALLAGE,BOTHSEX,1127
2018,VC_HTF_DETV,China,ALLAGE,BOTHSEX,1194
2007,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,78
2007,VC_HTF_DETV,Colombia,18+,BOTHSEX,35
2007,VC_HTF_DETV,Colombia,ALLAGE,FEMALE,13
2007,VC_HTF_DETV,Colombia,18+,FEMALE,7
2007,VC_HTF_DETV,Colombia,<18Y,MALE,25
2007,VC_HTF_DETV,Colombia,<18Y,BOTHSEX,31
2020,VC_HTF_DETV,Greece,<18Y,FEMALE,39
2020,VC_HTF_DETV,Greece,ALLAGE,MALE,113
2020,VC_HTF_DETV,Greece,<18Y,BOTHSEX,74
2020,VC_HTF_DETV,Greece,18+,MALE,78
2020,VC_HTF_DETV,Greece,18+,FEMALE,13
2020,VC_HTF_DETV,Greece,<18Y,MALE,35
2020,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,167
2020,VC_HTF_DETV,Greece,18+,BOTHSEX,93
2020,VC_HTF_DETV,Greece,ALLAGE,FEMALE,52
2021,VC_HTF_DETV,Greece,ALLAGE,BOTHSEX,157
2021,VC_HTF_DETV,Greece,18+,FEMALE,22
2021,VC_HTF_DETV,Greece,<18Y,FEMALE,24
2021,VC_HTF_DETV,Greece,18+,BOTHSEX,122
2021,VC_HTF_DETV,Greece,18+,MALE,100
2016,VC_HTF_DETV,Armenia,18+,FEMALE,21
2016,VC_HTF_DETV,Armenia,ALLAGE,FEMALE,21
2016,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,25
2007,VC_HTF_DETV,Colombia,ALLAGE,MALE,53
2007,VC_HTF_DETV,Colombia,<18Y,FEMALE,6
2007,VC_HTF_DETV,Colombia,18+,MALE,28
2008,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,53
2008,VC_HTF_DETV,Colombia,18+,BOTHSEX,22
2008,VC_HTF_DETV,Colombia,18+,MALE,20
2008,VC_HTF_DETV,Colombia,ALLAGE,MALE,47
2008,VC_HTF_DETV,Colombia,ALLAGE,FEMALE,6
2021,VC_HTF_DETV,Greece,ALLAGE,FEMALE,46
2021,VC_HTF_DETV,Greece,<18Y,MALE,11
2021,VC_HTF_DETV,Greece,ALLAGE,MALE,111
2021,VC_HTF_DETV,Greece,<18Y,BOTHSEX,35
2007,VC_HTF_DETV,Hungary,ALLAGE,MALE,28
2007,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,28
2016,VC_HTF_DETV,Armenia,18+,BOTHSEX,25
2017,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,12
2017,VC_HTF_DETV,Armenia,ALLAGE,FEMALE,7
2017,VC_HTF_DETV,Armenia,18+,BOTHSEX,8
2018,VC_HTF_DETV,Armenia,ALLAGE,FEMALE,25
2018,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,28
2018,VC_HTF_DETV,Armenia,18+,FEMALE,23
2007,VC_HTF_DETV,Hungary,<18Y,BOTHSEX,6
2007,VC_HTF_DETV,Hungary,18+,MALE,22
2007,VC_HTF_DETV,Hungary,18+,BOTHSEX,22
2007,VC_HTF_DETV,Hungary,<18Y,MALE,6
2008,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,10
2008,VC_HTF_DETV,Hungary,ALLAGE,MALE,9
2008,VC_HTF_DETV,Colombia,<18Y,BOTHSEX,31
2008,VC_HTF_DETV,Colombia,<18Y,MALE,27
2009,VC_HTF_DETV,Colombia,18+,MALE,18
2009,VC_HTF_DETV,Colombia,ALLAGE,FEMALE,5
2009,VC_HTF_DETV,Colombia,<18Y,BOTHSEX,32
2009,VC_HTF_DETV,Colombia,ALLAGE,MALE,48
2008,VC_HTF_DETV,Hungary,18+,BOTHSEX,7
2008,VC_HTF_DETV,Hungary,18+,MALE,6
2009,VC_HTF_DETV,Hungary,18+,BOTHSEX,5
2009,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,53
2009,VC_HTF_DETV,Colombia,18+,BOTHSEX,21
2009,VC_HTF_DETV,Colombia,<18Y,MALE,30
2010,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,53
2010,VC_HTF_DETV,Colombia,18+,BOTHSEX,53
2010,VC_HTF_DETV,Colombia,18+,FEMALE,6
2010,VC_HTF_DETV,Colombia,ALLAGE,FEMALE,6
2010,VC_HTF_DETV,Colombia,18+,MALE,47
2010,VC_HTF_DETV,Colombia,ALLAGE,MALE,47
2011,VC_HTF_DETV,Colombia,18+,MALE,19
2011,VC_HTF_DETV,Colombia,ALLAGE,MALE,20
2011,VC_HTF_DETV,Colombia,18+,BOTHSEX,21
2018,VC_HTF_DETV,Armenia,18+,BOTHSEX,26
2019,VC_HTF_DETV,Armenia,18+,BOTHSEX,7
2019,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,8
2009,VC_HTF_DETV,Hungary,18+,MALE,5
2009,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,9
2009,VC_HTF_DETV,Hungary,ALLAGE,MALE,9
2010,VC_HTF_DETV,Hungary,ALLAGE,MALE,49
2020,VC_HTF_DETV,Armenia,18+,FEMALE,7
2020,VC_HTF_DETV,Armenia,18+,BOTHSEX,8
2020,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,11
2020,VC_HTF_DETV,Armenia,ALLAGE,FEMALE,9
2010,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,59
2010,VC_HTF_DETV,Hungary,18+,BOTHSEX,54
2010,VC_HTF_DETV,Hungary,ALLAGE,FEMALE,9
2010,VC_HTF_DETV,Hungary,18+,MALE,46
2010,VC_HTF_DETV,Hungary,18+,FEMALE,8
2011,VC_HTF_DETV,Hungary,18+,BOTHSEX,122
2011,VC_HTF_DETV,Hungary,18+,MALE,119
2011,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,23
2012,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,35
2012,VC_HTF_DETV,Colombia,18+,BOTHSEX,35
2012,VC_HTF_DETV,Colombia,ALLAGE,MALE,32
2012,VC_HTF_DETV,Colombia,18+,MALE,32
2021,VC_HTF_DETV,Armenia,18+,FEMALE,5
2021,VC_HTF_DETV,Armenia,ALLAGE,MALE,6
2021,VC_HTF_DETV,Armenia,ALLAGE,FEMALE,7
2021,VC_HTF_DETV,Armenia,ALLAGE,BOTHSEX,13
2021,VC_HTF_DETV,Armenia,18+,BOTHSEX,10
2011,VC_HTF_DETV,Hungary,ALLAGE,MALE,122
2011,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,134
2012,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,57
2012,VC_HTF_DETV,Hungary,<18Y,BOTHSEX,5
2012,VC_HTF_DETV,Hungary,18+,BOTHSEX,52
2021,VC_HTF_DETV,Armenia,18+,MALE,6
2007,VC_HTF_DETV,Belgium,18+,BOTHSEX,72
2007,VC_HTF_DETV,Belgium,ALLAGE,BOTHSEX,74
2008,VC_HTF_DETV,Belgium,ALLAGE,BOTHSEX,65
2008,VC_HTF_DETV,Belgium,18+,BOTHSEX,63
2009,VC_HTF_DETV,Belgium,18+,BOTHSEX,47
2012,VC_HTF_DETV,Hungary,<18Y,MALE,5
2012,VC_HTF_DETV,Hungary,ALLAGE,MALE,53
2012,VC_HTF_DETV,Hungary,18+,MALE,48
2014,VC_HTF_DETV,Hungary,<18Y,BOTHSEX,135
2013,VC_HTF_DETV,Colombia,<18Y,MALE,6
2013,VC_HTF_DETV,Colombia,<18Y,BOTHSEX,6
2013,VC_HTF_DETV,Colombia,18+,MALE,40
2013,VC_HTF_DETV,Colombia,ALLAGE,MALE,46
2013,VC_HTF_DETV,Colombia,ALLAGE,FEMALE,14
2014,VC_HTF_DETV,Hungary,18+,BOTHSEX,159
2014,VC_HTF_DETV,Hungary,ALLAGE,MALE,255
2014,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,294
2014,VC_HTF_DETV,Hungary,<18Y,FEMALE,18
2014,VC_HTF_DETV,Hungary,ALLAGE,FEMALE,39
2014,VC_HTF_DETV,Hungary,<18Y,MALE,117
2014,VC_HTF_DETV,Hungary,18+,MALE,138
2014,VC_HTF_DETV,Hungary,18+,FEMALE,21
2015,VC_HTF_DETV,Hungary,<18Y,MALE,321
2015,VC_HTF_DETV,Hungary,18+,BOTHSEX,151
2009,VC_HTF_DETV,Belgium,ALLAGE,BOTHSEX,50
2012,VC_HTF_DETV,Belgium,ALLAGE,MALE,63
2012,VC_HTF_DETV,Belgium,ALLAGE,BOTHSEX,127
2012,VC_HTF_DETV,Belgium,18+,MALE,56
2012,VC_HTF_DETV,Belgium,ALLAGE,FEMALE,64
2012,VC_HTF_DETV,Belgium,18+,BOTHSEX,116
2012,VC_HTF_DETV,Belgium,18+,FEMALE,60
2012,VC_HTF_DETV,Belgium,<18Y,MALE,7
2015,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,507
2015,VC_HTF_DETV,Hungary,ALLAGE,MALE,344
2015,VC_HTF_DETV,Hungary,ALLAGE,FEMALE,163
2015,VC_HTF_DETV,Hungary,<18Y,FEMALE,35
2015,VC_HTF_DETV,Hungary,<18Y,BOTHSEX,356
2015,VC_HTF_DETV,Hungary,18+,FEMALE,128
2015,VC_HTF_DETV,Hungary,18+,MALE,23
2016,VC_HTF_DETV,Hungary,<18Y,BOTHSEX,271
2016,VC_HTF_DETV,Hungary,ALLAGE,MALE,433
2016,VC_HTF_DETV,Hungary,18+,FEMALE,13
2013,VC_HTF_DETV,Colombia,18+,BOTHSEX,54
2013,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,60
2013,VC_HTF_DETV,Colombia,18+,FEMALE,14
2014,VC_HTF_DETV,Colombia,18+,MALE,15
2014,VC_HTF_DETV,Colombia,ALLAGE,FEMALE,17
2014,VC_HTF_DETV,Colombia,<18Y,BOTHSEX,11
2014,VC_HTF_DETV,Colombia,ALLAGE,MALE,24
2014,VC_HTF_DETV,Colombia,<18Y,MALE,9
2012,VC_HTF_DETV,Belgium,<18Y,BOTHSEX,11
2013,VC_HTF_DETV,Belgium,18+,BOTHSEX,112
2013,VC_HTF_DETV,Belgium,ALLAGE,FEMALE,68
2013,VC_HTF_DETV,Belgium,ALLAGE,MALE,48
2013,VC_HTF_DETV,Belgium,18+,FEMALE,67
2013,VC_HTF_DETV,Belgium,ALLAGE,BOTHSEX,116
2014,VC_HTF_DETV,Colombia,18+,FEMALE,15
2014,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,72
2014,VC_HTF_DETV,Colombia,18+,BOTHSEX,54
2015,VC_HTF_DETV,Colombia,18+,MALE,34
2015,VC_HTF_DETV,Colombia,ALLAGE,MALE,34
2015,VC_HTF_DETV,Colombia,18+,BOTHSEX,37
2015,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,38
2016,VC_HTF_DETV,Colombia,ALLAGE,FEMALE,11
2016,VC_HTF_DETV,Colombia,18+,FEMALE,9
2016,VC_HTF_DETV,Colombia,18+,BOTHSEX,72
2016,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,76
2016,VC_HTF_DETV,Hungary,ALLAGE,FEMALE,56
2016,VC_HTF_DETV,Hungary,<18Y,MALE,228
2016,VC_HTF_DETV,Hungary,18+,BOTHSEX,218
2016,VC_HTF_DETV,Hungary,ALLAGE,BOTHSEX,489
2016,VC_HTF_DETV,Hungary,<18Y,FEMALE,43
2016,VC_HTF_DETV,Hungary,18+,MALE,205
2013,VC_HTF_DETV,Belgium,18+,MALE,45
2014,VC_HTF_DETV,Belgium,ALLAGE,BOTHSEX,84
2014,VC_HTF_DETV,Belgium,ALLAGE,FEMALE,57
2014,VC_HTF_DETV,Belgium,ALLAGE,MALE,28
2014,VC_HTF_DETV,Belgium,18+,FEMALE,55
2014,VC_HTF_DETV,Belgium,18+,MALE,26
2014,VC_HTF_DETV,Belgium,18+,BOTHSEX,81
2015,VC_HTF_DETV,Belgium,ALLAGE,FEMALE,59
2015,VC_HTF_DETV,Belgium,ALLAGE,MALE,31
2015,VC_HTF_DETV,Belgium,ALLAGE,BOTHSEX,90
2015,VC_HTF_DETV,Belgium,18+,BOTHSEX,86
2015,VC_HTF_DETV,Belgium,18+,FEMALE,57
2016,VC_HTF_DETV,Colombia,18+,MALE,63
2016,VC_HTF_DETV,Colombia,ALLAGE,MALE,65
2017,VC_HTF_DETV,Colombia,ALLAGE,FEMALE,11
2017,VC_HTF_DETV,Colombia,<18Y,MALE,7
2017,VC_HTF_DETV,Colombia,18+,MALE,80
2017,VC_HTF_DETV,Colombia,ALLAGE,MALE,87
2017,VC_HTF_DETV,Colombia,18+,BOTHSEX,91
2017,VC_HTF_DETV,Colombia,ALLAGE,BOTHSEX,98
2017,VC_HTF_DETV,Hungary,18+,MALE,6
2017,VC_HTF_DETV,Hungary,ALLAGE,MALE,9
