Year,SeriesCode,Страна ,Sex,Value
2010,SH_STA_SCIDE,Казахстан,BOTHSEX,29.9
2010,SH_STA_SCIDE,Казахстан,FEMALE,10.5
2010,SH_STA_SCIDE,Казахстан,MALE,50.7
2015,SH_STA_SCIDE,Казахстан,BOTHSEX,23.2
2015,SH_STA_SCIDE,Казахстан,MALE,39.3
2015,SH_STA_SCIDE,Казахстан,FEMALE,8.2
2019,SH_STA_SCIDE,Казахстан,BOTHSEX,17.6
2019,SH_STA_SCIDE,Казахстан,FEMALE,6.8
2019,SH_STA_SCIDE,Казахстан,MALE,29.0
2000,SH_STA_SCIDE,Republic of Korea,BOTHSEX,14.5
2000,SH_STA_SCIDE,Republic of Korea,FEMALE,9.0
2000,SH_STA_SCIDE,Republic of Korea,MALE,19.9
2005,SH_STA_SCIDE,Republic of Korea,BOTHSEX,26.7
2005,SH_STA_SCIDE,Republic of Korea,FEMALE,17.9
2005,SH_STA_SCIDE,Republic of Korea,MALE,35.5
2010,SH_STA_SCIDE,Republic of Korea,BOTHSEX,34.0
2010,SH_STA_SCIDE,Republic of Korea,FEMALE,23.0
2010,SH_STA_SCIDE,Republic of Korea,MALE,44.9
2015,SH_STA_SCIDE,Republic of Korea,BOTHSEX,28.0
2015,SH_STA_SCIDE,Republic of Korea,FEMALE,16.5
2015,SH_STA_SCIDE,Republic of Korea,MALE,39.5
2019,SH_STA_SCIDE,Republic of Korea,MALE,40.2
2019,SH_STA_SCIDE,Republic of Korea,FEMALE,16.9
2019,SH_STA_SCIDE,Republic of Korea,BOTHSEX,28.6
2000,SH_STA_SCIDE,Кыргызстан,FEMALE,4.8
2000,SH_STA_SCIDE,Кыргызстан,BOTHSEX,14.8
2000,SH_STA_SCIDE,Кыргызстан,MALE,25.0
2005,SH_STA_SCIDE,Кыргызстан,BOTHSEX,13.2
2005,SH_STA_SCIDE,Кыргызстан,FEMALE,4.8
2005,SH_STA_SCIDE,Кыргызстан,MALE,21.7
2010,SH_STA_SCIDE,Кыргызстан,BOTHSEX,11.4
2010,SH_STA_SCIDE,Кыргызстан,FEMALE,4.6
2010,SH_STA_SCIDE,Кыргызстан,MALE,18.3
2015,SH_STA_SCIDE,Кыргызстан,MALE,16.1
2015,SH_STA_SCIDE,Кыргызстан,BOTHSEX,9.9
2015,SH_STA_SCIDE,Кыргызстан,FEMALE,3.9
2019,SH_STA_SCIDE,Кыргызстан,BOTHSEX,7.4
2019,SH_STA_SCIDE,Кыргызстан,FEMALE,3.2
2019,SH_STA_SCIDE,Кыргызстан,MALE,11.7
2000,SH_STA_SCIDE,Latvia,BOTHSEX,34.7
2000,SH_STA_SCIDE,Latvia,FEMALE,12.8
2000,SH_STA_SCIDE,Latvia,MALE,60.4
2005,SH_STA_SCIDE,Latvia,BOTHSEX,26.5
2005,SH_STA_SCIDE,Latvia,MALE,45.9
2005,SH_STA_SCIDE,Latvia,FEMALE,10.2
2010,SH_STA_SCIDE,Latvia,MALE,42.1
2010,SH_STA_SCIDE,Latvia,FEMALE,5.9
2010,SH_STA_SCIDE,Latvia,BOTHSEX,22.5
2015,SH_STA_SCIDE,Latvia,FEMALE,8.4
2015,SH_STA_SCIDE,Latvia,MALE,37.2
2015,SH_STA_SCIDE,Latvia,BOTHSEX,21.6
2019,SH_STA_SCIDE,Latvia,BOTHSEX,20.1
2019,SH_STA_SCIDE,Latvia,FEMALE,7.0
2019,SH_STA_SCIDE,Latvia,MALE,35.5
2000,SH_STA_SCIDE,Lithuania,BOTHSEX,50.1
2000,SH_STA_SCIDE,Lithuania,FEMALE,18.4
2000,SH_STA_SCIDE,Lithuania,MALE,86.2
2005,SH_STA_SCIDE,Lithuania,BOTHSEX,42.7
2005,SH_STA_SCIDE,Lithuania,FEMALE,14.4
2005,SH_STA_SCIDE,Lithuania,MALE,75.3
2010,SH_STA_SCIDE,Lithuania,FEMALE,12.9
2010,SH_STA_SCIDE,Lithuania,MALE,65.8
2010,SH_STA_SCIDE,Lithuania,BOTHSEX,37.2
2015,SH_STA_SCIDE,Lithuania,MALE,61.7
2015,SH_STA_SCIDE,Lithuania,FEMALE,11.9
2015,SH_STA_SCIDE,Lithuania,BOTHSEX,34.9
2019,SH_STA_SCIDE,Lithuania,BOTHSEX,26.1
2019,SH_STA_SCIDE,Lithuania,FEMALE,9.6
2019,SH_STA_SCIDE,Lithuania,MALE,45.4
2000,SH_STA_SCIDE,Luxembourg,BOTHSEX,16.1
2000,SH_STA_SCIDE,Luxembourg,FEMALE,9.2
2000,SH_STA_SCIDE,Luxembourg,MALE,23.1
2005,SH_STA_SCIDE,Luxembourg,FEMALE,6.7
2005,SH_STA_SCIDE,Luxembourg,MALE,20.3
2005,SH_STA_SCIDE,Luxembourg,BOTHSEX,13.4
2010,SH_STA_SCIDE,Luxembourg,BOTHSEX,12.0
2010,SH_STA_SCIDE,Luxembourg,FEMALE,6.8
2010,SH_STA_SCIDE,Luxembourg,MALE,17.3
2015,SH_STA_SCIDE,Luxembourg,BOTHSEX,12.2
2015,SH_STA_SCIDE,Luxembourg,FEMALE,7.7
2015,SH_STA_SCIDE,Luxembourg,MALE,16.6
2019,SH_STA_SCIDE,Luxembourg,BOTHSEX,11.3
2019,SH_STA_SCIDE,Luxembourg,FEMALE,7.1
2019,SH_STA_SCIDE,Luxembourg,MALE,15.3
2000,SH_STA_SCIDE,Malta,FEMALE,2.9
2000,SH_STA_SCIDE,Malta,MALE,10.8
2000,SH_STA_SCIDE,Malta,BOTHSEX,6.8
2005,SH_STA_SCIDE,Malta,BOTHSEX,5.5
2005,SH_STA_SCIDE,Malta,FEMALE,2.9
2005,SH_STA_SCIDE,Malta,MALE,8.3
2010,SH_STA_SCIDE,Malta,BOTHSEX,7.5
2010,SH_STA_SCIDE,Malta,FEMALE,1.6
2010,SH_STA_SCIDE,Malta,MALE,13.6
2015,SH_STA_SCIDE,Malta,BOTHSEX,7.2
2015,SH_STA_SCIDE,Malta,FEMALE,2.7
2015,SH_STA_SCIDE,Malta,MALE,11.6
2019,SH_STA_SCIDE,Malta,BOTHSEX,6.1
2019,SH_STA_SCIDE,Malta,FEMALE,2.3
2019,SH_STA_SCIDE,Malta,MALE,9.8
2000,SH_STA_SCIDE,Mexico,BOTHSEX,3.5
2000,SH_STA_SCIDE,Mexico,FEMALE,1.1
2000,SH_STA_SCIDE,Mexico,MALE,6.0
2005,SH_STA_SCIDE,Mexico,FEMALE,1.4
2005,SH_STA_SCIDE,Mexico,MALE,6.9
2005,SH_STA_SCIDE,Mexico,BOTHSEX,4.1
2010,SH_STA_SCIDE,Mexico,FEMALE,1.7
2010,SH_STA_SCIDE,Mexico,MALE,7.5
2010,SH_STA_SCIDE,Mexico,BOTHSEX,4.5
2015,SH_STA_SCIDE,Mexico,BOTHSEX,5.6
2015,SH_STA_SCIDE,Mexico,FEMALE,2.3
2015,SH_STA_SCIDE,Mexico,MALE,9.0
2019,SH_STA_SCIDE,Mexico,BOTHSEX,5.3
2019,SH_STA_SCIDE,Mexico,FEMALE,2.2
2019,SH_STA_SCIDE,Mexico,MALE,8.5
2000,SH_STA_SCIDE,Republic of Moldova,BOTHSEX,17.2
2000,SH_STA_SCIDE,Republic of Moldova,FEMALE,4.6
2000,SH_STA_SCIDE,Republic of Moldova,MALE,30.9
2005,SH_STA_SCIDE,Republic of Moldova,BOTHSEX,19.4
2005,SH_STA_SCIDE,Republic of Moldova,FEMALE,5.9
2005,SH_STA_SCIDE,Republic of Moldova,MALE,34.1
2010,SH_STA_SCIDE,Republic of Moldova,BOTHSEX,20.5
2010,SH_STA_SCIDE,Republic of Moldova,FEMALE,5.8
2010,SH_STA_SCIDE,Republic of Moldova,MALE,36.5
2015,SH_STA_SCIDE,Republic of Moldova,BOTHSEX,16.2
2015,SH_STA_SCIDE,Republic of Moldova,FEMALE,5.4
2015,SH_STA_SCIDE,Republic of Moldova,MALE,27.8
2019,SH_STA_SCIDE,Republic of Moldova,BOTHSEX,14.7
2019,SH_STA_SCIDE,Republic of Moldova,FEMALE,4.1
2019,SH_STA_SCIDE,Republic of Moldova,MALE,26.1
2000,SH_STA_SCIDE,Montenegro,BOTHSEX,20.8
2000,SH_STA_SCIDE,Montenegro,FEMALE,11.2
2000,SH_STA_SCIDE,Montenegro,MALE,30.7
2005,SH_STA_SCIDE,Montenegro,BOTHSEX,21.7
2005,SH_STA_SCIDE,Montenegro,MALE,32.7
2005,SH_STA_SCIDE,Montenegro,FEMALE,11.1
2010,SH_STA_SCIDE,Montenegro,BOTHSEX,20.3
2010,SH_STA_SCIDE,Montenegro,FEMALE,10.5
2010,SH_STA_SCIDE,Montenegro,MALE,30.4
2015,SH_STA_SCIDE,Montenegro,FEMALE,10.9
2015,SH_STA_SCIDE,Montenegro,MALE,30.7
2015,SH_STA_SCIDE,Montenegro,BOTHSEX,20.7
2019,SH_STA_SCIDE,Montenegro,BOTHSEX,21.0
2019,SH_STA_SCIDE,Montenegro,FEMALE,10.4
2019,SH_STA_SCIDE,Montenegro,MALE,31.7
2000,SH_STA_SCIDE,Netherlands (Kingdom of the),BOTHSEX,9.6
2000,SH_STA_SCIDE,Netherlands (Kingdom of the),FEMALE,6.4
2000,SH_STA_SCIDE,Netherlands (Kingdom of the),MALE,12.9
2005,SH_STA_SCIDE,Netherlands (Kingdom of the),BOTHSEX,9.8
2005,SH_STA_SCIDE,Netherlands (Kingdom of the),FEMALE,6.3
2005,SH_STA_SCIDE,Netherlands (Kingdom of the),MALE,13.4
2010,SH_STA_SCIDE,Netherlands (Kingdom of the),BOTHSEX,9.8
2010,SH_STA_SCIDE,Netherlands (Kingdom of the),FEMALE,5.8
2010,SH_STA_SCIDE,Netherlands (Kingdom of the),MALE,13.9
2015,SH_STA_SCIDE,Netherlands (Kingdom of the),BOTHSEX,11.8
2015,SH_STA_SCIDE,Netherlands (Kingdom of the),FEMALE,7.9
2015,SH_STA_SCIDE,Netherlands (Kingdom of the),MALE,15.7
2019,SH_STA_SCIDE,Netherlands (Kingdom of the),FEMALE,8.3
2019,SH_STA_SCIDE,Netherlands (Kingdom of the),MALE,15.5
2019,SH_STA_SCIDE,Netherlands (Kingdom of the),BOTHSEX,11.8
2000,SH_STA_SCIDE,New Zealand,BOTHSEX,12.5
2000,SH_STA_SCIDE,New Zealand,FEMALE,4.6
2000,SH_STA_SCIDE,New Zealand,MALE,20.7
2005,SH_STA_SCIDE,New Zealand,BOTHSEX,12.9
2005,SH_STA_SCIDE,New Zealand,FEMALE,6.7
2005,SH_STA_SCIDE,New Zealand,MALE,19.4
2010,SH_STA_SCIDE,New Zealand,BOTHSEX,12.6
2010,SH_STA_SCIDE,New Zealand,FEMALE,7.2
2010,SH_STA_SCIDE,New Zealand,MALE,18.3
2015,SH_STA_SCIDE,New Zealand,BOTHSEX,11.7
2015,SH_STA_SCIDE,New Zealand,FEMALE,6.5
2015,SH_STA_SCIDE,New Zealand,MALE,17.1
2019,SH_STA_SCIDE,New Zealand,BOTHSEX,11.0
2019,SH_STA_SCIDE,New Zealand,MALE,16.5
2019,SH_STA_SCIDE,New Zealand,FEMALE,5.8
2000,SH_STA_SCIDE,Norway,BOTHSEX,13.9
2000,SH_STA_SCIDE,Norway,FEMALE,6.8
2000,SH_STA_SCIDE,Norway,MALE,21.1
2005,SH_STA_SCIDE,Norway,FEMALE,8.3
2005,SH_STA_SCIDE,Norway,MALE,16.6
2005,SH_STA_SCIDE,Norway,BOTHSEX,12.4
2010,SH_STA_SCIDE,Norway,BOTHSEX,12.4
2010,SH_STA_SCIDE,Norway,MALE,16.7
2010,SH_STA_SCIDE,Norway,FEMALE,8.0
2015,SH_STA_SCIDE,Norway,BOTHSEX,12.5
2015,SH_STA_SCIDE,Norway,FEMALE,8.7
2015,SH_STA_SCIDE,Norway,MALE,16.2
2019,SH_STA_SCIDE,Norway,BOTHSEX,11.8
2019,SH_STA_SCIDE,Norway,MALE,15.8
2019,SH_STA_SCIDE,Norway,FEMALE,7.7
2000,SH_STA_SCIDE,Poland,FEMALE,5.4
2000,SH_STA_SCIDE,Poland,MALE,29.2
2000,SH_STA_SCIDE,Poland,BOTHSEX,17.0
2005,SH_STA_SCIDE,Poland,BOTHSEX,17.7
2005,SH_STA_SCIDE,Poland,FEMALE,5.1
2005,SH_STA_SCIDE,Poland,MALE,31.2
2010,SH_STA_SCIDE,Poland,BOTHSEX,18.6
2010,SH_STA_SCIDE,Poland,FEMALE,4.8
2010,SH_STA_SCIDE,Poland,MALE,33.4
2015,SH_STA_SCIDE,Poland,BOTHSEX,15.9
2015,SH_STA_SCIDE,Poland,FEMALE,4.1
2015,SH_STA_SCIDE,Poland,MALE,28.4
2019,SH_STA_SCIDE,Poland,MALE,20.1
2019,SH_STA_SCIDE,Poland,BOTHSEX,11.3
2019,SH_STA_SCIDE,Poland,FEMALE,3.1
2000,SH_STA_SCIDE,Portugal,MALE,12.4
2000,SH_STA_SCIDE,Portugal,FEMALE,3.1
2000,SH_STA_SCIDE,Portugal,BOTHSEX,7.6
2005,SH_STA_SCIDE,Portugal,BOTHSEX,11.4
2005,SH_STA_SCIDE,Portugal,FEMALE,5.3
2005,SH_STA_SCIDE,Portugal,MALE,17.8
2010,SH_STA_SCIDE,Portugal,BOTHSEX,13.6
2010,SH_STA_SCIDE,Portugal,FEMALE,6.6
2010,SH_STA_SCIDE,Portugal,MALE,21.2
2015,SH_STA_SCIDE,Portugal,MALE,19.2
2015,SH_STA_SCIDE,Portugal,BOTHSEX,13.2
2015,SH_STA_SCIDE,Portugal,FEMALE,7.8
2019,SH_STA_SCIDE,Portugal,BOTHSEX,11.5
2019,SH_STA_SCIDE,Portugal,FEMALE,5.7
2019,SH_STA_SCIDE,Portugal,MALE,17.9
2000,SH_STA_SCIDE,Romania,BOTHSEX,12.9
2000,SH_STA_SCIDE,Romania,FEMALE,4.6
2000,SH_STA_SCIDE,Romania,MALE,21.6
2005,SH_STA_SCIDE,Romania,MALE,20.6
2005,SH_STA_SCIDE,Romania,FEMALE,4.4
2005,SH_STA_SCIDE,Romania,BOTHSEX,12.3
2010,SH_STA_SCIDE,Romania,BOTHSEX,13.2
2010,SH_STA_SCIDE,Romania,FEMALE,4.5
2010,SH_STA_SCIDE,Romania,MALE,22.6
2015,SH_STA_SCIDE,Romania,BOTHSEX,11.5
2015,SH_STA_SCIDE,Romania,FEMALE,3.5
2015,SH_STA_SCIDE,Romania,MALE,19.9
2019,SH_STA_SCIDE,Romania,BOTHSEX,9.7
2019,SH_STA_SCIDE,Romania,FEMALE,3.3
2019,SH_STA_SCIDE,Romania,MALE,16.5
2000,SH_STA_SCIDE,Serbia,FEMALE,13.5
2000,SH_STA_SCIDE,Serbia,BOTHSEX,23.1
2000,SH_STA_SCIDE,Serbia,MALE,33.0
2005,SH_STA_SCIDE,Serbia,BOTHSEX,20.1
2005,SH_STA_SCIDE,Serbia,FEMALE,11.8
2005,SH_STA_SCIDE,Serbia,MALE,28.8
2010,SH_STA_SCIDE,Serbia,BOTHSEX,17.2
2010,SH_STA_SCIDE,Serbia,FEMALE,8.6
2010,SH_STA_SCIDE,Serbia,MALE,26.1
2015,SH_STA_SCIDE,Serbia,MALE,24.6
2015,SH_STA_SCIDE,Serbia,FEMALE,8.5
2015,SH_STA_SCIDE,Serbia,BOTHSEX,16.4
2019,SH_STA_SCIDE,Serbia,BOTHSEX,11.4
2019,SH_STA_SCIDE,Serbia,FEMALE,6.3
2019,SH_STA_SCIDE,Serbia,MALE,16.6
2000,SH_STA_SCIDE,Slovakia,BOTHSEX,14.2
2000,SH_STA_SCIDE,Slovakia,FEMALE,5.1
2000,SH_STA_SCIDE,Slovakia,MALE,23.9
2005,SH_STA_SCIDE,Slovakia,BOTHSEX,13.7
2005,SH_STA_SCIDE,Slovakia,FEMALE,3.8
2005,SH_STA_SCIDE,Slovakia,MALE,24.1
2010,SH_STA_SCIDE,Slovakia,BOTHSEX,13.6
2010,SH_STA_SCIDE,Slovakia,FEMALE,3.9
2010,SH_STA_SCIDE,Slovakia,MALE,23.9
2015,SH_STA_SCIDE,Slovakia,MALE,21.9
2015,SH_STA_SCIDE,Slovakia,FEMALE,3.4
2015,SH_STA_SCIDE,Slovakia,BOTHSEX,12.4
2019,SH_STA_SCIDE,Slovakia,BOTHSEX,12.1
2019,SH_STA_SCIDE,Slovakia,MALE,21.2
2019,SH_STA_SCIDE,Slovakia,FEMALE,3.4
2000,SH_STA_SCIDE,Viet Nam,MALE,7.6
2000,SH_STA_SCIDE,Viet Nam,BOTHSEX,6.1
2000,SH_STA_SCIDE,Viet Nam,FEMALE,4.6
2005,SH_STA_SCIDE,Viet Nam,BOTHSEX,6.3
2005,SH_STA_SCIDE,Viet Nam,FEMALE,4.3
2005,SH_STA_SCIDE,Viet Nam,MALE,8.2
2010,SH_STA_SCIDE,Viet Nam,BOTHSEX,7.0
2010,SH_STA_SCIDE,Viet Nam,FEMALE,4.2
2010,SH_STA_SCIDE,Viet Nam,MALE,9.8
2015,SH_STA_SCIDE,Viet Nam,BOTHSEX,7.7
2015,SH_STA_SCIDE,Viet Nam,FEMALE,4.5
2015,SH_STA_SCIDE,Viet Nam,MALE,10.8
2019,SH_STA_SCIDE,Viet Nam,MALE,10.4
2019,SH_STA_SCIDE,Viet Nam,BOTHSEX,7.5
2019,SH_STA_SCIDE,Viet Nam,FEMALE,4.7
2000,SH_STA_SCIDE,Slovenia,BOTHSEX,32.0
2000,SH_STA_SCIDE,Slovenia,FEMALE,16.7
2000,SH_STA_SCIDE,Slovenia,MALE,47.9
2005,SH_STA_SCIDE,Slovenia,BOTHSEX,26.8
2005,SH_STA_SCIDE,Slovenia,MALE,42.4
2005,SH_STA_SCIDE,Slovenia,FEMALE,11.9
2010,SH_STA_SCIDE,Slovenia,FEMALE,7.6
2010,SH_STA_SCIDE,Slovenia,MALE,34.0
2010,SH_STA_SCIDE,Slovenia,BOTHSEX,20.7
2015,SH_STA_SCIDE,Slovenia,BOTHSEX,21.0
2015,SH_STA_SCIDE,Slovenia,FEMALE,8.9
2015,SH_STA_SCIDE,Slovenia,MALE,33.3
2019,SH_STA_SCIDE,Slovenia,MALE,31.4
2019,SH_STA_SCIDE,Slovenia,FEMALE,8.3
2019,SH_STA_SCIDE,Slovenia,BOTHSEX,19.8
2000,SH_STA_SCIDE,Spain,BOTHSEX,8.6
2000,SH_STA_SCIDE,Spain,FEMALE,4.1
2000,SH_STA_SCIDE,Spain,MALE,13.2
2005,SH_STA_SCIDE,Spain,BOTHSEX,8.0
2005,SH_STA_SCIDE,Spain,FEMALE,4.0
2005,SH_STA_SCIDE,Spain,MALE,12.2
2010,SH_STA_SCIDE,Spain,BOTHSEX,6.9
2010,SH_STA_SCIDE,Spain,FEMALE,3.1
2010,SH_STA_SCIDE,Spain,MALE,10.9
2015,SH_STA_SCIDE,Spain,BOTHSEX,7.9
2015,SH_STA_SCIDE,Spain,FEMALE,4.1
2015,SH_STA_SCIDE,Spain,MALE,11.8
2019,SH_STA_SCIDE,Spain,BOTHSEX,7.7
2019,SH_STA_SCIDE,Spain,MALE,11.4
2019,SH_STA_SCIDE,Spain,FEMALE,4.1
2000,SH_STA_SCIDE,Sweden,BOTHSEX,15.1
2000,SH_STA_SCIDE,Sweden,MALE,20.5
2000,SH_STA_SCIDE,Sweden,FEMALE,9.7
2005,SH_STA_SCIDE,Sweden,BOTHSEX,15.7
2005,SH_STA_SCIDE,Sweden,MALE,21.1
2005,SH_STA_SCIDE,Sweden,FEMALE,10.4
2010,SH_STA_SCIDE,Sweden,MALE,20.8
2010,SH_STA_SCIDE,Sweden,FEMALE,8.7
2010,SH_STA_SCIDE,Sweden,BOTHSEX,14.7
2015,SH_STA_SCIDE,Sweden,BOTHSEX,15.7
2015,SH_STA_SCIDE,Sweden,FEMALE,9.7
2015,SH_STA_SCIDE,Sweden,MALE,21.8
2019,SH_STA_SCIDE,Sweden,MALE,19.9
2019,SH_STA_SCIDE,Sweden,FEMALE,9.5
2019,SH_STA_SCIDE,Sweden,BOTHSEX,14.7
2000,SH_STA_SCIDE,Switzerland,BOTHSEX,20.2
2000,SH_STA_SCIDE,Switzerland,MALE,28.4
2000,SH_STA_SCIDE,Switzerland,FEMALE,12.4
2005,SH_STA_SCIDE,Switzerland,BOTHSEX,19.0
2005,SH_STA_SCIDE,Switzerland,MALE,25.7
2005,SH_STA_SCIDE,Switzerland,FEMALE,12.6
2010,SH_STA_SCIDE,Switzerland,BOTHSEX,14.5
2010,SH_STA_SCIDE,Switzerland,FEMALE,9.2
2010,SH_STA_SCIDE,Switzerland,MALE,19.9
2015,SH_STA_SCIDE,Switzerland,MALE,20.5
2015,SH_STA_SCIDE,Switzerland,BOTHSEX,15.0
2015,SH_STA_SCIDE,Switzerland,FEMALE,9.5
2019,SH_STA_SCIDE,Switzerland,MALE,20.2
2019,SH_STA_SCIDE,Switzerland,BOTHSEX,14.5
2019,SH_STA_SCIDE,Switzerland,FEMALE,9.0
2000,SH_STA_SCIDE,Таджикистан,MALE,5.2
2000,SH_STA_SCIDE,Таджикистан,FEMALE,2.2
2000,SH_STA_SCIDE,Таджикистан,BOTHSEX,3.8
2005,SH_STA_SCIDE,Таджикистан,BOTHSEX,3.6
2005,SH_STA_SCIDE,Таджикистан,FEMALE,2.2
2005,SH_STA_SCIDE,Таджикистан,MALE,5.0
2010,SH_STA_SCIDE,Таджикистан,MALE,5.3
2010,SH_STA_SCIDE,Таджикистан,BOTHSEX,3.9
2010,SH_STA_SCIDE,Таджикистан,FEMALE,2.5
2015,SH_STA_SCIDE,Таджикистан,BOTHSEX,4.1
2015,SH_STA_SCIDE,Таджикистан,MALE,5.4
2015,SH_STA_SCIDE,Таджикистан,FEMALE,2.9
2019,SH_STA_SCIDE,Таджикистан,FEMALE,2.8
2019,SH_STA_SCIDE,Таджикистан,MALE,5.7
2019,SH_STA_SCIDE,Таджикистан,BOTHSEX,4.3
2000,SH_STA_SCIDE,United Arab Emirates,MALE,10.8
2000,SH_STA_SCIDE,United Arab Emirates,FEMALE,3.9
2000,SH_STA_SCIDE,United Arab Emirates,BOTHSEX,8.6
2005,SH_STA_SCIDE,United Arab Emirates,FEMALE,3.4
2005,SH_STA_SCIDE,United Arab Emirates,BOTHSEX,7.9
2005,SH_STA_SCIDE,United Arab Emirates,MALE,9.7
2010,SH_STA_SCIDE,United Arab Emirates,MALE,10.1
2010,SH_STA_SCIDE,United Arab Emirates,FEMALE,3.2
2010,SH_STA_SCIDE,United Arab Emirates,BOTHSEX,8.4
2015,SH_STA_SCIDE,United Arab Emirates,BOTHSEX,6.5
2015,SH_STA_SCIDE,United Arab Emirates,FEMALE,3.0
2015,SH_STA_SCIDE,United Arab Emirates,MALE,7.9
2019,SH_STA_SCIDE,United Arab Emirates,BOTHSEX,6.4
2019,SH_STA_SCIDE,United Arab Emirates,FEMALE,3.0
2019,SH_STA_SCIDE,United Arab Emirates,MALE,8.0
2000,SH_STA_SCIDE,Türkiye,FEMALE,1.8
2000,SH_STA_SCIDE,Türkiye,MALE,6.2
2000,SH_STA_SCIDE,Türkiye,BOTHSEX,4.0
2005,SH_STA_SCIDE,Türkiye,FEMALE,1.5
2005,SH_STA_SCIDE,Türkiye,BOTHSEX,2.8
2005,SH_STA_SCIDE,Türkiye,MALE,4.2
2010,SH_STA_SCIDE,Türkiye,MALE,3.6
2010,SH_STA_SCIDE,Türkiye,BOTHSEX,2.4
2010,SH_STA_SCIDE,Türkiye,FEMALE,1.3
2015,SH_STA_SCIDE,Türkiye,BOTHSEX,2.3
2015,SH_STA_SCIDE,Türkiye,MALE,3.3
2015,SH_STA_SCIDE,Türkiye,FEMALE,1.3
2019,SH_STA_SCIDE,Türkiye,BOTHSEX,2.4
2019,SH_STA_SCIDE,Türkiye,FEMALE,1.2
2019,SH_STA_SCIDE,Türkiye,MALE,3.6
2000,SH_STA_SCIDE,Туркменистан,BOTHSEX,12.5
2000,SH_STA_SCIDE,Туркменистан,FEMALE,4.2
2000,SH_STA_SCIDE,Туркменистан,MALE,21.1
2005,SH_STA_SCIDE,Туркменистан,FEMALE,5.5
2005,SH_STA_SCIDE,Туркменистан,MALE,25.0
2005,SH_STA_SCIDE,Туркменистан,BOTHSEX,15.1
2010,SH_STA_SCIDE,Туркменистан,MALE,13.2
2010,SH_STA_SCIDE,Туркменистан,FEMALE,4.0
2010,SH_STA_SCIDE,Туркменистан,BOTHSEX,8.5
2015,SH_STA_SCIDE,Туркменистан,BOTHSEX,6.3
2015,SH_STA_SCIDE,Туркменистан,MALE,9.4
2015,SH_STA_SCIDE,Туркменистан,FEMALE,3.2
2019,SH_STA_SCIDE,Туркменистан,BOTHSEX,5.7
2019,SH_STA_SCIDE,Туркменистан,MALE,8.8
2019,SH_STA_SCIDE,Туркменистан,FEMALE,2.6
2000,SH_STA_SCIDE,Ukraine,MALE,70.9
2000,SH_STA_SCIDE,Ukraine,BOTHSEX,39.1
2000,SH_STA_SCIDE,Ukraine,FEMALE,11.4
2005,SH_STA_SCIDE,Ukraine,MALE,61.9
2005,SH_STA_SCIDE,Ukraine,FEMALE,9.5
2005,SH_STA_SCIDE,Ukraine,BOTHSEX,33.8
2010,SH_STA_SCIDE,Ukraine,MALE,44.0
2010,SH_STA_SCIDE,Ukraine,FEMALE,7.7
2010,SH_STA_SCIDE,Ukraine,BOTHSEX,24.5
2015,SH_STA_SCIDE,Ukraine,FEMALE,6.7
2015,SH_STA_SCIDE,Ukraine,MALE,38.9
2015,SH_STA_SCIDE,Ukraine,BOTHSEX,21.6
2019,SH_STA_SCIDE,Ukraine,FEMALE,6.5
2019,SH_STA_SCIDE,Ukraine,BOTHSEX,21.6
2019,SH_STA_SCIDE,Ukraine,MALE,39.2
2000,SH_STA_SCIDE,North Macedonia,BOTHSEX,9.3
2000,SH_STA_SCIDE,North Macedonia,FEMALE,5.5
2000,SH_STA_SCIDE,North Macedonia,MALE,13.1
2005,SH_STA_SCIDE,North Macedonia,FEMALE,4.8
2005,SH_STA_SCIDE,North Macedonia,BOTHSEX,8.6
2005,SH_STA_SCIDE,North Macedonia,MALE,12.4
2010,SH_STA_SCIDE,North Macedonia,MALE,10.1
2010,SH_STA_SCIDE,North Macedonia,FEMALE,4.0
2010,SH_STA_SCIDE,North Macedonia,BOTHSEX,7.1
2015,SH_STA_SCIDE,North Macedonia,MALE,13.7
2015,SH_STA_SCIDE,North Macedonia,FEMALE,4.7
2015,SH_STA_SCIDE,North Macedonia,BOTHSEX,9.2
2019,SH_STA_SCIDE,North Macedonia,MALE,13.9
2019,SH_STA_SCIDE,North Macedonia,BOTHSEX,9.4
2019,SH_STA_SCIDE,North Macedonia,FEMALE,4.8
2000,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,MALE,13.0
2000,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,FEMALE,4.3
2000,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,8.5
2005,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,7.9
2005,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,MALE,11.8
2005,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,FEMALE,4.1
2010,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,7.8
2010,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,FEMALE,3.7
2010,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,MALE,12.1
2015,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,8.8
2015,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,FEMALE,4.4
2015,SH_STA_SCIDE,United Kingdom of Great Britain and Northern Ireland,MALE,13.4
