Year,SeriesCode,Страна ,Sex,Value
2011,SP_LGL_LNDSEC,Belgium,BOTHSEX,93.9
2011,SP_LGL_LNDSEC,Costa Rica,BOTHSEX,97.8
2016,SP_LGL_LNDSEC,Republic of Korea,BOTHSEX,96.0
2011,SP_LGL_LNDSEC,Netherlands (Kingdom of the),BOTHSEX,96.8
2013,SP_LGL_LNDSEC,New Zealand,BOTHSEX,92.5
2011,SP_LGL_LNDSEC,Sweden,BOTHSEX,96.9
2011,SP_LGL_LNDSEC,Sweden,BOTHSEX,96.9
