Year,SeriesCode,Страна ,Location,Value
2011,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.71362
2012,SP_ACS_BSRVH2O,Bulgaria,RURAL,98.43712
2012,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.36155
2012,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.70391
2013,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.32848
2013,SP_ACS_BSRVH2O,Bulgaria,RURAL,98.32383
2013,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.69419
2014,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.68448
2014,SP_ACS_BSRVH2O,Bulgaria,RURAL,98.21055
2014,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.29611
2015,SP_ACS_BSRVH2O,Bulgaria,RURAL,98.09727
2015,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.26446
2015,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.67477
2016,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.23351
2016,SP_ACS_BSRVH2O,Bulgaria,RURAL,97.98398
2016,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.66506
2017,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.65534
2017,SP_ACS_BSRVH2O,Bulgaria,RURAL,97.8707
2017,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.20327
2018,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.17373
2018,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.64563
2018,SP_ACS_BSRVH2O,Bulgaria,RURAL,97.75741
2019,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.63592
2019,SP_ACS_BSRVH2O,Bulgaria,RURAL,97.64413
2019,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.14488
2020,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.11674
2020,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.6262
2020,SP_ACS_BSRVH2O,Bulgaria,RURAL,97.53085
2021,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.0893
2021,SP_ACS_BSRVH2O,Bulgaria,RURAL,97.41756
2021,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.61649
2022,SP_ACS_BSRVH2O,Bulgaria,RURAL,97.30428
2022,SP_ACS_BSRVH2O,Bulgaria,ALLAREA,99.06253
2022,SP_ACS_BSRVH2O,Bulgaria,URBAN,99.60678
2000,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.35624
2000,SP_ACS_BSRVH2O,Belarus,RURAL,99.46703
2000,SP_ACS_BSRVH2O,Belarus,URBAN,97.87957
2001,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.34854
2001,SP_ACS_BSRVH2O,Belarus,RURAL,99.46703
2001,SP_ACS_BSRVH2O,Belarus,URBAN,97.87957
2002,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.3409
2002,SP_ACS_BSRVH2O,Belarus,RURAL,99.46703
2002,SP_ACS_BSRVH2O,Belarus,URBAN,97.87957
2003,SP_ACS_BSRVH2O,Belarus,RURAL,99.46703
2003,SP_ACS_BSRVH2O,Belarus,URBAN,97.87957
2003,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.33334
2004,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.32881
2004,SP_ACS_BSRVH2O,Belarus,RURAL,99.33715
2004,SP_ACS_BSRVH2O,Belarus,URBAN,97.93448
2005,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.31888
2005,SP_ACS_BSRVH2O,Belarus,RURAL,99.18122
2005,SP_ACS_BSRVH2O,Belarus,URBAN,97.98939
2006,SP_ACS_BSRVH2O,Belarus,URBAN,98.0443
2006,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.311
2006,SP_ACS_BSRVH2O,Belarus,RURAL,99.02541
2007,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.30514
2007,SP_ACS_BSRVH2O,Belarus,RURAL,98.86972
2007,SP_ACS_BSRVH2O,Belarus,URBAN,98.09921
2008,SP_ACS_BSRVH2O,Belarus,URBAN,98.15412
2008,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.30126
2000,SP_ACS_BSRVH2O,Albania,ALLAREA,86.39704
2000,SP_ACS_BSRVH2O,Albania,RURAL,80.42316
2000,SP_ACS_BSRVH2O,Albania,URBAN,94.73495
2001,SP_ACS_BSRVH2O,Albania,ALLAREA,86.90407
2001,SP_ACS_BSRVH2O,Albania,URBAN,94.78481
2001,SP_ACS_BSRVH2O,Albania,RURAL,81.09465
2002,SP_ACS_BSRVH2O,Albania,URBAN,94.83431
2002,SP_ACS_BSRVH2O,Albania,ALLAREA,87.45164
2002,SP_ACS_BSRVH2O,Albania,RURAL,81.7674
2003,SP_ACS_BSRVH2O,Albania,ALLAREA,87.9872
2000,SP_ACS_BSRVH2O,Estonia,RURAL,92.93934
2000,SP_ACS_BSRVH2O,Estonia,ALLAREA,97.36216
2000,SP_ACS_BSRVH2O,Estonia,URBAN,99.31522
2001,SP_ACS_BSRVH2O,Estonia,ALLAREA,97.52317
2001,SP_ACS_BSRVH2O,Estonia,RURAL,93.41
2001,SP_ACS_BSRVH2O,Estonia,URBAN,99.35029
2002,SP_ACS_BSRVH2O,Estonia,RURAL,93.88066
2002,SP_ACS_BSRVH2O,Estonia,ALLAREA,97.68529
2002,SP_ACS_BSRVH2O,Estonia,URBAN,99.38536
2003,SP_ACS_BSRVH2O,Estonia,ALLAREA,97.84845
2000,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,73.41658
2000,SP_ACS_BSRVH2O,Azerbaijan,RURAL,54.136
2000,SP_ACS_BSRVH2O,Azerbaijan,URBAN,91.65707
2001,SP_ACS_BSRVH2O,Azerbaijan,RURAL,55.97305
2001,SP_ACS_BSRVH2O,Azerbaijan,URBAN,92.15723
2001,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,74.63938
2002,SP_ACS_BSRVH2O,Azerbaijan,RURAL,57.83743
2002,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,75.87028
2002,SP_ACS_BSRVH2O,Azerbaijan,URBAN,92.65863
2003,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,77.10983
2003,SP_ACS_BSRVH2O,Azerbaijan,RURAL,59.72914
2003,SP_ACS_BSRVH2O,Azerbaijan,URBAN,93.16126
2004,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,78.3575
2004,SP_ACS_BSRVH2O,Azerbaijan,RURAL,61.64817
2004,SP_ACS_BSRVH2O,Azerbaijan,URBAN,93.66513
2005,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,79.61283
2005,SP_ACS_BSRVH2O,Azerbaijan,URBAN,94.17023
2005,SP_ACS_BSRVH2O,Azerbaijan,RURAL,63.59453
2006,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,80.876
2006,SP_ACS_BSRVH2O,Azerbaijan,URBAN,94.67656
2006,SP_ACS_BSRVH2O,Azerbaijan,RURAL,65.56822
2007,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,82.14714
2007,SP_ACS_BSRVH2O,Azerbaijan,URBAN,95.18413
2007,SP_ACS_BSRVH2O,Azerbaijan,RURAL,67.56923
2008,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,83.42551
2008,SP_ACS_BSRVH2O,Azerbaijan,RURAL,69.59757
2008,SP_ACS_BSRVH2O,Azerbaijan,URBAN,95.69294
2009,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,84.71125
2009,SP_ACS_BSRVH2O,Azerbaijan,RURAL,71.65324
2009,SP_ACS_BSRVH2O,Azerbaijan,URBAN,96.20298
2010,SP_ACS_BSRVH2O,Azerbaijan,URBAN,96.71426
2010,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,86.00788
2010,SP_ACS_BSRVH2O,Azerbaijan,RURAL,73.73624
2011,SP_ACS_BSRVH2O,Azerbaijan,URBAN,97.22677
2011,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,87.31426
2011,SP_ACS_BSRVH2O,Azerbaijan,RURAL,75.84656
2012,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,88.62951
2012,SP_ACS_BSRVH2O,Azerbaijan,RURAL,77.98422
2012,SP_ACS_BSRVH2O,Azerbaijan,URBAN,97.74052
2013,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,89.95286
2003,SP_ACS_BSRVH2O,Albania,RURAL,82.4414
2003,SP_ACS_BSRVH2O,Albania,URBAN,94.88344
2004,SP_ACS_BSRVH2O,Albania,ALLAREA,88.51058
2004,SP_ACS_BSRVH2O,Albania,RURAL,83.11666
2004,SP_ACS_BSRVH2O,Albania,URBAN,94.93222
2005,SP_ACS_BSRVH2O,Albania,ALLAREA,89.02119
2005,SP_ACS_BSRVH2O,Albania,RURAL,83.79317
2005,SP_ACS_BSRVH2O,Albania,URBAN,94.98064
2006,SP_ACS_BSRVH2O,Albania,ALLAREA,89.51913
2006,SP_ACS_BSRVH2O,Albania,RURAL,84.47094
2013,SP_ACS_BSRVH2O,Azerbaijan,RURAL,80.1492
2013,SP_ACS_BSRVH2O,Azerbaijan,URBAN,98.2555
2014,SP_ACS_BSRVH2O,Azerbaijan,URBAN,98.77172
2014,SP_ACS_BSRVH2O,Azerbaijan,RURAL,82.3415
2014,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,91.28315
2015,SP_ACS_BSRVH2O,Azerbaijan,RURAL,84.56114
2015,SP_ACS_BSRVH2O,Azerbaijan,URBAN,99.19759
2015,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,92.56932
2016,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,93.35316
2016,SP_ACS_BSRVH2O,Azerbaijan,RURAL,85.98025
2016,SP_ACS_BSRVH2O,Azerbaijan,URBAN,99.38042
2017,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,94.13123
2017,SP_ACS_BSRVH2O,Azerbaijan,RURAL,87.39937
2017,SP_ACS_BSRVH2O,Azerbaijan,URBAN,99.56326
2018,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,94.90298
2018,SP_ACS_BSRVH2O,Azerbaijan,RURAL,88.81849
2018,SP_ACS_BSRVH2O,Azerbaijan,URBAN,99.74609
2019,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,95.66775
2019,SP_ACS_BSRVH2O,Azerbaijan,RURAL,90.2376
2019,SP_ACS_BSRVH2O,Azerbaijan,URBAN,99.92893
2008,SP_ACS_BSRVH2O,Belarus,RURAL,98.71415
2009,SP_ACS_BSRVH2O,Belarus,RURAL,98.55871
2009,SP_ACS_BSRVH2O,Belarus,URBAN,98.20903
2009,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.29934
2010,SP_ACS_BSRVH2O,Belarus,URBAN,98.26394
2010,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.29926
2010,SP_ACS_BSRVH2O,Belarus,RURAL,98.40338
2011,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.30131
2011,SP_ACS_BSRVH2O,Belarus,RURAL,98.24818
2011,SP_ACS_BSRVH2O,Belarus,URBAN,98.31884
2012,SP_ACS_BSRVH2O,Belarus,RURAL,98.09311
2012,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.30555
2012,SP_ACS_BSRVH2O,Belarus,URBAN,98.37375
2013,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.31192
2013,SP_ACS_BSRVH2O,Belarus,RURAL,97.93815
2013,SP_ACS_BSRVH2O,Belarus,URBAN,98.42866
2014,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.32036
2014,SP_ACS_BSRVH2O,Belarus,RURAL,97.78332
2014,SP_ACS_BSRVH2O,Belarus,URBAN,98.48357
2015,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.33086
2006,SP_ACS_BSRVH2O,Albania,URBAN,95.0287
2007,SP_ACS_BSRVH2O,Albania,RURAL,85.14996
2007,SP_ACS_BSRVH2O,Albania,URBAN,95.0764
2007,SP_ACS_BSRVH2O,Albania,ALLAREA,90.00419
2008,SP_ACS_BSRVH2O,Albania,ALLAREA,90.47615
2008,SP_ACS_BSRVH2O,Albania,RURAL,85.83024
2008,SP_ACS_BSRVH2O,Albania,URBAN,95.12374
2009,SP_ACS_BSRVH2O,Albania,URBAN,95.17072
2009,SP_ACS_BSRVH2O,Albania,RURAL,86.51176
2009,SP_ACS_BSRVH2O,Albania,ALLAREA,90.93441
2010,SP_ACS_BSRVH2O,Albania,ALLAREA,91.37948
2010,SP_ACS_BSRVH2O,Albania,RURAL,87.19455
2010,SP_ACS_BSRVH2O,Albania,URBAN,95.21734
2011,SP_ACS_BSRVH2O,Albania,ALLAREA,91.81089
2011,SP_ACS_BSRVH2O,Albania,RURAL,87.87858
2011,SP_ACS_BSRVH2O,Albania,URBAN,95.26361
2012,SP_ACS_BSRVH2O,Albania,URBAN,95.30951
2012,SP_ACS_BSRVH2O,Albania,ALLAREA,92.22878
2012,SP_ACS_BSRVH2O,Albania,RURAL,88.56388
2013,SP_ACS_BSRVH2O,Albania,ALLAREA,92.6316
2020,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,96.36208
2020,SP_ACS_BSRVH2O,Azerbaijan,RURAL,91.65672
2020,SP_ACS_BSRVH2O,Azerbaijan,URBAN,100.0
2021,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,97.0071
2021,SP_ACS_BSRVH2O,Azerbaijan,RURAL,93.07584
2021,SP_ACS_BSRVH2O,Azerbaijan,URBAN,100.0
2022,SP_ACS_BSRVH2O,Azerbaijan,RURAL,94.49496
2022,SP_ACS_BSRVH2O,Azerbaijan,ALLAREA,97.64219
2022,SP_ACS_BSRVH2O,Azerbaijan,URBAN,100.0
2000,SP_ACS_BSRVH2O,Australia,ALLAREA,99.7123
2015,SP_ACS_BSRVH2O,Belarus,URBAN,98.53848
2015,SP_ACS_BSRVH2O,Belarus,RURAL,97.6286
2016,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.34333
2016,SP_ACS_BSRVH2O,Belarus,RURAL,97.47401
2016,SP_ACS_BSRVH2O,Belarus,URBAN,98.59339
2017,SP_ACS_BSRVH2O,Belarus,URBAN,98.6483
2017,SP_ACS_BSRVH2O,Belarus,RURAL,97.31955
2017,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.35775
2018,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.374
2018,SP_ACS_BSRVH2O,Belarus,RURAL,97.1652
2018,SP_ACS_BSRVH2O,Belarus,URBAN,98.70321
2013,SP_ACS_BSRVH2O,Albania,RURAL,89.25042
2013,SP_ACS_BSRVH2O,Albania,URBAN,95.35506
2014,SP_ACS_BSRVH2O,Albania,ALLAREA,93.02006
2014,SP_ACS_BSRVH2O,Albania,URBAN,95.40024
2014,SP_ACS_BSRVH2O,Albania,RURAL,89.93822
2015,SP_ACS_BSRVH2O,Albania,URBAN,95.44507
2015,SP_ACS_BSRVH2O,Albania,ALLAREA,93.39432
2015,SP_ACS_BSRVH2O,Albania,RURAL,90.62727
2016,SP_ACS_BSRVH2O,Albania,ALLAREA,93.75488
2016,SP_ACS_BSRVH2O,Albania,RURAL,91.31758
2019,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.39199
2019,SP_ACS_BSRVH2O,Belarus,URBAN,98.75812
2019,SP_ACS_BSRVH2O,Belarus,RURAL,97.01098
2020,SP_ACS_BSRVH2O,Belarus,URBAN,98.98784
2020,SP_ACS_BSRVH2O,Belarus,RURAL,97.34886
2020,SP_ACS_BSRVH2O,Belarus,ALLAREA,98.65157
2021,SP_ACS_BSRVH2O,Belarus,ALLAREA,99.18792
2021,SP_ACS_BSRVH2O,Belarus,RURAL,98.14326
2021,SP_ACS_BSRVH2O,Belarus,URBAN,99.45055
2022,SP_ACS_BSRVH2O,Belarus,ALLAREA,99.17887
2000,SP_ACS_BSRVH2O,Australia,URBAN,99.835
2000,SP_ACS_BSRVH2O,Australia,RURAL,99.05667
2001,SP_ACS_BSRVH2O,Australia,ALLAREA,99.71124
2001,SP_ACS_BSRVH2O,Australia,RURAL,99.05667
2001,SP_ACS_BSRVH2O,Australia,URBAN,99.835
2002,SP_ACS_BSRVH2O,Australia,ALLAREA,99.71219
2002,SP_ACS_BSRVH2O,Australia,URBAN,99.835
2002,SP_ACS_BSRVH2O,Australia,RURAL,99.05667
2003,SP_ACS_BSRVH2O,Australia,RURAL,99.13833
2003,SP_ACS_BSRVH2O,Australia,ALLAREA,99.73436
2016,SP_ACS_BSRVH2O,Albania,URBAN,95.48953
2017,SP_ACS_BSRVH2O,Albania,ALLAREA,94.1021
2017,SP_ACS_BSRVH2O,Albania,URBAN,95.53364
2017,SP_ACS_BSRVH2O,Albania,RURAL,92.00915
2018,SP_ACS_BSRVH2O,Albania,ALLAREA,94.43639
2018,SP_ACS_BSRVH2O,Albania,RURAL,92.70196
2018,SP_ACS_BSRVH2O,Albania,URBAN,95.57739
2019,SP_ACS_BSRVH2O,Albania,URBAN,95.62078
2019,SP_ACS_BSRVH2O,Albania,RURAL,93.39603
2019,SP_ACS_BSRVH2O,Albania,ALLAREA,94.75822
2003,SP_ACS_BSRVH2O,Australia,URBAN,99.845
2004,SP_ACS_BSRVH2O,Australia,ALLAREA,99.75634
2004,SP_ACS_BSRVH2O,Australia,RURAL,99.22
2004,SP_ACS_BSRVH2O,Australia,URBAN,99.855
2005,SP_ACS_BSRVH2O,Australia,ALLAREA,99.77815
2005,SP_ACS_BSRVH2O,Australia,URBAN,99.865
2005,SP_ACS_BSRVH2O,Australia,RURAL,99.30167
2006,SP_ACS_BSRVH2O,Australia,URBAN,99.875
2006,SP_ACS_BSRVH2O,Australia,ALLAREA,99.79977
2006,SP_ACS_BSRVH2O,Australia,RURAL,99.38333
2007,SP_ACS_BSRVH2O,Australia,ALLAREA,99.82125
2007,SP_ACS_BSRVH2O,Australia,URBAN,99.885
2007,SP_ACS_BSRVH2O,Australia,RURAL,99.465
2008,SP_ACS_BSRVH2O,Australia,ALLAREA,99.84256
2008,SP_ACS_BSRVH2O,Australia,RURAL,99.54667
2008,SP_ACS_BSRVH2O,Australia,URBAN,99.895
2009,SP_ACS_BSRVH2O,Australia,URBAN,99.905
2009,SP_ACS_BSRVH2O,Australia,RURAL,99.62833
2009,SP_ACS_BSRVH2O,Australia,ALLAREA,99.86367
2010,SP_ACS_BSRVH2O,Australia,URBAN,99.915
2020,SP_ACS_BSRVH2O,Albania,ALLAREA,95.06804
2020,SP_ACS_BSRVH2O,Albania,URBAN,95.66381
2020,SP_ACS_BSRVH2O,Albania,RURAL,94.09136
2021,SP_ACS_BSRVH2O,Albania,RURAL,94.09136
2021,SP_ACS_BSRVH2O,Albania,URBAN,95.66381
2021,SP_ACS_BSRVH2O,Albania,ALLAREA,95.08151
2022,SP_ACS_BSRVH2O,Albania,ALLAREA,95.09456
2022,SP_ACS_BSRVH2O,Albania,RURAL,94.09136
2022,SP_ACS_BSRVH2O,Albania,URBAN,95.66381
2014,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2010,SP_ACS_BSRVH2O,Australia,ALLAREA,99.88314
2010,SP_ACS_BSRVH2O,Australia,RURAL,99.70003
2011,SP_ACS_BSRVH2O,Australia,RURAL,99.70027
2011,SP_ACS_BSRVH2O,Australia,ALLAREA,99.89196
2011,SP_ACS_BSRVH2O,Australia,URBAN,99.925
2012,SP_ACS_BSRVH2O,Australia,RURAL,99.70052
2012,SP_ACS_BSRVH2O,Australia,URBAN,99.935
2012,SP_ACS_BSRVH2O,Australia,ALLAREA,99.90077
2013,SP_ACS_BSRVH2O,Australia,ALLAREA,99.90959
2013,SP_ACS_BSRVH2O,Australia,URBAN,99.945
2022,SP_ACS_BSRVH2O,Belarus,RURAL,98.06971
2022,SP_ACS_BSRVH2O,Belarus,URBAN,99.45053
2000,SP_ACS_BSRVH2O,Canada,ALLAREA,99.22699
2000,SP_ACS_BSRVH2O,Canada,RURAL,98.14437
2000,SP_ACS_BSRVH2O,Canada,URBAN,99.50653
2001,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23151
2001,SP_ACS_BSRVH2O,Canada,URBAN,99.50653
2001,SP_ACS_BSRVH2O,Canada,RURAL,98.14437
2002,SP_ACS_BSRVH2O,Canada,URBAN,99.50653
2002,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23257
2002,SP_ACS_BSRVH2O,Canada,RURAL,98.14437
2013,SP_ACS_BSRVH2O,Australia,RURAL,99.70076
2014,SP_ACS_BSRVH2O,Australia,ALLAREA,99.96148
2014,SP_ACS_BSRVH2O,Australia,URBAN,99.955
2014,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2015,SP_ACS_BSRVH2O,Australia,ALLAREA,99.97
2015,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2015,SP_ACS_BSRVH2O,Australia,URBAN,99.965
2016,SP_ACS_BSRVH2O,Australia,ALLAREA,99.96997
2016,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2016,SP_ACS_BSRVH2O,Australia,URBAN,99.965
2017,SP_ACS_BSRVH2O,Australia,ALLAREA,99.96994
2017,SP_ACS_BSRVH2O,Australia,URBAN,99.965
2017,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2018,SP_ACS_BSRVH2O,Australia,ALLAREA,99.96989
2018,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2018,SP_ACS_BSRVH2O,Australia,URBAN,99.965
2019,SP_ACS_BSRVH2O,Australia,ALLAREA,99.96985
2019,SP_ACS_BSRVH2O,Australia,URBAN,99.965
2019,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2020,SP_ACS_BSRVH2O,Australia,URBAN,99.965
2020,SP_ACS_BSRVH2O,Australia,ALLAREA,99.96982
2014,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2014,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2015,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2015,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2015,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2016,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2016,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2016,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2017,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2017,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2017,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2018,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2018,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2018,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2019,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2019,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2019,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2020,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2020,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2020,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2021,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2021,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2020,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2021,SP_ACS_BSRVH2O,Australia,ALLAREA,99.96977
2021,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2021,SP_ACS_BSRVH2O,Australia,URBAN,99.965
2022,SP_ACS_BSRVH2O,Australia,ALLAREA,99.96973
2022,SP_ACS_BSRVH2O,Australia,RURAL,100.0
2022,SP_ACS_BSRVH2O,Australia,URBAN,99.965
2000,SP_ACS_BSRVH2O,Austria,ALLAREA,100.0
2000,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2000,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2001,SP_ACS_BSRVH2O,Austria,ALLAREA,100.0
2021,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2022,SP_ACS_BSRVH2O,Israel,URBAN,100.0
2022,SP_ACS_BSRVH2O,Israel,ALLAREA,100.0
2022,SP_ACS_BSRVH2O,Israel,RURAL,100.0
2000,SP_ACS_BSRVH2O,Italy,ALLAREA,99.55706
2001,SP_ACS_BSRVH2O,Italy,ALLAREA,99.58277
2002,SP_ACS_BSRVH2O,Italy,ALLAREA,99.60848
2003,SP_ACS_BSRVH2O,Italy,ALLAREA,99.6342
2004,SP_ACS_BSRVH2O,Italy,ALLAREA,99.65991
2005,SP_ACS_BSRVH2O,Italy,ALLAREA,99.68562
2006,SP_ACS_BSRVH2O,Italy,ALLAREA,99.71133
2001,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2001,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2002,SP_ACS_BSRVH2O,Austria,ALLAREA,100.0
2002,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2002,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2003,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2003,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2003,SP_ACS_BSRVH2O,Austria,ALLAREA,100.0
2004,SP_ACS_BSRVH2O,Austria,ALLAREA,100.0
2004,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2004,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2003,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23365
2003,SP_ACS_BSRVH2O,Canada,URBAN,99.50653
2003,SP_ACS_BSRVH2O,Canada,RURAL,98.14437
2004,SP_ACS_BSRVH2O,Canada,URBAN,99.50653
2004,SP_ACS_BSRVH2O,Canada,RURAL,98.14437
2004,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23471
2005,SP_ACS_BSRVH2O,Canada,RURAL,98.20544
2005,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23464
2005,SP_ACS_BSRVH2O,Canada,URBAN,99.48998
2006,SP_ACS_BSRVH2O,Canada,URBAN,99.47343
2006,SP_ACS_BSRVH2O,Canada,RURAL,98.26652
2005,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2005,SP_ACS_BSRVH2O,Austria,ALLAREA,100.0
2005,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2006,SP_ACS_BSRVH2O,Austria,ALLAREA,100.0
2006,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2006,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2007,SP_ACS_BSRVH2O,Austria,ALLAREA,100.0
2007,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2007,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2008,SP_ACS_BSRVH2O,Austria,URBAN,100.0
2008,SP_ACS_BSRVH2O,Austria,RURAL,100.0
2006,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23462
2007,SP_ACS_BSRVH2O,Canada,RURAL,98.32759
2007,SP_ACS_BSRVH2O,Canada,ALLAREA,99.2355
2007,SP_ACS_BSRVH2O,Canada,URBAN,99.45688
2008,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23608
2008,SP_ACS_BSRVH2O,Canada,RURAL,98.38867
2008,SP_ACS_BSRVH2O,Canada,URBAN,99.44033
2009,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23636
2009,SP_ACS_BSRVH2O,Canada,RURAL,98.44974
2009,SP_ACS_BSRVH2O,Canada,URBAN,99.42378
2010,SP_ACS_BSRVH2O,Canada,ALLAREA,99.23635
2007,SP_ACS_BSRVH2O,Italy,ALLAREA,99.73705
2008,SP_ACS_BSRVH2O,Italy,ALLAREA,99.76276
2009,SP_ACS_BSRVH2O,Italy,ALLAREA,99.78847
2010,SP_ACS_BSRVH2O,Italy,ALLAREA,99.81418
2011,SP_ACS_BSRVH2O,Italy,ALLAREA,99.8399
